P1,P2,Surface,PointServer,PointWinner,P1Score,P2Score,SetNo
Gilles Simon,Danai Udomchoke,hard,1,1,15,0,5
Gilles Simon,Danai Udomchoke,hard,1,1,30,0,5
Gilles Simon,Danai Udomchoke,hard,1,1,40,0,5
Gilles Simon,Danai Udomchoke,hard,1,1,0,0,5
Gilles Simon,Danai Udomchoke,hard,2,1,15,0,5
Gilles Simon,Danai Udomchoke,hard,2,1,30,0,5
Gilles Simon,Danai Udomchoke,hard,2,1,40,0,5
Gilles Simon,Danai Udomchoke,hard,2,1,0,0,5
Gilles Simon,Danai Udomchoke,hard,1,1,15,0,5
Gilles Simon,Danai Udomchoke,hard,1,1,30,0,5
Gilles Simon,Danai Udomchoke,hard,1,1,40,0,5
Gilles Simon,Danai Udomchoke,hard,1,1,0,0,5
Gilles Simon,Danai Udomchoke,hard,2,1,15,0,5
Gilles Simon,Danai Udomchoke,hard,2,2,15,15,5
Gilles Simon,Danai Udomchoke,hard,2,2,15,30,5
Gilles Simon,Danai Udomchoke,hard,2,2,15,40,5
Gilles Simon,Danai Udomchoke,hard,2,1,30,40,5
Gilles Simon,Danai Udomchoke,hard,2,1,40,40,5
Gilles Simon,Danai Udomchoke,hard,2,2,40,AD,5
Gilles Simon,Danai Udomchoke,hard,2,2,0,0,5
Gilles Simon,Danai Udomchoke,hard,1,1,15,0,5
Gilles Simon,Danai Udomchoke,hard,1,1,30,0,5
Gilles Simon,Danai Udomchoke,hard,1,1,40,0,5
Gilles Simon,Danai Udomchoke,hard,1,1,0,0,5
Gilles Simon,Danai Udomchoke,hard,2,1,15,0,5
Gilles Simon,Danai Udomchoke,hard,2,1,30,0,5
Gilles Simon,Danai Udomchoke,hard,2,2,30,15,5
Gilles Simon,Danai Udomchoke,hard,2,2,30,30,5
Gilles Simon,Danai Udomchoke,hard,2,1,40,30,5
Gilles Simon,Danai Udomchoke,hard,2,1,0,0,5
Gilles Simon,Danai Udomchoke,hard,1,2,0,15,5
Gilles Simon,Danai Udomchoke,hard,1,1,15,15,5
Gilles Simon,Danai Udomchoke,hard,1,2,15,30,5
Gilles Simon,Danai Udomchoke,hard,1,2,15,40,5
Gilles Simon,Danai Udomchoke,hard,1,1,30,40,5
Gilles Simon,Danai Udomchoke,hard,1,1,40,40,5
Gilles Simon,Danai Udomchoke,hard,1,2,40,AD,5
Gilles Simon,Danai Udomchoke,hard,1,1,40,40,5
Gilles Simon,Danai Udomchoke,hard,1,2,40,AD,5
Gilles Simon,Danai Udomchoke,hard,1,2,0,0,5
Gilles Simon,Danai Udomchoke,hard,2,1,15,0,5
Gilles Simon,Danai Udomchoke,hard,2,1,30,0,5
Gilles Simon,Danai Udomchoke,hard,2,1,40,0,5
Gilles Simon,Danai Udomchoke,hard,2,1,0,0,5
Philipp Kohlschreiber,Juan Monaco,hard,2,2,0,15,5
Philipp Kohlschreiber,Juan Monaco,hard,2,1,15,15,5
Philipp Kohlschreiber,Juan Monaco,hard,2,1,30,15,5
Philipp Kohlschreiber,Juan Monaco,hard,2,2,30,30,5
Philipp Kohlschreiber,Juan Monaco,hard,2,2,30,40,5
Philipp Kohlschreiber,Juan Monaco,hard,2,1,40,40,5
Philipp Kohlschreiber,Juan Monaco,hard,2,1,AD,40,5
Philipp Kohlschreiber,Juan Monaco,hard,2,1,0,0,5
Philipp Kohlschreiber,Juan Monaco,hard,1,2,0,15,5
Philipp Kohlschreiber,Juan Monaco,hard,1,1,15,15,5
Philipp Kohlschreiber,Juan Monaco,hard,1,1,30,15,5
Philipp Kohlschreiber,Juan Monaco,hard,1,1,40,15,5
Philipp Kohlschreiber,Juan Monaco,hard,1,1,0,0,5
Philipp Kohlschreiber,Juan Monaco,hard,2,1,15,0,5
Philipp Kohlschreiber,Juan Monaco,hard,2,2,15,15,5
Philipp Kohlschreiber,Juan Monaco,hard,2,1,30,15,5
Philipp Kohlschreiber,Juan Monaco,hard,2,1,40,15,5
Philipp Kohlschreiber,Juan Monaco,hard,2,2,40,30,5
Philipp Kohlschreiber,Juan Monaco,hard,2,1,0,0,5
Philipp Kohlschreiber,Juan Monaco,hard,1,1,15,0,5
Philipp Kohlschreiber,Juan Monaco,hard,1,1,30,0,5
Philipp Kohlschreiber,Juan Monaco,hard,1,1,40,0,5
Philipp Kohlschreiber,Juan Monaco,hard,1,1,0,0,5
Philipp Kohlschreiber,Juan Monaco,hard,2,1,15,0,5
Philipp Kohlschreiber,Juan Monaco,hard,2,1,30,0,5
Philipp Kohlschreiber,Juan Monaco,hard,2,1,40,0,5
Philipp Kohlschreiber,Juan Monaco,hard,2,1,0,0,5
Philipp Kohlschreiber,Juan Monaco,hard,1,1,15,0,5
Philipp Kohlschreiber,Juan Monaco,hard,1,1,30,0,5
Philipp Kohlschreiber,Juan Monaco,hard,1,2,30,15,5
Philipp Kohlschreiber,Juan Monaco,hard,1,1,40,15,5
Philipp Kohlschreiber,Juan Monaco,hard,1,1,0,0,5
Alexandr Dolgopolov,Greg Jones,hard,1,1,15,0,5
Alexandr Dolgopolov,Greg Jones,hard,1,1,30,0,5
Alexandr Dolgopolov,Greg Jones,hard,1,1,40,0,5
Alexandr Dolgopolov,Greg Jones,hard,1,1,0,0,5
Alexandr Dolgopolov,Greg Jones,hard,2,2,0,15,5
Alexandr Dolgopolov,Greg Jones,hard,2,2,0,30,5
Alexandr Dolgopolov,Greg Jones,hard,2,2,0,40,5
Alexandr Dolgopolov,Greg Jones,hard,2,1,15,40,5
Alexandr Dolgopolov,Greg Jones,hard,2,2,0,0,5
Alexandr Dolgopolov,Greg Jones,hard,1,1,15,0,5
Alexandr Dolgopolov,Greg Jones,hard,1,1,30,0,5
Alexandr Dolgopolov,Greg Jones,hard,1,1,40,0,5
Alexandr Dolgopolov,Greg Jones,hard,1,1,0,0,5
Alexandr Dolgopolov,Greg Jones,hard,2,1,15,0,5
Alexandr Dolgopolov,Greg Jones,hard,2,2,15,15,5
Alexandr Dolgopolov,Greg Jones,hard,2,1,30,15,5
Alexandr Dolgopolov,Greg Jones,hard,2,1,40,15,5
Alexandr Dolgopolov,Greg Jones,hard,2,2,40,30,5
Alexandr Dolgopolov,Greg Jones,hard,2,2,40,40,5
Alexandr Dolgopolov,Greg Jones,hard,2,2,40,AD,5
Alexandr Dolgopolov,Greg Jones,hard,2,1,40,40,5
Alexandr Dolgopolov,Greg Jones,hard,2,1,AD,40,5
Alexandr Dolgopolov,Greg Jones,hard,2,2,40,40,5
Alexandr Dolgopolov,Greg Jones,hard,2,1,AD,40,5
Alexandr Dolgopolov,Greg Jones,hard,2,1,0,0,5
Alexandr Dolgopolov,Greg Jones,hard,1,1,15,0,5
Alexandr Dolgopolov,Greg Jones,hard,1,1,30,0,5
Alexandr Dolgopolov,Greg Jones,hard,1,1,40,0,5
Alexandr Dolgopolov,Greg Jones,hard,1,1,0,0,5
Alexandr Dolgopolov,Greg Jones,hard,2,1,15,0,5
Alexandr Dolgopolov,Greg Jones,hard,2,2,15,15,5
Alexandr Dolgopolov,Greg Jones,hard,2,2,15,30,5
Alexandr Dolgopolov,Greg Jones,hard,2,1,30,30,5
Alexandr Dolgopolov,Greg Jones,hard,2,2,30,40,5
Alexandr Dolgopolov,Greg Jones,hard,2,2,0,0,5
Alexandr Dolgopolov,Greg Jones,hard,1,1,15,0,5
Alexandr Dolgopolov,Greg Jones,hard,1,1,30,0,5
Alexandr Dolgopolov,Greg Jones,hard,1,1,40,0,5
Alexandr Dolgopolov,Greg Jones,hard,1,1,0,0,5
Alexandr Dolgopolov,Greg Jones,hard,2,1,15,0,5
Alexandr Dolgopolov,Greg Jones,hard,2,1,30,0,5
Alexandr Dolgopolov,Greg Jones,hard,2,1,40,0,5
Alexandr Dolgopolov,Greg Jones,hard,2,2,40,15,5
Alexandr Dolgopolov,Greg Jones,hard,2,2,40,30,5
Alexandr Dolgopolov,Greg Jones,hard,2,2,40,40,5
Alexandr Dolgopolov,Greg Jones,hard,2,1,AD,40,5
Alexandr Dolgopolov,Greg Jones,hard,2,1,0,0,5
Bernard Tomic,Fernando Verdasco,hard,2,2,0,15,5
Bernard Tomic,Fernando Verdasco,hard,2,1,15,15,5
Bernard Tomic,Fernando Verdasco,hard,2,1,30,15,5
Bernard Tomic,Fernando Verdasco,hard,2,1,40,15,5
Bernard Tomic,Fernando Verdasco,hard,2,2,40,30,5
Bernard Tomic,Fernando Verdasco,hard,2,2,40,40,5
Bernard Tomic,Fernando Verdasco,hard,2,2,40,AD,5
Bernard Tomic,Fernando Verdasco,hard,2,1,40,40,5
Bernard Tomic,Fernando Verdasco,hard,2,2,40,AD,5
Bernard Tomic,Fernando Verdasco,hard,2,2,0,0,5
Bernard Tomic,Fernando Verdasco,hard,1,1,15,0,5
Bernard Tomic,Fernando Verdasco,hard,1,2,15,15,5
Bernard Tomic,Fernando Verdasco,hard,1,1,30,15,5
Bernard Tomic,Fernando Verdasco,hard,1,1,40,15,5
Bernard Tomic,Fernando Verdasco,hard,1,2,40,30,5
Bernard Tomic,Fernando Verdasco,hard,1,1,0,0,5
Bernard Tomic,Fernando Verdasco,hard,2,2,0,15,5
Bernard Tomic,Fernando Verdasco,hard,2,2,0,30,5
Bernard Tomic,Fernando Verdasco,hard,2,2,0,40,5
Bernard Tomic,Fernando Verdasco,hard,2,1,15,40,5
Bernard Tomic,Fernando Verdasco,hard,2,1,30,40,5
Bernard Tomic,Fernando Verdasco,hard,2,1,40,40,5
Bernard Tomic,Fernando Verdasco,hard,2,2,40,AD,5
Bernard Tomic,Fernando Verdasco,hard,2,1,40,40,5
Bernard Tomic,Fernando Verdasco,hard,2,2,40,AD,5
Bernard Tomic,Fernando Verdasco,hard,2,2,0,0,5
Bernard Tomic,Fernando Verdasco,hard,1,1,15,0,5
Bernard Tomic,Fernando Verdasco,hard,1,2,15,15,5
Bernard Tomic,Fernando Verdasco,hard,1,1,30,15,5
Bernard Tomic,Fernando Verdasco,hard,1,1,40,15,5
Bernard Tomic,Fernando Verdasco,hard,1,2,40,30,5
Bernard Tomic,Fernando Verdasco,hard,1,1,0,0,5
Bernard Tomic,Fernando Verdasco,hard,2,2,0,15,5
Bernard Tomic,Fernando Verdasco,hard,2,2,0,30,5
Bernard Tomic,Fernando Verdasco,hard,2,1,15,30,5
Bernard Tomic,Fernando Verdasco,hard,2,1,30,30,5
Bernard Tomic,Fernando Verdasco,hard,2,2,30,40,5
Bernard Tomic,Fernando Verdasco,hard,2,2,0,0,5
Bernard Tomic,Fernando Verdasco,hard,1,1,15,0,5
Bernard Tomic,Fernando Verdasco,hard,1,2,15,15,5
Bernard Tomic,Fernando Verdasco,hard,1,1,30,15,5
Bernard Tomic,Fernando Verdasco,hard,1,1,40,15,5
Bernard Tomic,Fernando Verdasco,hard,1,1,0,0,5
Bernard Tomic,Fernando Verdasco,hard,2,1,15,0,5
Bernard Tomic,Fernando Verdasco,hard,2,2,15,15,5
Bernard Tomic,Fernando Verdasco,hard,2,2,15,30,5
Bernard Tomic,Fernando Verdasco,hard,2,1,30,30,5
Bernard Tomic,Fernando Verdasco,hard,2,2,30,40,5
Bernard Tomic,Fernando Verdasco,hard,2,2,0,0,5
Bernard Tomic,Fernando Verdasco,hard,1,1,15,0,5
Bernard Tomic,Fernando Verdasco,hard,1,1,30,0,5
Bernard Tomic,Fernando Verdasco,hard,1,2,30,15,5
Bernard Tomic,Fernando Verdasco,hard,1,1,40,15,5
Bernard Tomic,Fernando Verdasco,hard,1,2,40,30,5
Bernard Tomic,Fernando Verdasco,hard,1,1,0,0,5
Bernard Tomic,Fernando Verdasco,hard,2,1,15,0,5
Bernard Tomic,Fernando Verdasco,hard,2,1,30,0,5
Bernard Tomic,Fernando Verdasco,hard,2,2,30,15,5
Bernard Tomic,Fernando Verdasco,hard,2,1,40,15,5
Bernard Tomic,Fernando Verdasco,hard,2,2,40,30,5
Bernard Tomic,Fernando Verdasco,hard,2,2,40,40,5
Bernard Tomic,Fernando Verdasco,hard,2,2,40,AD,5
Bernard Tomic,Fernando Verdasco,hard,2,2,0,0,5
Bernard Tomic,Fernando Verdasco,hard,1,1,15,0,5
Bernard Tomic,Fernando Verdasco,hard,1,1,30,0,5
Bernard Tomic,Fernando Verdasco,hard,1,2,30,15,5
Bernard Tomic,Fernando Verdasco,hard,1,1,40,15,5
Bernard Tomic,Fernando Verdasco,hard,1,2,40,30,5
Bernard Tomic,Fernando Verdasco,hard,1,1,0,0,5
Bernard Tomic,Fernando Verdasco,hard,2,2,0,15,5
Bernard Tomic,Fernando Verdasco,hard,2,1,15,15,5
Bernard Tomic,Fernando Verdasco,hard,2,2,15,30,5
Bernard Tomic,Fernando Verdasco,hard,2,1,30,30,5
Bernard Tomic,Fernando Verdasco,hard,2,2,30,40,5
Bernard Tomic,Fernando Verdasco,hard,2,1,40,40,5
Bernard Tomic,Fernando Verdasco,hard,2,1,AD,40,5
Bernard Tomic,Fernando Verdasco,hard,2,2,40,40,5
Bernard Tomic,Fernando Verdasco,hard,2,1,AD,40,5
Bernard Tomic,Fernando Verdasco,hard,2,1,0,0,5
Bernard Tomic,Fernando Verdasco,hard,1,1,15,0,5
Bernard Tomic,Fernando Verdasco,hard,1,2,15,15,5
Bernard Tomic,Fernando Verdasco,hard,1,1,30,15,5
Bernard Tomic,Fernando Verdasco,hard,1,1,40,15,5
Bernard Tomic,Fernando Verdasco,hard,1,2,40,30,5
Bernard Tomic,Fernando Verdasco,hard,1,1,0,0,5
Jeremy Chardy,Grigor Dimitrov,hard,2,2,0,15,5
Jeremy Chardy,Grigor Dimitrov,hard,2,2,0,30,5
Jeremy Chardy,Grigor Dimitrov,hard,2,1,15,30,5
Jeremy Chardy,Grigor Dimitrov,hard,2,2,15,40,5
Jeremy Chardy,Grigor Dimitrov,hard,2,2,0,0,5
Jeremy Chardy,Grigor Dimitrov,hard,1,2,0,15,5
Jeremy Chardy,Grigor Dimitrov,hard,1,1,15,15,5
Jeremy Chardy,Grigor Dimitrov,hard,1,1,30,15,5
Jeremy Chardy,Grigor Dimitrov,hard,1,1,40,15,5
Jeremy Chardy,Grigor Dimitrov,hard,1,1,0,0,5
Jeremy Chardy,Grigor Dimitrov,hard,2,2,0,15,5
Jeremy Chardy,Grigor Dimitrov,hard,2,1,15,15,5
Jeremy Chardy,Grigor Dimitrov,hard,2,2,15,30,5
Jeremy Chardy,Grigor Dimitrov,hard,2,2,15,40,5
Jeremy Chardy,Grigor Dimitrov,hard,2,2,0,0,5
Jeremy Chardy,Grigor Dimitrov,hard,1,1,15,0,5
Jeremy Chardy,Grigor Dimitrov,hard,1,1,30,0,5
Jeremy Chardy,Grigor Dimitrov,hard,1,1,40,0,5
Jeremy Chardy,Grigor Dimitrov,hard,1,1,0,0,5
Jeremy Chardy,Grigor Dimitrov,hard,2,2,0,15,5
Jeremy Chardy,Grigor Dimitrov,hard,2,1,15,15,5
Jeremy Chardy,Grigor Dimitrov,hard,2,1,30,15,5
Jeremy Chardy,Grigor Dimitrov,hard,2,1,40,15,5
Jeremy Chardy,Grigor Dimitrov,hard,2,2,40,30,5
Jeremy Chardy,Grigor Dimitrov,hard,2,1,0,0,5
Jeremy Chardy,Grigor Dimitrov,hard,1,1,15,0,5
Jeremy Chardy,Grigor Dimitrov,hard,1,2,15,15,5
Jeremy Chardy,Grigor Dimitrov,hard,1,2,15,30,5
Jeremy Chardy,Grigor Dimitrov,hard,1,1,30,30,5
Jeremy Chardy,Grigor Dimitrov,hard,1,2,30,40,5
Jeremy Chardy,Grigor Dimitrov,hard,1,2,0,0,5
Jeremy Chardy,Grigor Dimitrov,hard,2,1,15,0,5
Jeremy Chardy,Grigor Dimitrov,hard,2,2,15,15,5
Jeremy Chardy,Grigor Dimitrov,hard,2,2,15,30,5
Jeremy Chardy,Grigor Dimitrov,hard,2,1,30,30,5
Jeremy Chardy,Grigor Dimitrov,hard,2,2,30,40,5
Jeremy Chardy,Grigor Dimitrov,hard,2,1,40,40,5
Jeremy Chardy,Grigor Dimitrov,hard,2,2,40,AD,5
Jeremy Chardy,Grigor Dimitrov,hard,2,2,0,0,5
Jeremy Chardy,Grigor Dimitrov,hard,1,1,15,0,5
Jeremy Chardy,Grigor Dimitrov,hard,1,1,30,0,5
Jeremy Chardy,Grigor Dimitrov,hard,1,2,30,15,5
Jeremy Chardy,Grigor Dimitrov,hard,1,2,30,30,5
Jeremy Chardy,Grigor Dimitrov,hard,1,2,30,40,5
Jeremy Chardy,Grigor Dimitrov,hard,1,1,40,40,5
Jeremy Chardy,Grigor Dimitrov,hard,1,1,AD,40,5
Jeremy Chardy,Grigor Dimitrov,hard,1,2,40,40,5
Jeremy Chardy,Grigor Dimitrov,hard,1,1,AD,40,5
