P1,P2,Surface,PointServer,PointWinner,P1Score,P2Score,SetNo
J Sinner,Ph Herbert,clay,2,1,15,0,5
J Sinner,Ph Herbert,clay,2,2,15,15,5
J Sinner,Ph Herbert,clay,2,1,30,15,5
J Sinner,Ph Herbert,clay,2,1,40,15,5
J Sinner,Ph Herbert,clay,2,1,GAME,15,5
J Sinner,Ph Herbert,clay,1,2,0,15,5
J Sinner,Ph Herbert,clay,1,1,15,15,5
J Sinner,Ph Herbert,clay,1,2,15,30,5
J Sinner,Ph Herbert,clay,1,1,30,30,5
J Sinner,Ph Herbert,clay,1,1,40,30,5
J Sinner,Ph Herbert,clay,1,1,GAME,30,5
J Sinner,Ph Herbert,clay,2,1,15,0,5
J Sinner,Ph Herbert,clay,2,2,15,15,5
J Sinner,Ph Herbert,clay,2,1,30,15,5
J Sinner,Ph Herbert,clay,2,2,30,30,5
J Sinner,Ph Herbert,clay,2,2,30,40,5
J Sinner,Ph Herbert,clay,2,2,30,GAME,5
J Sinner,Ph Herbert,clay,1,2,0,15,5
J Sinner,Ph Herbert,clay,1,1,15,15,5
J Sinner,Ph Herbert,clay,1,1,30,15,5
J Sinner,Ph Herbert,clay,1,1,40,15,5
J Sinner,Ph Herbert,clay,1,1,GAME,15,5
J Sinner,Ph Herbert,clay,2,2,0,15,5
J Sinner,Ph Herbert,clay,2,2,0,30,5
J Sinner,Ph Herbert,clay,2,2,0,40,5
J Sinner,Ph Herbert,clay,2,2,0,GAME,5
J Sinner,Ph Herbert,clay,1,2,0,15,5
J Sinner,Ph Herbert,clay,1,1,15,15,5
J Sinner,Ph Herbert,clay,1,1,30,15,5
J Sinner,Ph Herbert,clay,1,1,40,15,5
J Sinner,Ph Herbert,clay,1,1,GAME,15,5
J Sinner,Ph Herbert,clay,2,2,0,15,5
J Sinner,Ph Herbert,clay,2,2,0,30,5
J Sinner,Ph Herbert,clay,2,2,0,40,5
J Sinner,Ph Herbert,clay,2,2,0,GAME,5
J Sinner,Ph Herbert,clay,1,1,15,0,5
J Sinner,Ph Herbert,clay,1,1,30,0,5
