surface,id1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,grass_sample_size1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,hard_sample_size1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,clay_sample_size1,carpet_pts_served1,carpet_service_pts_won1,carpet_pts_received1,carpet_receiving_pts_won1,carpet_aces1,carpet_sample_size1,co2_pts_served1,co2_service_pts_won1,co2_pts_received1,co2_receiving_pts_won1,co2_aces1,co2_sample_size1,co2nsf_pts_served1,co2nsf_service_pts_won1,co2nsf_pts_received1,co2nsf_receiving_pts_won1,co2nsf_aces1,co2nsf_sample_size1,id2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,grass_sample_size2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,hard_sample_size2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,clay_sample_size2,carpet_pts_served2,carpet_service_pts_won2,carpet_pts_received2,carpet_receiving_pts_won2,carpet_aces2,carpet_sample_size2,co2_pts_served2,co2_service_pts_won2,co2_pts_received2,co2_receiving_pts_won2,co2_aces2,co2_sample_size2,co2nsf_pts_served2,co2nsf_service_pts_won2,co2nsf_pts_received2,co2nsf_receiving_pts_won2,co2nsf_aces2,co2nsf_sample_size2
Hard,201421,413,250,413,164,37,7,3058,1817,3229,1531,163,52,524,312,557,234,27,13,0,0,0,0,0,0,1838,1070,1957,937,100,32,2362,1367,2493,1151,128,41,201472,299,166,276,110,7,5,1760,932,1800,769,23,25,871,485,894,406,19,17,0,0,0,0,0,0,1505,784,1536,674,20,21,1618,831,1632,714,22,24
Hard,201492,91,57,113,42,2,1,1921,1096,1984,887,54,29,279,159,279,155,5,6,211,120,198,91,7,2,1709,968,1756,780,48,25,1964,1105,1982,903,51,28,201619,375,234,369,141,37,5,1469,851,1508,651,107,23,142,83,120,47,10,3,0,0,0,0,0,0,1188,673,1236,541,83,18,1348,758,1390,596,99,21
Hard,201594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,200033,1129,780,1231,533,194,17,4039,2634,4048,1986,493,79,1460,988,1556,815,158,33,0,0,0,0,0,0,3074,1987,3003,1507,367,58,4406,2909,4529,2234,557,83,201425,350,238,368,116,22,7,3797,2261,3923,1592,181,70,1248,762,1248,518,59,21,160,94,155,64,2,3,3341,1995,3448,1378,168,54,4098,2466,4230,1679,211,66
Hard,201325,302,195,302,129,21,5,5361,3186,5169,2146,232,89,1737,1072,1774,727,73,30,0,0,0,0,0,0,3245,1922,3102,1297,147,55,4167,2461,4051,1699,189,70,201427,266,147,243,103,4,4,2302,1224,2334,1062,65,46,1144,551,1186,553,24,20,231,125,252,111,8,4,1981,1045,2003,913,58,40,2535,1303,2534,1163,69,48
Hard,201520,1077,683,1062,436,65,15,3235,1918,3390,1551,194,58,1117,642,1129,487,38,18,43,28,49,30,1,2,2320,1368,2442,1103,127,42,3507,2073,3601,1565,182,59,200748,448,284,484,198,29,7,1803,1047,1774,829,102,28,843,469,852,377,37,14,0,0,0,0,0,0,1586,911,1573,734,93,23,2342,1357,2341,1062,137,34
Hard,201311,1051,632,1108,482,44,19,4505,2526,4488,2015,171,72,1768,995,1808,770,69,33,365,209,396,179,13,5,3534,1961,3565,1596,116,57,4610,2577,4673,2066,169,75,201505,1138,685,1195,470,52,16,4031,2293,4068,1772,133,61,1096,632,1086,436,32,18,0,0,0,0,0,0,2876,1639,2935,1266,100,42,3637,2050,3691,1547,123,54
Hard,201320,414,240,458,190,28,5,3977,2196,4085,1846,166,61,1296,729,1360,637,46,21,0,0,0,0,0,0,3608,1973,3727,1682,148,51,4150,2273,4263,1928,182,61,201493,770,474,820,369,32,12,4833,2693,4735,2115,109,73,1330,762,1247,549,26,22,422,255,467,211,13,5,3856,2173,3774,1674,84,58,5666,3235,5627,2491,142,86
Hard,201345,770,473,782,324,59,12,3225,1913,3420,1693,150,60,1953,1190,1983,941,104,34,58,31,79,33,2,1,2775,1634,2894,1402,125,48,4552,2684,4698,2205,234,75,201521,596,324,595,250,7,9,3026,1572,2915,1257,22,50,1319,707,1317,646,14,24,122,64,148,70,2,2,2670,1372,2564,1113,21,42,3839,1988,3704,1642,36,60
Hard,201421,780,469,747,308,56,12,4258,2467,4305,1956,214,76,1337,791,1301,609,68,27,0,0,0,0,0,0,3057,1753,3075,1343,144,56,4126,2376,4118,1798,211,78,201513,1719,1045,1680,727,151,22,3471,1949,3396,1469,239,54,1038,617,1136,494,71,18,0,0,0,0,0,0,3152,1760,3082,1310,221,49,4721,2692,4650,1986,346,69
Hard,201594,343,196,345,167,13,6,2943,1592,2965,1338,55,51,1558,832,1526,724,28,24,107,54,105,33,2,2,2430,1281,2434,1076,42,43,3404,1773,3347,1487,60,57,201492,194,117,239,101,6,2,3798,2167,3825,1758,103,54,1149,614,1091,537,25,20,0,0,0,0,0,0,2729,1547,2800,1274,73,39,3416,1906,3491,1575,87,49
Hard,201325,760,467,742,290,56,11,6321,3800,6223,2635,257,101,2176,1337,2171,898,79,31,0,0,0,0,0,0,5094,3044,4991,2104,204,83,6812,4082,6767,2803,277,108,200033,1083,762,1225,531,194,17,4411,2898,4450,2162,511,85,1831,1236,1962,1005,195,36,0,0,0,0,0,0,3968,2592,3978,1935,461,76,5877,3946,6164,2998,764,113
Hard,201520,1596,992,1612,714,93,23,6271,3709,6478,2908,339,105,2017,1184,2107,958,80,30,340,216,369,162,24,4,4828,2904,5075,2280,263,83,7138,4293,7335,3246,376,113,201311,1060,638,1078,490,52,18,5739,3275,5691,2559,227,91,1589,880,1630,679,52,31,365,209,396,179,13,5,4598,2588,4584,2059,178,75,5790,3290,5785,2595,235,98
Hard,201345,686,419,714,331,45,11,4352,2499,4404,2088,185,72,2795,1707,2902,1383,146,46,103,59,131,63,3,2,3743,2171,3804,1842,167,62,6247,3720,6450,3082,318,101,201320,313,189,332,156,26,4,4343,2404,4546,2055,189,70,1651,934,1656,745,57,25,0,0,0,0,0,0,3540,1945,3648,1608,160,57,4348,2397,4447,1966,203,70
Hard,201421,492,287,495,171,40,7,4611,2664,4724,2171,239,82,1084,625,1052,484,58,22,0,0,0,0,0,0,3824,2196,3884,1803,196,66,5170,2965,5199,2343,283,90,201594,578,316,542,233,22,9,3793,2015,3709,1660,76,69,1805,967,1795,836,38,30,107,54,105,33,2,2,3612,1925,3535,1586,70,66,5157,2714,4992,2209,107,90
Hard,201520,1697,1068,1719,734,102,23,6139,3602,6342,2832,316,106,1859,1102,1898,836,69,29,257,151,237,98,11,3,5392,3137,5590,2498,273,91,8182,4841,8335,3678,407,130,201325,710,436,682,272,48,10,6769,4100,6682,2843,309,108,2372,1466,2331,957,89,38,0,0,0,0,0,0,5816,3525,5731,2411,263,94,8137,4924,8012,3345,361,127
Hard,201345,705,452,752,345,51,13,4426,2571,4512,2174,197,77,2399,1488,2438,1133,118,42,103,59,131,63,3,2,4050,2332,4167,2009,178,70,6306,3709,6470,3043,299,109,201421,681,406,699,271,55,11,4697,2683,4713,2123,241,79,864,527,846,441,58,21,0,0,0,0,0,0,3592,2046,3612,1600,158,64,4471,2572,4487,1998,228,82
