surface,id1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,grass_sample_size1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,hard_sample_size1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,clay_sample_size1,carpet_pts_served1,carpet_service_pts_won1,carpet_pts_received1,carpet_receiving_pts_won1,carpet_aces1,carpet_sample_size1,co2_pts_served1,co2_service_pts_won1,co2_pts_received1,co2_receiving_pts_won1,co2_aces1,co2_sample_size1,co2nsf_pts_served1,co2nsf_service_pts_won1,co2nsf_pts_received1,co2nsf_receiving_pts_won1,co2nsf_aces1,co2nsf_sample_size1,id2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,grass_sample_size2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,hard_sample_size2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,clay_sample_size2,carpet_pts_served2,carpet_service_pts_won2,carpet_pts_received2,carpet_receiving_pts_won2,carpet_aces2,carpet_sample_size2,co2_pts_served2,co2_service_pts_won2,co2_pts_received2,co2_receiving_pts_won2,co2_aces2,co2_sample_size2,co2nsf_pts_served2,co2nsf_service_pts_won2,co2nsf_pts_received2,co2nsf_receiving_pts_won2,co2nsf_aces2,co2nsf_sample_size2
Hard,201611,658,368,592,239,25,7,3712,2120,3622,1578,124,58,1933,1102,1936,879,41,25,0,0,0,0,0,0,2160,1200,2061,849,80,35,3270,1826,3159,1307,115,48,201593,448,266,433,176,21,6,2392,1299,2358,974,96,36,2281,1305,2259,971,74,32,0,0,0,0,0,0,1759,949,1736,721,74,27,2682,1460,2556,1059,104,39
Hard,214544,0,0,0,0,0,0,700,406,678,302,54,10,0,0,0,0,0,0,0,0,0,0,0,0,375,218,370,168,39,6,375,218,370,168,39,6,201325,122,58,85,23,3,2,331,205,351,119,27,7,432,261,470,224,24,7,0,0,0,0,0,0,331,205,351,119,27,7,649,388,695,272,39,12
Hard,202429,203,122,209,85,16,3,519,299,484,196,30,10,135,74,131,62,3,3,0,0,0,0,0,0,278,159,284,116,18,4,333,190,352,154,20,5,202536,67,39,60,20,3,1,544,285,502,213,16,9,317,165,317,131,12,4,0,0,0,0,0,0,380,205,368,139,14,6,380,205,368,139,14,6
Hard,201614,441,281,415,180,36,6,2596,1568,2431,981,136,43,978,611,1003,420,77,16,0,0,0,0,0,0,2111,1298,2023,813,105,35,2854,1762,2792,1132,151,46,205925,212,125,215,94,6,3,1531,831,1683,766,45,29,605,307,611,255,12,7,0,0,0,0,0,0,1367,756,1505,680,41,25,1700,925,1845,843,48,29
Hard,201620,613,355,638,247,39,9,2505,1494,2466,1029,132,36,832,495,864,349,41,11,0,0,0,0,0,0,1494,914,1501,645,86,22,1734,1056,1762,750,101,26,204426,616,388,609,275,57,9,1501,867,1548,684,77,26,700,436,750,335,37,10,0,0,0,0,0,0,1096,628,1179,527,54,20,1414,824,1512,670,67,24
Hard,201520,458,270,463,194,26,6,3066,1874,3011,1325,178,52,718,446,754,300,31,11,0,0,0,0,0,0,2401,1446,2337,1030,134,39,3020,1806,2917,1252,168,47,201610,455,263,423,158,13,7,1666,884,1600,681,36,30,503,269,439,183,7,7,0,0,0,0,0,0,1321,698,1283,536,28,23,1566,836,1513,631,37,27
Hard,201521,1154,683,1193,493,28,15,4273,2413,4377,1900,78,69,2034,1184,2237,1024,25,30,0,0,0,0,0,0,3736,2122,3845,1668,74,59,5539,3151,5808,2516,106,85,202427,2015,1240,2063,855,130,29,3821,2358,4186,1863,273,65,762,440,769,311,42,11,0,0,0,0,0,0,3349,2048,3641,1577,224,54,4889,2969,5201,2210,326,75
Hard,201504,0,0,0,0,0,0,413,271,431,172,27,6,101,72,122,62,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215035,50,24,49,15,2,1,0,0,0,0,0,0,298,160,263,123,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,201505,378,205,393,176,16,6,2714,1583,2771,1188,87,44,820,446,837,335,19,13,0,0,0,0,0,0,1837,1052,1887,819,59,32,2465,1416,2538,1116,82,41,201517,753,453,683,274,53,11,1964,1095,1906,752,97,30,44,17,31,5,4,2,0,0,0,0,0,0,1807,1016,1769,696,84,28,1893,1071,1850,730,93,29
Hard,214544,0,0,0,0,0,0,741,415,634,259,43,9,0,0,0,0,0,0,0,0,0,0,0,0,539,303,473,197,31,7,539,303,473,197,31,7,201611,96,60,107,52,5,2,572,350,642,307,17,8,466,251,417,175,5,7,0,0,0,0,0,0,572,350,642,307,17,8,958,563,1034,482,24,13
Hard,202505,1007,638,1125,493,42,15,3199,1861,3343,1421,99,52,359,188,429,180,5,5,0,0,0,0,0,0,1833,1070,1928,812,55,31,2515,1490,2773,1176,80,40,202429,954,597,875,340,33,11,2581,1457,2400,1008,89,39,608,321,563,241,6,12,0,0,0,0,0,0,2032,1152,1951,826,78,32,2161,1231,2089,873,81,35
Hard,201620,833,481,801,288,49,11,3322,1944,3328,1425,167,54,1647,947,1625,698,75,22,0,0,0,0,0,0,2897,1684,2918,1251,145,48,3708,2141,3688,1585,182,58,201614,478,298,501,198,38,7,5015,3043,4923,1999,302,78,1639,978,1719,753,127,24,0,0,0,0,0,0,3919,2378,3896,1611,235,63,4653,2817,4628,1919,298,75
Hard,201521,1233,701,1213,501,27,17,3610,1984,3694,1632,60,65,1780,946,1839,832,16,23,0,0,0,0,0,0,3238,1785,3363,1488,50,59,4831,2649,5040,2222,76,81,201520,617,397,651,265,50,9,4213,2584,4308,1892,256,77,1065,675,1075,450,60,16,0,0,0,0,0,0,3696,2270,3781,1659,224,67,4744,2909,4840,2091,279,82
Hard,201504,451,274,468,190,30,6,3555,2202,3622,1485,289,58,1939,1156,1860,747,122,26,0,0,0,0,0,0,3107,1903,3185,1292,242,50,4410,2672,4430,1826,323,68,201505,720,412,756,316,28,11,4189,2473,4230,1810,156,65,1261,715,1259,519,35,21,0,0,0,0,0,0,3315,1951,3358,1440,123,53,4064,2380,4132,1756,149,65
Hard,214544,100,61,96,37,6,1,882,509,876,372,44,11,0,0,0,0,0,0,0,0,0,0,0,0,802,459,766,321,43,10,802,459,766,321,43,10,202505,151,86,173,67,2,2,956,547,889,362,20,13,0,0,0,0,0,0,0,0,0,0,0,0,874,506,845,351,19,12,933,542,916,370,21,13
Hard,201521,990,557,998,411,25,14,3831,2171,4019,1758,65,63,1893,1069,2009,929,17,27,0,0,0,0,0,0,3071,1751,3193,1383,58,48,4296,2437,4497,1954,81,66,201620,800,456,776,288,42,11,3812,2207,3755,1567,190,58,1717,978,1704,707,73,23,0,0,0,0,0,0,3024,1745,2989,1234,146,45,4019,2324,4007,1637,196,59
Hard,214544,169,109,150,55,10,2,916,525,864,362,52,11,0,0,0,0,0,0,0,0,0,0,0,0,656,375,652,269,35,8,656,375,652,269,35,8,201504,124,78,128,49,5,2,741,432,707,257,50,11,369,217,341,110,29,5,0,0,0,0,0,0,741,432,707,257,50,11,894,535,854,320,60,13
Hard,214544,100,61,96,37,6,1,890,511,888,386,55,12,0,0,0,0,0,0,0,0,0,0,0,0,634,356,629,269,35,8,634,356,629,269,35,8,201521,152,85,140,53,3,2,480,261,532,214,6,11,668,380,713,318,13,8,0,0,0,0,0,0,434,238,484,199,6,10,846,461,916,381,12,15
Hard,201548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,216153,0,0,0,0,0,0,0,0,0,0,0,0,118,60,116,56,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202492,0,0,0,0,0,0,197,113,213,105,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,202596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,214728,0,0,0,0,0,0,47,16,43,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47,16,43,14,1,1,47,16,43,14,1,1,201590,0,0,0,0,0,0,75,45,96,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,75,45,96,49,1,1,75,45,96,49,1,1
Hard,213550,0,0,0,0,0,0,168,88,146,40,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202705,0,0,0,0,0,0,0,0,0,0,0,0,241,138,251,118,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,202427,1054,654,1133,482,62,17,2968,1819,3183,1389,181,51,543,315,550,238,31,8,0,0,0,0,0,0,2657,1624,2836,1233,154,44,3474,2114,3738,1592,207,57,200033,570,396,661,319,122,10,2762,1813,2885,1306,416,48,939,586,950,441,98,14,0,0,0,0,0,0,2260,1474,2409,1072,336,38,3158,2053,3381,1528,470,52
Hard,201693,669,390,627,221,44,9,4593,2684,4384,1765,271,63,1239,667,1234,506,37,19,0,0,0,0,0,0,3325,1955,3157,1281,185,46,3812,2216,3596,1438,208,53,201540,1587,983,1415,556,148,21,4633,2597,4689,2003,267,69,2298,1353,2275,1013,94,34,0,0,0,0,0,0,3475,1937,3479,1475,208,52,5061,2895,4938,2062,311,74
Hard,206289,243,145,223,107,11,3,1361,728,1442,636,46,18,448,241,480,216,4,8,0,0,0,0,0,0,1070,581,1137,519,37,14,1141,620,1186,548,37,16,201539,368,211,406,178,15,6,1876,1036,1873,818,64,30,327,176,314,120,6,5,0,0,0,0,0,0,1033,544,1038,428,28,18,1198,634,1158,477,31,20
Hard,201586,0,0,0,0,0,0,75,46,84,40,2,1,96,57,104,53,2,1,0,0,0,0,0,0,75,46,84,40,2,1,171,103,188,93,4,2,214906,0,0,0,0,0,0,104,49,100,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,104,49,100,49,1,1,104,49,100,49,1,1
Hard,214304,0,0,0,0,0,0,55,35,32,15,1,1,89,49,79,29,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201533,68,42,88,40,3,1,110,70,91,38,6,1,61,26,46,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,203389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,201458,406,260,440,180,22,7,1549,962,1601,787,57,32,469,283,457,211,17,7,0,0,0,0,0,0,1284,798,1309,638,44,24,1753,1083,1754,819,62,30,201435,326,191,349,132,11,4,1486,816,1492,643,41,24,489,286,448,193,23,7,0,0,0,0,0,0,1113,618,1076,464,32,19,1403,785,1394,599,44,23
Hard,201548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,202596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,210722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,202427,257,152,241,78,13,4,294,200,308,129,15,4,0,0,0,0,0,0,0,0,0,0,0,0,240,159,245,102,13,3,438,285,431,160,26,6,213550,0,0,0,0,0,0,177,86,169,58,2,3,55,29,68,28,0,1,0,0,0,0,0,0,115,57,97,28,1,2,115,57,97,28,1,2
Hard,206289,331,201,312,121,16,4,1162,603,1230,538,26,17,641,343,650,286,12,10,0,0,0,0,0,0,605,284,645,281,12,10,686,330,716,302,13,11,201693,351,217,332,117,26,4,1883,1097,1734,726,119,24,656,348,700,290,19,10,0,0,0,0,0,0,1301,745,1176,498,71,15,1567,886,1413,581,86,19
Hard,200748,569,364,588,255,28,9,3415,1919,3481,1593,155,59,792,471,790,348,37,12,0,0,0,0,0,0,2461,1389,2531,1174,116,46,3211,1846,3262,1480,147,57,201586,1252,738,1268,511,54,16,2729,1588,2653,1130,157,41,577,297,535,210,12,9,0,0,0,0,0,0,2241,1324,2202,945,131,34,3063,1795,2987,1249,169,45
Hard,203389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,201458,109,65,128,53,11,2,319,184,376,166,10,4,0,0,0,0,0,0,0,0,0,0,0,0,265,158,298,132,9,3,322,198,372,166,17,4,215020,86,51,106,41,8,1,103,47,105,36,5,3,66,32,52,19,0,1,0,0,0,0,0,0,103,47,105,36,5,2,189,98,211,77,13,3
Hard,202596,0,0,0,0,0,0,98,65,117,46,6,1,0,0,0,0,0,0,0,0,0,0,0,0,98,65,117,46,6,1,98,65,117,46,6,1,201548,0,0,0,0,0,0,0,0,0,0,0,1,49,38,52,20,3,1,0,0,0,0,0,0,0,0,0,0,0,1,49,38,52,20,3,2
Hard,210722,423,236,411,188,23,6,1208,668,1181,535,56,19,978,508,904,403,32,11,0,0,0,0,0,0,1146,632,1113,515,53,18,1235,684,1187,545,59,19,202427,676,416,659,268,22,9,2560,1608,2792,1289,184,42,256,148,281,106,18,4,0,0,0,0,0,0,1495,946,1673,752,112,25,1864,1170,2017,890,127,30
Hard,206289,359,205,326,140,15,5,1152,629,1210,535,43,16,473,256,498,205,10,8,0,0,0,0,0,0,1152,629,1210,535,43,15,1273,688,1323,575,45,18,200748,565,356,545,221,26,7,1963,1118,2021,972,106,34,521,318,480,209,18,6,0,0,0,0,0,0,1278,714,1260,604,58,22,1806,1024,1722,797,74,28
Hard,203389,0,0,0,0,0,0,48,17,45,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,48,17,45,18,1,1,48,17,45,18,1,1,201458,0,0,0,0,0,0,60,36,48,28,5,1,0,0,0,0,0,0,0,0,0,0,0,0,60,36,48,28,5,1,60,36,48,28,5,1
Hard,202596,0,0,0,0,0,0,147,73,124,57,5,2,0,0,0,0,0,0,0,0,0,0,0,0,90,47,68,37,3,1,90,47,68,37,3,1,210722,0,0,0,0,0,0,95,46,96,46,4,1,93,49,102,42,5,1,0,0,0,0,0,0,95,46,96,46,4,1,95,46,96,46,4,1
Hard,206289,0,0,0,0,0,0,90,37,89,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,37,89,44,1,1,90,37,89,44,1,1,203389,0,0,0,0,0,0,47,16,41,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,16,41,15,0,1,47,16,41,15,0,1
Hard,202596,0,0,0,0,0,0,264,145,210,92,8,3,0,0,0,0,0,0,0,0,0,0,0,0,147,73,124,57,5,2,147,73,124,57,5,2,206289,0,0,0,0,0,0,115,74,126,64,4,2,151,84,160,71,4,3,0,0,0,0,0,0,115,74,126,64,4,2,169,104,197,88,6,4
Hard,214263,143,89,161,77,5,2,486,259,532,210,6,7,399,223,375,164,6,5,0,0,0,0,0,0,303,171,341,143,0,4,303,171,341,143,0,4,210722,188,103,175,71,8,2,387,220,390,160,16,7,515,276,506,229,24,7,0,0,0,0,0,0,183,96,190,65,10,4,183,96,190,65,10,4
Hard,201505,507,302,546,242,24,8,2827,1640,2814,1207,89,41,1053,599,1118,460,26,17,0,0,0,0,0,0,2110,1239,2124,921,64,30,2771,1593,2803,1205,87,41,201545,430,247,438,173,13,6,1841,1023,1801,788,69,29,1299,733,1315,590,34,23,0,0,0,0,0,0,1610,904,1565,691,59,25,2272,1254,2198,946,75,35
Hard,201614,854,552,820,335,70,12,4634,2736,4531,1819,246,68,1783,1101,1887,781,142,24,0,0,0,0,0,0,3497,2047,3431,1349,184,51,4260,2517,4205,1647,232,62,201425,1087,688,1160,452,82,13,3796,2363,3921,1604,269,57,1890,1198,1890,779,145,25,0,0,0,0,0,0,3142,1945,3212,1294,219,47,4509,2798,4654,1853,338,65
Hard,201455,224,134,206,84,12,3,2058,1163,2085,892,70,30,1048,590,1083,465,28,15,0,0,0,0,0,0,1387,787,1451,626,54,22,1612,917,1701,725,63,25,201397,428,253,365,124,11,6,2048,1136,1860,837,62,27,230,131,282,125,4,4,0,0,0,0,0,0,1107,605,996,438,39,15,1147,632,1057,473,41,16
Hard,214082,330,187,349,159,13,4,4496,2475,4672,2165,115,67,1447,837,1403,650,23,21,0,0,0,0,0,0,4284,2360,4494,2068,111,64,5550,3078,5726,2640,137,82,201474,1103,680,1089,468,42,13,4485,2615,4453,2045,168,84,707,353,703,344,29,9,0,0,0,0,0,0,4367,2532,4345,1996,157,81,5873,3403,5859,2676,216,99
Hard,202427,1852,1141,1901,815,110,28,4133,2563,4480,1961,254,70,942,544,954,397,50,14,0,0,0,0,0,0,3719,2304,4055,1762,235,62,5138,3143,5565,2387,322,84,201499,727,409,735,279,20,11,5028,2837,4902,2105,231,84,886,514,953,400,27,14,0,0,0,0,0,0,4172,2342,4046,1767,198,70,4846,2730,4737,2039,222,81
Hard,201493,1273,823,1383,610,30,19,5466,3197,5938,2680,123,100,2044,1205,2145,949,28,34,0,0,0,0,0,0,4722,2762,5197,2347,103,88,6809,4016,7415,3331,142,122,201366,1107,650,1152,486,53,16,5137,2890,4992,2258,155,81,1702,944,1711,745,46,25,0,0,0,0,0,0,4399,2476,4234,1917,141,70,5826,3263,5714,2558,188,90
Hard,201506,596,300,637,274,1,7,3047,1593,2926,1374,6,50,2130,1085,2058,1003,0,31,0,0,0,0,0,0,2673,1385,2542,1190,6,42,3786,1931,3655,1695,7,58,201615,757,426,720,306,12,10,2955,1675,2801,1258,78,51,727,373,682,315,8,13,0,0,0,0,0,0,2294,1319,2228,1009,61,38,2966,1672,2901,1322,72,49
Hard,201521,98,60,93,37,2,1,0,0,0,0,0,0,74,37,79,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214863,0,0,0,0,0,0,122,65,117,40,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,211768,497,304,502,195,34,7,2057,1208,2159,896,134,35,492,267,553,239,23,8,0,0,0,0,0,0,1548,916,1643,682,102,26,1840,1082,1971,806,120,30,201540,1406,880,1388,591,123,19,3181,1780,3234,1395,179,44,1483,865,1493,652,60,23,0,0,0,0,0,0,2853,1607,2926,1267,167,39,4102,2390,4133,1752,242,58
Hard,204426,829,509,805,342,60,11,1611,925,1683,703,80,31,832,501,836,355,37,12,0,0,0,0,0,0,1209,713,1298,550,70,21,1733,1029,1830,765,92,28,201325,163,91,148,52,7,3,2406,1376,2424,963,141,44,2354,1448,2355,973,137,34,0,0,0,0,0,0,1484,866,1460,573,100,25,2569,1502,2543,1013,168,41
Hard,202492,152,87,147,54,5,2,1937,1047,2039,922,65,34,778,454,853,362,29,11,0,0,0,0,0,0,1085,582,1176,533,34,22,1367,757,1486,662,43,26,202428,327,206,285,112,14,5,1626,891,1688,718,83,26,1162,678,1209,535,71,17,0,0,0,0,0,0,1150,634,1171,504,61,19,1707,960,1689,714,80,26
Hard,202469,880,529,850,365,43,13,2393,1401,2381,1072,122,44,926,554,894,401,42,13,0,0,0,0,0,0,1962,1124,1916,864,97,36,3331,1939,3238,1435,165,55,214263,185,89,199,90,2,3,1375,746,1416,599,21,21,432,244,381,151,3,5,0,0,0,0,0,0,1215,651,1251,522,17,19,1393,756,1419,593,18,21
Hard,201614,806,493,788,321,56,11,5191,3058,4921,1943,271,78,1338,823,1381,568,92,19,0,0,0,0,0,0,4622,2704,4381,1717,237,69,5811,3420,5574,2196,319,86,201505,814,471,847,351,28,12,4918,2886,4919,2139,189,74,1342,766,1412,579,37,21,0,0,0,0,0,0,4316,2498,4264,1838,166,64,5603,3241,5561,2363,211,84
Hard,201455,448,271,482,204,17,7,2879,1607,2880,1231,90,44,1195,655,1239,554,41,16,0,0,0,0,0,0,1525,842,1507,661,52,24,2122,1173,2103,917,74,32,211533,1039,597,1008,420,48,13,2326,1206,2452,1141,72,38,901,510,1068,515,31,13,0,0,0,0,0,0,1198,609,1279,593,38,20,1998,1071,2150,994,66,30
Hard,214082,437,254,442,195,15,6,4144,2288,4267,1939,104,60,1598,929,1601,760,32,23,0,0,0,0,0,0,3321,1802,3358,1541,76,49,4294,2354,4297,1995,105,63,202427,1156,708,1230,531,86,18,3834,2385,4064,1781,241,60,604,330,611,236,23,8,0,0,0,0,0,0,3253,2024,3438,1511,200,51,4285,2641,4544,1955,270,66
Hard,201493,1180,748,1304,575,22,16,6478,3756,6866,3108,142,107,1238,731,1244,539,18,22,0,0,0,0,0,0,5374,3097,5684,2569,108,88,7119,4158,7532,3373,141,114,201506,588,302,640,283,1,7,3124,1601,2991,1383,4,57,1566,757,1519,732,2,25,0,0,0,0,0,0,2873,1478,2761,1294,4,53,3853,1962,3699,1735,5,68
Hard,201662,1428,915,1464,600,174,21,7171,4422,7406,3169,747,116,1786,1098,1829,766,173,25,0,0,0,0,0,0,5948,3654,6080,2571,606,98,7917,4858,8041,3352,802,125,201521,1051,607,1084,450,26,14,4885,2730,5202,2329,89,85,2284,1294,2385,1099,30,32,0,0,0,0,0,0,4269,2380,4612,2078,75,76,6092,3385,6506,2919,100,101
