surface,name1,pts_served1,service_pts_won1,pts_received1,receiving_pts_won1,aces1,name2,pts_served2,service_pts_won2,pts_received2,receiving_pts_won2,aces2,sample_size
Clay,Stefanos Tsitsipas,635,467,655,229,58,Andrey Rublev,745,480,787,314,43,17
Clay,Alexander Zverev,320,201,333,125,30,Felix Auger Aliassime,202,124,217,61,18,6
Clay,Novak Djokovic,0,0,0,0,0,Andy Murray,0,0,0,0,0,0
Clay,Hubert Hurkacz,161,100,137,37,15,Dusan Lajovic,254,148,272,93,8,5
Clay,Rafael Nadal,402,268,408,187,17,David Goffin,171,99,162,50,6,9
Clay,Carlos Alcaraz,203,107,207,88,2,Cameron Norrie,519,309,487,162,36,9
Clay,Andrey Rublev,185,125,193,68,16,Daniel Evans,54,23,41,11,1,4
Clay,Stefanos Tsitsipas,385,265,404,147,28,Grigor Dimitrov,187,113,188,61,9,7
Clay,Felix Auger Aliassime,202,124,217,61,18,Jannik Sinner,54,31,61,19,1,4
Clay,Alexander Zverev,597,387,661,268,52,Lorenzo Musetti,624,377,619,232,9,14
Clay,Novak Djokovic,1100,713,1218,542,75,Stefanos Tsitsipas,637,448,659,257,41,22
Clay,Novak Djokovic,866,605,1028,452,57,Casper Ruud,543,373,580,217,26,18
Clay,Stefanos Tsitsipas,393,277,432,158,27,Alexander Zverev,397,266,452,189,35,12
Clay,Novak Djokovic,378,254,439,194,20,Felix Auger Aliassime,389,242,397,139,27,8
Clay,Casper Ruud,332,237,391,191,23,Denis Shapovalov,527,314,500,187,39,13
Clay,Stefanos Tsitsipas,829,528,756,250,67,Jannik Sinner,494,265,451,170,19,14
Clay,Alexander Zverev,701,452,758,318,62,Cristian Garin,254,141,260,95,7,11
Clay,Novak Djokovic,0,0,0,0,0,Stan Wawrinka,0,0,0,0,0,0
Clay,Felix Auger Aliassime,73,41,70,21,1,Marcos Giron,114,58,105,38,6,2
Clay,Denis Shapovalov,0,0,0,0,0,Rafael Nadal,0,0,0,0,0,0
Clay,Casper Ruud,0,0,0,0,0,Jenson Brooksby,0,0,0,0,0,0
Clay,Jannik Sinner,207,130,219,79,11,Filip Krajinovic,119,74,141,53,2,5
Clay,Stefanos Tsitsipas,144,103,137,59,13,Karen Khachanov,383,242,386,148,32,9
Clay,Cristian Garin,178,102,144,45,5,Marin Cilic,150,93,138,37,18,4
Clay,Alexander Zverev,438,282,476,197,39,Alex De Minaur,361,213,395,135,4,10
Clay,Novak Djokovic,480,292,481,221,33,Diego Schwartzman,290,166,304,104,8,9
Clay,Rafael Nadal,535,356,513,199,27,Felix Auger Aliassime,511,327,548,204,36,13
Clay,Alexander Zverev,0,0,0,0,0,Bernabe Zapata Miralles,0,0,0,0,0,0
Clay,Carlos Alcaraz,49,34,55,26,0,Karen Khachanov,66,43,47,21,5,2
