name1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,name2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,grass_sample_size,hard_sample_size,clay_sample_size
Roberto Bautista Agut,255,160,246,93,4,1612,946,1549,576,42,945,559,952,403,21,Santiago Giraldo,335,226,323,105,11,1704,1045,1567,530,82,1207,738,1201,481,46,0,0,0
Kei Nishikori,1010,645,1033,404,40,4489,2714,4613,1782,158,1490,920,1552,627,33,Feliciano Lopez,996,730,1089,380,178,4751,3091,4716,1580,640,2407,1561,2326,751,248,0,0,0
David Ferrer,1206,831,1312,488,61,5798,3721,5869,2412,283,3913,2515,4104,1814,110,Ernests Gulbis,977,673,919,258,172,4710,3028,4761,1724,550,2068,1295,2055,782,172,0,0,0
Rafael Nadal,264,186,282,103,18,2408,1532,2425,916,100,2671,1736,2788,1241,86,Roberto Bautista Agut,200,126,188,74,2,1239,724,1176,438,28,786,459,787,329,22,0,0,0
Kei Nishikori,1301,820,1371,524,47,5781,3604,6003,2381,204,1902,1191,2006,826,40,David Ferrer,1071,744,1146,421,55,7381,4738,7617,3155,351,4740,3081,4936,2193,152,0,0,0
Rafael Nadal,1032,724,1100,394,85,5627,3734,5821,2346,245,4357,2881,4551,2131,161,Kei Nishikori,974,625,1037,414,40,4918,3035,5119,1978,170,1391,871,1511,599,28,0,0,0
Rafael Nadal,964,664,1012,371,66,5681,3775,6029,2442,248,4517,3005,4836,2260,151,Mikhail Youzhny,1586,1036,1523,524,95,5076,3177,4938,1842,279,2878,1726,2899,1147,108,0,0,0
Andy Murray,2374,1670,2546,1008,278,7150,4621,7351,3133,619,1871,1152,1925,819,123,Jurgen Melzer,1139,711,1091,366,72,4207,2628,4140,1475,274,1443,832,1418,520,61,0,0,0
Tommy Haas,814,559,839,290,70,4123,2659,4201,1556,354,1784,1137,1698,645,102,Stan Wawrinka,105,61,99,36,12,5322,3450,5432,2057,491,3800,2370,3645,1396,223,0,0,0
Grigor Dimitrov,1289,857,1320,461,135,4830,3125,4734,1612,486,2000,1244,2005,754,129,Tomas Berdych,817,578,892,353,119,8204,5489,8364,3154,858,2760,1792,2665,1013,221,0,0,0
Milos Raonic,853,621,893,270,170,6255,4449,6509,2164,1262,2396,1630,2472,883,323,Jo-Wilfried Tsonga,2300,1575,2201,731,285,7990,5367,7762,2778,971,2427,1577,2482,978,160,0,0,0
Jeremy Chardy,456,288,441,119,52,3218,2045,3112,1026,347,1958,1195,2009,776,131,Ivan Dodig,936,625,915,284,114,3469,2153,3497,1247,403,882,524,856,321,66,0,0,0
David Ferrer,1206,831,1312,488,61,5798,3721,5869,2412,283,3913,2515,4104,1814,110,Ernests Gulbis,977,673,919,258,172,4710,3028,4761,1724,550,2068,1295,2055,782,172,0,0,0
