surface,name1,pts_served1,service_pts_won1,pts_received1,receiving_pts_won1,aces1,name2,pts_served2,service_pts_won2,pts_received2,receiving_pts_won2,aces2,sample_size
Clay,Jil Teichmann,8,3,17,7,0,Anhelina Kalinina,42,17,54,20,1,2
Clay,Jessica Pegula,338,180,326,133,12,Sara Sorribes Tormo,366,199,364,170,1,10
Clay,Ekaterina Alexandrova,364,194,371,142,8,Amanda Anisimova,490,268,419,186,13,13
Clay,Ons Jabeur,287,175,320,143,18,Simona Halep,278,159,274,129,8,8
Clay,Jil Teichmann,460,254,473,224,9,Elena Rybakina,535,314,545,229,21,13
Clay,Anhelina Kalinina,0,0,0,0,0,Emma Raducanu,0,0,0,0,0,0
Clay,Sara Sorribes Tormo,289,134,324,141,1,Daria Kasatkina,414,213,390,185,3,9
Clay,Jessica Pegula,236,128,216,92,11,Bianca Andreescu,52,35,52,28,3,6
Clay,Ekaterina Alexandrova,121,59,100,33,5,Marie Bouzkova,205,104,166,69,0,4
Clay,Amanda Anisimova,128,74,146,73,2,Victoria Azarenka,142,71,157,77,3,4
Clay,Ons Jabeur,171,83,190,92,2,Belinda Bencic,100,59,110,32,3,5
Clay,Simona Halep,653,371,619,297,17,Cori Gauff,661,372,726,316,37,20
Clay,Iga Swiatek,130,83,125,60,2,Ons Jabeur,230,122,204,98,11,6
Clay,Iga Swiatek,550,329,611,266,13,Aryna Sabalenka,751,445,732,313,39,19
Clay,Ons Jabeur,264,158,266,108,14,Daria Kasatkina,277,137,273,132,10,7
Clay,Iga Swiatek,127,72,140,69,2,Bianca Andreescu,52,35,52,28,3,4
Clay,Aryna Sabalenka,491,289,482,179,28,Amanda Anisimova,541,277,521,227,5,14
Clay,Ons Jabeur,230,122,204,98,11,Maria Sakkari,151,75,207,98,6,6
Clay,Daria Kasatkina,190,111,177,83,1,Jil Teichmann,156,86,151,74,1,4
Clay,Iga Swiatek,265,178,271,145,5,Victoria Azarenka,460,266,471,218,17,11
Clay,Bianca Andreescu,141,77,130,52,4,Petra Martic,76,43,87,44,0,2
Clay,Aryna Sabalenka,388,234,368,182,22,Jessica Pegula,296,153,297,139,7,10
