surface,name1,pts_served1,service_pts_won1,pts_received1,receiving_pts_won1,aces1,name2,pts_served2,service_pts_won2,pts_received2,receiving_pts_won2,aces2,sample_size
Hard,Novak Djokovic,5388,3704,5788,2342,497,Stefanos Tsitsipas,6073,4191,6111,2089,573,152
Hard,Holger Rune,221,149,241,90,19,Carlos Alcaraz,204,134,190,69,13,6
Hard,Felix Auger Aliassime,3583,2305,3547,1239,382,Frances Tiafoe,4649,2939,4533,1678,324,102
Hard,Novak Djokovic,874,620,904,371,93,Lorenzo Musetti,583,341,546,206,22,23
Hard,Stefanos Tsitsipas,4438,3125,4676,1688,441,Tommy Paul,2848,1815,2909,1097,164,93
Hard,Carlos Alcaraz,793,506,777,292,27,Grigor Dimitrov,1566,970,1478,521,79,27
Hard,Holger Rune,257,159,277,92,16,Andrey Rublev,149,97,161,67,17,6
Hard,Frances Tiafoe,4800,3089,4861,1754,338,Alex De Minaur,3882,2463,3858,1437,187,110
Hard,Felix Auger Aliassime,2379,1536,2402,842,260,Gilles Simon,1411,826,1415,529,65,51
Hard,Novak Djokovic,5392,3769,5789,2344,515,Karen Khachanov,4140,2707,4368,1582,389,132
Hard,Lorenzo Musetti,514,307,484,155,29,Casper Ruud,797,501,785,254,67,19
Hard,Stefanos Tsitsipas,2567,1783,2674,905,239,Corentin Moutet,1442,876,1423,475,44,52
Hard,Tommy Paul,2176,1342,2116,783,117,Pablo Carreno Busta,2410,1582,2358,856,137,56
Hard,Novak Djokovic,2614,1797,2705,1090,249,Casper Ruud,1919,1248,1865,615,120,64
Hard,Casper Ruud,3474,2248,3364,1161,220,Andrey Rublev,4129,2750,4304,1651,427,104
Hard,Novak Djokovic,4014,2843,4357,1783,416,Taylor Fritz,4598,3027,4599,1532,558,112
Hard,Rafael Nadal,2306,1593,2388,925,168,Casper Ruud,1740,1099,1638,514,106,58
Hard,Felix Auger Aliassime,2712,1730,2795,988,324,Rafael Nadal,2683,1869,2821,1115,206,75
Hard,Taylor Fritz,3933,2550,3778,1237,463,Rafael Nadal,2588,1791,2759,1064,211,84
Hard,Casper Ruud,2451,1611,2413,809,190,Felix Auger Aliassime,2567,1686,2612,892,327,72
Hard,Casper Ruud,3259,2130,3144,1079,239,Taylor Fritz,4263,2870,4196,1459,548,100
Hard,Taylor Fritz,5109,3411,5058,1690,652,Felix Auger Aliassime,3968,2582,4078,1414,477,116
Hard,Stefanos Tsitsipas,7500,5211,7706,2705,724,Daniil Medvedev,7092,4807,7445,2934,903,198
Hard,Andrey Rublev,5633,3747,6057,2320,619,Stefanos Tsitsipas,7674,5352,7885,2784,769,178
Hard,Novak Djokovic,5388,3704,5788,2342,497,Stefanos Tsitsipas,6073,4191,6111,2089,573,152
Hard,Andrey Rublev,6716,4480,7152,2776,693,Daniil Medvedev,8094,5531,8593,3433,1059,206
Hard,Novak Djokovic,5247,3686,5721,2323,504,Daniil Medvedev,6229,4239,6561,2627,780,163
Hard,Novak Djokovic,5888,4077,6309,2581,567,Andrey Rublev,5596,3723,6036,2317,583,161
