name1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,name2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,grass_sample_size,hard_sample_size,clay_sample_size
Alejandro Davidovich Fokina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,David Goffin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taylor Fritz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sebastian Korda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grigor Dimitrov,0,0,0,0,0,94,57,83,32,4,0,0,0,0,0,Casper Ruud,0,0,0,0,0,83,51,94,37,3,0,0,0,0,0,0,1,0
Hubert Hurkacz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Albert Ramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diego Schwartzman,0,0,0,0,0,76,46,95,41,0,0,0,0,0,0,Lorenzo Musetti,0,0,0,0,0,95,54,76,30,6,0,0,0,0,0,0,1,0
Stefanos Tsitsipas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Laslo Djere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jannik Sinner,0,0,0,0,0,0,0,0,0,0,69,43,64,29,4,Andrey Rublev,0,0,0,0,0,0,0,0,0,0,64,35,69,26,1,0,0,1
Alexander Zverev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pablo Carreno Busta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos Alcaraz,0,0,0,0,0,107,58,95,24,1,0,0,0,0,0,Alexander Zverev,0,0,0,0,0,95,71,107,49,19,0,0,0,0,0,0,2,0
Carlos Alcaraz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Novak Djokovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
