name,t_grass_receive_total,t_grass_receive_won,t_hard_receive_total,t_hard_receive_won,t_clay_receive_total,t_clay_receive_won,1_grass_receive_total,1_grass_receive_won,1_hard_receive_total,1_hard_receive_won,1_clay_receive_total,1_clay_receive_won,2_grass_receive_total,2_grass_receive_won,2_hard_receive_total,2_hard_receive_won,2_clay_receive_total,2_clay_receive_won,3_grass_receive_total,3_grass_receive_won,3_hard_receive_total,3_hard_receive_won,3_clay_receive_total,3_clay_receive_won,4_grass_receive_total,4_grass_receive_won,4_hard_receive_total,4_hard_receive_won,4_clay_receive_total,4_clay_receive_won,5_grass_receive_total,5_grass_receive_won,5_hard_receive_total,5_hard_receive_won,5_clay_receive_total,5_clay_receive_won,6_grass_receive_total,6_grass_receive_won,6_hard_receive_total,6_hard_receive_won,6_clay_receive_total,6_clay_receive_won,7_grass_receive_total,7_grass_receive_won,7_hard_receive_total,7_hard_receive_won,7_clay_receive_total,7_clay_receive_won,8_grass_receive_total,8_grass_receive_won,8_hard_receive_total,8_hard_receive_won,8_clay_receive_total,8_clay_receive_won,9_grass_receive_total,9_grass_receive_won,9_hard_receive_total,9_hard_receive_won,9_clay_receive_total,9_clay_receive_won,10_grass_receive_total,10_grass_receive_won,10_hard_receive_total,10_hard_receive_won,10_clay_receive_total,10_clay_receive_won,11_grass_receive_total,11_grass_receive_won,11_hard_receive_total,11_hard_receive_won,11_clay_receive_total,11_clay_receive_won,12_grass_receive_total,12_grass_receive_won,12_hard_receive_total,12_hard_receive_won,12_clay_receive_total,12_clay_receive_won,13_grass_receive_total,13_grass_receive_won,13_hard_receive_total,13_hard_receive_won,13_clay_receive_total,13_clay_receive_won,14_grass_receive_total,14_grass_receive_won,14_hard_receive_total,14_hard_receive_won,14_clay_receive_total,14_clay_receive_won,15_grass_receive_total,15_grass_receive_won,15_hard_receive_total,15_hard_receive_won,15_clay_receive_total,15_clay_receive_won,16_grass_receive_total,16_grass_receive_won,16_hard_receive_total,16_hard_receive_won,16_clay_receive_total,16_clay_receive_won,17_grass_receive_total,17_grass_receive_won,17_hard_receive_total,17_hard_receive_won,17_clay_receive_total,17_clay_receive_won,18_grass_receive_total,18_grass_receive_won,18_hard_receive_total,18_hard_receive_won,18_clay_receive_total,18_clay_receive_won
Nicolas Almagro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,13,4,10,5,0,0,0,0,0,0,0,0,0,0,0,0,9,3,51,19,28,15,0,0,0,0,0,0,18,6,67,22,32,15,0,0,0,0,0,0,0,0,0,0,0,0,16,5,55,25,31,9
David Nalbandian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,14,5,0,0,0,0,0,0,0,0,10,1,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,24,10,0,0
Andreas Haider-Maurer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1
Adrian Mannarino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,3,1,0,0,0,0,0,0,1,0,12,6,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,1
Igor Andreev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,3,2,2,0,0,0,0,0,0,6,3,9,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,8,3,8,3
Bernard Tomic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,30,13,6,0,0,0,0,0,0,0,26,10,46,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0,18,7,39,18,6,1
Jurgen Melzer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,11,4,7,5,0,0,0,0,0,0,26,11,18,9,9,4,0,0,0,0,0,0,0,0,0,0,0,0,15,7,9,5,15,5
Viktor Troicki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,15,6,0,0,0,0,0,0,0,0,0,0,0,0,9,1,9,4,22,8,0,0,0,0,0,0,14,4,8,4,46,20,0,0,0,0,0,0,0,0,0,0,0,0,11,5,5,2,33,15
Yen-Hsun Lu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6,2,10,7,3,1,0,0,0,0,0,0,11,1,8,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,15,3,10,3
Andreas Seppi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,10,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,6,15,10,0,0,0,0,0,0,4,1,27,12,22,9,0,0,0,0,0,0,0,0,0,0,0,0,7,2,16,8,22,6
Kevin Anderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,13,4,12,3,0,0,0,0,0,0,10,1,24,7,23,7,0,0,0,0,0,0,0,0,0,0,0,0,12,0,26,8,19,6
Gilles Simon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,11,20,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,52,24,37,19,0,0,0,0,0,0,10,4,63,26,43,28,0,0,0,0,0,0,0,0,0,0,0,0,5,3,51,21,28,13
Alex Bogomolov Jr.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,1,1,0,0,0,0,0,0,0,0,30,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,3,3
Gael Monfils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,7,17,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,38,16,22,9,0,0,0,0,0,0,3,0,57,22,30,13,0,0,0,0,0,0,0,0,0,0,0,0,3,1,66,31,29,11
Lukasz Kubot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,2,22,12,0,0,0,0,0,0,13,6,13,7,19,8,0,0,0,0,0,0,0,0,0,0,0,0,10,4,11,5,14,7
Feliciano Lopez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,19,7,0,0,0,0,0,0,0,0,15,5,30,11,9,4,0,0,0,0,0,0,0,0,0,0,0,0,11,3,13,6,4,4
Karol Beck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0
Fernando Gonzalez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mikhail Youzhny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,11,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,20,4,15,7,13,0,0,0,0,0,0,0,32,10,28,11,33,14,0,0,0,0,0,0,0,0,0,0,0,0,30,13,19,12,18,6
Xavier Malisse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,10,5,2,1,4,2,0,0,0,0,0,0,20,7,5,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,19,5,6,2,7,2
Caroline Wozniacki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,38,18,6,4,0,0,0,0,0,0,0,0,0,0,0,0,18,6,62,29,17,12,0,0,0,0,0,0,25,10,78,43,15,7,0,0,0,0,0,0,0,0,0,0,0,0,20,9,73,35,15,5
Arantxa Parra Santonja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,2,0,0,0,0,0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1
Mathilde Johansson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,10,4,2,1,12,4,0,0,0,0,0,0,9,4,4,1,17,9,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,3,16,7
Heather Watson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,7,10,6,7,4,0,0,0,0,0,0,10,3,12,8,13,4,0,0,0,0,0,0,0,0,0,0,0,0,24,5,10,2,19,9
Elena Baltacha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,9,3,2,0,7,3,0,0,0,0,0,0,11,4,2,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,2,2
Mona Barthel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,3,3,1,0,0,0,0,0,0,5,4,8,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,3,5,1
Anna Chakvetadze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
Maria Sharapova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,25,12,21,13,0,0,0,0,0,0,0,0,0,0,0,0,20,12,65,42,45,26,0,0,0,0,0,0,33,18,65,34,59,31,0,0,0,0,0,0,0,0,0,0,0,0,44,18,63,35,72,39
Na Li,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,34,22,19,6,0,0,0,0,0,0,0,0,0,0,0,0,19,10,59,27,36,17,0,0,0,0,0,0,24,13,74,44,45,21,0,0,0,0,0,0,0,0,0,0,0,0,20,15,74,43,36,20
Alla Kudryavtseva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
Ana Ivanovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,22,15,12,8,0,0,0,0,0,0,0,0,0,0,0,0,13,5,47,25,10,7,0,0,0,0,0,0,19,10,63,26,22,11,0,0,0,0,0,0,0,0,0,0,0,0,11,5,49,28,16,6
Melanie Oudin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
Marion Bartoli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,17,10,16,9,0,0,0,0,0,0,0,0,0,0,0,0,32,15,35,17,22,13,0,0,0,0,0,0,41,18,41,20,21,7,0,0,0,0,0,0,0,0,0,0,0,0,40,16,38,23,29,16
Kristyna Pliskova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aravane Rezai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,8,3,0,0,0,0,0,0,1,0,2,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,5,2
Serena Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,39,20,13,6,0,0,0,0,0,0,0,0,0,0,0,0,31,11,58,28,23,9,0,0,0,0,0,0,42,17,82,47,24,11,0,0,0,0,0,0,0,0,0,0,0,0,36,18,73,39,31,11
Francesca Schiavone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,16,5,16,7,0,0,0,0,0,0,0,0,0,0,0,0,14,5,39,16,38,14,0,0,0,0,0,0,22,7,48,26,43,19,0,0,0,0,0,0,0,0,0,0,0,0,23,12,37,18,57,25
Jelena Dokic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,6,2,0,0,0,0,0,0,0,4,0,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,3,2
Stephanie Foretz Gacon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,0,0,0,0,0,0,2,0,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,6,3
Andrea Petkovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,6,3,29,14,8,5,0,0,0,0,0,0,12,8,35,14,14,5,0,0,0,0,0,0,0,0,0,0,0,0,16,7,20,11,16,6
Magdalena Rybarikova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,2,0,0,0,0,0,0,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,10,4
Victoria Azarenka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,51,27,17,6,0,0,0,0,0,0,0,0,0,0,0,0,25,7,103,49,46,20,0,0,0,0,0,0,34,17,114,66,56,36,0,0,0,0,0,0,0,0,0,0,0,0,38,20,91,58,44,19
Naomi Broady,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Anne Keothavong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,9,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,4,3,1,0
Jelena Jankovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,21,11,10,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,31,16,30,11,0,0,0,0,0,0,6,1,40,18,36,17,0,0,0,0,0,0,0,0,0,0,0,0,7,6,50,24,31,17
Maria Jose Martinez Sanchez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,1,6,1,0,0,0,0,0,0,8,3,5,2,9,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,12,5
Virginie Razzano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,13,4,0,0,0,0,0,0,1,1,10,4,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,18,7
Shuai Peng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,13,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7,2,25,11,4,1,0,0,0,0,0,0,14,9,38,13,10,7,0,0,0,0,0,0,0,0,0,0,0,0,10,3,45,20,9,2
Laura Robson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,18,4,2,1,0,0,0,0,0,0,14,6,29,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,38,16,4,1
Sabine Lisicki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,27,11,9,3,0,0,0,0,0,0,40,24,32,19,15,6,0,0,0,0,0,0,0,0,0,0,0,0,31,18,20,9,9,4
Eleni Daniilidou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0
Lourdes Dominguez Lino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,4,2,0,0,0,0,0,0,2,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,0,0
Simona Halep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,2,1,0,0,0,0,0,0,0,5,3,19,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,11,2,1
Barbora Zahlavova Strycova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8,3,7,1,0,0,0,0,0,0,6,2,7,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,5,1
