surface,name1,pts_served1,service_pts_won1,pts_received1,receiving_pts_won1,aces1,name2,pts_served2,service_pts_won2,pts_received2,receiving_pts_won2,aces2,sample_size
Hard,Anett Kontaveit,1271,727,1216,524,75,Shuai Zhang,1945,1048,1857,826,63,49
Hard,Anastasia Pavlyuchenkova,4415,2466,4361,1939,183,Petra Kvitova,4367,2678,4530,1984,256,148
Hard,Ashleigh Barty,1481,872,1393,582,101,Angelique Kerber,2502,1435,2715,1224,47,66
Hard,Aryna Sabalenka,163,92,159,74,3,Sofia Kenin,143,76,164,77,1,4
Hard,Dominika Cibulkova,3597,2070,3599,1627,40,Daria Kasatkina,3024,1652,3055,1370,79,101
Hard,Qiang Wang,1897,1022,2048,892,63,Monica Puig,1581,917,1702,756,86,57
Hard,Anett Kontaveit,1325,750,1297,565,73,Katerina Siniakova,1596,862,1461,628,52,43
Hard,Ashleigh Barty,1286,738,1204,502,86,Anastasia Pavlyuchenkova,1479,810,1377,560,65,41
Hard,Aryna Sabalenka,498,291,491,204,25,Dominika Cibulkova,731,431,710,335,9,15
Hard,Anett Kontaveit,692,405,738,346,36,Qiang Wang,880,511,954,413,43,30
Hard,Aryna Sabalenka,207,121,223,95,15,Ashleigh Barty,179,104,163,57,13,6
Hard,Aryna Sabalenka,399,244,365,170,28,Anett Kontaveit,344,209,316,160,19,10
Clay,Simona Halep,746,417,801,381,18,Elise Mertens,744,401,767,342,27,21
Clay,Angelique Kerber,905,556,937,409,13,Caroline Garcia,697,418,758,292,38,24
Clay,Garbine Muguruza,560,339,575,282,24,Lesia Tsurenko,505,245,477,212,6,19
Clay,Maria Sharapova,490,311,477,204,28,Serena Williams,615,398,620,274,68,16
Clay,Yulia Putintseva,558,305,587,234,2,Barbora Strycova,382,226,347,170,11,16
Clay,Madison Keys,0,0,0,0,0,Mihaela Buzarnescu,0,0,0,0,0,0
Clay,Sloane Stephens,145,104,149,70,5,Anett Kontaveit,216,135,214,86,9,6
Clay,Daria Kasatkina,374,209,361,153,8,Caroline Wozniacki,561,293,493,211,20,11
Clay,Simona Halep,1684,981,1759,812,37,Angelique Kerber,1143,679,1198,500,24,43
Clay,Garbine Muguruza,908,545,983,429,47,Maria Sharapova,616,391,647,272,48,22
Clay,Madison Keys,548,326,574,261,39,Yulia Putintseva,761,420,817,375,9,19
Clay,Sloane Stephens,253,153,260,112,8,Daria Kasatkina,308,167,288,140,6,8
Clay,Simona Halep,1062,628,1090,496,27,Garbine Muguruza,1066,637,1121,505,41,31
Clay,Sloane Stephens,354,214,402,167,16,Madison Keys,441,239,464,215,24,12
Clay,Simona Halep,570,352,588,271,24,Sloane Stephens,503,326,506,227,13,18
Grass,Dominika Cibulkova,243,162,232,88,5,Su Wei Hsieh,227,122,197,76,8,6
Grass,Jelena Ostapenko,66,30,62,28,2,Aliaksandra Sasnovich,132,73,167,78,3,3
Grass,Daria Kasatkina,0,0,0,0,0,Alison Van Uytvanck,0,0,0,0,0,0
Grass,Angelique Kerber,322,209,289,114,5,Belinda Bencic,427,269,434,189,16,11
Grass,Kiki Bertens,47,36,56,26,0,Karolina Pliskova,82,51,69,20,7,2
Grass,Julia Goerges,0,0,0,0,0,Donna Vekic,0,0,0,0,0,0
Grass,Serena Williams,0,0,0,0,0,Evgeniya Rodina,0,0,0,0,0,0
Grass,Camila Giorgi,0,0,0,0,0,Kate Makarova,0,0,0,0,0,0
Grass,Jelena Ostapenko,0,0,0,0,0,Dominika Cibulkova,0,0,0,0,0,0
Grass,Angelique Kerber,107,69,113,55,3,Daria Kasatkina,194,114,191,81,10,4
Grass,Julia Goerges,101,74,118,59,10,Kiki Bertens,132,78,112,52,6,4
Grass,Serena Williams,306,195,349,164,51,Camila Giorgi,319,194,277,98,19,8
Grass,Angelique Kerber,273,153,288,128,5,Jelena Ostapenko,377,231,424,191,12,9
Grass,Serena Williams,58,42,61,24,11,Julia Goerges,42,33,45,23,6,2
Grass,Angelique Kerber,294,181,371,164,5,Serena Williams,174,117,190,90,33,7
Hard,Serena Williams,798,528,841,355,114,Kaia Kanepi,439,244,390,163,22,20
Hard,Karolina Pliskova,2895,1796,3054,1312,262,Ashleigh Barty,1426,839,1295,558,108,69
Hard,Sloane Stephens,810,470,865,374,24,Elise Mertens,686,396,672,307,36,26
Hard,Anastasija Sevastova,2412,1316,2248,966,87,Elina Svitolina,3071,1786,3255,1482,116,86
Hard,Carla Suarez Navarro,1609,917,1586,668,23,Maria Sharapova,793,477,858,383,53,45
Hard,Madison Keys,3558,2156,3502,1469,263,Dominika Cibulkova,3674,2055,3598,1615,40,112
Hard,Naomi Osaka,392,243,404,165,35,Aryna Sabalenka,444,259,422,178,32,12
Hard,Lesia Tsurenko,209,125,204,103,4,Marketa Vondrousova,423,237,444,210,13,10
Hard,Serena Williams,2589,1690,2777,1280,379,Karolina Pliskova,4882,2994,4968,2110,513,121
Hard,Anastasija Sevastova,1701,900,1548,635,51,Sloane Stephens,1850,1094,1890,801,50,61
Hard,Madison Keys,3780,2332,3788,1572,300,Carla Suarez Navarro,3132,1716,3300,1456,47,113
Hard,Naomi Osaka,1340,804,1374,576,89,Lesia Tsurenko,1382,803,1384,616,36,44
Hard,Serena Williams,1602,1045,1679,753,258,Anastasija Sevastova,1520,828,1430,624,59,50
Hard,Naomi Osaka,1669,975,1573,646,103,Madison Keys,2181,1333,2175,918,150,58
Hard,Naomi Osaka,1293,756,1211,482,69,Serena Williams,1567,1013,1644,706,228,46
Hard,Simona Halep,2484,1447,2583,1212,70,Naomi Osaka,1833,1084,1803,755,120,76
Hard,Karolina Pliskova,6016,3743,6222,2628,628,Barbora Strycova,5346,2964,5162,2322,167,182
Hard,Angelique Kerber,1101,670,1270,564,37,Su Wei Hsieh,703,375,738,285,14,38
Hard,Madison Keys,3279,1985,3286,1372,214,Caroline Garcia,3531,2065,3355,1315,180,107
Hard,Elise Mertens,121,60,116,43,7,Petra Martic,138,74,124,42,4,4
Hard,Elina Svitolina,2236,1257,2382,1096,79,Denisa Allertova,1323,709,1256,521,25,58
Hard,Carla Suarez Navarro,2908,1622,3088,1340,51,Anett Kontaveit,1782,1014,1873,781,95,73
Hard,Caroline Wozniacki,3231,1893,3264,1512,106,Magdalena Rybarikova,1954,1085,2014,860,101,82
Hard,Simona Halep,4711,2737,4944,2245,117,Karolina Pliskova,6005,3766,6152,2594,634,181
Hard,Angelique Kerber,4358,2526,4600,2107,85,Madison Keys,3629,2264,3642,1557,289,131
Hard,Elise Mertens,876,484,869,366,42,Elina Svitolina,1912,1114,2015,949,56,42
Hard,Caroline Wozniacki,5036,2906,4976,2274,166,Carla Suarez Navarro,4387,2453,4540,1997,68,152
Hard,Simona Halep,5145,2993,5269,2424,131,Angelique Kerber,5818,3353,6108,2758,117,188
Hard,Caroline Wozniacki,2153,1274,2164,1041,68,Elise Mertens,1382,765,1331,597,60,55
Hard,Caroline Wozniacki,5742,3325,5560,2497,175,Simona Halep,4848,2812,5071,2392,118,171
Hard,Daria Kasatkina,3907,2146,4007,1846,102,Caroline Wozniacki,4669,2741,4560,2047,153,128
Hard,Angelique Kerber,5650,3285,5883,2692,120,Caroline Garcia,5034,2949,4898,1940,249,175
Hard,Carla Suarez Navarro,46,28,35,25,1,Danielle Collins,48,17,45,18,1,3
Hard,Venus Williams,2258,1295,2262,1031,105,Anastasija Sevastova,1898,1043,1787,760,67,71
Hard,Karolina Pliskova,0,0,0,0,0,Amanda Anisimova,0,0,0,0,0,0
Hard,Naomi Osaka,676,393,691,300,40,Maria Sakkari,520,296,566,242,11,20
Hard,Petra Martic,0,0,0,0,0,Marketa Vondrousova,0,0,0,0,0,0
Hard,Simona Halep,2362,1378,2371,1146,54,Qiang Wang,2030,1095,2105,906,64,78
Hard,Daria Kasatkina,3319,1825,3458,1602,86,Angelique Kerber,4898,2856,5097,2352,116,131
Hard,Venus Williams,3556,2024,3546,1558,205,Carla Suarez Navarro,3427,1950,3563,1564,45,114
Hard,Naomi Osaka,1723,1002,1654,683,128,Karolina Pliskova,3462,2086,3530,1514,310,88
Hard,Simona Halep,670,409,678,312,17,Petra Martic,304,163,295,112,17,15
Hard,Daria Kasatkina,3010,1659,3121,1411,89,Venus Williams,3011,1704,3022,1388,154,97
Hard,Naomi Osaka,1833,1084,1803,755,120,Simona Halep,2484,1447,2583,1212,70,76
Hard,Naomi Osaka,1603,926,1550,620,92,Daria Kasatkina,2343,1261,2356,1046,53,60
Hard,Danielle Collins,0,0,0,0,0,Monica Puig,0,0,0,0,0,0
Hard,Venus Williams,2835,1609,2912,1284,151,Johanna Konta,2425,1482,2635,1127,146,82
Hard,Elina Svitolina,2765,1593,2958,1384,105,Ashleigh Barty,1459,902,1398,599,108,64
Hard,Jelena Ostapenko,2846,1521,2945,1398,104,Petra Kvitova,3236,2016,3290,1450,225,96
Hard,Angelique Kerber,693,419,816,376,9,Yafan Wang,348,169,396,177,4,21
Hard,Sloane Stephens,2475,1443,2407,1037,68,Garbine Muguruza,2925,1665,2900,1224,132,90
Hard,Karolina Pliskova,2364,1483,2448,1067,269,Zarina Diyas,1498,820,1474,640,50,65
Hard,Victoria Azarenka,2196,1358,2191,1074,86,Agnieszka Radwanska,3205,1835,3051,1404,117,103
Hard,Danielle Collins,48,17,45,18,1,Venus Williams,112,72,108,42,18,2
Hard,Jelena Ostapenko,2293,1233,2432,1141,89,Elina Svitolina,2945,1704,3088,1466,109,92
Hard,Sloane Stephens,2652,1530,2610,1104,82,Angelique Kerber,4086,2349,4209,1879,100,113
Hard,Victoria Azarenka,1976,1209,1907,943,76,Karolina Pliskova,4268,2644,4352,1856,408,107
Hard,Jelena Ostapenko,73,44,87,38,11,Danielle Collins,48,17,45,18,1,2
Hard,Sloane Stephens,1981,1155,1981,872,52,Victoria Azarenka,1744,1065,1699,833,75,67
Hard,Sloane Stephens,1888,1095,1874,800,53,Jelena Ostapenko,2084,1093,2149,988,80,63
Clay,Caroline Wozniacki,390,227,341,168,11,Anastasija Sevastova,458,223,471,181,9,13
Clay,Anett Kontaveit,344,201,317,118,11,Venus Williams,185,109,156,54,6,7
Clay,Elina Svitolina,879,523,845,366,38,Daria Kasatkina,766,456,693,318,16,23
Clay,Angelique Kerber,295,175,297,139,9,Maria Sakkari,257,137,256,108,5,10
Clay,Jelena Ostapenko,177,90,180,85,5,Johanna Konta,137,80,138,55,8,4
Clay,Maria Sharapova,318,202,322,141,18,Daria Saville,667,395,703,314,18,14
Clay,Caroline Garcia,337,204,353,121,22,Sloane Stephens,220,133,236,98,7,8
Clay,Simona Halep,944,524,908,430,22,Madison Keys,1076,616,1134,502,45,28
Clay,Anett Kontaveit,306,184,279,124,19,Caroline Wozniacki,399,225,367,150,10,10
Clay,Elina Svitolina,587,331,535,253,18,Angelique Kerber,338,204,407,208,4,13
Clay,Maria Sharapova,441,277,463,205,19,Jelena Ostapenko,596,331,632,312,21,13
Clay,Simona Halep,900,555,897,401,23,Caroline Garcia,1090,674,1141,498,83,33
Clay,Elina Svitolina,365,208,313,141,10,Anett Kontaveit,394,232,387,162,16,10
Clay,Simona Halep,962,548,968,423,23,Maria Sharapova,812,518,881,394,46,24
Clay,Elina Svitolina,633,370,611,287,21,Simona Halep,587,347,601,271,18,19
Hard,Caroline Wozniacki,2959,1743,2864,1353,107,Anett Kontaveit,2235,1264,2218,925,99,89
Hard,Katerina Siniakova,1576,825,1493,653,36,Kiki Bertens,1158,663,1213,512,78,43
Hard,Aryna Sabalenka,589,337,554,239,41,Caroline Garcia,555,347,509,192,28,21
Hard,Qiang Wang,2227,1222,2342,1027,77,Karolina Pliskova,3005,1831,3036,1318,274,88
Hard,Naomi Osaka,1182,715,1184,506,83,Julia Goerges,1916,1156,1896,730,154,52
Hard,Shuai Zhang,2830,1572,2778,1211,79,Angelique Kerber,3882,2232,4075,1850,65,113
Hard,Dominika Cibulkova,3569,2013,3501,1523,48,Sloane Stephens,2399,1429,2294,977,68,93
Hard,Anastasija Sevastova,1248,681,1248,537,32,Donna Vekic,1071,571,1042,450,51,37
Hard,Caroline Wozniacki,3053,1754,3023,1420,89,Katerina Siniakova,2142,1144,1948,842,62,80
Hard,Qiang Wang,804,466,833,375,31,Aryna Sabalenka,478,279,495,223,35,17
Hard,Naomi Osaka,1597,931,1645,686,104,Shuai Zhang,1912,1055,1920,848,74,55
Hard,Anastasija Sevastova,1854,1010,1815,777,74,Dominika Cibulkova,3152,1770,3090,1323,32,70
Hard,Caroline Wozniacki,3389,1987,3330,1548,102,Qiang Wang,2187,1207,2272,1042,68,91
Hard,Anastasija Sevastova,1039,567,975,430,35,Naomi Osaka,809,472,786,316,55,30
Hard,Caroline Wozniacki,3195,1912,3197,1502,106,Anastasija Sevastova,2480,1355,2287,1001,81,88
Clay,Kiki Bertens,791,462,791,333,40,Caroline Wozniacki,821,480,772,365,29,22
Clay,Maria Sharapova,706,431,689,304,30,Kristina Mladenovic,771,439,764,320,29,20
Clay,Carla Suarez Navarro,0,0,0,0,0,Bernarda Pera,0,0,0,0,0,0
Clay,Caroline Garcia,729,456,772,333,48,Julia Goerges,705,415,709,302,46,24
Clay,Petra Kvitova,390,244,428,177,15,Anett Kontaveit,473,287,481,200,26,11
Clay,Daria Kasatkina,575,329,560,237,7,Garbine Muguruza,522,325,538,253,25,17
Clay,Karolina Pliskova,348,211,305,122,29,Sloane Stephens,331,203,322,147,7,9
Clay,Simona Halep,100,48,96,46,0,Kristyna Pliskova,49,36,58,25,17,2
Clay,Kiki Bertens,1072,665,1081,484,55,Maria Sharapova,807,530,891,378,72,29
Clay,Caroline Garcia,691,406,764,305,30,Carla Suarez Navarro,739,422,802,364,7,20
Clay,Petra Kvitova,431,288,450,200,26,Daria Kasatkina,457,248,402,198,10,14
Clay,Karolina Pliskova,517,303,504,187,37,Simona Halep,635,358,711,364,10,18
Clay,Kiki Bertens,603,356,602,284,34,Caroline Garcia,754,441,762,316,53,21
Clay,Petra Kvitova,338,196,342,134,4,Karolina Pliskova,326,205,325,136,35,9
Clay,Petra Kvitova,782,471,823,343,37,Kiki Bertens,982,581,981,441,30,24
Hard,Kiki Bertens,1332,744,1389,606,106,Anett Kontaveit,1197,668,1242,556,57,41
Hard,Elina Svitolina,0,0,0,0,0,Amanda Anisimova,0,0,0,0,0,0
Hard,Elise Mertens,686,396,672,307,36,Sloane Stephens,810,470,865,374,24,26
Hard,Petra Kvitova,3064,1938,3198,1398,193,Kristina Mladenovic,3521,2003,3554,1503,200,109
Hard,Aryna Sabalenka,589,337,554,239,41,Caroline Garcia,555,347,509,192,28,21
Hard,Madison Keys,3629,2264,3642,1557,289,Angelique Kerber,4358,2526,4600,2107,85,131
Hard,Lesia Tsurenko,2059,1120,1885,836,45,Kate Makarova,2520,1459,2504,1080,102,70
Hard,Simona Halep,2434,1419,2464,1117,77,Ashleigh Barty,1569,930,1475,640,120,61
Hard,Kiki Bertens,2214,1257,2331,1017,165,Elina Svitolina,3617,2069,3812,1758,119,92
Hard,Petra Kvitova,1830,1110,1819,771,104,Elise Mertens,1089,601,1070,494,44,49
Hard,Aryna Sabalenka,509,300,581,251,26,Madison Keys,514,345,578,250,35,18
Hard,Simona Halep,3844,2269,4123,1937,114,Lesia Tsurenko,3594,2016,3469,1569,93,130
Hard,Kiki Bertens,2078,1131,2177,946,113,Petra Kvitova,2426,1517,2482,1151,160,80
Hard,Simona Halep,534,329,563,270,7,Aryna Sabalenka,556,300,510,217,33,20
Hard,Kiki Bertens,2060,1178,2170,950,167,Simona Halep,2749,1587,2871,1290,70,79
Hard,Elina Svitolina,5750,3216,5979,2750,201,Karolina Pliskova,5899,3684,6094,2566,587,186
Hard,Karolina Pliskova,5855,3617,5966,2520,582,Petra Kvitova,4063,2489,4092,1812,237,172
Hard,Elina Svitolina,4418,2491,4580,2092,155,Petra Kvitova,3751,2316,3842,1638,216,137
Hard,Karolina Pliskova,6419,3981,6563,2773,671,Caroline Wozniacki,5379,3151,5383,2479,155,191
Hard,Elina Svitolina,6134,3500,6327,2914,198,Caroline Wozniacki,5174,3066,5137,2339,161,178
Hard,Caroline Wozniacki,4953,2881,4949,2281,159,Petra Kvitova,4768,2877,4720,2074,263,163
Hard,Sloane Stephens,1955,1138,1927,795,55,Kiki Bertens,1319,724,1386,575,80,55
Hard,Kiki Bertens,1840,1047,1953,830,139,Naomi Osaka,1703,998,1691,727,96,57
Hard,Sloane Stephens,1711,938,1663,670,43,Naomi Osaka,1299,758,1340,550,77,53
Hard,Kiki Bertens,2314,1318,2404,1013,166,Angelique Kerber,3868,2226,4036,1883,78,103
Hard,Sloane Stephens,2652,1530,2610,1104,82,Angelique Kerber,4086,2349,4209,1879,100,113
Hard,Angelique Kerber,4416,2502,4610,2078,88,Naomi Osaka,2134,1262,2108,846,148,103
Hard,Elina Svitolina,3617,2069,3812,1758,119,Kiki Bertens,2214,1257,2331,1017,165,92
Hard,Sloane Stephens,2894,1697,2799,1182,76,Karolina Pliskova,5049,3122,5188,2200,504,121
Hard,Elina Svitolina,4214,2384,4492,2013,142,Sloane Stephens,2521,1474,2437,995,62,111
