name1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,name2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,grass_sample_size,hard_sample_size,clay_sample_size
Agnieszka Radwanska,1115,674,1118,450,36,8219,4800,7970,3803,271,1576,902,1619,773,62,Jelena Jankovic,399,229,372,156,21,5792,3257,5874,2686,188,2556,1441,2535,1174,93,0,0,0
Flavia Pennetta,585,330,589,270,18,3184,1732,3150,1460,123,1189,640,1253,622,48,Na Li,574,317,566,238,10,4790,2796,5034,2418,156,1895,1134,1838,818,63,0,0,0
Agnieszka Radwanska,895,543,902,419,28,6457,3697,6250,2990,236,1081,631,1123,511,51,Simona Halep,593,343,601,280,20,4038,2204,4056,1850,87,1797,977,1771,839,49,0,0,0
Flavia Pennetta,777,437,782,334,21,3622,2018,3577,1630,150,1503,790,1606,774,44,Agnieszka Radwanska,807,497,768,326,30,6391,3723,6275,3003,206,1114,615,1155,550,41,0,0,0
Serena Williams,678,473,723,300,112,1745,1157,1679,833,223,396,291,487,263,36,Coco Vandeweghe,280,141,232,78,8,1454,829,1453,618,102,290,148,269,99,10,0,0,0
Angelique Kerber,850,512,942,406,39,5803,3285,5822,2680,161,1446,843,1392,604,35,Kate Makarova,1031,630,1091,436,49,3747,2083,3708,1621,117,1348,790,1335,541,40,0,0,0
Maria Sharapova,477,279,502,234,28,3087,1783,3105,1472,149,1623,977,1606,734,114,Kirsten Flipkens,781,468,825,326,57,1585,886,1596,684,66,573,295,532,233,25,0,0,0
Petra Kvitova,1870,1180,1925,836,114,6290,3709,6571,2943,339,1795,1058,1792,802,68,Ana Ivanovic,793,487,810,323,64,5315,3078,5425,2472,275,1460,858,1414,655,83,0,0,0
Dominika Cibulkova,351,177,353,142,5,3536,1962,3535,1683,50,957,507,852,363,13,Venus Williams,654,405,723,310,49,1952,1110,1866,855,100,772,448,792,344,40,0,0,0
Agnieszka Radwanska,158,95,130,45,5,2459,1459,2390,1138,85,290,177,340,169,12,Elina Svitolina,66,38,64,19,1,876,483,858,378,35,317,172,302,136,8,0,0,0
Caroline Wozniacki,690,404,635,273,30,5895,3462,6069,2890,132,1683,972,1616,721,39,Varvara Lepchenko,237,137,255,85,6,2864,1597,2918,1196,84,1923,1043,1906,833,52,0,0,0
Na Li,420,250,403,179,10,4852,2841,4931,2321,166,1812,1075,1695,727,56,Carla Suarez Navarro,736,411,699,301,11,3167,1606,3042,1322,28,1548,830,1582,779,14,0,0,0
Serena Williams,1032,724,1123,486,190,4590,3001,4655,2287,547,1529,1059,1689,901,189,Angelique Kerber,952,572,1001,432,35,5753,3263,5766,2651,144,1800,1052,1749,783,40,0,0,0
Maria Sharapova,851,542,887,392,65,4338,2522,4503,2209,193,2383,1437,2436,1153,129,Petra Kvitova,1235,783,1225,483,81,5359,3161,5561,2470,299,1755,1029,1749,801,65,0,0,0
Dominika Cibulkova,927,517,877,381,20,5710,3201,5671,2644,74,1336,730,1240,561,29,Agnieszka Radwanska,1098,670,1116,461,34,7113,4137,7070,3350,238,1431,835,1542,740,61,0,0,0
Na Li,804,461,791,336,19,5291,3098,5433,2587,190,2285,1373,2165,963,79,Caroline Wozniacki,845,502,802,339,37,6592,3841,6559,3111,127,2134,1225,2046,943,48,0,0,0
Serena Williams,1120,788,1266,535,198,3932,2577,4017,1932,465,1549,1054,1666,854,163,Maria Sharapova,693,427,707,325,56,4224,2494,4294,2101,202,2258,1382,2330,1103,128,0,0,0
Na Li,617,341,599,244,14,4809,2815,4924,2326,158,1783,1092,1646,722,60,Dominika Cibulkova,787,419,768,311,8,4370,2448,4271,1988,73,1009,558,966,439,23,0,0,0
Serena Williams,1047,749,1207,524,188,3941,2602,3982,1936,507,1713,1147,1816,931,182,Na Li,806,462,793,337,18,4893,2917,5105,2467,183,1823,1096,1733,772,56,0,0,0
Serena Williams,1129,780,1231,533,194,4039,2634,4048,1986,493,1460,988,1556,815,158,Lucie Safarova,350,238,368,116,22,3797,2261,3923,1592,181,1248,762,1248,518,59,0,0,0
Caroline Wozniacki,0,0,0,0,0,153,95,161,83,5,70,38,74,28,1,Shelby Rogers,0,0,0,0,0,75,41,50,13,5,95,52,94,39,2,0,0,0
Carla Suarez Navarro,596,324,595,250,7,3026,1572,2915,1257,22,1319,707,1317,646,14,Maria Sharapova,770,473,782,324,59,3225,1913,3420,1693,150,1953,1190,1983,941,104,0,0,0
Venus Williams,417,255,444,184,33,2079,1221,2075,971,117,776,443,792,354,44,Angelique Kerber,695,420,759,328,24,3720,2071,3669,1663,96,1039,599,975,432,20,0,0,0
Victoria Azarenka,322,213,364,179,14,3097,1844,3328,1757,70,1213,742,1337,648,47,Heather Watson,629,343,610,233,30,2440,1346,2404,1019,97,398,231,385,163,15,0,0,0
Agnieszka Radwanska,1005,619,981,418,32,7240,4201,7163,3431,243,1352,766,1390,664,57,Sabine Lisicki,1873,1167,1861,809,176,3408,1920,3379,1506,226,1404,810,1516,679,79,0,0,0
Coco Vandeweghe,172,86,142,54,7,1373,773,1420,579,106,222,109,197,75,8,Jelena Jankovic,338,199,301,126,19,2574,1460,2765,1296,75,913,509,888,383,29,0,0,0
Kate Makarova,655,394,706,262,39,4147,2335,4157,1768,146,986,570,951,369,34,Petra Kvitova,1239,797,1292,561,85,5068,2996,5364,2435,286,1732,995,1740,761,69,0,0,0
Serena Williams,1268,880,1408,625,217,4432,2903,4516,2199,529,1680,1140,1810,936,199,Caroline Wozniacki,521,323,509,236,27,6545,3826,6585,3150,138,1779,1025,1708,787,33,0,0,0
Venus Williams,369,236,389,168,26,1737,1005,1664,764,96,844,471,861,379,43,Carla Suarez Navarro,595,329,590,258,9,2249,1150,2228,977,18,783,412,737,360,11,0,0,0
Agnieszka Radwanska,946,576,957,408,31,7305,4262,7081,3395,253,991,583,1052,489,43,Victoria Azarenka,817,514,835,352,25,5857,3380,6238,3166,120,2124,1267,2303,1091,62,0,0,0
Kate Makarova,316,192,332,140,10,1701,960,1618,700,69,358,217,379,159,25,Coco Vandeweghe,280,141,232,78,8,1409,772,1377,565,103,68,39,72,24,2,0,0,0
Venus Williams,499,301,581,250,38,2174,1249,2175,1012,115,800,454,813,366,41,Serena Williams,819,583,912,400,158,3476,2265,3502,1688,414,888,616,1016,533,110,0,0,0
Agnieszka Radwanska,949,566,964,410,28,7045,4092,6820,3210,231,1257,717,1282,596,49,Kate Makarova,877,535,932,370,48,4201,2359,4153,1792,149,1198,704,1178,477,39,0,0,0
Agnieszka Radwanska,934,560,956,405,24,5506,3169,5356,2498,186,792,437,834,379,30,Venus Williams,657,405,734,314,49,2226,1286,2185,1016,122,916,529,939,427,47,0,0,0
Alize Cornet,195,108,210,99,5,1545,796,1509,658,39,964,489,919,441,17,Kirsten Flipkens,662,400,705,286,44,1933,1107,1904,782,88,558,279,554,245,25,0,0,0
Eugenie Bouchard,0,0,0,0,0,204,117,190,82,5,101,59,111,48,5,Alison Riske Amritraj,0,0,0,0,0,313,174,318,130,5,0,0,0,0,0,0,0,0
Timea Bacsinszky,0,0,0,0,0,492,250,473,182,14,149,66,130,62,1,Maria Sharapova,100,71,110,59,7,1210,713,1230,599,76,502,327,525,253,27,0,0,0
Caroline Wozniacki,281,177,259,107,20,2158,1261,2175,1062,52,1116,651,1043,484,24,Casey Dellacqua,244,136,203,74,3,1226,627,1172,492,18,268,144,223,101,8,0,0,0
Caroline Garcia,127,77,98,30,7,261,145,262,110,10,252,142,244,93,12,Coco Vandeweghe,0,0,0,0,0,574,293,542,229,34,0,0,0,0,0,0,0,0
Petra Kvitova,553,346,588,261,37,1901,1126,1941,888,95,590,356,596,258,30,Karolina Pliskova,117,71,113,46,18,900,543,872,306,85,292,143,266,87,21,0,0,0
Angelique Kerber,280,153,285,120,12,4456,2512,4379,1968,111,1399,806,1388,622,32,Barbora Strycova,191,103,217,81,7,2403,1247,2407,1018,55,1291,656,1403,609,27,0,0,0
Elina Svitolina,0,0,0,0,0,193,111,195,90,7,59,38,48,27,6,Garbine Muguruza,161,97,161,68,11,323,173,295,118,10,0,0,0,0,0,0,0,0
Eugenie Bouchard,154,103,154,62,3,1573,864,1560,696,54,388,226,394,186,16,Alize Cornet,65,35,60,21,0,1443,760,1427,644,40,905,470,896,427,26,0,0,0
Caroline Wozniacki,238,153,237,79,11,2052,1185,2042,1026,46,203,113,212,95,5,Timea Bacsinszky,0,0,0,0,0,526,268,507,205,14,169,77,149,74,0,0,0,0
Petra Kvitova,432,253,396,168,15,2006,1163,2101,903,108,573,354,639,288,20,Caroline Garcia,127,77,98,30,7,876,477,777,287,49,397,208,395,162,18,0,0,0
Elina Svitolina,106,52,109,33,4,913,483,903,379,30,488,258,488,223,12,Angelique Kerber,124,73,109,61,7,2279,1286,2200,964,61,627,376,617,273,16,0,0,0
Eugenie Bouchard,228,129,222,94,8,1900,1045,1885,812,56,289,162,303,140,14,Caroline Wozniacki,222,130,177,74,8,4037,2360,3951,1857,77,1217,688,1138,543,24,0,0,0
Petra Kvitova,431,277,427,183,28,2172,1264,2331,1026,105,659,406,678,303,25,Elina Svitolina,106,52,109,33,4,690,360,670,270,21,381,207,382,167,9,0,0,0
Petra Kvitova,591,359,561,238,29,3518,2057,3609,1622,190,669,371,705,299,28,Eugenie Bouchard,228,129,222,94,8,1289,702,1206,506,46,364,200,376,172,14,0,0,0
Serena Williams,526,368,616,268,86,3454,2249,3501,1707,411,1182,810,1262,644,133,Varvara Lepchenko,172,100,187,61,4,2654,1531,2736,1136,79,1599,875,1719,762,46,0,0,0
Shuai Zhang,93,50,82,34,1,1267,663,1251,495,10,294,163,280,117,3,Christina Mchale,254,145,254,105,7,1872,1024,1832,745,58,490,291,527,210,17,0,0,0
Carla Suarez Navarro,434,255,395,156,8,2729,1405,2752,1208,26,1246,647,1225,575,14,Simona Halep,532,303,512,221,20,3027,1664,3068,1386,86,1333,735,1327,630,32,0,0,0
Ana Ivanovic,681,406,699,271,55,4697,2683,4713,2123,241,864,527,846,441,58,Maria Sharapova,705,452,752,345,51,4426,2571,4512,2174,197,2399,1488,2438,1133,118,0,0,0
Jelena Jankovic,338,199,301,126,19,4700,2615,4773,2190,165,2023,1154,2042,942,67,Flavia Pennetta,452,255,504,221,17,3631,2006,3584,1644,133,1350,709,1434,690,38,0,0,0
Agnieszka Radwanska,793,475,826,350,22,7262,4194,7069,3382,227,1178,673,1193,568,45,Francesca Schiavone,1065,619,944,351,42,4186,2246,4016,1699,135,2421,1391,2446,1081,71,0,0,0
Sara Errani,248,146,264,115,1,2377,1291,2526,1221,9,1335,780,1458,750,6,Petra Cetkovska,669,398,682,287,22,1191,651,1146,504,26,732,389,770,363,19,0,0,0
Na Li,677,380,664,274,14,5694,3329,5924,2847,207,1627,986,1544,680,47,Samantha Stosur,403,247,395,149,35,6418,3838,6301,2647,261,1889,1141,1949,819,74,0,0,0
Serena Williams,412,280,451,208,62,1624,1094,1704,831,195,583,388,523,280,50,Shuai Zhang,93,50,82,34,1,1388,701,1410,556,13,238,127,213,87,2,0,0,0
Ana Ivanovic,487,301,499,215,33,4250,2463,4373,1978,227,1310,765,1241,597,77,Carla Suarez Navarro,736,411,699,301,11,3266,1691,3169,1373,33,1655,887,1684,821,17,0,0,0
Jelena Jankovic,399,229,372,156,21,5792,3257,5874,2686,188,2556,1441,2535,1174,93,Agnieszka Radwanska,1115,674,1118,450,36,8219,4800,7970,3803,271,1576,902,1619,773,62,0,0,0
Sara Errani,350,187,355,145,0,4893,2590,4916,2318,18,2678,1480,2720,1313,10,Na Li,677,380,664,274,14,5129,2998,5365,2537,159,2207,1326,2118,945,72,0,0,0
Serena Williams,1009,704,1110,502,175,4385,2868,4463,2175,531,1678,1131,1792,928,199,Ana Ivanovic,742,443,725,313,63,4933,2857,5031,2354,245,1086,626,1101,514,59,0,0,0
Sara Errani,616,338,655,290,1,4703,2490,4795,2253,16,2886,1602,2904,1412,13,Jelena Jankovic,353,200,357,147,18,5542,3101,5750,2663,189,2327,1326,2308,1086,81,0,0,0
Serena Williams,1153,807,1264,555,203,4516,2965,4590,2256,529,1703,1161,1821,957,202,Sara Errani,343,173,358,152,2,4581,2415,4647,2194,15,2369,1323,2418,1211,9,0,0,0
Petra Cetkovska,307,181,308,121,11,1462,795,1432,645,35,766,425,792,380,20,Na Li,370,216,357,154,7,2580,1552,2715,1316,86,704,417,638,256,13,0,0,0
Angelique Kerber,466,281,495,226,24,5136,2955,5057,2337,142,1526,877,1478,663,36,Klara Koukalova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petra Kvitova,1400,875,1401,598,83,5569,3273,5740,2590,286,1991,1160,2028,905,79,Lucie Safarova,462,305,469,150,33,4475,2656,4607,1822,227,1381,837,1404,568,66,0,0,0
Jelena Jankovic,287,156,236,88,10,1623,884,1513,678,57,935,505,946,439,25,Alisa Kleybanova,0,0,0,0,0,1291,721,1311,584,67,271,135,251,115,10,0,0,0
Simona Halep,233,126,250,116,8,1172,648,1100,519,29,601,355,566,271,25,Annika Beck,174,91,156,74,2,955,448,933,417,14,414,205,423,189,5,0,0,0
Sara Errani,528,293,547,247,2,3902,2104,4009,1918,18,1905,1074,1953,979,8,Monica Niculescu,431,226,390,160,2,3112,1707,3172,1449,58,647,320,679,306,4,0,0,0
Yanina Wickmayer,213,132,220,96,12,1218,664,1119,494,31,385,215,360,153,11,Jana Cepelova,383,217,377,165,5,610,317,630,270,3,213,107,221,87,2,0,0,0
Agnieszka Radwanska,386,231,422,189,10,3487,2089,3353,1659,127,658,399,721,335,29,Mirjana Lucic,321,211,306,129,32,0,0,0,0,0,90,39,71,22,3,0,0,0
Angelique Kerber,410,252,471,201,22,3543,2046,3439,1554,84,1083,644,1085,488,33,Petra Cetkovska,623,378,607,262,19,1562,844,1600,714,29,648,324,722,342,16,0,0,0
Jelena Jankovic,458,259,450,190,22,5705,3199,5930,2707,191,2551,1414,2510,1168,84,Petra Kvitova,1722,1069,1745,779,105,5593,3298,5742,2571,292,2126,1246,2148,978,71,0,0,0
Simona Halep,617,338,587,252,20,3355,1802,3348,1491,74,1834,979,1835,869,39,Sara Errani,252,126,258,105,0,4504,2342,4533,2121,21,2100,1161,2172,1060,11,0,0,0
Agnieszka Radwanska,946,576,958,431,32,6418,3708,6284,3016,213,1210,706,1290,630,52,Yanina Wickmayer,913,545,880,352,31,3550,1994,3444,1457,98,1420,797,1384,582,28,0,0,0
Angelique Kerber,1140,696,1211,528,48,6074,3459,6056,2806,152,1746,1019,1744,762,39,Jelena Jankovic,281,152,282,113,10,5829,3250,6011,2770,187,2418,1378,2412,1134,76,0,0,0
Simona Halep,593,343,601,280,20,4038,2204,4056,1850,87,1797,977,1771,839,49,Agnieszka Radwanska,895,543,902,419,28,6457,3697,6250,2990,236,1081,631,1123,511,51,0,0,0
Simona Halep,478,269,492,223,17,3714,2034,3767,1722,91,1830,990,1841,868,45,Angelique Kerber,755,462,815,355,26,5434,3085,5325,2464,136,1709,984,1662,740,37,0,0,0
Serena Williams,1145,808,1232,533,203,3805,2518,3924,1909,472,1588,1078,1761,907,186,Flavia Pennetta,778,423,769,331,19,3250,1807,3252,1521,129,1045,561,1110,547,39,0,0,0
Jelena Jankovic,223,116,185,67,8,4136,2239,4235,1894,127,1975,1084,1970,895,52,Sloane Stephens,474,276,470,197,19,3694,2068,3846,1711,91,1132,594,1170,479,12,0,0,0
Agnieszka Radwanska,1005,619,981,418,32,7240,4201,7163,3431,243,1352,766,1390,664,57,Sabine Lisicki,1873,1167,1861,809,176,3408,1920,3379,1506,226,1404,810,1516,679,79,0,0,0
Caroline Wozniacki,821,492,771,308,33,7120,4173,6965,3332,159,2033,1177,1977,928,49,Angelique Kerber,1095,671,1185,526,46,5590,3171,5537,2518,147,1756,1024,1697,739,33,0,0,0
Ana Ivanovic,766,477,751,315,63,4332,2461,4346,1969,218,1227,727,1168,556,68,Svetlana Kuznetsova,452,268,510,220,28,4360,2456,4504,2041,192,1413,802,1368,611,54,0,0,0
Elina Svitolina,106,52,109,33,4,421,207,444,165,12,147,87,140,77,8,Carla Suarez Navarro,137,67,126,60,1,1145,550,1096,479,10,406,222,415,211,8,0,0,0
Maria Sharapova,693,425,728,331,48,4444,2593,4571,2207,203,2660,1601,2706,1285,142,Anastasia Pavlyuchenkova,276,170,297,116,14,4315,2425,4223,1871,163,1787,1044,1762,751,56,0,0,0
Simona Halep,744,418,718,315,28,3415,1854,3358,1524,76,1508,814,1573,759,28,Lucie Safarova,461,288,491,191,17,4059,2379,4168,1651,204,990,578,1012,402,47,0,0,0
Serena Williams,1188,827,1288,569,205,4227,2794,4339,2121,505,1702,1157,1797,944,193,Jelena Jankovic,332,191,270,107,13,5187,2855,5353,2454,175,2309,1311,2319,1077,71,0,0,0
Caroline Wozniacki,838,504,795,315,38,7576,4446,7583,3601,159,2251,1293,2151,970,49,Agnieszka Radwanska,1219,732,1235,516,41,8513,4948,8247,3916,274,1251,723,1309,619,43,0,0,0
Ana Ivanovic,107,61,130,55,6,1664,962,1737,769,97,309,198,317,158,13,Elina Svitolina,66,38,64,19,1,792,426,831,356,30,517,269,532,246,8,0,0,0
Maria Sharapova,544,322,576,260,38,3941,2269,3999,1873,176,2310,1405,2345,1104,124,Simona Halep,551,306,533,234,22,3177,1718,3158,1408,74,1777,959,1750,844,41,0,0,0
Serena Williams,1268,880,1408,625,217,4432,2903,4516,2199,529,1680,1140,1810,936,199,Caroline Wozniacki,521,323,509,236,27,6545,3826,6585,3150,138,1779,1025,1708,787,33,0,0,0
Ana Ivanovic,681,406,699,271,55,4697,2683,4713,2123,241,864,527,846,441,58,Maria Sharapova,705,452,752,345,51,4426,2571,4512,2174,197,2399,1488,2438,1133,118,0,0,0
Serena Williams,1009,704,1110,502,175,4385,2868,4463,2175,531,1678,1131,1792,928,199,Ana Ivanovic,742,443,725,313,63,4933,2857,5031,2354,245,1086,626,1101,514,59,0,0,0
Ana Ivanovic,742,443,725,313,63,4933,2857,5031,2354,245,1086,626,1101,514,59,Serena Williams,1009,704,1110,502,175,4385,2868,4463,2175,531,1678,1131,1792,928,199,0,0,0
Eugenie Bouchard,186,122,206,74,9,622,360,649,298,22,176,97,184,80,5,Casey Dellacqua,0,0,0,0,0,755,391,737,333,8,256,133,231,101,4,0,0,0
Na Li,622,352,593,244,16,4630,2688,4726,2192,148,1874,1107,1740,750,62,Kate Makarova,929,570,992,391,55,3317,1848,3286,1412,125,1152,677,1100,442,37,0,0,0
Flavia Pennetta,680,380,673,288,16,3152,1733,3016,1371,135,1032,550,1106,541,40,Angelique Kerber,533,329,600,272,22,4426,2511,4396,2010,115,1337,778,1292,588,34,0,0,0
Simona Halep,561,317,544,239,23,3893,2072,3902,1745,81,1906,1059,1913,889,46,Jelena Jankovic,397,213,356,132,12,4970,2764,5038,2310,161,1782,1005,1817,844,64,0,0,0
