surface,name1,pts_served1,service_pts_won1,pts_received1,receiving_pts_won1,aces1,name2,pts_served2,service_pts_won2,pts_received2,receiving_pts_won2,aces2,sample_size
Hard,Caroline Wozniacki,903,534,922,456,31,Anastasija Sevastova,1011,554,938,414,25,27
Clay,Kiki Bertens,411,240,388,178,27,Caroline Wozniacki,423,244,369,188,15,11
Clay,Maria Sharapova,155,94,185,83,7,Kristina Mladenovic,53,30,57,29,4,3
Clay,Carla Suarez Navarro,0,0,0,0,0,Bernarda Pera,0,0,0,0,0,0
Clay,Caroline Garcia,130,81,163,80,4,Julia Goerges,122,75,123,50,13,4
Clay,Petra Kvitova,0,0,0,0,0,Anett Kontaveit,0,0,0,0,0,0
Clay,Daria Kasatkina,57,36,44,25,1,Garbine Muguruza,75,40,79,44,2,2
Clay,Karolina Pliskova,0,0,0,0,0,Sloane Stephens,0,0,0,0,0,0
Clay,Simona Halep,100,48,96,46,0,Kristyna Pliskova,49,36,58,25,17,2
Clay,Kiki Bertens,324,194,313,143,22,Maria Sharapova,270,173,290,130,20,8
Clay,Caroline Garcia,89,51,107,50,0,Carla Suarez Navarro,84,41,79,37,0,2
Clay,Petra Kvitova,0,0,0,0,0,Daria Kasatkina,0,0,0,0,0,0
Clay,Karolina Pliskova,323,191,332,122,21,Simona Halep,447,248,511,256,6,11
Clay,Kiki Bertens,162,100,160,88,15,Caroline Garcia,333,193,341,140,18,8
Clay,Petra Kvitova,0,0,0,0,0,Karolina Pliskova,0,0,0,0,0,0
Clay,Petra Kvitova,0,0,0,0,0,Kiki Bertens,0,0,0,0,0,0
Hard,Kiki Bertens,285,147,259,104,9,Anett Kontaveit,261,143,256,110,7,7
Hard,Elina Svitolina,0,0,0,0,0,Amanda Anisimova,0,0,0,0,0,0
Hard,Elise Mertens,225,123,242,98,9,Sloane Stephens,206,116,220,101,3,7
Hard,Petra Kvitova,265,174,272,113,24,Kristina Mladenovic,239,141,259,122,21,8
Hard,Aryna Sabalenka,136,82,144,63,12,Caroline Garcia,128,81,115,51,9,4
Hard,Madison Keys,611,393,566,241,45,Angelique Kerber,807,457,863,357,14,21
Hard,Lesia Tsurenko,520,277,438,176,10,Kate Makarova,609,346,614,270,30,15
Hard,Simona Halep,955,562,964,406,29,Ashleigh Barty,824,459,732,307,50,26
Hard,Kiki Bertens,281,163,292,119,18,Elina Svitolina,345,206,370,186,10,10
Hard,Petra Kvitova,238,142,286,115,20,Elise Mertens,163,83,167,73,8,7
Hard,Aryna Sabalenka,299,180,343,148,15,Madison Keys,364,242,377,160,21,10
Hard,Simona Halep,469,252,529,217,12,Lesia Tsurenko,400,225,353,156,12,14
Hard,Kiki Bertens,279,150,317,129,9,Petra Kvitova,106,75,115,54,12,6
Hard,Simona Halep,265,167,274,137,6,Aryna Sabalenka,188,101,169,75,6,6
Hard,Kiki Bertens,108,53,114,41,9,Simona Halep,243,132,208,85,7,5
