surface,name1,pts_served1,service_pts_won1,pts_received1,receiving_pts_won1,aces1,name2,pts_served2,service_pts_won2,pts_received2,receiving_pts_won2,aces2,sample_size
Hard,Holger Rune,184,117,183,73,14,Felix Auger Aliassime,208,148,218,85,36,6
Hard,Novak Djokovic,8433,5722,8815,3598,673,Stefanos Tsitsipas,7964,5443,7981,2793,709,206
Hard,Holger Rune,221,149,241,90,19,Carlos Alcaraz,204,134,190,69,13,6
Hard,Felix Auger Aliassime,4960,3196,4900,1754,510,Frances Tiafoe,5423,3399,5234,1927,356,126
Hard,Novak Djokovic,1501,1031,1592,664,113,Lorenzo Musetti,648,377,618,226,22,31
Hard,Stefanos Tsitsipas,5610,3930,5904,2164,539,Tommy Paul,3429,2167,3537,1324,196,116
Hard,Carlos Alcaraz,793,506,777,292,27,Grigor Dimitrov,1798,1116,1724,604,88,30
Hard,Holger Rune,257,159,277,92,16,Andrey Rublev,237,152,272,111,24,7
Hard,Frances Tiafoe,5723,3664,5733,2046,388,Alex De Minaur,4425,2817,4404,1651,208,126
Hard,Felix Auger Aliassime,2704,1758,2713,959,284,Gilles Simon,1862,1068,1765,663,73,60
Hard,Novak Djokovic,8743,5984,9182,3774,690,Karen Khachanov,5337,3446,5467,1915,466,183
Hard,Lorenzo Musetti,631,376,609,188,30,Casper Ruud,1262,806,1226,392,87,28
Hard,Stefanos Tsitsipas,3940,2658,4016,1417,326,Corentin Moutet,2264,1337,2245,810,58,77
Hard,Tommy Paul,2382,1466,2350,864,126,Pablo Carreno Busta,3068,1988,3102,1164,168,68
Hard,Novak Djokovic,3963,2708,4176,1706,307,Casper Ruud,3083,2007,3039,1053,171,95
Hard,Casper Ruud,4723,3091,4619,1634,271,Andrey Rublev,5456,3622,5749,2202,514,136
Hard,Novak Djokovic,6872,4744,7279,2980,564,Taylor Fritz,5395,3540,5355,1774,622,149
Hard,Rafael Nadal,3814,2512,3896,1602,213,Casper Ruud,2801,1782,2660,865,150,91
Hard,Felix Auger Aliassime,3971,2543,4050,1433,454,Rafael Nadal,4168,2825,4241,1746,252,112
Hard,Taylor Fritz,4314,2769,4131,1351,489,Rafael Nadal,4632,3078,4761,1918,279,113
Hard,Casper Ruud,3510,2321,3462,1174,235,Felix Auger Aliassime,3584,2327,3609,1226,438,100
Hard,Casper Ruud,4620,3028,4480,1551,291,Taylor Fritz,5421,3599,5285,1821,652,130
Hard,Taylor Fritz,6165,4108,6090,2032,757,Felix Auger Aliassime,5337,3474,5487,1911,626,146
Hard,Stefanos Tsitsipas,10334,7052,10486,3777,924,Daniil Medvedev,8651,5813,9156,3604,1044,249
Hard,Andrey Rublev,7688,5106,8245,3203,761,Stefanos Tsitsipas,10361,7086,10526,3801,942,234
Hard,Novak Djokovic,8433,5722,8815,3598,673,Stefanos Tsitsipas,7964,5443,7981,2793,709,206
Hard,Andrey Rublev,8800,5841,9375,3660,826,Daniil Medvedev,9831,6619,10450,4149,1203,248
Hard,Novak Djokovic,8540,5881,9084,3717,680,Daniil Medvedev,7857,5288,8330,3313,930,214
Hard,Novak Djokovic,9525,6490,10072,4146,760,Andrey Rublev,7838,5185,8394,3223,740,225
