name,t_grass_serve_total,t_grass_serve_won,t_grass_receive_total,t_grass_receive_won,t_hard_serve_total,t_hard_serve_won,t_hard_receive_total,t_hard_receive_won,t_clay_serve_total,t_clay_serve_won,t_clay_receive_total,t_clay_receive_won,1_grass_serve_total,1_grass_serve_won,1_grass_receive_total,1_grass_receive_won,1_hard_serve_total,1_hard_serve_won,1_hard_receive_total,1_hard_receive_won,1_clay_serve_total,1_clay_serve_won,1_clay_receive_total,1_clay_receive_won,2_grass_serve_total,2_grass_serve_won,2_grass_receive_total,2_grass_receive_won,2_hard_serve_total,2_hard_serve_won,2_hard_receive_total,2_hard_receive_won,2_clay_serve_total,2_clay_serve_won,2_clay_receive_total,2_clay_receive_won,3_grass_serve_total,3_grass_serve_won,3_grass_receive_total,3_grass_receive_won,3_hard_serve_total,3_hard_serve_won,3_hard_receive_total,3_hard_receive_won,3_clay_serve_total,3_clay_serve_won,3_clay_receive_total,3_clay_receive_won,4_grass_serve_total,4_grass_serve_won,4_grass_receive_total,4_grass_receive_won,4_hard_serve_total,4_hard_serve_won,4_hard_receive_total,4_hard_receive_won,4_clay_serve_total,4_clay_serve_won,4_clay_receive_total,4_clay_receive_won,5_grass_serve_total,5_grass_serve_won,5_grass_receive_total,5_grass_receive_won,5_hard_serve_total,5_hard_serve_won,5_hard_receive_total,5_hard_receive_won,5_clay_serve_total,5_clay_serve_won,5_clay_receive_total,5_clay_receive_won,6_grass_serve_total,6_grass_serve_won,6_grass_receive_total,6_grass_receive_won,6_hard_serve_total,6_hard_serve_won,6_hard_receive_total,6_hard_receive_won,6_clay_serve_total,6_clay_serve_won,6_clay_receive_total,6_clay_receive_won,7_grass_serve_total,7_grass_serve_won,7_grass_receive_total,7_grass_receive_won,7_hard_serve_total,7_hard_serve_won,7_hard_receive_total,7_hard_receive_won,7_clay_serve_total,7_clay_serve_won,7_clay_receive_total,7_clay_receive_won,8_grass_serve_total,8_grass_serve_won,8_grass_receive_total,8_grass_receive_won,8_hard_serve_total,8_hard_serve_won,8_hard_receive_total,8_hard_receive_won,8_clay_serve_total,8_clay_serve_won,8_clay_receive_total,8_clay_receive_won,9_grass_serve_total,9_grass_serve_won,9_grass_receive_total,9_grass_receive_won,9_hard_serve_total,9_hard_serve_won,9_hard_receive_total,9_hard_receive_won,9_clay_serve_total,9_clay_serve_won,9_clay_receive_total,9_clay_receive_won,10_grass_serve_total,10_grass_serve_won,10_grass_receive_total,10_grass_receive_won,10_hard_serve_total,10_hard_serve_won,10_hard_receive_total,10_hard_receive_won,10_clay_serve_total,10_clay_serve_won,10_clay_receive_total,10_clay_receive_won,11_grass_serve_total,11_grass_serve_won,11_grass_receive_total,11_grass_receive_won,11_hard_serve_total,11_hard_serve_won,11_hard_receive_total,11_hard_receive_won,11_clay_serve_total,11_clay_serve_won,11_clay_receive_total,11_clay_receive_won,12_grass_serve_total,12_grass_serve_won,12_grass_receive_total,12_grass_receive_won,12_hard_serve_total,12_hard_serve_won,12_hard_receive_total,12_hard_receive_won,12_clay_serve_total,12_clay_serve_won,12_clay_receive_total,12_clay_receive_won,13_grass_serve_total,13_grass_serve_won,13_grass_receive_total,13_grass_receive_won,13_hard_serve_total,13_hard_serve_won,13_hard_receive_total,13_hard_receive_won,13_clay_serve_total,13_clay_serve_won,13_clay_receive_total,13_clay_receive_won,14_grass_serve_total,14_grass_serve_won,14_grass_receive_total,14_grass_receive_won,14_hard_serve_total,14_hard_serve_won,14_hard_receive_total,14_hard_receive_won,14_clay_serve_total,14_clay_serve_won,14_clay_receive_total,14_clay_receive_won,15_grass_serve_total,15_grass_serve_won,15_grass_receive_total,15_grass_receive_won,15_hard_serve_total,15_hard_serve_won,15_hard_receive_total,15_hard_receive_won,15_clay_serve_total,15_clay_serve_won,15_clay_receive_total,15_clay_receive_won,16_grass_serve_total,16_grass_serve_won,16_grass_receive_total,16_grass_receive_won,16_hard_serve_total,16_hard_serve_won,16_hard_receive_total,16_hard_receive_won,16_clay_serve_total,16_clay_serve_won,16_clay_receive_total,16_clay_receive_won,17_grass_serve_total,17_grass_serve_won,17_grass_receive_total,17_grass_receive_won,17_hard_serve_total,17_hard_serve_won,17_hard_receive_total,17_hard_receive_won,17_clay_serve_total,17_clay_serve_won,17_clay_receive_total,17_clay_receive_won,18_grass_serve_total,18_grass_serve_won,18_grass_receive_total,18_grass_receive_won,18_hard_serve_total,18_hard_serve_won,18_hard_receive_total,18_hard_receive_won,18_clay_serve_total,18_clay_serve_won,18_clay_receive_total,18_clay_receive_won
Kaia Kanepi,0,0,0,0,73,45,70,31,0,0,0,0,9,3,9,4,426,238,419,178,0,0,0,0,3,3,5,1,238,134,241,94,0,0,0,0,6,2,4,0,188,102,178,69,0,0,0,0,3,1,4,1,134,76,147,57,0,0,0,0,2,2,5,2,206,120,203,79,0,0,0,0,4,3,0,0,86,50,69,37,0,0,0,0,1,1,3,2,76,50,90,38,0,0,0,0,4,3,4,1,178,105,181,80,0,0,0,0,3,0,2,0,136,74,111,55,0,0,0,0,1,0,0,0,36,20,37,21,0,0,0,0,3,1,5,0,131,78,139,52,0,0,0,0,1,1,3,1,147,90,136,54,0,0,0,0,3,2,0,0,82,42,71,25,0,0,0,0,3,1,2,0,143,80,134,63,0,0,0,0,2,0,1,0,99,51,100,44,0,0,0,0,3,2,1,1,236,137,223,103,0,0,0,0,2,2,0,0,137,66,120,52,0,0,0,0,1,1,1,1,99,51,103,51,0,0,0,0
Andrea Hlavackova,0,0,0,0,6,3,6,2,0,0,0,0,0,0,0,0,81,37,83,32,0,0,0,0,0,0,0,0,37,21,51,27,0,0,0,0,0,0,0,0,44,17,32,10,0,0,0,0,0,0,0,0,21,12,24,9,0,0,0,0,0,0,0,0,33,17,49,17,0,0,0,0,0,0,0,0,27,14,10,4,0,0,0,0,0,0,0,0,12,6,15,8,0,0,0,0,0,0,0,0,26,12,41,9,0,0,0,0,0,0,0,0,30,12,23,11,0,0,0,0,0,0,0,0,13,4,4,3,0,0,0,0,0,0,0,0,18,8,40,9,0,0,0,0,0,0,0,0,26,15,21,5,0,0,0,0,0,0,0,0,22,14,12,8,0,0,0,0,0,0,0,0,25,13,25,8,0,0,0,0,0,0,0,0,25,12,9,4,0,0,0,0,0,0,0,0,53,33,24,9,0,0,0,0,0,0,0,0,33,16,15,5,0,0,0,0,0,0,0,0,20,12,9,3,0,0,0,0
Alisa Kleybanova,0,0,0,0,5,2,4,0,0,0,0,0,0,0,0,0,25,9,26,7,0,0,0,0,0,0,0,0,9,6,19,3,0,0,0,0,0,0,0,0,16,8,7,2,0,0,0,0,0,0,0,0,6,3,16,8,0,0,0,0,0,0,0,0,11,6,8,0,0,0,0,0,0,0,0,0,8,4,2,2,0,0,0,0,0,0,0,0,3,1,8,4,0,0,0,0,0,0,0,0,9,5,16,6,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,7,5,14,5,0,0,0,0,0,0,0,0,6,5,6,4,0,0,0,0,0,0,0,0,7,5,1,0,0,0,0,0,0,0,0,0,7,4,7,3,0,0,0,0,0,0,0,0,6,2,5,3,0,0,0,0,0,0,0,0,16,6,6,2,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,10,5,2,1,0,0,0,0
Lesya Tsurenko,0,0,0,0,7,3,7,3,0,0,0,0,0,0,0,0,9,6,10,3,0,0,0,0,0,0,0,0,6,2,7,2,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,2,2,5,3,0,0,0,0,0,0,0,0,5,3,4,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,3,1,6,1,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,0,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,3,1,13,8,0,0,0,0,0,0,0,0,1,1,5,4,0,0,0,0,0,0,0,0,2,0,8,3,0,0,0,0
Vera Dushevina,0,0,0,0,6,4,5,0,0,0,0,0,0,0,0,0,69,28,69,27,0,0,0,0,0,0,0,0,28,15,42,18,0,0,0,0,0,0,0,0,41,16,27,11,0,0,0,0,0,0,0,0,15,6,24,5,0,0,0,0,0,0,0,0,29,16,34,15,0,0,0,0,0,0,0,0,25,12,11,4,0,0,0,0,0,0,0,0,6,3,18,6,0,0,0,0,0,0,0,0,25,15,24,10,0,0,0,0,0,0,0,0,25,10,22,6,0,0,0,0,0,0,0,0,13,5,4,2,0,0,0,0,0,0,0,0,18,13,20,11,0,0,0,0,0,0,0,0,20,8,26,10,0,0,0,0,0,0,0,0,20,12,8,1,0,0,0,0,0,0,0,0,13,10,27,12,0,0,0,0,0,0,0,0,24,12,17,11,0,0,0,0,0,0,0,0,26,17,33,12,0,0,0,0,0,0,0,0,17,9,21,6,0,0,0,0,0,0,0,0,9,3,12,3,0,0,0,0
Sorana Cirstea,6,4,6,3,89,58,85,44,0,0,0,0,35,16,35,17,464,258,460,204,0,0,0,0,16,10,18,5,258,138,256,108,0,0,0,0,19,10,17,9,206,103,204,84,0,0,0,0,10,7,13,4,139,83,148,61,0,0,0,0,16,11,13,7,223,118,228,101,0,0,0,0,9,8,9,3,103,59,84,35,0,0,0,0,7,3,9,4,82,51,87,34,0,0,0,0,14,8,10,4,173,96,188,78,0,0,0,0,13,5,13,7,164,83,150,71,0,0,0,0,1,1,3,1,44,23,35,15,0,0,0,0,12,7,10,6,126,80,144,51,0,0,0,0,11,4,10,5,160,87,157,64,0,0,0,0,9,4,9,2,104,61,91,44,0,0,0,0,9,5,11,2,133,73,144,63,0,0,0,0,11,8,12,5,134,72,111,45,0,0,0,0,24,17,18,6,268,161,244,107,0,0,0,0,17,9,12,6,161,79,137,57,0,0,0,0,7,4,6,3,107,54,107,49,0,0,0,0
Kristina Barrois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,17,8,0,0,0,0,0,0,0,0,12,6,9,1,0,0,0,0,0,0,0,0,5,2,8,4,0,0,0,0,0,0,0,0,6,5,8,3,0,0,0,0,0,0,0,0,8,2,5,4,0,0,0,0,0,0,0,0,3,1,4,1,0,0,0,0,0,0,0,0,5,3,5,2,0,0,0,0,0,0,0,0,3,2,4,2,0,0,0,0,0,0,0,0,7,3,7,4,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,4,2,4,0,0,0,0,0,0,0,0,0,4,3,5,1,0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,5,2,4,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,9,4,10,2,0,0,0,0,0,0,0,0,4,2,8,3,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0
Denis Gremelmayr,0,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,14,8,14,4,0,0,0,0,0,0,0,0,8,5,10,2,0,0,0,0,0,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,5,4,8,4,0,0,0,0,0,0,0,0,4,3,6,2,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,4,2,4,1,0,0,0,0,0,0,0,0,4,3,8,4,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,3,5,3,0,0,0,0,0,0,0,0,2,1,4,2,0,0,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,3,2,5,2,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,3,3,10,4,0,0,0,0,0,0,0,0,3,2,6,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
Grigor DiMitrov,0,0,0,0,5,4,5,3,0,0,0,0,0,0,0,0,47,25,48,16,0,0,0,0,0,0,0,0,25,17,32,10,0,0,0,0,0,0,0,0,22,13,16,8,0,0,0,0,0,0,0,0,17,14,22,10,0,0,0,0,0,0,0,0,21,13,18,10,0,0,0,0,0,0,0,0,9,6,8,1,0,0,0,0,0,0,0,0,14,11,12,1,0,0,0,0,0,0,0,0,16,10,18,5,0,0,0,0,0,0,0,0,14,7,17,5,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,13,8,14,6,0,0,0,0,0,0,0,0,13,9,17,8,0,0,0,0,0,0,0,0,8,5,5,1,0,0,0,0,0,0,0,0,14,8,15,4,0,0,0,0,0,0,0,0,9,7,12,5,0,0,0,0,0,0,0,0,32,16,13,5,0,0,0,0,0,0,0,0,16,7,8,1,0,0,0,0,0,0,0,0,16,10,5,4,0,0,0,0
Eric Prodon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,13,2,0,0,0,0,0,0,0,0,5,2,11,4,0,0,0,0,0,0,0,0,8,6,2,0,0,0,0,0,0,0,0,0,2,1,7,2,0,0,0,0,0,0,0,0,9,5,6,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,6,3,7,5,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,5,2,5,3,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,4,1,3,1,0,0,0,0,0,0,0,0,5,3,6,1,0,0,0,0,0,0,0,0,3,1,5,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
Arnaud Clement,0,0,0,0,25,13,27,13,0,0,0,0,0,0,0,0,78,56,77,30,0,0,0,0,0,0,0,0,56,31,47,18,0,0,0,0,0,0,0,0,22,14,30,13,0,0,0,0,0,0,0,0,31,21,29,11,0,0,0,0,0,0,0,0,39,27,35,10,0,0,0,0,0,0,0,0,8,4,13,9,0,0,0,0,0,0,0,0,21,11,18,4,0,0,0,0,0,0,0,0,37,22,36,13,0,0,0,0,0,0,0,0,16,10,14,7,0,0,0,0,0,0,0,0,4,2,9,3,0,0,0,0,0,0,0,0,32,15,27,11,0,0,0,0,0,0,0,0,25,16,20,9,0,0,0,0,0,0,0,0,8,6,13,3,0,0,0,0,0,0,0,0,33,17,22,8,0,0,0,0,0,0,0,0,15,9,19,8,0,0,0,0,0,0,0,0,42,27,40,14,0,0,0,0,0,0,0,0,27,16,26,13,0,0,0,0,0,0,0,0,15,6,14,6,0,0,0,0
Julian Reister,0,0,0,0,14,9,14,3,0,0,0,0,0,0,0,0,51,33,51,22,0,0,0,0,0,0,0,0,33,21,29,12,0,0,0,0,0,0,0,0,18,9,22,7,0,0,0,0,0,0,0,0,21,10,17,4,0,0,0,0,0,0,0,0,21,9,27,10,0,0,0,0,0,0,0,0,9,6,7,4,0,0,0,0,0,0,0,0,10,8,13,3,0,0,0,0,0,0,0,0,20,11,21,9,0,0,0,0,0,0,0,0,18,12,13,4,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,13,9,15,6,0,0,0,0,0,0,0,0,21,10,18,6,0,0,0,0,0,0,0,0,9,6,8,2,0,0,0,0,0,0,0,0,14,11,18,3,0,0,0,0,0,0,0,0,17,11,12,4,0,0,0,0,0,0,0,0,23,14,22,5,0,0,0,0,0,0,0,0,14,11,17,7,0,0,0,0,0,0,0,0,9,6,5,1,0,0,0,0
Edouard Roger-Vasselin,0,0,0,0,43,20,41,16,0,0,0,0,0,0,0,0,224,146,226,79,0,0,0,0,0,0,0,0,146,89,147,59,0,0,0,0,0,0,0,0,78,54,79,31,0,0,0,0,0,0,0,0,89,56,88,31,0,0,0,0,0,0,0,0,111,60,107,36,0,0,0,0,0,0,0,0,24,16,31,15,0,0,0,0,0,0,0,0,56,39,57,24,0,0,0,0,0,0,0,0,93,58,102,32,0,0,0,0,0,0,0,0,67,36,52,19,0,0,0,0,0,0,0,0,8,5,15,4,0,0,0,0,0,0,0,0,75,52,94,22,0,0,0,0,0,0,0,0,71,46,65,21,0,0,0,0,0,0,0,0,36,23,30,9,0,0,0,0,0,0,0,0,69,44,66,19,0,0,0,0,0,0,0,0,48,27,42,15,0,0,0,0,0,0,0,0,110,69,71,26,0,0,0,0,0,0,0,0,69,38,45,14,0,0,0,0,0,0,0,0,41,27,26,15,0,0,0,0
Lukas Rosol,0,0,0,0,165,109,166,53,0,0,0,0,0,0,0,0,455,295,454,151,0,0,0,0,0,0,0,0,295,193,303,106,0,0,0,0,0,0,0,0,160,102,151,59,0,0,0,0,0,0,0,0,193,124,197,55,0,0,0,0,0,0,0,0,204,124,198,54,0,0,0,0,0,0,0,0,58,35,59,15,0,0,0,0,0,0,0,0,124,81,142,42,0,0,0,0,0,0,0,0,193,123,199,54,0,0,0,0,0,0,0,0,115,84,98,33,0,0,0,0,0,0,0,0,23,13,15,8,0,0,0,0,0,0,0,0,166,112,187,47,0,0,0,0,0,0,0,0,154,100,119,29,0,0,0,0,0,0,0,0,44,24,40,13,0,0,0,0,0,0,0,0,154,98,137,38,0,0,0,0,0,0,0,0,78,49,56,18,0,0,0,0,0,0,0,0,201,133,140,48,0,0,0,0,0,0,0,0,133,85,92,30,0,0,0,0,0,0,0,0,68,48,48,14,0,0,0,0
Rui Machado,0,0,0,0,5,1,5,2,0,0,0,0,0,0,0,0,46,22,50,21,0,0,0,0,0,0,0,0,22,9,29,11,0,0,0,0,0,0,0,0,24,12,21,7,0,0,0,0,0,0,0,0,9,8,18,6,0,0,0,0,0,0,0,0,26,16,26,7,0,0,0,0,0,0,0,0,12,6,7,3,0,0,0,0,0,0,0,0,8,3,12,3,0,0,0,0,0,0,0,0,18,8,24,9,0,0,0,0,0,0,0,0,15,6,11,8,0,0,0,0,0,0,0,0,6,2,3,1,0,0,0,0,0,0,0,0,13,7,18,5,0,0,0,0,0,0,0,0,16,11,13,4,0,0,0,0,0,0,0,0,11,4,10,7,0,0,0,0,0,0,0,0,17,6,14,3,0,0,0,0,0,0,0,0,9,4,7,0,0,0,0,0,0,0,0,0,27,14,15,4,0,0,0,0,0,0,0,0,13,7,11,4,0,0,0,0,0,0,0,0,14,6,4,2,0,0,0,0
David Guez,0,0,0,0,8,5,8,4,0,0,0,0,0,0,0,0,33,12,35,16,0,0,0,0,0,0,0,0,12,9,19,6,0,0,0,0,0,0,0,0,21,11,16,8,0,0,0,0,0,0,0,0,9,8,13,5,0,0,0,0,0,0,0,0,14,4,14,4,0,0,0,0,0,0,0,0,10,5,8,4,0,0,0,0,0,0,0,0,8,6,8,2,0,0,0,0,0,0,0,0,5,3,15,3,0,0,0,0,0,0,0,0,15,7,8,1,0,0,0,0,0,0,0,0,5,3,4,2,0,0,0,0,0,0,0,0,5,4,14,2,0,0,0,0,0,0,0,0,9,7,10,3,0,0,0,0,0,0,0,0,11,5,3,0,0,0,0,0,0,0,0,0,8,6,9,5,0,0,0,0,0,0,0,0,7,3,6,2,0,0,0,0,0,0,0,0,9,4,10,4,0,0,0,0,0,0,0,0,4,2,6,0,0,0,0,0,0,0,0,0,5,2,4,3,0,0,0,0
Steve Darcis,0,0,0,0,60,42,57,14,0,0,0,0,0,0,0,0,329,211,338,104,0,0,0,0,0,0,0,0,211,133,234,77,0,0,0,0,0,0,0,0,118,69,104,35,0,0,0,0,0,0,0,0,133,82,157,63,0,0,0,0,0,0,0,0,147,93,146,53,0,0,0,0,0,0,0,0,48,31,35,13,0,0,0,0,0,0,0,0,82,49,94,28,0,0,0,0,0,0,0,0,144,84,156,52,0,0,0,0,0,0,0,0,85,39,75,25,0,0,0,0,0,0,0,0,17,13,13,6,0,0,0,0,0,0,0,0,117,75,132,37,0,0,0,0,0,0,0,0,99,68,102,26,0,0,0,0,0,0,0,0,59,39,32,13,0,0,0,0,0,0,0,0,110,72,113,39,0,0,0,0,0,0,0,0,70,44,45,17,0,0,0,0,0,0,0,0,137,86,120,44,0,0,0,0,0,0,0,0,86,53,76,27,0,0,0,0,0,0,0,0,51,22,44,18,0,0,0,0
Guillaume Rufin,0,0,0,0,17,9,18,6,0,0,0,0,0,0,0,0,132,74,132,41,0,0,0,0,0,0,0,0,74,42,90,15,0,0,0,0,0,0,0,0,58,34,41,20,0,0,0,0,0,0,0,0,42,29,75,20,0,0,0,0,0,0,0,0,66,37,37,7,0,0,0,0,0,0,0,0,24,13,20,2,0,0,0,0,0,0,0,0,29,21,55,17,0,0,0,0,0,0,0,0,50,30,50,19,0,0,0,0,0,0,0,0,42,29,25,7,0,0,0,0,0,0,0,0,11,9,2,2,0,0,0,0,0,0,0,0,38,21,48,6,0,0,0,0,0,0,0,0,49,30,37,17,0,0,0,0,0,0,0,0,22,14,6,3,0,0,0,0,0,0,0,0,47,28,26,7,0,0,0,0,0,0,0,0,33,18,20,9,0,0,0,0,0,0,0,0,80,46,32,16,0,0,0,0,0,0,0,0,46,24,17,5,0,0,0,0,0,0,0,0,34,21,16,6,0,0,0,0
Bjorn Phau,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,62,39,67,22,0,0,0,0,0,0,0,0,39,22,45,15,0,0,0,0,0,0,0,0,23,12,22,7,0,0,0,0,0,0,0,0,22,12,30,7,0,0,0,0,0,0,0,0,29,18,30,10,0,0,0,0,0,0,0,0,11,6,7,1,0,0,0,0,0,0,0,0,12,9,23,5,0,0,0,0,0,0,0,0,28,16,27,9,0,0,0,0,0,0,0,0,17,9,16,6,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,19,11,23,5,0,0,0,0,0,0,0,0,21,13,19,4,0,0,0,0,0,0,0,0,11,5,7,3,0,0,0,0,0,0,0,0,21,15,20,4,0,0,0,0,0,0,0,0,13,5,8,5,0,0,0,0,0,0,0,0,15,9,15,4,0,0,0,0,0,0,0,0,9,9,11,4,0,0,0,0,0,0,0,0,6,4,4,0,0,0,0,0
Augustin Gensse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,19,6,0,0,0,0,0,0,0,0,8,4,13,6,0,0,0,0,0,0,0,0,10,7,6,1,0,0,0,0,0,0,0,0,4,2,7,1,0,0,0,0,0,0,0,0,11,7,11,5,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,9,4,7,2,0,0,0,0,0,0,0,0,5,2,6,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,2,5,3,0,0,0,0,0,0,0,0,7,5,6,2,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,7,5,7,3,0,0,0,0,0,0,0,0,4,2,4,0,0,0,0,0,0,0,0,0,5,5,10,3,0,0,0,0,0,0,0,0,5,4,7,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
Vincent Millot,0,0,0,0,20,13,22,7,0,0,0,0,0,0,0,0,58,36,57,23,0,0,0,0,0,0,0,0,36,24,34,9,0,0,0,0,0,0,0,0,22,13,23,8,0,0,0,0,0,0,0,0,24,12,25,7,0,0,0,0,0,0,0,0,25,14,24,7,0,0,0,0,0,0,0,0,9,4,8,2,0,0,0,0,0,0,0,0,12,8,18,4,0,0,0,0,0,0,0,0,26,17,24,9,0,0,0,0,0,0,0,0,15,11,13,4,0,0,0,0,0,0,0,0,5,3,2,2,0,0,0,0,0,0,0,0,21,14,19,8,0,0,0,0,0,0,0,0,20,11,18,9,0,0,0,0,0,0,0,0,7,3,4,1,0,0,0,0,0,0,0,0,18,9,17,8,0,0,0,0,0,0,0,0,12,7,12,5,0,0,0,0,0,0,0,0,27,13,34,12,0,0,0,0,0,0,0,0,13,9,22,11,0,0,0,0,0,0,0,0,14,7,12,4,0,0,0,0
Maxime Teixeira,0,0,0,0,14,6,13,5,0,0,0,0,0,0,0,0,53,25,54,16,0,0,0,0,0,0,0,0,25,13,38,16,0,0,0,0,0,0,0,0,28,18,16,4,0,0,0,0,0,0,0,0,13,6,22,10,0,0,0,0,0,0,0,0,30,17,28,13,0,0,0,0,0,0,0,0,10,2,4,3,0,0,0,0,0,0,0,0,6,4,12,5,0,0,0,0,0,0,0,0,24,14,25,10,0,0,0,0,0,0,0,0,15,8,14,5,0,0,0,0,0,0,0,0,8,5,3,1,0,0,0,0,0,0,0,0,16,9,20,9,0,0,0,0,0,0,0,0,18,9,19,7,0,0,0,0,0,0,0,0,12,7,7,6,0,0,0,0,0,0,0,0,16,7,21,9,0,0,0,0,0,0,0,0,16,7,8,5,0,0,0,0,0,0,0,0,41,25,24,10,0,0,0,0,0,0,0,0,25,11,14,6,0,0,0,0,0,0,0,0,16,11,10,4,0,0,0,0
Stephane Robert,0,0,0,0,60,38,57,19,0,0,0,0,0,0,0,0,291,171,301,110,0,0,0,0,0,0,0,0,171,99,191,64,0,0,0,0,0,0,0,0,120,65,110,40,0,0,0,0,0,0,0,0,99,61,127,51,0,0,0,0,0,0,0,0,137,77,134,49,0,0,0,0,0,0,0,0,55,36,40,12,0,0,0,0,0,0,0,0,61,36,76,30,0,0,0,0,0,0,0,0,114,63,135,49,0,0,0,0,0,0,0,0,96,47,77,31,0,0,0,0,0,0,0,0,19,9,12,3,0,0,0,0,0,0,0,0,88,58,116,37,0,0,0,0,0,0,0,0,98,54,95,39,0,0,0,0,0,0,0,0,58,35,40,17,0,0,0,0,0,0,0,0,84,55,93,31,0,0,0,0,0,0,0,0,79,38,62,24,0,0,0,0,0,0,0,0,136,83,139,51,0,0,0,0,0,0,0,0,83,48,88,39,0,0,0,0,0,0,0,0,53,34,52,19,0,0,0,0
Robert Kendrick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,19,8,0,0,0,0,0,0,0,0,13,8,11,4,0,0,0,0,0,0,0,0,6,5,8,5,0,0,0,0,0,0,0,0,8,4,7,2,0,0,0,0,0,0,0,0,10,7,7,2,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,4,2,5,2,0,0,0,0,0,0,0,0,11,3,7,0,0,0,0,0,0,0,0,0,3,2,6,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,2,9,2,0,0,0,0,0,0,0,0,10,7,3,0,0,0,0,0,0,0,0,0,2,1,4,2,0,0,0,0,0,0,0,0,9,6,5,1,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,6,2,5,1,0,0,0,0,0,0,0,0,2,2,4,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0
Ruben Ramirez Hidalgo,0,0,0,0,15,7,15,4,0,0,0,0,0,0,0,0,66,45,66,22,0,0,0,0,0,0,0,0,45,28,44,20,0,0,0,0,0,0,0,0,21,10,22,4,0,0,0,0,0,0,0,0,28,11,24,9,0,0,0,0,0,0,0,0,27,15,38,15,0,0,0,0,0,0,0,0,11,5,4,1,0,0,0,0,0,0,0,0,11,8,15,6,0,0,0,0,0,0,0,0,32,19,32,9,0,0,0,0,0,0,0,0,17,13,18,7,0,0,0,0,0,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,22,15,29,7,0,0,0,0,0,0,0,0,26,18,20,9,0,0,0,0,0,0,0,0,6,4,8,4,0,0,0,0,0,0,0,0,25,13,18,4,0,0,0,0,0,0,0,0,12,7,13,3,0,0,0,0,0,0,0,0,33,27,21,10,0,0,0,0,0,0,0,0,27,17,11,3,0,0,0,0,0,0,0,0,6,4,10,6,0,0,0,0
