P1,P2,Surface,PointServer,PointWinner,P1Score,P2Score
Novak Djokovic,Aljaz Bedene,hard,2,1,15,0
Novak Djokovic,Aljaz Bedene,hard,2,1,30,0
Novak Djokovic,Aljaz Bedene,hard,2,2,30,15
Novak Djokovic,Aljaz Bedene,hard,2,2,30,30
Novak Djokovic,Aljaz Bedene,hard,2,2,30,40
Novak Djokovic,Aljaz Bedene,hard,2,1,40,40
Novak Djokovic,Aljaz Bedene,hard,2,2,40,AD
Novak Djokovic,Aljaz Bedene,hard,2,2,0,0
Novak Djokovic,Aljaz Bedene,hard,1,1,15,0
Novak Djokovic,Aljaz Bedene,hard,1,1,30,0
Novak Djokovic,Aljaz Bedene,hard,1,1,40,0
Novak Djokovic,Aljaz Bedene,hard,1,1,0,0
Go Soeda,Elias Ymer,hard,0,0,0,0
Go Soeda,Elias Ymer,hard,2,2,0,15
Go Soeda,Elias Ymer,hard,2,2,0,30
Go Soeda,Elias Ymer,hard,2,2,0,40
Go Soeda,Elias Ymer,hard,2,1,15,40
Go Soeda,Elias Ymer,hard,2,1,30,40
Go Soeda,Elias Ymer,hard,2,1,40,40
Go Soeda,Elias Ymer,hard,2,2,40,AD
Go Soeda,Elias Ymer,hard,2,2,0,0
Go Soeda,Elias Ymer,hard,1,2,0,15
Go Soeda,Elias Ymer,hard,1,2,0,30
Go Soeda,Elias Ymer,hard,1,2,0,40
Go Soeda,Elias Ymer,hard,1,1,15,40
Go Soeda,Elias Ymer,hard,1,2,0,0
Go Soeda,Elias Ymer,hard,2,1,15,0
Go Soeda,Elias Ymer,hard,2,2,15,15
Go Soeda,Elias Ymer,hard,2,2,15,30
Go Soeda,Elias Ymer,hard,2,2,15,40
Go Soeda,Elias Ymer,hard,2,1,30,40
Go Soeda,Elias Ymer,hard,2,2,0,0
Go Soeda,Elias Ymer,hard,1,2,0,15
Go Soeda,Elias Ymer,hard,1,2,0,30
Go Soeda,Elias Ymer,hard,1,1,15,30
Go Soeda,Elias Ymer,hard,1,1,30,30
Go Soeda,Elias Ymer,hard,1,2,30,40
Go Soeda,Elias Ymer,hard,1,1,40,40
Go Soeda,Elias Ymer,hard,1,1,AD,40
Go Soeda,Elias Ymer,hard,1,1,0,0
Go Soeda,Elias Ymer,hard,2,2,0,15
Go Soeda,Elias Ymer,hard,2,1,15,15
Go Soeda,Elias Ymer,hard,2,2,15,30
Go Soeda,Elias Ymer,hard,2,2,15,40
Go Soeda,Elias Ymer,hard,2,2,0,0
Go Soeda,Elias Ymer,hard,1,2,0,15
Go Soeda,Elias Ymer,hard,1,1,15,15
Go Soeda,Elias Ymer,hard,1,2,15,30
Go Soeda,Elias Ymer,hard,1,2,15,40
Go Soeda,Elias Ymer,hard,1,2,0,0
Go Soeda,Elias Ymer,hard,2,2,0,15
Go Soeda,Elias Ymer,hard,2,1,15,15
Go Soeda,Elias Ymer,hard,2,1,30,15
Go Soeda,Elias Ymer,hard,2,2,30,30
Go Soeda,Elias Ymer,hard,2,2,30,40
Go Soeda,Elias Ymer,hard,2,2,0,0
Go Soeda,Elias Ymer,hard,1,1,15,0
Go Soeda,Elias Ymer,hard,1,1,30,0
Go Soeda,Elias Ymer,hard,1,1,40,0
Go Soeda,Elias Ymer,hard,1,2,40,15
Go Soeda,Elias Ymer,hard,1,2,40,30
Go Soeda,Elias Ymer,hard,1,1,0,0
Go Soeda,Elias Ymer,hard,2,2,0,15
Go Soeda,Elias Ymer,hard,2,1,15,15
Go Soeda,Elias Ymer,hard,2,1,30,15
Go Soeda,Elias Ymer,hard,2,1,40,15
Go Soeda,Elias Ymer,hard,2,1,0,0
Go Soeda,Elias Ymer,hard,1,2,0,15
Go Soeda,Elias Ymer,hard,1,2,0,30
Go Soeda,Elias Ymer,hard,1,1,15,30
Go Soeda,Elias Ymer,hard,1,1,30,30
Go Soeda,Elias Ymer,hard,1,2,30,40
Go Soeda,Elias Ymer,hard,1,1,40,40
Go Soeda,Elias Ymer,hard,1,1,AD,40
Go Soeda,Elias Ymer,hard,1,1,0,0
Go Soeda,Elias Ymer,hard,2,2,0,15
Go Soeda,Elias Ymer,hard,2,2,0,30
Go Soeda,Elias Ymer,hard,2,2,0,40
Go Soeda,Elias Ymer,hard,2,2,0,0
Go Soeda,Elias Ymer,hard,1,2,0,15
Go Soeda,Elias Ymer,hard,1,1,15,15
Go Soeda,Elias Ymer,hard,1,2,15,30
Go Soeda,Elias Ymer,hard,1,2,15,40
Go Soeda,Elias Ymer,hard,1,1,30,40
Go Soeda,Elias Ymer,hard,1,1,40,40
Go Soeda,Elias Ymer,hard,1,1,AD,40
Go Soeda,Elias Ymer,hard,1,2,40,40
Go Soeda,Elias Ymer,hard,1,2,40,AD
Go Soeda,Elias Ymer,hard,1,1,40,40
Go Soeda,Elias Ymer,hard,1,2,40,AD
Go Soeda,Elias Ymer,hard,1,2,0,0
Go Soeda,Elias Ymer,hard,2,1,15,0
Go Soeda,Elias Ymer,hard,2,2,15,15
Go Soeda,Elias Ymer,hard,2,1,30,15
Go Soeda,Elias Ymer,hard,2,2,30,30
Go Soeda,Elias Ymer,hard,2,2,30,40
Go Soeda,Elias Ymer,hard,2,1,40,40
Go Soeda,Elias Ymer,hard,2,2,40,AD
Go Soeda,Elias Ymer,hard,2,2,0,0
Go Soeda,Elias Ymer,hard,1,2,0,15
Go Soeda,Elias Ymer,hard,1,1,15,15
Go Soeda,Elias Ymer,hard,1,1,30,15
Go Soeda,Elias Ymer,hard,1,2,30,30
Go Soeda,Elias Ymer,hard,1,2,30,40
Go Soeda,Elias Ymer,hard,1,1,40,40
Go Soeda,Elias Ymer,hard,1,1,AD,40
Go Soeda,Elias Ymer,hard,1,2,40,40
Go Soeda,Elias Ymer,hard,1,1,AD,40
Go Soeda,Elias Ymer,hard,1,2,40,40
Go Soeda,Elias Ymer,hard,1,1,AD,40
Go Soeda,Elias Ymer,hard,1,1,0,0
Go Soeda,Elias Ymer,hard,2,2,0,15
Go Soeda,Elias Ymer,hard,2,2,0,30
Go Soeda,Elias Ymer,hard,2,1,15,30
Go Soeda,Elias Ymer,hard,2,2,15,40
Go Soeda,Elias Ymer,hard,2,2,0,0
Go Soeda,Elias Ymer,hard,1,2,0,15
Go Soeda,Elias Ymer,hard,1,1,15,15
Go Soeda,Elias Ymer,hard,1,1,30,15
Go Soeda,Elias Ymer,hard,1,1,40,15
Go Soeda,Elias Ymer,hard,1,1,0,0
Go Soeda,Elias Ymer,hard,2,1,15,0
Go Soeda,Elias Ymer,hard,2,1,30,0
Go Soeda,Elias Ymer,hard,2,1,40,0
Go Soeda,Elias Ymer,hard,2,1,0,0
Go Soeda,Elias Ymer,hard,1,1,15,0
Go Soeda,Elias Ymer,hard,1,1,30,0
Go Soeda,Elias Ymer,hard,1,2,30,15
Go Soeda,Elias Ymer,hard,1,2,30,30
Go Soeda,Elias Ymer,hard,1,2,30,40
Go Soeda,Elias Ymer,hard,1,1,40,40
Go Soeda,Elias Ymer,hard,1,2,40,AD
Go Soeda,Elias Ymer,hard,1,2,0,0
Go Soeda,Elias Ymer,hard,2,2,0,15
Go Soeda,Elias Ymer,hard,2,1,15,15
Go Soeda,Elias Ymer,hard,2,2,15,30
Go Soeda,Elias Ymer,hard,2,2,15,40
Go Soeda,Elias Ymer,hard,2,2,0,0
Go Soeda,Elias Ymer,hard,1,2,0,15
Go Soeda,Elias Ymer,hard,1,1,15,15
Go Soeda,Elias Ymer,hard,1,2,15,30
Go Soeda,Elias Ymer,hard,1,2,15,40
Go Soeda,Elias Ymer,hard,1,2,0,0
Go Soeda,Elias Ymer,hard,2,2,0,15
Go Soeda,Elias Ymer,hard,2,1,15,15
Go Soeda,Elias Ymer,hard,2,1,30,15
Go Soeda,Elias Ymer,hard,2,2,30,30
Go Soeda,Elias Ymer,hard,2,1,40,30
Go Soeda,Elias Ymer,hard,2,2,40,40
Go Soeda,Elias Ymer,hard,2,2,40,AD
Go Soeda,Elias Ymer,hard,2,1,40,40
Go Soeda,Elias Ymer,hard,2,1,AD,40
Go Soeda,Elias Ymer,hard,2,2,40,40
Go Soeda,Elias Ymer,hard,2,2,40,AD
Go Soeda,Elias Ymer,hard,2,1,40,40
Go Soeda,Elias Ymer,hard,2,2,40,AD
Go Soeda,Elias Ymer,hard,2,1,40,40
Go Soeda,Elias Ymer,hard,2,2,40,AD
Go Soeda,Elias Ymer,hard,2,2,0,0
Go Soeda,Elias Ymer,hard,1,1,15,0
Go Soeda,Elias Ymer,hard,1,1,30,0
Go Soeda,Elias Ymer,hard,1,1,40,0
Go Soeda,Elias Ymer,hard,1,1,0,0
Go Soeda,Elias Ymer,hard,2,1,15,0
Go Soeda,Elias Ymer,hard,2,1,30,0
Go Soeda,Elias Ymer,hard,2,2,30,15
Go Soeda,Elias Ymer,hard,2,2,30,30
Go Soeda,Elias Ymer,hard,2,2,30,40
Go Soeda,Elias Ymer,hard,2,2,0,0
Go Soeda,Elias Ymer,hard,1,2,0,15
Go Soeda,Elias Ymer,hard,1,2,0,30
Go Soeda,Elias Ymer,hard,1,1,15,30
Go Soeda,Elias Ymer,hard,1,1,30,30
Go Soeda,Elias Ymer,hard,1,1,40,30
Go Soeda,Elias Ymer,hard,1,1,0,0
Go Soeda,Elias Ymer,hard,2,2,0,15
Go Soeda,Elias Ymer,hard,2,1,15,15
Go Soeda,Elias Ymer,hard,2,1,30,15
Go Soeda,Elias Ymer,hard,2,1,40,15
Go Soeda,Elias Ymer,hard,2,2,40,30
Go Soeda,Elias Ymer,hard,2,1,0,0
Go Soeda,Elias Ymer,hard,1,2,0,15
Go Soeda,Elias Ymer,hard,1,1,15,15
Go Soeda,Elias Ymer,hard,1,1,30,15
Go Soeda,Elias Ymer,hard,1,1,40,15
Go Soeda,Elias Ymer,hard,1,1,0,0
Go Soeda,Elias Ymer,hard,2,2,0,15
Go Soeda,Elias Ymer,hard,2,2,0,30
Go Soeda,Elias Ymer,hard,2,2,0,40
Go Soeda,Elias Ymer,hard,2,1,15,40
Go Soeda,Elias Ymer,hard,2,2,0,0
Go Soeda,Elias Ymer,hard,1,1,15,0
Go Soeda,Elias Ymer,hard,1,2,15,15
Go Soeda,Elias Ymer,hard,1,1,30,15
Go Soeda,Elias Ymer,hard,1,2,30,30
Go Soeda,Elias Ymer,hard,1,1,40,30
Go Soeda,Elias Ymer,hard,1,2,40,40
Go Soeda,Elias Ymer,hard,1,1,AD,40
Go Soeda,Elias Ymer,hard,1,1,0,0
Go Soeda,Elias Ymer,hard,2,1,15,0
Go Soeda,Elias Ymer,hard,2,1,30,0
Go Soeda,Elias Ymer,hard,2,2,30,15
Go Soeda,Elias Ymer,hard,2,2,30,30
Go Soeda,Elias Ymer,hard,2,2,30,40
Go Soeda,Elias Ymer,hard,2,1,40,40
Go Soeda,Elias Ymer,hard,2,1,AD,40
Go Soeda,Elias Ymer,hard,2,1,0,0
Go Soeda,Elias Ymer,hard,1,1,15,0
Go Soeda,Elias Ymer,hard,1,2,15,15
Go Soeda,Elias Ymer,hard,1,1,30,15
Go Soeda,Elias Ymer,hard,1,1,40,15
Go Soeda,Elias Ymer,hard,1,1,0,0
Go Soeda,Elias Ymer,hard,2,1,15,0
Go Soeda,Elias Ymer,hard,2,2,15,15
Go Soeda,Elias Ymer,hard,2,2,15,30
Go Soeda,Elias Ymer,hard,2,1,30,30
Go Soeda,Elias Ymer,hard,2,2,30,40
Go Soeda,Elias Ymer,hard,2,2,0,0
Go Soeda,Elias Ymer,hard,1,1,15,0
Go Soeda,Elias Ymer,hard,1,1,30,0
Go Soeda,Elias Ymer,hard,1,1,40,0
Go Soeda,Elias Ymer,hard,1,2,40,15
Go Soeda,Elias Ymer,hard,1,1,0,0
Go Soeda,Elias Ymer,hard,2,2,0,15
Go Soeda,Elias Ymer,hard,2,2,0,30
Go Soeda,Elias Ymer,hard,2,1,15,30
Go Soeda,Elias Ymer,hard,2,2,15,40
Go Soeda,Elias Ymer,hard,2,2,0,0
Go Soeda,Elias Ymer,hard,1,1,15,0
Go Soeda,Elias Ymer,hard,1,2,15,15
Go Soeda,Elias Ymer,hard,1,1,30,15
Go Soeda,Elias Ymer,hard,1,2,30,30
Go Soeda,Elias Ymer,hard,1,1,40,30
Go Soeda,Elias Ymer,hard,1,1,0,0
Go Soeda,Elias Ymer,hard,2,1,15,0
Go Soeda,Elias Ymer,hard,2,1,30,0
Go Soeda,Elias Ymer,hard,2,2,30,15
Go Soeda,Elias Ymer,hard,2,2,30,30
Go Soeda,Elias Ymer,hard,2,2,30,40
Go Soeda,Elias Ymer,hard,2,2,0,0
Go Soeda,Elias Ymer,hard,1,2,0,15
Go Soeda,Elias Ymer,hard,1,2,0,30
Go Soeda,Elias Ymer,hard,1,1,15,30
Go Soeda,Elias Ymer,hard,1,1,30,30
Go Soeda,Elias Ymer,hard,1,1,40,30
Go Soeda,Elias Ymer,hard,1,1,0,0
Go Soeda,Elias Ymer,hard,2,2,0,15
Go Soeda,Elias Ymer,hard,2,2,0,30
Go Soeda,Elias Ymer,hard,2,2,0,40
Go Soeda,Elias Ymer,hard,2,1,15,40
Go Soeda,Elias Ymer,hard,2,2,0,0
Go Soeda,Elias Ymer,hard,1,1,15,0
Go Soeda,Elias Ymer,hard,1,1,30,0
Go Soeda,Elias Ymer,hard,1,1,40,0
Go Soeda,Elias Ymer,hard,1,1,0,0
Go Soeda,Elias Ymer,hard,2,2,0,15
Go Soeda,Elias Ymer,hard,2,2,0,30
Go Soeda,Elias Ymer,hard,2,1,15,30
Go Soeda,Elias Ymer,hard,2,2,15,40
Go Soeda,Elias Ymer,hard,2,2,0,0
Go Soeda,Elias Ymer,hard,1,2,0,15
Go Soeda,Elias Ymer,hard,1,1,15,15
Go Soeda,Elias Ymer,hard,1,2,15,30
Go Soeda,Elias Ymer,hard,1,1,30,30
Go Soeda,Elias Ymer,hard,1,1,40,30
Go Soeda,Elias Ymer,hard,1,1,0,0
Go Soeda,Elias Ymer,hard,2,1,15,0
Go Soeda,Elias Ymer,hard,2,1,30,0
Go Soeda,Elias Ymer,hard,2,2,30,15
Go Soeda,Elias Ymer,hard,2,2,30,30
Go Soeda,Elias Ymer,hard,2,2,30,40
Go Soeda,Elias Ymer,hard,2,1,40,40
Go Soeda,Elias Ymer,hard,2,1,AD,40
Go Soeda,Elias Ymer,hard,2,2,40,40
Go Soeda,Elias Ymer,hard,2,2,40,AD
Go Soeda,Elias Ymer,hard,2,1,40,40
Go Soeda,Elias Ymer,hard,2,1,AD,40
Go Soeda,Elias Ymer,hard,2,1,0,0
Go Soeda,Elias Ymer,hard,1,2,0,15
Go Soeda,Elias Ymer,hard,1,1,15,15
Go Soeda,Elias Ymer,hard,1,1,30,15
Go Soeda,Elias Ymer,hard,1,1,40,15
Go Soeda,Elias Ymer,hard,1,1,0,0
Go Soeda,Elias Ymer,hard,2,2,0,15
Go Soeda,Elias Ymer,hard,2,2,0,30
Go Soeda,Elias Ymer,hard,2,1,15,30
Go Soeda,Elias Ymer,hard,2,1,30,30
Go Soeda,Elias Ymer,hard,2,1,40,30
Go Soeda,Elias Ymer,hard,2,2,40,40
Go Soeda,Elias Ymer,hard,2,2,40,AD
Go Soeda,Elias Ymer,hard,2,1,40,40
Go Soeda,Elias Ymer,hard,2,1,AD,40
Go Soeda,Elias Ymer,hard,2,2,40,40
Go Soeda,Elias Ymer,hard,2,2,40,AD
Go Soeda,Elias Ymer,hard,2,1,40,40
Go Soeda,Elias Ymer,hard,2,2,40,AD
Go Soeda,Elias Ymer,hard,2,2,0,0
Go Soeda,Elias Ymer,hard,1,2,0,15
Go Soeda,Elias Ymer,hard,1,1,15,15
Go Soeda,Elias Ymer,hard,1,1,30,15
Go Soeda,Elias Ymer,hard,1,2,30,30
Go Soeda,Elias Ymer,hard,1,2,30,40
Go Soeda,Elias Ymer,hard,1,1,40,40
Go Soeda,Elias Ymer,hard,1,1,AD,40
Go Soeda,Elias Ymer,hard,1,1,0,0
Go Soeda,Elias Ymer,hard,2,1,15,0
Go Soeda,Elias Ymer,hard,2,2,15,15
Go Soeda,Elias Ymer,hard,2,1,30,15
Go Soeda,Elias Ymer,hard,2,1,40,15
Go Soeda,Elias Ymer,hard,2,1,0,0
James Ward,Fernando Verdasco,hard,0,0,0,0
James Ward,Fernando Verdasco,hard,2,2,0,15
James Ward,Fernando Verdasco,hard,2,1,15,15
James Ward,Fernando Verdasco,hard,2,1,30,15
James Ward,Fernando Verdasco,hard,2,2,30,30
James Ward,Fernando Verdasco,hard,2,1,40,30
James Ward,Fernando Verdasco,hard,2,1,0,0
James Ward,Fernando Verdasco,hard,1,1,15,0
James Ward,Fernando Verdasco,hard,1,2,15,15
James Ward,Fernando Verdasco,hard,1,2,15,30
James Ward,Fernando Verdasco,hard,1,1,30,30
James Ward,Fernando Verdasco,hard,1,2,30,40
James Ward,Fernando Verdasco,hard,1,1,40,40
James Ward,Fernando Verdasco,hard,1,1,AD,40
James Ward,Fernando Verdasco,hard,1,1,0,0
James Ward,Fernando Verdasco,hard,2,1,15,0
James Ward,Fernando Verdasco,hard,2,2,15,15
James Ward,Fernando Verdasco,hard,2,2,15,30
James Ward,Fernando Verdasco,hard,2,2,15,40
James Ward,Fernando Verdasco,hard,2,1,30,40
James Ward,Fernando Verdasco,hard,2,1,40,40
James Ward,Fernando Verdasco,hard,2,1,AD,40
James Ward,Fernando Verdasco,hard,2,2,40,40
James Ward,Fernando Verdasco,hard,2,2,40,AD
James Ward,Fernando Verdasco,hard,2,1,40,40
James Ward,Fernando Verdasco,hard,2,1,AD,40
James Ward,Fernando Verdasco,hard,2,1,0,0
James Ward,Fernando Verdasco,hard,1,1,15,0
James Ward,Fernando Verdasco,hard,1,1,30,0
James Ward,Fernando Verdasco,hard,1,2,30,15
James Ward,Fernando Verdasco,hard,1,2,30,30
James Ward,Fernando Verdasco,hard,1,2,30,40
James Ward,Fernando Verdasco,hard,1,1,40,40
James Ward,Fernando Verdasco,hard,1,1,AD,40
James Ward,Fernando Verdasco,hard,1,2,40,40
James Ward,Fernando Verdasco,hard,1,1,AD,40
James Ward,Fernando Verdasco,hard,1,2,40,40
James Ward,Fernando Verdasco,hard,1,1,AD,40
James Ward,Fernando Verdasco,hard,1,2,40,40
James Ward,Fernando Verdasco,hard,1,1,AD,40
James Ward,Fernando Verdasco,hard,1,2,40,40
