surface,id1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,grass_sample_size1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,hard_sample_size1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,clay_sample_size1,carpet_pts_served1,carpet_service_pts_won1,carpet_pts_received1,carpet_receiving_pts_won1,carpet_aces1,carpet_sample_size1,co2_pts_served1,co2_service_pts_won1,co2_pts_received1,co2_receiving_pts_won1,co2_aces1,co2_sample_size1,co2nsf_pts_served1,co2nsf_service_pts_won1,co2nsf_pts_received1,co2nsf_receiving_pts_won1,co2nsf_aces1,co2nsf_sample_size1,id2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,grass_sample_size2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,hard_sample_size2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,clay_sample_size2,carpet_pts_served2,carpet_service_pts_won2,carpet_pts_received2,carpet_receiving_pts_won2,carpet_aces2,carpet_sample_size2,co2_pts_served2,co2_service_pts_won2,co2_pts_received2,co2_receiving_pts_won2,co2_aces2,co2_sample_size2,co2nsf_pts_served2,co2nsf_service_pts_won2,co2nsf_pts_received2,co2nsf_receiving_pts_won2,co2nsf_aces2,co2nsf_sample_size2
Hard,201539,56,35,62,17,3,1,790,421,710,283,30,10,170,92,178,85,4,3,44,35,56,27,1,1,562,296,502,197,19,7,562,296,502,197,19,7,201427,65,35,60,21,0,1,808,439,814,396,24,11,389,195,349,171,14,5,94,48,91,37,2,1,585,311,608,293,13,8,751,398,769,368,26,10
Hard,201318,78,39,52,18,4,1,707,399,667,278,27,11,769,448,771,350,16,10,0,0,0,0,0,0,661,365,614,251,23,10,790,446,732,302,24,12,201474,392,228,444,190,7,5,1468,876,1521,696,55,26,69,33,83,39,2,2,0,0,0,0,0,0,760,458,795,355,32,13,829,495,866,383,36,14
Hard,201619,0,0,0,0,0,0,159,95,164,74,10,2,161,97,140,59,13,2,0,0,0,0,0,0,75,45,73,33,7,1,75,45,73,33,7,1,201548,133,86,153,66,9,2,203,117,172,71,13,3,0,0,0,0,0,0,0,0,0,0,0,0,92,54,78,37,9,1,92,54,78,37,9,1
Hard,201521,263,148,256,114,4,4,834,404,833,372,8,12,471,258,444,220,7,9,202,103,217,108,2,2,776,377,765,342,7,11,1247,625,1251,561,12,18,201505,358,211,404,176,17,5,657,354,629,280,31,13,253,133,220,83,4,3,0,0,0,0,0,0,550,285,517,218,21,9,833,440,785,332,34,13
Hard,201493,64,40,68,31,2,1,634,343,606,281,22,10,269,160,223,102,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,201466,147,85,129,49,9,2,63,31,43,9,4,1,504,308,532,248,20,8,0,0,0,0,0,0,63,31,43,9,4,1,63,31,43,9,4,1
Hard,201450,165,100,186,82,9,2,121,71,111,45,6,6,131,64,105,35,2,2,0,0,0,0,0,0,66,44,57,25,4,5,137,89,141,69,8,6,201478,53,30,70,25,1,1,453,243,489,194,9,8,102,59,81,36,5,1,0,0,0,0,0,0,259,147,290,117,6,5,312,177,360,142,7,6
Hard,201506,0,0,0,0,0,0,409,236,461,235,0,9,316,178,345,183,2,7,242,131,243,113,0,3,409,236,461,235,0,9,756,426,817,421,1,15,201616,41,23,46,11,1,1,690,354,719,294,5,13,0,0,0,0,0,1,0,0,0,0,0,0,526,267,566,226,5,10,526,267,566,226,5,10
Hard,201425,209,123,184,64,12,2,620,341,644,263,26,8,537,316,600,259,28,7,91,54,94,46,0,1,515,275,522,211,21,7,561,307,567,235,24,8,201496,206,115,209,103,9,2,989,561,918,427,13,16,100,52,90,45,2,3,0,0,0,0,0,0,481,288,424,212,8,9,581,340,514,257,10,11
Hard,201520,117,63,102,47,6,1,824,462,777,368,34,9,389,219,415,186,9,7,0,0,0,0,0,0,480,270,433,188,23,5,537,298,517,226,23,6,201539,56,35,62,17,3,1,441,236,440,184,14,6,284,162,324,138,8,3,0,0,0,0,0,0,265,137,267,110,8,4,265,137,267,110,8,4
Hard,201619,109,71,89,31,12,1,226,119,236,92,7,3,74,42,73,26,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201318,78,39,52,18,4,1,224,128,232,105,6,3,218,122,211,100,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,201493,155,95,156,55,11,2,1550,895,1530,679,46,22,429,257,390,161,14,5,0,0,0,0,0,0,690,386,647,272,19,11,976,547,917,376,23,14,201521,144,86,158,68,2,2,811,414,828,348,10,11,747,416,783,364,11,12,80,39,69,38,0,1,739,375,761,323,10,10,921,478,952,395,15,13
Hard,201450,247,136,243,97,9,4,171,85,162,58,3,6,242,124,220,85,4,5,0,0,0,0,0,0,57,30,62,24,1,3,57,30,62,24,1,3,201506,0,0,0,0,0,0,590,321,592,300,2,11,488,271,491,253,2,9,232,123,215,97,0,2,328,177,342,172,1,5,328,177,342,172,1,6
Hard,201520,91,47,90,41,2,1,1305,755,1339,596,59,21,501,270,450,192,22,8,0,0,0,0,0,0,828,499,835,380,37,14,1087,644,1084,494,53,17,201425,183,116,187,69,12,3,904,515,967,379,40,17,366,214,432,184,19,7,0,0,0,0,0,0,694,401,737,284,33,14,765,450,823,319,34,16
Hard,201493,52,34,78,39,1,1,1220,684,1218,555,33,17,82,51,76,30,2,1,0,0,0,0,0,0,986,561,1029,462,27,14,986,561,1029,462,27,14,201619,266,163,280,110,25,4,722,401,745,317,52,10,226,132,219,98,17,4,0,0,0,0,0,0,722,401,745,317,52,10,882,486,899,372,68,13
Hard,201450,403,233,368,154,12,6,175,85,170,64,3,6,178,81,169,61,2,3,70,35,49,14,6,1,175,85,170,64,3,6,175,85,170,64,3,6,201520,76,50,64,22,5,1,1030,585,1051,477,49,17,344,198,351,154,17,4,143,80,126,52,2,2,439,261,442,198,27,9,732,421,735,325,41,12
Hard,201450,318,181,327,141,13,5,125,72,103,39,4,5,131,64,105,35,2,2,0,0,0,0,0,0,125,72,103,39,4,5,196,117,187,83,8,6,201493,64,40,68,31,2,1,876,498,894,391,27,15,174,102,173,71,10,4,0,0,0,0,0,0,235,128,234,105,10,6,366,198,365,157,14,9
Hard,201325,51,35,48,25,4,1,430,271,458,223,22,8,159,82,160,75,2,3,0,0,0,0,0,0,255,155,275,136,13,5,338,198,364,182,14,7,201620,0,0,0,0,0,0,352,186,376,155,7,5,318,179,324,136,6,4,0,0,0,0,0,0,352,186,376,155,7,5,352,186,376,155,7,5
Hard,201517,37,16,19,9,0,1,199,114,229,104,8,3,0,0,0,0,0,0,0,0,0,0,0,0,69,41,70,31,4,1,69,41,70,31,4,1,201590,295,176,291,124,6,3,53,37,67,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53,37,67,31,0,1,53,37,67,31,0,1
Hard,201425,46,35,41,18,2,1,463,257,479,191,20,7,44,19,65,24,2,2,140,77,154,69,1,2,394,214,399,152,16,6,440,249,440,170,18,7,201514,61,42,63,28,13,1,711,361,631,261,21,11,304,159,300,123,5,4,0,0,0,0,0,0,575,288,501,213,17,8,636,330,564,241,30,9
Hard,201496,206,125,165,84,9,3,815,472,764,356,13,14,155,87,144,76,5,4,0,0,0,0,0,0,632,358,582,263,8,11,732,410,672,308,10,13,201290,140,86,141,56,10,3,754,389,706,284,23,13,172,107,145,62,9,3,0,0,0,0,0,0,566,277,528,193,14,10,690,342,631,238,19,12
Hard,201344,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,202428,54,19,43,16,0,1,214,108,226,106,9,3,310,176,355,164,7,4,147,90,145,66,11,3,135,69,152,59,5,2,135,69,152,59,5,2
Hard,201603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,202469,0,0,0,0,0,0,0,0,0,0,0,0,89,50,53,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201477,0,0,0,0,0,0,0,0,0,0,0,0,84,42,94,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,201662,46,24,45,12,4,1,234,153,260,98,22,5,68,29,45,14,3,1,0,0,0,0,0,0,160,106,183,75,18,3,160,106,183,75,18,3,201518,46,23,44,10,2,1,202,101,210,86,3,5,45,22,47,13,1,3,0,0,0,0,0,0,158,79,140,56,3,3,203,101,187,69,4,4
Hard,201521,144,86,158,68,2,2,473,233,466,206,6,7,183,101,182,96,1,3,0,0,0,0,0,0,176,94,180,83,1,3,240,136,256,109,2,4,201587,160,101,149,54,5,2,321,179,293,121,4,6,223,110,213,87,1,5,0,0,0,0,0,0,98,48,96,30,0,3,161,87,156,49,3,4
Hard,201709,80,46,68,20,2,1,0,0,0,0,0,0,171,83,142,53,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201355,76,37,70,30,0,1,177,97,154,77,15,3,76,38,97,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,200748,0,0,0,0,0,0,552,311,535,231,24,8,38,16,44,14,0,1,0,0,0,0,0,0,406,232,382,159,20,6,406,232,382,159,20,6,201499,0,0,0,0,0,0,579,305,565,239,26,10,215,127,200,84,12,2,0,0,0,0,0,0,543,287,525,231,24,9,543,287,525,231,24,9
Hard,201614,0,0,0,0,0,0,86,45,90,36,8,2,116,66,114,44,5,1,0,0,0,0,0,0,86,45,90,36,8,1,86,45,90,36,8,1,201498,0,0,0,0,0,0,60,37,60,33,6,1,166,84,143,56,4,2,0,0,0,0,0,0,60,37,60,33,6,1,60,37,60,33,6,1
Hard,201427,65,35,60,21,0,1,254,142,242,110,9,6,75,30,67,34,0,2,94,48,91,37,2,1,254,142,242,110,9,6,254,142,242,110,9,6,201616,96,52,107,48,2,2,566,292,513,223,3,9,0,0,0,0,0,1,0,0,0,0,0,0,494,259,439,199,3,6,494,259,439,199,3,6
Hard,201586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,201495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,201513,301,161,243,101,25,3,652,364,672,280,50,9,444,242,474,204,30,6,0,0,0,0,0,0,531,286,516,202,40,7,619,337,614,246,51,8,201506,0,0,0,0,0,0,1044,519,1077,508,2,15,458,235,414,172,0,11,10,8,28,16,0,1,519,275,517,242,2,8,643,345,633,291,2,11
Hard,201619,146,84,174,68,8,2,590,346,624,260,47,11,83,50,67,31,8,1,0,0,0,0,0,0,442,253,459,170,36,8,442,253,459,170,36,8,201320,0,0,0,0,0,0,808,448,869,384,36,11,327,199,353,158,10,4,0,0,0,0,0,0,674,370,732,311,31,9,885,496,952,406,39,11
Hard,201366,0,0,0,0,0,0,0,0,0,0,0,0,69,28,59,26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201311,0,0,0,0,0,0,143,70,106,56,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,201585,0,0,0,0,0,0,330,174,334,139,7,5,0,0,0,0,0,0,0,0,0,0,0,0,330,174,334,139,7,5,330,174,334,139,7,5,201486,0,0,0,0,0,0,279,121,273,119,4,4,0,0,0,0,0,0,0,0,0,0,0,0,279,121,273,119,4,4,279,121,273,119,4,4
Hard,201535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,201421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,201455,0,0,0,0,0,0,530,303,483,204,21,7,161,78,151,67,1,2,0,0,0,0,0,0,323,186,307,124,15,4,441,248,427,180,16,5,202429,149,76,126,48,5,2,217,122,194,70,7,3,75,37,46,15,5,3,0,0,0,0,0,0,217,122,194,70,7,3,217,122,194,70,7,3
Hard,201505,0,0,0,0,0,0,356,196,320,131,12,5,456,251,369,156,6,5,0,0,0,0,0,0,179,100,164,62,8,2,179,100,164,62,8,2,201472,0,0,0,0,0,0,292,150,298,118,8,4,262,154,277,142,9,6,0,0,0,0,0,0,148,64,118,53,2,2,148,64,118,53,2,2
Hard,201348,0,0,0,0,0,0,151,81,167,68,3,2,0,0,0,0,0,0,0,0,0,0,0,0,78,41,92,38,1,1,78,41,92,38,1,1,201465,101,61,89,37,7,1,94,60,111,48,8,1,73,45,78,31,4,1,0,0,0,0,0,0,94,60,111,48,8,1,195,121,200,85,15,2
Hard,200033,127,76,160,83,15,2,1372,886,1265,614,144,25,643,414,657,350,62,11,0,0,0,0,0,0,1216,794,1128,548,133,23,1524,996,1471,736,172,29,201325,168,98,143,42,8,2,1542,905,1524,669,58,28,480,268,488,215,8,7,0,0,0,0,0,0,1024,602,1031,446,35,19,1298,746,1321,577,40,23
Hard,201425,46,35,41,18,2,1,600,340,591,209,18,10,200,114,272,117,11,5,91,54,94,46,0,1,600,340,591,209,18,10,692,407,677,251,23,12,201517,39,26,44,28,2,1,798,419,869,396,36,13,0,0,0,0,0,0,28,12,10,2,0,1,555,292,623,278,30,9,594,318,667,306,32,10
Hard,201496,61,42,60,24,5,1,989,597,951,447,16,17,230,127,205,93,6,3,0,0,0,0,0,0,803,487,782,373,13,13,803,487,782,373,13,13,201344,0,0,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,12
Hard,201603,0,0,0,0,0,0,0,0,0,0,0,0,95,52,94,39,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202446,82,40,80,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,201345,0,0,0,0,0,0,404,248,487,237,23,8,330,192,359,145,11,5,0,0,0,0,0,0,322,191,380,170,18,6,506,294,552,234,24,9,202469,144,82,148,50,3,2,441,240,389,148,11,6,52,21,40,13,0,1,0,0,0,0,0,0,375,204,333,132,9,5,470,262,433,167,12,6
Hard,201521,307,172,314,155,5,5,241,121,231,104,2,4,508,264,497,234,4,11,122,64,148,70,2,1,0,0,0,0,0,1,195,93,203,94,3,4,201662,95,61,95,34,17,2,565,351,539,197,52,9,198,105,168,61,13,4,0,0,0,0,0,0,38,19,40,8,4,1,38,19,40,8,4,1
Hard,200748,0,0,0,0,0,0,175,101,210,114,8,3,100,43,109,41,0,2,0,0,0,0,0,0,42,27,63,36,4,1,42,27,63,36,4,1,201709,80,46,68,20,2,1,172,92,148,57,5,2,75,34,59,20,1,1,0,0,0,0,0,0,78,37,54,20,1,1,78,37,54,20,1,1
Hard,201493,66,36,59,19,2,1,477,263,521,216,23,7,147,91,118,49,11,2,0,0,0,0,0,0,428,239,475,205,21,6,537,307,576,243,29,8,201614,63,33,41,8,3,1,429,224,370,126,30,6,53,25,39,7,2,2,0,0,0,0,0,0,362,191,325,112,27,5,362,191,325,112,27,6
Hard,201458,57,35,68,39,3,2,1233,682,1329,668,34,21,476,270,479,234,11,7,0,0,0,0,0,0,960,545,1059,529,30,17,1286,723,1360,681,37,22,201427,232,139,254,109,6,3,905,466,899,399,18,16,214,108,187,83,4,3,0,0,0,0,0,0,779,390,756,326,15,12,940,461,877,377,19,14
Hard,201586,58,31,54,19,4,1,303,153,298,121,11,5,100,61,87,30,4,1,0,0,0,0,0,0,210,103,195,74,6,4,310,164,282,104,10,5,201495,0,0,0,0,0,0,501,277,506,208,2,7,0,0,0,0,0,0,77,43,69,23,0,1,431,239,444,187,2,6,431,239,444,187,2,6
Hard,201513,198,124,182,78,17,2,430,261,456,213,31,6,366,205,407,175,23,5,0,0,0,0,0,0,384,228,408,187,24,5,472,279,506,231,35,6,201619,160,85,154,55,16,2,595,343,624,239,46,10,211,123,199,88,15,4,0,0,0,0,0,0,312,184,335,141,21,5,356,200,374,154,22,7
Hard,201474,102,64,94,39,3,1,320,183,301,155,18,5,120,63,149,75,2,2,0,0,0,0,0,0,153,97,118,57,12,3,153,97,118,57,12,3,201366,0,0,0,0,0,2,122,75,133,57,3,2,69,28,59,26,2,1,0,0,0,0,0,0,122,75,133,57,3,2,122,75,133,57,3,2
Hard,201347,0,0,0,0,0,0,720,358,760,350,22,10,674,380,647,299,17,11,0,0,0,0,0,0,720,358,760,350,22,10,944,483,946,428,27,13,201585,188,107,162,70,12,2,1419,805,1423,650,30,19,278,151,280,100,3,5,0,0,0,0,0,0,797,451,848,359,15,11,925,514,958,395,16,13
Hard,201535,108,60,89,32,5,1,42,26,51,31,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201421,0,0,0,0,0,0,83,44,84,35,2,1,44,32,51,27,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,201505,134,74,164,71,8,2,811,477,782,349,37,15,284,170,250,104,11,3,0,0,0,0,0,0,519,310,524,237,24,11,578,350,590,267,30,12,201455,113,64,136,55,3,2,932,516,885,392,33,16,380,197,382,164,4,5,0,0,0,0,0,0,844,483,788,358,30,14,962,545,908,414,31,15
Hard,201520,0,0,0,0,0,0,149,91,155,70,5,3,89,48,104,46,2,1,67,35,60,23,0,1,107,60,100,41,2,2,107,60,100,41,2,2,201348,71,41,58,12,1,1,185,104,193,82,5,3,0,0,0,0,0,0,0,0,0,0,0,0,134,70,133,52,2,2,134,70,133,52,2,2
Hard,200033,85,47,110,52,7,1,614,393,582,298,58,11,553,379,618,339,56,14,0,0,0,0,0,0,387,240,359,183,35,6,456,286,454,229,37,7,201425,0,0,0,0,0,1,591,318,601,231,17,11,384,239,418,191,20,7,91,54,94,46,0,2,381,204,371,136,10,6,427,236,416,160,13,7
Hard,201496,0,0,0,0,0,0,0,0,0,0,0,1,70,38,74,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201603,0,0,0,0,0,0,0,0,0,0,0,0,95,52,94,39,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,201521,80,44,82,42,1,1,488,253,522,212,5,10,465,240,468,219,7,9,122,64,148,70,2,2,252,117,259,101,3,6,565,271,577,241,10,11,201345,66,49,73,27,5,1,646,409,710,372,44,14,458,266,471,209,16,8,0,0,0,0,0,0,498,294,543,267,35,8,702,404,726,335,40,12
Hard,200748,0,0,0,0,0,0,690,393,742,361,26,10,350,192,335,149,16,5,0,0,0,0,0,0,536,307,592,287,24,7,536,307,592,287,24,7,201493,0,0,0,0,0,0,877,478,908,408,26,12,426,254,359,163,10,5,0,0,0,0,0,0,597,323,641,282,17,8,679,374,717,312,19,9
Hard,201458,0,0,0,0,0,0,138,91,146,87,6,4,179,106,165,92,6,3,0,0,0,0,0,0,90,61,105,59,2,3,187,112,191,107,2,4,201586,76,35,71,31,6,1,331,188,310,123,19,4,0,0,0,0,0,0,0,0,0,0,0,0,210,120,216,82,10,3,210,120,216,82,10,3
Hard,201474,223,134,247,108,2,2,1769,1017,1796,832,58,31,197,103,218,104,5,3,0,0,0,0,0,0,809,467,842,399,18,15,1108,637,1175,545,21,18,201513,299,186,264,126,27,4,879,496,883,366,64,13,501,289,522,232,24,7,0,0,0,0,0,0,879,496,883,366,64,13,879,496,883,366,64,13
Hard,201535,108,60,89,32,5,1,357,194,398,165,30,7,0,0,0,0,0,0,0,0,0,0,0,0,257,142,298,119,18,5,257,142,298,119,18,5,201347,0,0,0,0,0,0,383,215,386,188,5,6,114,57,99,43,2,2,0,0,0,0,0,0,294,161,301,142,4,5,294,161,301,142,4,5
Hard,201505,223,125,259,107,11,3,1050,619,1016,444,46,16,253,133,220,83,4,4,0,0,0,0,0,0,919,549,892,393,39,13,1112,655,1069,463,48,16,201520,132,82,141,64,7,2,1723,974,1707,789,74,24,521,279,519,220,18,8,0,0,0,0,0,0,1252,697,1229,580,49,18,1589,887,1566,721,66,23
Hard,200033,122,77,164,82,14,2,1466,963,1487,726,160,28,556,361,574,313,59,10,0,0,0,0,0,0,1381,901,1395,670,150,26,1638,1070,1681,828,179,31,201496,61,42,60,24,5,1,2064,1198,2002,912,38,29,187,104,186,81,5,3,0,0,0,0,0,0,1453,824,1378,640,24,21,1453,824,1378,640,24,21
Hard,200748,0,0,0,0,0,0,618,345,639,286,24,9,190,110,191,82,12,3,0,0,0,0,0,0,514,288,504,220,22,6,514,288,504,220,22,6,201521,342,194,336,150,5,5,411,204,407,175,2,7,286,160,264,120,6,4,0,0,0,0,0,0,274,143,267,122,1,5,479,256,474,210,2,8
Hard,201474,277,155,328,143,5,3,1717,983,1690,789,63,28,131,75,146,66,3,3,0,0,0,0,0,0,1443,829,1423,684,56,24,1689,960,1708,812,62,28,201458,0,0,0,0,0,0,1406,788,1534,806,38,24,553,315,583,277,13,8,0,0,0,0,0,0,1302,726,1412,736,34,22,1628,904,1713,888,41,27
Hard,201505,90,49,91,44,4,1,183,105,184,96,7,4,61,42,64,29,7,1,0,0,0,0,0,0,155,92,152,82,7,3,216,134,216,111,14,4,201535,108,60,89,32,5,1,172,97,200,100,22,3,0,0,0,0,0,0,0,0,0,0,0,0,172,97,200,100,22,3,172,97,200,100,22,3
Hard,200748,0,0,0,0,0,0,1085,608,1141,542,41,17,160,82,144,67,4,3,0,0,0,0,0,0,940,534,982,475,36,15,940,534,982,475,36,15,200033,127,76,160,83,15,2,1269,833,1261,611,140,23,324,208,345,186,34,6,0,0,0,0,0,0,1177,771,1175,558,132,21,1446,943,1471,718,164,26
Hard,201474,208,118,257,115,1,2,1717,1000,1708,796,58,27,145,69,169,77,3,2,0,0,0,0,0,0,1442,835,1415,664,47,22,1695,965,1715,802,50,25,201505,224,123,255,115,12,3,980,572,938,387,45,15,278,158,247,95,6,4,0,0,0,0,0,0,900,521,872,361,39,14,1104,640,1090,455,51,17
Hard,201474,215,130,242,101,3,2,1143,675,1095,491,40,19,138,65,133,54,2,2,0,0,0,0,0,0,710,431,654,307,30,12,786,467,740,345,31,13,200748,0,0,0,0,0,0,702,388,706,328,28,10,251,135,247,107,6,4,0,0,0,0,0,0,654,366,660,315,27,9,654,366,660,315,27,9
Hard,201427,0,0,0,0,0,0,345,184,364,172,16,7,332,183,326,150,13,4,94,48,91,37,2,1,153,83,162,83,9,3,239,121,259,129,12,4,201472,0,0,0,0,0,0,278,149,288,102,7,4,332,186,346,163,10,7,0,0,0,0,0,0,177,83,172,59,1,3,177,83,172,59,1,4
Hard,201465,311,179,337,134,20,5,523,277,508,200,24,9,97,54,76,38,5,1,0,0,0,0,0,0,368,194,369,146,17,7,517,294,531,208,31,9,201212,0,0,0,0,0,0,745,374,707,292,16,11,358,174,346,168,4,5,0,0,0,0,0,0,466,223,451,165,11,8,510,237,503,186,13,9
Hard,201457,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,201355,0,0,0,0,0,0,48,31,60,32,3,1,0,0,0,0,0,0,0,0,0,0,0,0,48,31,60,32,3,1,48,31,60,32,3,1
Hard,201506,68,34,60,19,0,1,314,178,327,173,0,5,439,248,413,217,0,7,19,13,18,11,0,1,314,178,327,173,0,5,541,303,557,293,0,8,201586,70,45,53,23,2,1,586,328,565,236,23,10,0,0,0,0,0,0,0,0,0,0,0,0,260,148,247,97,9,6,260,148,247,97,9,6
Hard,201590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,201621,224,127,209,78,5,3,392,215,386,162,17,5,45,21,46,14,3,1,71,52,86,31,4,1,303,169,308,131,17,4,348,190,354,145,20,5,201397,0,0,0,0,0,0,529,287,488,184,15,7,268,150,262,129,5,4,0,0,0,0,0,0,348,189,315,110,13,5,414,220,373,134,14,6
Hard,201320,0,0,0,0,0,0,261,165,272,136,12,4,63,40,78,37,7,1,0,0,0,0,0,0,261,165,272,136,12,4,261,165,272,136,12,4,201597,0,0,0,0,0,0,317,165,330,153,1,4,0,0,0,0,0,0,0,0,0,0,0,0,249,132,263,125,0,3,249,132,263,125,0,3
Hard,201490,0,0,0,0,0,0,62,30,62,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,30,62,26,0,1,62,30,62,26,0,1,201527,0,0,0,0,0,0,262,143,286,133,7,3,0,0,0,0,0,0,0,0,0,0,0,0,262,143,286,133,7,3,262,143,286,133,7,3
Hard,201505,324,188,350,152,19,4,555,321,562,246,23,9,142,75,102,44,2,3,0,0,0,0,0,0,213,115,212,87,5,4,403,229,398,168,16,6,201587,97,62,89,35,2,1,501,265,474,205,7,8,331,169,319,127,1,6,0,0,0,0,0,0,334,164,306,132,3,5,334,164,306,132,3,5
Hard,201499,0,0,0,0,0,1,924,517,843,341,40,17,257,150,243,95,13,4,97,53,133,61,12,1,874,495,799,329,39,15,916,518,842,340,40,16,201421,149,95,147,65,14,2,1173,639,1154,534,59,21,226,142,208,105,12,5,0,0,0,0,0,0,780,429,753,338,29,14,835,462,802,368,32,17
Hard,201348,0,0,0,0,0,0,125,62,105,36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,61,30,58,22,0,1,61,30,58,22,0,1,201311,54,35,53,29,2,1,79,40,67,29,4,1,45,31,68,39,4,1,0,0,0,0,0,0,79,40,67,29,4,1,133,75,120,58,6,2
Hard,201521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,201614,127,77,98,30,7,2,312,169,280,99,20,4,53,25,39,7,2,1,0,0,0,0,0,0,236,121,222,86,13,3,236,121,222,86,13,3,200748,0,0,0,0,0,0,372,194,363,152,9,4,100,43,109,41,0,2,0,0,0,0,0,0,259,129,255,108,5,3,259,129,255,108,5,3
Hard,201535,108,60,89,32,5,1,102,60,132,63,12,2,76,36,69,25,4,1,0,0,0,0,0,0,102,60,132,63,12,2,102,60,132,63,12,2,202470,0,0,0,0,0,0,322,149,298,147,3,4,107,59,112,50,3,1,0,0,0,0,0,0,123,51,102,43,0,2,123,51,102,43,0,2
