surface,id1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,grass_sample_size1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,hard_sample_size1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,clay_sample_size1,carpet_pts_served1,carpet_service_pts_won1,carpet_pts_received1,carpet_receiving_pts_won1,carpet_aces1,carpet_sample_size1,co2_pts_served1,co2_service_pts_won1,co2_pts_received1,co2_receiving_pts_won1,co2_aces1,co2_sample_size1,co2nsf_pts_served1,co2nsf_service_pts_won1,co2nsf_pts_received1,co2nsf_receiving_pts_won1,co2nsf_aces1,co2nsf_sample_size1,id2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,grass_sample_size2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,hard_sample_size2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,clay_sample_size2,carpet_pts_served2,carpet_service_pts_won2,carpet_pts_received2,carpet_receiving_pts_won2,carpet_aces2,carpet_sample_size2,co2_pts_served2,co2_service_pts_won2,co2_pts_received2,co2_receiving_pts_won2,co2_aces2,co2_sample_size2,co2nsf_pts_served2,co2nsf_service_pts_won2,co2nsf_pts_received2,co2nsf_receiving_pts_won2,co2nsf_aces2,co2nsf_sample_size2
Hard,201614,235,144,210,88,17,3,390,237,357,157,35,5,66,40,57,29,0,1,0,0,0,0,0,0,307,191,303,141,26,4,442,267,431,198,27,6,205925,80,52,48,16,3,1,351,195,363,151,9,5,0,0,0,0,0,0,0,0,0,0,0,0,321,184,338,140,9,4,321,184,338,140,9,4
Hard,201620,0,0,0,0,0,0,721,411,752,296,34,10,133,67,164,61,3,2,0,0,0,0,0,0,232,138,260,106,11,3,232,138,260,106,11,3,204426,280,186,295,132,28,4,275,159,317,141,7,3,326,209,354,162,21,5,0,0,0,0,0,0,275,159,317,141,7,3,311,187,370,171,10,4
Hard,201520,0,0,0,0,0,0,186,106,182,67,10,2,0,0,0,0,0,0,0,0,0,0,0,0,186,106,182,67,10,2,186,106,182,67,10,2,201610,0,0,0,0,0,0,126,76,103,40,1,2,0,0,0,0,0,0,0,0,0,0,0,0,126,76,103,40,1,2,126,76,103,40,1,2
Hard,201521,188,112,190,98,1,3,578,307,649,275,11,9,402,219,448,213,2,6,0,0,0,0,0,0,317,176,342,151,5,5,366,209,384,175,5,6,202427,502,305,508,220,34,9,915,560,946,438,67,13,251,149,299,125,13,4,0,0,0,0,0,0,479,290,477,209,35,6,604,358,626,261,42,8
Hard,201504,0,0,0,0,0,0,162,104,193,78,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215035,50,24,49,15,2,1,0,0,0,0,0,0,102,56,63,35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,201505,0,0,0,0,0,0,532,290,584,251,16,8,146,78,181,73,5,3,0,0,0,0,0,0,388,205,426,195,12,6,434,233,485,212,15,7,201517,121,71,113,53,8,2,507,274,487,187,19,8,0,0,0,0,0,0,0,0,0,0,0,0,428,233,413,158,15,7,428,233,413,158,15,7
Hard,214544,0,0,0,0,0,0,370,210,327,130,26,5,0,0,0,0,0,0,0,0,0,0,0,0,188,101,180,63,13,3,188,101,180,63,13,3,201611,0,0,0,0,0,0,192,116,224,109,6,3,133,59,133,61,1,2,0,0,0,0,0,0,192,116,224,109,6,3,192,116,224,109,6,3
Hard,202505,0,0,0,0,0,0,82,41,44,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202429,83,50,72,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,201620,0,0,0,0,0,0,830,465,859,346,41,13,242,160,272,115,19,4,0,0,0,0,0,0,766,423,782,308,36,12,766,423,782,308,36,12,201614,78,48,67,28,9,1,935,556,909,400,65,12,334,187,354,156,22,4,0,0,0,0,0,0,887,522,859,374,54,11,974,573,932,398,61,12
Hard,201521,123,55,102,37,2,2,166,96,184,99,5,3,234,125,230,103,1,3,0,0,0,0,0,0,113,63,133,68,2,2,113,63,133,68,2,2,201520,61,41,88,38,8,1,372,221,375,156,29,5,56,41,52,25,9,1,0,0,0,0,0,0,136,86,150,65,13,2,136,86,150,65,13,2
Hard,201504,261,157,264,116,18,3,1218,752,1230,487,113,18,118,60,116,48,6,2,0,0,0,0,0,0,762,458,713,275,66,11,913,533,856,333,71,13,201505,89,51,94,38,3,2,800,472,834,354,28,11,225,121,241,111,2,4,0,0,0,0,0,0,800,472,834,354,28,11,842,490,883,370,29,12
Hard,214544,100,61,96,37,6,1,182,109,147,67,13,2,0,0,0,0,0,0,0,0,0,0,0,0,182,109,147,67,13,2,182,109,147,67,13,2,202505,0,0,0,0,0,0,229,114,175,65,6,3,0,0,0,0,0,0,0,0,0,0,0,0,147,73,131,54,5,2,147,73,131,54,5,2
Hard,201521,165,91,158,72,1,3,601,347,652,292,14,9,535,287,526,256,4,6,0,0,0,0,0,0,485,280,524,231,11,7,606,356,637,291,11,9,201620,0,0,0,0,0,0,930,531,985,404,45,13,277,167,288,128,16,4,0,0,0,0,0,0,505,291,549,225,24,7,505,291,549,225,24,7
Hard,214544,100,61,96,37,6,1,459,258,451,177,25,6,0,0,0,0,0,0,0,0,0,0,0,0,353,199,376,153,18,5,353,199,376,153,18,5,201504,59,41,73,36,4,1,447,257,427,152,32,7,74,36,62,24,10,1,0,0,0,0,0,0,447,257,427,152,32,7,447,257,427,152,32,7
Hard,214544,0,0,0,0,0,0,194,121,223,96,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201521,0,0,0,0,0,0,0,0,0,0,0,0,244,134,264,122,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,201548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,216153,0,0,0,0,0,0,0,0,0,0,0,0,118,60,116,56,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202492,0,0,0,0,0,0,50,34,53,30,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,202596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,214728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,213550,0,0,0,0,0,0,53,31,49,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202705,0,0,0,0,0,0,0,0,0,0,0,0,42,30,58,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,202427,62,33,55,17,3,1,221,135,215,99,12,3,63,35,94,35,4,1,0,0,0,0,0,0,221,135,215,99,12,3,346,203,364,151,19,5,200033,0,0,0,0,0,0,184,112,193,91,22,3,0,0,0,0,0,0,0,0,0,0,0,0,184,112,193,91,22,3,184,112,193,91,22,3
Hard,201693,137,69,123,43,6,2,1088,627,985,406,38,13,134,68,90,25,3,2,0,0,0,0,0,0,753,446,651,276,29,9,753,446,651,276,29,9,201540,283,185,260,126,32,4,830,451,892,388,37,12,428,275,420,170,26,6,0,0,0,0,0,0,503,264,527,231,24,8,740,417,745,320,38,11
Hard,206289,0,0,0,0,0,0,440,248,462,212,13,6,179,87,185,83,1,3,0,0,0,0,0,0,440,248,462,212,13,6,440,248,462,212,13,6,201539,0,0,0,0,0,0,516,283,476,195,9,7,58,26,59,26,0,1,0,0,0,0,0,0,392,218,365,145,8,5,392,218,365,145,8,5
Hard,201586,0,0,0,0,0,0,75,46,84,40,2,1,0,0,0,0,0,0,0,0,0,0,0,0,75,46,84,40,2,1,75,46,84,40,2,1,214906,0,0,0,0,0,0,104,49,100,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,104,49,100,49,1,1,104,49,100,49,1,1
Hard,214304,0,0,0,0,0,0,0,0,0,0,0,0,89,49,79,29,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201533,68,42,88,40,3,1,110,70,91,38,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,203389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,201458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,201548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,202596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,210722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,202427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,206289,108,71,107,41,3,1,448,243,456,214,14,6,0,0,0,0,0,1,0,0,0,0,0,0,183,88,191,85,7,3,183,88,191,85,7,3,201693,147,90,140,42,7,2,405,230,391,162,19,5,98,48,113,48,1,1,0,0,0,0,0,0,327,180,283,123,10,4,327,180,283,123,10,4
Hard,200748,202,138,229,96,7,3,652,350,630,289,34,11,191,121,180,92,7,3,0,0,0,0,0,0,327,176,306,133,15,6,543,322,505,217,26,9,201586,416,231,449,191,18,5,537,296,550,216,27,7,85,45,81,34,2,1,0,0,0,0,0,0,466,259,480,189,20,6,466,259,480,189,20,6
Hard,203389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,201458,57,40,74,34,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215020,86,51,106,41,8,1,56,26,59,22,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,202596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,210722,245,129,233,88,12,3,719,416,672,311,37,11,721,366,646,290,19,8,0,0,0,0,0,0,719,416,672,311,37,11,719,416,672,311,37,11,202427,203,123,190,74,8,3,958,609,1035,469,69,16,211,124,242,94,12,3,0,0,0,0,0,0,427,274,472,196,32,8,582,373,622,263,40,10
Hard,206289,124,74,92,33,10,2,199,112,219,104,9,3,323,171,304,121,6,4,0,0,0,0,0,0,199,112,219,104,9,3,199,112,219,104,9,3,200748,253,171,276,109,10,3,716,403,708,328,39,8,181,112,140,61,9,2,0,0,0,0,0,0,276,154,248,104,11,3,276,154,248,104,11,3
Hard,203389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,202596,0,0,0,0,0,0,147,73,124,57,5,2,0,0,0,0,0,0,0,0,0,0,0,0,90,47,68,37,3,1,90,47,68,37,3,1,210722,0,0,0,0,0,0,95,46,96,46,4,1,93,49,102,42,5,1,0,0,0,0,0,0,95,46,96,46,4,1,95,46,96,46,4,1
Hard,206289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,202596,0,0,0,0,0,0,264,145,210,92,8,3,0,0,0,0,0,0,0,0,0,0,0,0,147,73,124,57,5,2,147,73,124,57,5,2,206289,0,0,0,0,0,0,115,74,126,64,4,2,97,54,89,47,2,1,0,0,0,0,0,0,115,74,126,64,4,2,115,74,126,64,4,2
Hard,214263,143,89,161,77,5,2,283,151,265,96,4,4,399,223,375,164,6,5,0,0,0,0,0,0,143,84,128,46,0,2,143,84,128,46,0,2,210722,95,50,95,42,4,1,325,184,316,138,13,5,461,253,465,215,23,6,0,0,0,0,0,0,121,60,116,43,7,2,121,60,116,43,7,2
Hard,201505,0,0,0,0,0,0,1067,609,1140,480,37,15,299,168,346,133,8,5,0,0,0,0,0,0,788,448,847,381,28,11,834,476,906,398,31,12,201545,187,106,217,97,8,3,1082,607,1059,474,40,14,307,165,290,123,7,5,0,0,0,0,0,0,1001,560,983,436,32,13,1205,665,1175,513,37,16
Hard,201614,63,32,49,14,2,1,793,475,863,366,51,12,541,332,583,246,42,7,0,0,0,0,0,0,514,298,604,267,31,8,514,298,604,267,31,8,201425,510,317,513,205,37,6,987,603,1029,463,86,14,228,132,204,82,10,3,0,0,0,0,0,0,655,380,677,302,57,9,881,516,875,374,75,11
Hard,201455,0,0,0,0,0,0,840,480,792,339,28,11,279,144,284,126,9,4,0,0,0,0,0,0,633,356,606,263,25,9,633,356,606,263,25,9,201397,46,33,48,26,1,1,687,362,623,288,16,10,203,124,263,122,4,3,0,0,0,0,0,0,519,271,483,214,11,8,559,298,544,249,13,9
Hard,214082,0,0,0,0,0,0,782,416,797,354,17,11,180,98,120,61,3,2,0,0,0,0,0,0,708,378,727,324,16,10,768,412,783,348,17,11,201474,101,68,119,48,6,1,764,438,835,386,21,14,65,32,62,26,2,1,0,0,0,0,0,0,708,406,770,361,20,13,809,474,889,409,26,14
Hard,202427,468,286,501,222,26,9,1204,747,1283,572,85,17,315,182,366,150,14,5,0,0,0,0,0,0,748,474,810,368,55,11,1086,680,1190,524,74,16,201499,173,103,191,74,6,2,1507,828,1449,613,67,20,306,164,336,154,7,4,0,0,0,0,0,0,992,547,978,414,49,14,992,547,978,414,49,14
Hard,201493,235,136,206,88,4,3,1461,871,1577,648,38,20,255,124,284,121,4,4,0,0,0,0,0,0,942,563,1031,420,21,12,999,588,1101,450,21,13,201366,366,215,385,166,21,5,927,519,881,402,25,15,405,213,377,160,8,5,0,0,0,0,0,0,605,332,563,251,16,10,661,364,623,277,17,11
Hard,201506,0,0,0,0,0,0,362,186,417,210,2,5,436,206,407,184,0,6,0,0,0,0,0,0,270,141,296,144,2,3,322,163,357,168,2,4,201615,106,73,99,50,1,2,393,232,405,204,14,6,105,64,103,62,0,2,0,0,0,0,0,0,98,58,120,54,1,2,98,58,120,54,1,2
Hard,201521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,211768,445,273,454,185,31,6,760,447,776,341,42,14,223,122,255,100,9,4,0,0,0,0,0,0,457,268,494,219,29,9,531,315,561,237,37,10,201540,177,123,183,87,19,3,850,484,904,427,43,12,608,383,662,290,32,8,0,0,0,0,0,0,653,374,681,324,29,9,820,481,862,394,32,11
Hard,204426,66,44,75,35,6,1,453,275,504,199,19,7,330,198,322,126,14,4,0,0,0,0,0,0,331,198,368,137,9,5,399,231,422,157,9,6,201325,0,0,0,0,0,0,509,283,487,180,32,6,419,266,437,175,14,5,0,0,0,0,0,0,332,175,310,118,20,4,532,295,516,188,27,6
Hard,202492,0,0,0,0,0,0,529,303,561,252,18,7,214,136,256,112,5,3,0,0,0,0,0,0,167,92,160,64,4,2,167,92,160,64,4,2,202428,97,55,75,25,2,1,260,133,271,121,7,4,437,258,413,180,24,6,0,0,0,0,0,0,104,53,121,61,3,2,189,103,183,90,3,3
Hard,202469,245,157,254,112,11,4,767,447,787,360,20,13,189,104,170,78,7,3,0,0,0,0,0,0,686,383,688,308,18,11,879,505,885,390,29,14,214263,38,12,54,21,0,1,747,421,740,314,9,11,334,180,293,115,2,4,0,0,0,0,0,0,588,325,578,235,5,9,668,366,658,270,5,10
Hard,201614,210,116,187,70,12,3,1151,669,1134,439,68,16,170,111,150,79,10,3,0,0,0,0,0,0,1023,606,1032,407,65,14,1158,682,1160,464,66,16,201505,51,22,62,25,2,1,1252,745,1261,559,77,18,256,145,264,129,12,4,0,0,0,0,0,0,1094,644,1110,485,66,15,1231,721,1244,554,73,17
Hard,201455,96,55,111,48,3,2,1047,572,1042,413,39,15,611,331,628,282,23,8,0,0,0,0,0,0,394,219,402,154,16,6,394,219,402,154,16,6,211533,352,223,339,130,15,4,760,379,804,385,18,11,679,392,809,386,22,10,0,0,0,0,0,0,437,209,467,225,10,6,552,285,578,261,14,7
Hard,214082,0,0,0,0,0,0,1009,554,978,458,17,15,448,253,374,179,4,6,0,0,0,0,0,0,765,408,752,368,13,12,949,506,909,439,15,15,202427,269,160,278,141,22,4,964,610,1005,440,67,14,146,72,153,62,2,2,0,0,0,0,0,0,915,575,932,403,64,13,1125,694,1132,492,77,16
Hard,201493,0,0,0,0,0,0,597,352,675,289,15,8,118,58,146,58,3,2,0,0,0,0,0,0,199,129,219,106,7,3,256,154,289,136,7,4,201506,0,0,0,0,0,0,282,148,294,146,1,4,216,94,242,94,0,4,0,0,0,0,0,0,282,148,294,146,1,4,282,148,294,146,1,4
Hard,201662,260,164,266,113,30,3,1525,917,1621,701,145,22,392,240,390,161,29,5,0,0,0,0,0,0,747,445,744,344,80,11,939,559,942,423,97,13,201521,116,58,116,48,1,2,794,424,931,422,18,12,698,369,699,315,3,9,0,0,0,0,0,0,725,385,824,377,16,11,797,428,895,413,16,12
Hard,211768,123,71,133,39,10,2,514,276,474,194,26,9,0,0,0,0,0,0,0,0,0,0,0,0,308,162,302,128,21,5,308,162,302,128,21,5,204426,103,57,92,36,4,1,449,252,498,218,15,7,181,113,184,78,11,3,0,0,0,0,0,0,368,210,404,182,11,6,436,243,458,202,11,7
Hard,202494,200,111,183,65,17,2,1191,683,1314,628,55,17,318,185,336,170,6,4,0,0,0,0,0,0,673,390,742,353,30,11,847,491,928,442,34,13,202492,99,58,87,29,4,1,760,408,836,379,26,12,467,282,523,218,26,7,0,0,0,0,0,0,610,332,658,287,21,9,678,376,755,334,24,10
Hard,202469,389,236,383,161,16,7,1524,865,1563,715,53,25,85,53,101,41,2,2,0,0,0,0,0,0,1407,791,1419,646,47,23,1725,982,1757,786,58,30,201614,63,32,49,14,2,1,1660,966,1624,694,99,22,208,128,193,82,13,3,0,0,0,0,0,0,1495,863,1487,631,85,20,1648,954,1617,684,92,22
Hard,214082,0,0,0,0,0,0,1364,740,1450,665,21,19,51,30,51,31,0,1,0,0,0,0,0,0,1071,568,1090,476,14,15,1071,568,1090,476,14,15,201455,48,21,46,16,0,1,848,490,844,362,29,12,189,104,207,79,3,3,0,0,0,0,0,0,848,490,844,362,29,12,970,555,979,415,31,14
Hard,201493,235,136,206,88,4,3,1430,821,1511,637,35,20,199,110,192,80,4,3,0,0,0,0,0,0,1235,698,1327,554,29,18,1311,735,1394,581,29,19,201662,0,0,0,0,0,1,1101,690,1100,472,105,17,360,218,396,173,28,5,0,0,0,0,0,0,735,474,728,307,82,11,946,605,966,403,101,14
Hard,202494,111,70,94,39,4,1,1050,619,1146,550,46,16,407,236,372,181,11,5,0,0,0,0,0,0,694,413,758,363,32,10,1050,618,1074,514,42,14,211768,239,143,251,91,26,3,792,448,780,320,36,13,53,28,71,28,2,1,0,0,0,0,0,0,684,385,644,251,28,11,758,432,711,269,36,12
