surface,id1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,grass_sample_size1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,hard_sample_size1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,clay_sample_size1,carpet_pts_served1,carpet_service_pts_won1,carpet_pts_received1,carpet_receiving_pts_won1,carpet_aces1,carpet_sample_size1,co2_pts_served1,co2_service_pts_won1,co2_pts_received1,co2_receiving_pts_won1,co2_aces1,co2_sample_size1,co2nsf_pts_served1,co2nsf_service_pts_won1,co2nsf_pts_received1,co2nsf_receiving_pts_won1,co2nsf_aces1,co2nsf_sample_size1,id2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,grass_sample_size2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,hard_sample_size2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,clay_sample_size2,carpet_pts_served2,carpet_service_pts_won2,carpet_pts_received2,carpet_receiving_pts_won2,carpet_aces2,carpet_sample_size2,co2_pts_served2,co2_service_pts_won2,co2_pts_received2,co2_receiving_pts_won2,co2_aces2,co2_sample_size2,co2nsf_pts_served2,co2nsf_service_pts_won2,co2nsf_pts_received2,co2nsf_receiving_pts_won2,co2nsf_aces2,co2nsf_sample_size2
Hard,105777,0,0,0,0,0,0,441,288,418,146,65,6,211,120,171,54,8,2,0,0,0,0,0,0,441,288,418,146,65,6,652,408,589,200,73,8,105614,0,0,0,0,0,0,445,280,452,157,25,4,0,0,0,0,0,0,0,0,0,0,0,0,445,280,452,157,25,4,445,280,452,157,25,4
Hard,105332,161,89,162,59,14,2,669,383,588,223,58,9,616,364,645,280,40,8,0,0,0,0,0,0,446,249,405,155,35,6,754,427,736,285,64,10,104433,72,30,61,13,2,2,379,216,349,125,25,7,15,5,9,1,0,1,0,0,0,0,0,0,294,172,277,104,21,4,294,172,277,104,21,4
Hard,106401,0,0,0,0,0,0,0,0,0,0,0,0,140,99,122,31,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103794,89,50,86,26,7,1,65,35,67,23,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,105138,142,87,131,45,2,1,582,361,608,227,9,7,358,221,363,153,13,4,0,0,0,0,0,0,582,361,608,227,9,7,724,448,739,272,11,8,105065,67,41,46,6,2,1,905,544,853,326,40,10,0,0,0,0,0,0,0,0,0,0,0,0,648,386,642,248,21,7,648,386,642,248,21,7
Hard,105223,66,39,81,30,10,1,1237,832,1361,522,125,17,335,227,336,135,32,5,0,0,0,0,0,0,1052,691,1156,451,98,14,1325,858,1426,568,129,18,105733,0,0,0,0,0,0,645,394,643,204,72,7,158,98,149,43,8,2,0,0,0,0,0,0,645,394,643,204,72,7,645,394,643,204,72,7
Hard,104918,1546,1101,1724,679,198,18,3580,2368,3704,1543,306,51,1393,853,1441,602,93,19,0,0,0,0,0,0,2706,1787,2789,1171,227,39,4478,2947,4763,1946,386,60,104424,547,314,527,168,14,6,2672,1558,2497,826,100,40,528,288,547,191,8,7,0,0,0,0,0,0,1773,1010,1666,539,54,28,2178,1238,2054,667,63,32
Hard,104672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,103582,204,117,197,52,10,3,1256,772,1268,433,108,19,516,324,472,172,21,5,0,0,0,0,0,0,986,609,1004,338,83,16,1077,656,1083,365,84,17,103566,133,82,140,37,14,3,2103,1390,2072,684,216,29,570,355,564,184,48,6,0,0,0,0,0,0,1240,818,1212,414,139,17,1322,866,1284,428,147,18
Hard,103852,849,603,836,248,138,9,3063,1946,2938,898,371,40,1399,933,1383,432,160,16,0,0,0,0,0,0,2690,1719,2567,772,329,35,3978,2557,3775,1104,462,49,104500,344,195,280,92,20,4,2003,1182,1833,659,87,28,449,240,397,151,11,5,0,0,0,0,0,0,1562,912,1391,493,67,22,1733,1001,1538,540,71,24
Hard,103565,98,65,105,33,4,1,57,27,34,5,0,1,66,28,54,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105379,0,0,0,0,0,0,56,30,74,29,6,1,299,179,276,107,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,104308,98,63,85,18,6,1,658,444,642,217,71,9,0,0,0,0,0,0,0,0,0,0,0,0,284,192,310,113,36,4,284,192,310,113,36,4,104547,0,0,0,0,0,0,338,204,291,77,17,5,900,564,835,242,55,10,0,0,0,0,0,0,261,158,235,66,14,4,525,325,449,127,34,7
Hard,105641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,105373,777,472,743,247,36,7,2071,1216,1975,731,133,26,1072,611,1019,367,57,14,0,0,0,0,0,0,1686,973,1595,572,101,21,2151,1231,2024,723,130,27,104545,378,287,425,135,73,4,3800,2708,3858,1185,716,45,1762,1173,1640,482,217,19,0,0,0,0,0,0,2335,1665,2318,709,433,27,2672,1904,2686,825,484,33
Hard,104542,717,514,725,230,87,6,3282,2236,3247,1160,404,45,1577,1027,1532,592,106,22,0,0,0,0,0,0,1081,721,1090,350,138,13,1574,1057,1528,487,176,19,103835,283,153,256,81,8,4,748,388,657,200,4,9,2325,1329,2388,924,12,32,0,0,0,0,0,0,593,315,504,133,4,7,896,478,819,234,7,12
Hard,105064,0,0,0,0,0,0,460,306,469,168,42,9,754,451,724,276,39,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104714,343,224,319,107,32,2,0,0,0,0,0,0,705,416,689,255,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,105227,846,569,846,310,87,12,3968,2582,4133,1549,375,54,2291,1438,2319,902,154,37,0,0,0,0,0,0,2915,1851,3018,1119,264,40,4060,2548,4140,1508,339,60,104719,566,360,491,150,26,5,2831,1742,2984,1061,171,43,3221,1935,3410,1399,112,48,0,0,0,0,0,0,2051,1270,2147,744,127,31,2780,1681,2906,1074,156,42
Hard,104468,608,384,630,244,50,7,4138,2509,4069,1566,223,52,2099,1276,2084,873,89,28,0,0,0,0,0,0,2068,1267,1976,720,117,27,2818,1717,2695,1011,160,36,104978,265,164,229,50,37,3,2061,1381,2053,626,253,28,1209,770,1209,388,92,17,0,0,0,0,0,0,1399,969,1352,394,190,17,1518,1052,1468,442,201,19
Hard,104269,301,198,260,89,24,2,877,567,839,275,70,9,408,274,472,162,12,7,0,0,0,0,0,0,526,312,483,171,37,5,847,518,809,271,53,9,105585,130,68,109,42,7,2,351,206,371,128,19,8,0,0,0,0,0,0,0,0,0,0,0,0,312,191,334,120,16,6,312,191,334,120,16,6
Hard,104559,0,0,0,0,0,0,901,549,1006,343,43,12,299,168,297,117,0,4,0,0,0,0,0,0,497,280,594,210,26,8,497,280,594,210,26,8,104660,261,174,273,99,20,4,1257,769,1231,420,80,16,456,300,462,166,22,5,0,0,0,0,0,0,1107,667,1057,354,61,14,1382,833,1340,455,78,17
Hard,104882,347,194,327,100,20,4,1216,703,1159,407,62,14,1481,862,1513,622,68,20,0,0,0,0,0,0,664,368,613,224,38,8,1180,675,1187,466,63,14,103285,650,389,538,168,33,7,2123,1315,2159,842,118,35,772,457,830,316,21,12,0,0,0,0,0,0,547,347,536,193,35,8,593,380,594,219,38,10
Hard,103819,68,48,60,23,3,1,756,544,898,389,69,12,392,287,465,203,37,5,0,0,0,0,0,0,710,512,844,359,61,11,1170,847,1369,585,101,17,105902,135,83,152,54,19,1,616,390,569,170,60,7,0,0,0,0,0,0,0,0,0,0,0,0,616,390,569,170,60,7,616,390,569,170,60,7
Hard,104607,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,104873,0,0,0,0,0,0,64,36,55,13,6,1,0,0,0,0,0,0,0,0,0,0,0,0,64,36,55,13,6,1,64,36,55,13,6,1
Hard,104932,65,48,64,12,8,2,0,0,0,0,0,0,100,58,90,32,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105842,0,0,0,0,0,1,44,16,33,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,106000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,104471,1018,681,983,324,145,12,3595,2208,3601,1248,407,51,1028,616,962,354,77,16,0,0,0,0,0,0,2943,1800,2987,1024,326,43,4058,2478,4028,1385,437,58,103333,779,559,858,261,183,10,3873,2714,3782,1072,807,50,573,391,525,143,92,8,0,0,0,0,0,0,3108,2142,2973,842,625,39,3889,2686,3774,1068,785,49
Hard,104731,0,0,0,0,0,0,58,44,78,32,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106210,0,0,0,0,0,0,0,0,0,0,0,0,201,115,174,60,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,106233,0,0,0,0,0,0,272,169,243,84,18,3,210,127,176,54,7,3,0,0,0,0,0,0,169,102,150,53,6,2,169,102,150,53,6,2,105311,0,0,0,0,0,0,229,146,241,95,8,4,135,82,170,74,5,3,0,0,0,0,0,0,137,89,146,56,6,2,137,89,146,56,6,2
Hard,104273,791,509,813,267,47,8,2562,1600,2525,891,126,32,1122,685,1118,395,55,13,0,0,0,0,0,0,1640,996,1540,535,69,19,2061,1257,1981,685,90,24,104122,594,352,520,159,50,7,1880,1173,1915,691,86,25,2330,1386,2443,997,82,38,0,0,0,0,0,0,1646,1037,1690,612,82,22,2589,1605,2628,974,128,37
Hard,104198,227,152,257,81,11,3,2417,1434,2298,806,106,30,2500,1476,2430,938,81,31,0,0,0,0,0,0,1914,1137,1789,637,89,23,2853,1690,2740,1046,119,36,103163,556,372,602,208,51,7,3296,2125,3337,1193,265,46,1877,1216,1776,685,130,23,0,0,0,0,0,0,2464,1565,2456,862,187,34,3175,2026,3173,1155,225,44
Hard,104022,0,0,0,0,0,0,904,546,837,332,36,8,0,0,0,0,0,0,0,0,0,0,0,0,189,104,196,85,7,1,189,104,196,85,7,1,105526,149,101,172,71,29,2,85,54,90,28,3,1,336,205,369,150,16,4,0,0,0,0,0,0,85,54,90,28,3,1,85,54,90,28,3,1
Hard,104252,70,48,59,14,5,1,1118,688,1146,371,60,15,596,359,583,207,24,9,0,0,0,0,0,0,783,476,801,258,42,10,883,537,890,295,45,11,106045,425,279,419,147,29,6,844,502,743,229,42,9,0,0,0,0,0,0,0,0,0,0,0,0,561,336,515,164,24,6,674,412,605,187,35,7
Hard,104665,184,92,141,30,4,3,1992,1095,1936,711,38,25,3391,1987,3339,1317,65,42,0,0,0,0,0,0,1497,813,1424,521,31,18,2257,1249,2126,800,51,28,105077,106,62,116,45,8,2,2395,1470,2275,760,96,28,3012,1850,3078,1178,118,42,0,0,0,0,0,0,1703,1040,1624,527,66,20,2423,1470,2312,770,100,30
Hard,105668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,104871,0,0,0,0,0,0,456,273,444,149,40,6,289,175,284,105,15,5,0,0,0,0,0,0,291,184,284,103,24,3,291,184,284,103,24,3,104619,226,134,210,71,19,3,431,270,362,116,53,6,66,36,68,29,8,2,0,0,0,0,0,0,167,100,136,40,14,3,167,100,136,40,14,3
Hard,105238,451,278,380,126,49,4,3073,1947,3006,1050,307,37,1077,663,1058,371,89,15,0,0,0,0,0,0,2800,1772,2692,928,275,34,3667,2280,3468,1192,339,44,105575,52,30,54,15,4,1,2655,1650,2684,1000,186,35,286,177,264,106,17,3,0,0,0,0,0,0,2105,1297,2119,762,147,28,2260,1387,2250,805,160,30
Hard,105173,105,86,142,65,9,2,487,308,454,128,26,6,0,0,0,0,0,0,0,0,0,0,0,0,487,308,454,128,26,6,487,308,454,128,26,6,105449,0,0,0,0,0,0,858,554,788,225,94,7,0,0,0,0,0,0,0,0,0,0,0,0,626,400,587,165,71,5,626,400,587,165,71,5
Hard,103970,0,0,0,0,0,0,0,0,0,0,0,0,100,56,66,29,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105292,0,0,0,0,0,0,86,50,97,46,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,104527,316,206,293,108,36,3,3000,1922,3022,1188,246,34,1864,1212,1808,667,133,25,0,0,0,0,0,0,2258,1469,2267,887,182,25,2928,1872,2878,1093,221,34,104979,142,82,122,39,2,2,1135,652,1114,386,60,18,618,340,563,190,33,14,0,0,0,0,0,0,957,545,942,329,49,15,1109,625,1077,380,55,17
Hard,104268,343,221,356,117,9,3,2157,1247,2183,841,87,31,727,420,777,320,24,8,0,0,0,0,0,0,1326,760,1336,505,45,18,1326,760,1336,505,45,18,105062,346,206,279,64,13,4,1458,811,1348,489,65,20,941,554,926,353,31,13,0,0,0,0,0,0,1174,660,1089,403,53,16,1529,873,1438,539,69,21
Hard,105051,167,102,187,56,13,3,1775,1070,1758,586,122,23,77,35,69,32,3,1,0,0,0,0,0,0,985,596,1010,354,71,13,1062,631,1079,386,74,14,103917,934,602,904,319,81,11,857,521,842,288,61,11,154,95,123,34,9,1,0,0,0,0,0,0,792,489,793,275,59,10,792,489,793,275,59,10
Hard,105577,65,42,71,25,14,1,242,158,239,102,28,3,0,0,0,0,0,0,0,0,0,0,0,0,165,105,171,64,15,2,165,105,171,64,15,2,105032,82,55,94,28,22,1,214,139,218,77,40,3,0,0,0,0,0,0,0,0,0,0,0,0,150,91,140,45,20,2,150,91,140,45,20,2
Hard,103990,77,46,70,17,2,1,1175,695,1156,381,78,16,2227,1392,2287,886,101,32,0,0,0,0,0,0,691,421,660,224,53,9,1083,649,1069,383,65,14,104586,647,441,640,196,70,5,1565,927,1404,461,146,23,1472,921,1374,497,118,19,0,0,0,0,0,0,639,396,555,171,66,10,825,529,773,254,81,13
Hard,103898,282,178,288,98,23,3,761,475,837,336,72,10,389,240,416,143,22,5,0,0,0,0,0,0,277,170,305,111,27,4,369,238,395,143,37,5,105807,0,0,0,0,0,0,238,144,261,95,14,4,493,277,464,164,15,6,0,0,0,0,0,0,178,111,188,66,12,3,178,111,188,66,12,3
Hard,103786,107,63,92,22,4,1,3198,1946,3096,1289,73,46,1500,906,1522,596,41,20,0,0,0,0,0,0,2277,1399,2174,893,55,33,3137,1926,3076,1247,84,44,103997,485,331,512,188,30,8,2102,1236,1967,688,134,27,1763,1029,1694,648,61,21,0,0,0,0,0,0,1781,1042,1677,583,115,23,2650,1583,2540,909,152,34
Hard,104755,0,0,0,0,0,0,79,55,81,38,8,1,70,52,75,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104095,0,0,0,0,0,0,0,0,0,0,0,0,122,68,125,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,104926,548,327,506,190,21,5,2460,1443,2328,891,97,33,2802,1649,2901,1231,65,37,0,0,0,0,0,0,1878,1119,1818,699,72,27,3730,2206,3726,1482,118,50,104166,793,470,778,258,25,10,2840,1721,2824,1056,71,38,290,163,258,76,3,5,0,0,0,0,0,0,2145,1297,2133,799,36,28,2548,1535,2488,886,40,33
Hard,103813,71,44,53,13,5,1,2342,1430,2254,737,108,31,1223,722,1177,462,36,14,0,0,0,0,0,0,1839,1126,1747,548,83,25,2304,1389,2178,719,97,30,104534,399,239,397,149,15,5,1680,1012,1690,576,40,22,202,106,232,84,3,3,0,0,0,0,0,0,1207,734,1270,434,32,17,1293,794,1363,475,36,18
Hard,105023,994,673,969,314,126,9,3865,2562,3828,1267,573,52,1057,669,1051,346,93,13,0,0,0,0,0,0,2174,1455,2147,694,318,32,2949,1966,2923,964,396,41,105053,550,351,544,177,37,7,2448,1500,2293,773,110,32,2084,1271,1940,716,69,26,0,0,0,0,0,0,1897,1170,1731,581,86,24,2759,1729,2538,878,118,36
Hard,105208,572,382,520,141,89,7,3742,2376,3617,1274,416,48,1935,1215,1933,730,178,24,0,0,0,0,0,0,2013,1250,1889,664,195,26,3051,1927,2862,998,309,39,104338,478,289,471,158,15,5,2498,1496,2533,987,58,33,3392,2100,3545,1507,62,54,0,0,0,0,0,0,1903,1151,1936,756,48,25,3323,2024,3502,1408,72,46
Hard,104098,351,222,365,123,27,4,2295,1429,2075,711,235,29,922,560,853,298,64,10,0,0,0,0,0,0,1498,934,1353,463,165,20,1779,1099,1591,557,187,23,103188,388,248,389,118,25,5,1819,1067,1681,586,79,23,333,173,321,114,5,4,0,0,0,0,0,0,1421,837,1334,482,59,17,1592,927,1496,533,65,19
Hard,104797,837,544,771,247,73,8,4441,2841,4425,1611,369,60,1331,769,1256,416,77,19,0,0,0,0,0,0,3421,2206,3422,1233,276,48,4225,2699,4128,1461,333,57,104571,1069,673,976,325,81,12,5546,3613,5746,2126,550,77,1100,654,1074,387,72,14,0,0,0,0,0,0,4764,3104,4919,1810,468,65,5836,3761,5928,2154,557,77
Hard,104919,393,234,384,110,20,5,784,487,777,272,52,8,1752,1120,1799,620,104,21,0,0,0,0,0,0,209,138,197,78,14,2,209,138,197,78,14,2,103656,301,176,279,87,17,3,793,474,740,232,21,10,2578,1506,2516,952,112,34,0,0,0,0,0,0,138,63,107,29,6,2,189,98,174,60,6,3
Hard,104925,1478,1018,1619,641,129,16,7683,5174,8000,3455,564,107,2597,1699,2717,1150,133,35,0,0,0,0,0,0,7317,4905,7595,3271,527,99,10408,6945,10832,4565,722,136,105041,377,252,382,127,43,4,2758,1620,2656,908,181,39,291,153,262,78,9,4,0,0,0,0,0,0,2259,1305,2179,738,145,32,2500,1436,2377,787,153,35
Hard,104745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,104792,269,185,258,94,33,4,1049,696,1078,381,118,14,525,337,664,285,46,7,0,0,0,0,0,0,890,589,946,331,89,12,1221,804,1365,513,117,16,106058,97,63,121,48,13,2,1282,807,1168,372,122,15,287,193,290,88,24,3,0,0,0,0,0,0,889,541,815,259,86,11,1024,637,958,305,103,13
Hard,105385,223,141,239,107,10,3,2552,1500,2548,975,68,32,290,156,341,129,7,4,0,0,0,0,0,0,1891,1079,1875,713,48,24,1891,1079,1875,713,48,24,104312,906,596,911,320,51,8,2905,1800,3027,1105,191,35,1950,1170,1939,775,85,25,0,0,0,0,0,0,2604,1608,2662,955,169,31,4148,2592,4182,1511,246,48
Hard,105453,212,126,213,87,5,2,702,478,749,305,21,10,371,229,417,167,11,6,0,0,0,0,0,0,263,182,327,135,6,5,479,309,552,218,10,8,105583,0,0,0,0,0,0,183,110,205,88,5,5,379,223,374,134,13,5,0,0,0,0,0,0,183,110,205,88,5,4,183,110,205,88,5,4
Hard,105683,677,483,680,191,141,8,3249,2307,3371,1111,634,47,1756,1160,1783,618,215,22,0,0,0,0,0,0,1583,1141,1658,544,317,23,2345,1669,2411,814,437,33,103812,346,213,331,80,16,5,1786,1097,1778,574,99,23,2798,1719,2848,1014,97,38,0,0,0,0,0,0,1521,939,1514,496,88,18,2082,1272,2125,711,109,26
Hard,105777,928,600,919,330,81,11,3925,2550,3908,1347,374,51,1173,746,1186,452,85,18,0,0,0,0,0,0,2917,1872,2932,1024,252,37,3891,2494,3866,1363,330,49,104229,944,594,872,279,41,10,2629,1580,2589,916,137,34,611,359,600,207,33,7,0,0,0,0,0,0,1995,1193,1974,679,101,26,2155,1278,2105,711,104,28
Hard,105332,183,112,176,53,12,2,91,54,83,31,9,1,96,47,82,27,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106401,0,0,0,0,0,0,95,53,83,22,8,1,80,43,69,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard,105138,372,239,352,138,10,4,1795,1030,1702,630,57,25,841,505,848,361,16,10,0,0,0,0,0,0,1636,935,1552,576,51,23,1978,1142,1857,706,59,26,105223,1087,749,1125,393,103,12,3506,2360,3652,1381,347,53,801,501,797,313,50,10,0,0,0,0,0,0,2782,1861,2864,1092,259,42,4130,2760,4241,1596,354,57
Hard,104918,0,0,0,0,0,0,316,219,334,155,39,5,0,0,0,0,0,1,0,0,0,0,0,0,119,87,138,69,16,2,119,87,138,69,16,2,104672,0,0,0,0,0,0,146,72,126,37,7,2,107,49,121,47,2,2,0,0,0,0,0,0,146,72,126,37,7,2,146,72,126,37,7,2
Hard,103852,345,230,301,73,42,4,1902,1252,1904,630,253,25,1364,921,1402,481,175,17,0,0,0,0,0,0,1442,952,1476,502,208,18,1886,1248,1934,649,261,24,103582,305,203,316,92,14,4,1383,843,1458,536,116,20,676,415,636,233,32,7,0,0,0,0,0,0,928,565,950,321,72,14,1019,612,1029,348,73,15
Hard,103565,0,0,0,0,0,0,226,137,256,86,15,2,66,28,54,10,0,1,0,0,0,0,0,0,132,83,141,43,7,1,132,83,141,43,7,1,104308,0,0,0,0,0,0,113,78,110,37,16,2,81,35,64,18,3,1,0,0,0,0,0,0,68,41,58,15,11,1,68,41,58,15,11,1
