name,t_serve_total,t_serve_won,t_receive_total,t_receive_won,1_serve_total,1_serve_won,1_receive_total,1_receive_won,2_serve_total,2_serve_won,2_receive_total,2_receive_won,3_serve_total,3_serve_won,3_receive_total,3_receive_won,4_serve_total,4_serve_won,4_receive_total,4_receive_won,5_serve_total,5_serve_won,5_receive_total,5_receive_won,6_serve_total,6_serve_won,6_receive_total,6_receive_won,7_serve_total,7_serve_won,7_receive_total,7_receive_won,8_serve_total,8_serve_won,8_receive_total,8_receive_won,9_serve_total,9_serve_won,9_receive_total,9_receive_won,10_serve_total,10_serve_won,10_receive_total,10_receive_won,11_serve_total,11_serve_won,11_receive_total,11_receive_won,12_serve_total,12_serve_won,12_receive_total,12_receive_won,13_serve_total,13_serve_won,13_receive_total,13_receive_won,14_serve_total,14_serve_won,14_receive_total,14_receive_won,15_serve_total,15_serve_won,15_receive_total,15_receive_won,16_serve_total,16_serve_won,16_receive_total,16_receive_won,17_serve_total,17_serve_won,17_receive_total,17_receive_won,18_serve_total,18_serve_won,18_receive_total,18_receive_won
M Mcdonald,21,14,22,9,142,87,141,53,87,56,88,34,55,34,53,22,56,40,54,16,65,42,65,18,21,14,22,6,40,29,38,14,58,38,63,23,37,23,34,13,7,3,6,2,49,33,54,25,43,27,44,17,17,8,17,9,43,29,52,23,24,12,25,11,49,28,66,19,28,20,47,22,21,15,19,12
E Gerasimov,11,5,11,5,59,29,59,27,29,14,32,12,30,17,27,11,14,7,20,6,32,16,28,13,13,5,11,3,7,6,14,6,23,14,21,8,21,11,21,8,8,5,3,1,15,6,19,7,20,11,21,4,15,7,10,2,20,13,24,7,16,9,12,4,34,20,35,15,20,9,20,9,14,7,15,4
R Nadal,24,18,26,11,265,177,258,114,177,125,144,66,88,65,114,61,125,94,78,29,117,79,119,56,23,13,61,35,94,66,49,13,110,69,92,38,51,39,82,38,10,7,35,19,97,60,67,23,80,56,82,45,19,13,54,26,93,70,60,26,37,25,73,40,84,57,99,44,57,36,55,20,27,15,44,24
S Halep,0,0,0,0,84,52,86,43,52,31,43,23,32,19,43,19,31,22,20,8,40,18,47,25,13,8,19,6,22,14,12,6,27,17,30,15,30,18,38,19,5,2,6,3,25,17,21,12,28,21,34,18,14,10,22,14,29,13,28,11,17,7,26,12,61,29,49,25,29,14,24,13,32,23,25,14
S Sorribes Tormo,0,0,0,0,33,18,32,17,18,7,15,7,15,7,17,8,7,3,8,3,18,8,16,5,8,4,8,2,3,0,5,2,12,6,14,5,14,7,11,6,4,2,2,1,9,5,11,2,13,7,10,3,9,4,7,5,11,6,9,4,10,4,5,1,15,7,13,4,7,4,9,3,8,3,4,2
I Begu,7,2,7,4,42,18,45,20,18,9,25,10,24,17,20,11,9,4,15,9,26,13,19,8,7,6,11,2,4,3,6,1,18,7,20,8,19,8,17,12,1,0,2,0,8,2,13,4,19,10,13,6,11,6,14,9,16,8,11,6,15,9,11,4,31,20,26,6,20,11,20,8,11,5,6,1
J Teichmann,0,0,0,0,23,11,23,8,11,8,15,6,12,4,8,1,8,4,9,4,7,3,13,5,8,5,1,0,4,2,5,2,7,3,12,6,9,4,6,3,3,1,0,0,5,3,8,5,8,4,9,3,6,2,3,1,6,3,11,5,6,3,5,1,11,7,16,7,7,5,9,3,4,3,7,3
C Bellis,5,0,5,3,9,6,10,7,6,3,3,1,3,1,7,2,3,1,2,0,4,3,6,3,2,1,2,1,1,1,2,2,5,3,3,2,2,1,4,2,1,0,1,1,3,2,3,1,3,0,4,0,1,0,2,1,1,0,5,1,3,2,1,0,4,2,9,5,2,1,4,3,2,0,5,1
B Pera,5,2,5,5,53,23,51,22,23,11,29,12,30,19,22,10,11,10,17,7,31,18,24,8,11,8,10,2,10,7,10,4,19,7,23,9,21,11,16,7,3,2,2,2,10,4,18,12,23,12,18,11,12,7,7,4,18,13,19,4,18,12,14,5,40,21,21,9,21,11,12,4,19,13,9,5
T Korpatsch,0,0,0,0,7,3,7,1,3,0,6,2,4,3,1,1,0,0,4,2,6,1,2,1,1,1,1,1,0,0,2,1,1,0,3,0,6,4,1,0,0,0,1,0,0,0,4,1,5,3,1,0,2,1,1,1,3,1,2,0,3,1,0,0,9,3,0,0,3,0,0,0,6,3,0,0
A Anisimova,6,3,6,2,30,21,30,13,21,9,17,10,9,4,13,6,9,4,7,3,16,9,17,10,5,2,6,0,4,2,4,1,14,10,10,5,9,7,16,7,3,3,0,0,12,6,6,3,11,6,14,5,5,3,7,2,12,8,12,5,8,3,10,6,11,4,23,15,4,2,8,5,7,2,15,6
D Yastremska,0,0,0,0,9,5,10,7,5,4,3,1,4,1,7,1,4,2,2,0,2,1,7,4,3,2,1,1,2,1,2,1,3,2,3,2,3,2,4,1,1,0,1,0,3,1,2,1,3,3,5,2,1,1,2,0,5,3,4,1,1,0,4,1,2,1,8,2,1,1,6,2,1,0,2,0
D Gavrilova,8,5,8,2,44,23,44,19,23,11,25,13,21,13,19,10,11,9,12,5,25,11,22,14,8,3,10,5,9,5,7,5,13,8,13,7,17,9,19,5,5,4,5,2,12,6,11,5,14,8,21,4,12,6,8,3,14,8,22,9,12,6,9,7,24,15,16,8,15,9,8,3,9,6,8,6
A Kalinskaya,0,0,0,0,10,4,10,2,4,3,8,3,6,4,2,2,3,1,5,0,5,3,3,2,2,0,2,1,1,0,5,2,5,1,1,0,2,1,3,0,2,0,1,0,2,1,3,1,5,1,3,1,1,0,1,1,2,1,3,2,4,2,1,1,4,3,4,3,3,2,1,1,1,0,3,2
E Bouchard,0,0,0,0,34,22,34,13,22,10,21,10,12,3,13,8,10,10,11,5,15,7,15,5,9,6,8,7,10,4,6,3,7,3,15,6,14,10,6,2,3,2,7,4,9,5,12,5,14,10,10,5,6,5,5,2,14,7,10,6,9,2,8,5,15,7,17,9,7,3,8,3,8,2,9,4
B Haas,4,0,4,1,10,6,11,6,6,5,5,2,4,1,6,2,5,3,3,2,2,1,6,2,3,1,2,0,3,2,1,0,3,0,6,4,2,1,4,1,2,0,0,0,1,1,2,2,4,3,7,2,1,0,1,1,3,2,7,3,1,0,2,1,1,1,9,5,1,1,4,1,0,0,5,1
Sw Hsieh,4,3,4,4,34,17,34,14,17,10,20,5,17,6,14,8,10,6,15,8,13,8,11,2,11,7,8,6,6,2,7,3,12,4,17,7,12,6,4,2,4,3,6,5,8,2,13,6,14,8,9,3,9,6,3,3,14,8,12,8,12,5,3,2,23,8,19,9,8,5,10,6,15,9,9,5
I Swiatek,5,5,6,2,142,85,138,72,85,53,66,29,57,29,72,41,53,29,37,13,61,38,60,38,28,23,41,18,29,20,24,7,62,39,35,17,46,29,61,34,5,1,18,11,48,35,25,13,52,34,44,24,18,12,41,11,47,31,33,17,30,19,54,29,56,36,96,62,36,27,34,16,20,12,62,24
M Vondrousova,0,0,0,0,93,55,95,45,55,32,50,20,38,19,45,23,32,16,30,13,42,23,42,19,19,13,23,15,16,9,17,5,39,24,36,15,32,18,27,12,6,4,15,5,31,22,26,6,33,18,30,12,18,12,22,11,27,19,24,10,27,14,23,11,53,31,33,14,31,15,19,7,22,15,14,10
J Konta,6,4,6,1,25,15,25,14,15,10,11,2,10,4,14,6,10,5,9,3,9,5,10,3,6,2,6,2,5,1,6,3,10,5,10,4,6,2,7,4,4,2,2,2,9,6,9,2,7,2,7,4,6,4,4,2,5,3,5,2,9,3,6,1,11,6,16,4,6,4,12,6,5,4,4,1
C Gauff,23,15,23,11,86,55,85,33,55,34,52,22,31,18,33,13,34,18,30,10,39,28,42,26,13,9,13,6,18,8,20,11,44,25,26,12,20,9,33,16,4,2,6,2,35,18,25,10,28,18,29,13,13,8,20,5,35,20,26,12,18,11,28,14,41,27,51,24,27,18,27,11,14,6,24,10
C Giorgi,6,4,6,1,54,28,54,28,28,17,26,9,26,16,28,13,17,11,17,7,27,14,24,8,10,7,13,6,11,6,10,5,20,10,23,8,20,15,15,5,3,2,6,3,15,7,20,7,25,14,18,9,7,7,8,6,21,12,16,7,18,7,11,4,21,14,25,10,14,12,15,4,7,3,10,3
M Trevisan,7,5,7,3,96,45,93,35,45,22,58,32,51,34,35,17,22,15,26,13,57,30,50,24,17,6,17,7,15,10,13,5,37,15,39,21,33,18,34,19,11,5,7,5,20,13,23,10,40,17,36,19,20,10,21,6,24,9,27,12,33,20,34,16,66,36,57,27,36,19,30,16,30,14,27,16
K Rakhimova,3,0,4,0,19,13,18,7,13,8,11,3,6,6,7,5,8,3,8,3,11,5,5,1,0,0,5,2,3,3,5,3,10,6,7,4,6,5,4,2,0,0,2,1,6,4,6,3,9,5,6,1,1,1,3,2,7,7,8,6,5,3,2,1,10,2,16,6,2,0,10,5,8,5,6,2
S Rogers,14,9,14,6,59,41,62,30,41,30,32,13,18,8,30,12,30,19,19,8,19,11,31,13,10,8,12,6,19,16,11,4,22,13,26,9,16,8,19,7,2,0,6,5,16,11,21,7,17,9,21,7,8,4,8,3,14,6,21,12,12,4,12,5,17,12,41,19,12,8,22,11,5,1,19,8
A Tomljanovic,0,0,0,0,50,28,50,24,28,10,26,11,22,15,24,12,10,5,15,9,33,14,23,12,7,4,12,6,5,2,6,4,19,10,20,9,23,13,18,7,3,3,6,4,13,7,15,7,22,13,20,7,13,5,9,7,19,9,20,11,14,7,9,2,32,15,46,26,15,8,20,12,17,8,26,10
M Sakkari,16,10,14,5,113,60,116,67,60,36,49,19,53,27,67,24,36,24,30,19,51,25,62,28,26,16,24,10,24,13,11,4,37,19,53,24,42,28,42,21,10,6,10,3,30,18,33,13,46,32,45,24,20,9,28,12,44,27,34,18,23,16,40,21,58,35,81,40,35,23,41,23,23,13,40,19
S Kuznetsova,0,0,0,0,47,26,48,19,26,12,29,12,21,11,19,9,12,8,17,6,25,9,22,7,10,3,9,6,8,3,11,5,13,6,21,11,19,9,10,2,7,4,6,3,11,6,15,9,16,10,19,7,14,11,5,4,15,9,21,13,17,8,8,5,24,17,27,13,17,10,14,6,7,3,13,8
A Pavlyuchenkova,4,2,5,0,111,58,113,48,58,36,65,30,53,33,48,25,36,19,35,15,55,32,53,29,20,11,25,11,19,7,20,9,49,30,39,18,34,18,43,24,9,4,11,3,42,20,30,14,37,24,37,19,20,11,32,15,46,24,32,11,24,14,36,21,68,40,42,21,40,22,21,7,28,14,21,12
K Siniakova,26,16,26,12,86,48,85,35,48,28,50,19,38,19,35,12,28,15,31,10,39,19,42,15,19,9,12,5,15,5,21,8,32,27,37,25,29,17,22,13,10,5,5,4,37,21,20,10,22,8,34,16,17,5,14,5,24,14,28,13,19,9,25,12,34,24,58,24,24,15,34,20,10,6,24,12
L Davis,11,4,11,4,33,19,33,15,19,11,18,12,14,9,15,5,11,6,6,1,17,7,22,13,5,1,5,4,6,4,5,3,12,7,10,3,11,4,14,6,4,1,4,1,9,0,10,5,9,7,11,7,8,4,9,3,16,6,9,2,6,3,13,4,24,7,21,6,7,5,15,7,17,9,6,3
M Puig,0,0,0,0,8,3,7,2,3,3,5,0,5,3,2,1,3,1,5,2,3,0,1,0,2,1,1,0,1,0,3,1,2,1,3,0,4,2,1,1,1,1,0,0,2,2,4,1,3,1,0,0,3,0,1,0,1,1,1,1,2,0,1,0,0,0,3,1,0,0,2,0,0,0,1,0
S Errani,6,3,6,2,61,28,62,36,28,15,26,17,33,10,36,21,15,5,9,5,23,10,32,18,23,14,21,7,5,4,4,4,20,13,19,11,27,14,32,13,9,5,7,4,14,11,12,2,21,10,30,15,18,11,16,6,13,7,17,12,22,13,25,15,47,22,37,27,22,9,10,4,25,15,27,16
K Zavatska,0,0,0,0,19,9,20,10,9,5,10,3,10,7,10,4,5,2,7,4,11,3,9,7,3,2,4,1,2,2,3,2,6,2,6,2,10,3,10,6,1,0,1,0,2,0,6,3,7,3,6,0,7,3,7,4,5,0,9,3,7,3,3,1,16,6,11,6,6,4,5,2,10,6,6,2
K Bertens,6,4,6,3,60,32,61,32,32,12,29,12,28,16,32,20,12,6,17,10,36,16,24,15,12,6,20,11,6,2,7,3,22,12,19,9,26,14,24,13,6,2,11,5,16,8,13,4,24,11,20,15,14,9,19,11,19,11,9,6,22,13,23,12,33,12,31,16,12,7,15,5,21,7,16,7
E Svitolina,10,7,11,7,120,73,118,57,73,44,61,28,47,31,57,32,44,32,33,16,60,31,53,26,16,9,32,17,32,14,17,11,43,20,43,16,38,21,41,22,7,3,17,7,38,21,38,12,44,23,35,14,20,15,32,14,40,17,33,16,36,22,32,20,88,53,65,29,53,31,36,18,35,21,29,10
V Gracheva,14,9,12,3,68,40,69,28,40,25,41,13,28,12,28,16,25,21,28,11,27,17,25,12,16,10,16,6,21,13,17,9,21,11,24,13,20,9,22,11,6,4,6,3,19,11,20,7,19,16,24,15,15,6,14,3,24,10,16,13,9,3,26,8,22,12,69,26,12,10,43,19,10,3,26,7
R Zarazua,0,0,0,0,20,11,18,10,11,8,8,3,9,6,10,7,8,5,5,1,9,3,6,4,3,2,7,3,5,2,4,3,6,5,3,2,8,3,8,5,1,0,3,2,8,6,4,0,4,3,5,3,5,2,6,1,5,4,2,1,3,0,8,3,3,2,11,8,2,1,3,1,1,1,8,4
E Jacquemot,0,0,0,0,15,5,17,3,5,2,14,6,10,2,3,0,2,1,8,3,5,1,9,5,8,5,0,0,1,0,5,4,2,1,7,1,9,4,5,0,3,2,0,0,2,1,10,3,5,3,6,2,7,5,0,0,4,2,7,2,7,3,2,2,6,2,2,1,2,2,1,0,4,1,1,1
A Blinkova,8,5,9,2,37,19,37,10,19,11,27,9,18,10,10,6,11,6,18,5,18,10,13,3,8,3,6,3,6,2,13,4,15,7,15,7,11,5,6,3,5,1,3,1,11,6,12,6,13,5,10,4,7,6,5,4,10,4,12,6,14,12,5,4,48,24,15,7,24,9,8,3,24,15,7,2
A Sharma,6,6,6,1,56,36,58,15,36,23,43,12,20,10,15,5,23,13,31,16,23,12,22,10,10,6,5,2,13,9,15,7,22,12,28,9,17,10,13,6,4,2,2,2,16,10,26,10,20,9,16,8,9,4,6,1,15,10,18,5,15,7,13,7,21,12,23,14,12,8,9,4,9,5,14,6
M Inglis,0,0,0,0,20,10,20,9,10,3,11,3,10,4,9,1,3,2,8,3,11,7,11,4,6,5,1,1,2,0,5,3,8,6,10,5,9,4,4,2,1,1,1,0,8,6,8,1,6,2,7,5,6,2,3,1,4,2,3,0,6,3,7,2,7,3,10,4,3,2,6,3,4,1,4,2
E Alexandrova,6,4,5,3,74,46,75,32,46,28,43,24,28,15,32,16,28,11,19,8,33,22,40,12,13,6,16,7,11,6,11,7,39,23,36,14,17,11,21,9,7,4,7,6,28,19,29,15,27,13,26,11,10,5,10,6,22,15,30,15,19,14,15,9,36,19,40,14,19,14,26,10,17,10,14,5
A Kontaveit,23,14,23,6,81,58,79,38,58,33,41,18,23,10,38,22,33,25,23,11,35,19,34,10,13,8,22,12,25,17,12,3,27,18,35,16,24,13,20,5,5,3,12,5,26,16,22,8,22,14,31,11,14,6,12,10,24,14,28,13,14,8,13,8,28,18,29,9,18,13,20,7,10,5,9,5
C Garcia,13,9,13,6,84,45,86,31,45,25,55,22,39,22,31,10,25,14,32,9,42,32,43,20,17,6,10,3,14,8,23,9,43,24,32,12,16,8,27,15,11,10,3,1,30,22,30,9,27,15,24,6,18,7,17,11,23,14,26,10,19,13,12,6,48,28,27,9,28,15,18,7,20,13,9,6
A Sasnovich,6,3,6,2,57,29,56,27,29,16,29,14,28,17,27,12,16,11,15,5,30,17,29,7,11,5,12,7,11,7,10,4,22,10,27,14,18,10,12,6,6,4,7,5,14,10,17,5,22,10,20,10,12,2,8,3,14,8,15,8,14,6,15,7,18,9,34,17,9,6,17,7,9,3,17,6
Al Friedsam,0,0,0,0,12,5,13,7,5,2,6,2,7,2,7,3,2,2,4,0,5,4,6,0,5,2,3,1,2,1,4,1,4,3,6,4,3,2,2,1,3,1,1,1,4,3,3,2,3,0,5,2,2,1,1,1,1,0,5,3,4,1,2,1,2,2,6,4,2,2,2,0,0,0,4,2
M Bouzkova,6,2,6,3,36,18,37,14,18,7,23,8,18,12,14,7,7,6,15,4,23,11,15,5,6,4,7,2,6,4,11,6,12,7,14,5,16,9,10,5,2,1,2,1,9,6,15,8,14,9,10,4,8,6,6,3,12,4,14,9,11,7,7,3,35,18,35,10,18,7,25,13,17,9,10,1
K Kanepi,5,2,4,0,72,36,70,36,36,25,34,19,36,20,36,14,25,17,15,4,31,17,41,20,16,9,14,3,17,16,11,4,25,14,25,8,23,11,31,12,7,5,3,1,15,10,21,10,22,13,27,12,17,11,14,5,18,10,25,7,20,11,21,12,41,23,23,10,23,15,13,3,18,14,10,6
M Gasparyan,0,0,0,0,22,7,24,8,7,4,16,10,15,6,8,2,4,2,6,2,9,6,16,6,9,4,2,0,2,0,4,2,8,5,12,6,7,4,8,2,5,1,0,0,7,2,8,2,7,4,12,4,4,2,2,0,9,1,10,2,5,0,6,4,19,6,7,3,6,2,4,1,13,7,3,1
E Mertens,19,13,20,9,109,67,110,58,67,41,52,22,42,27,58,29,41,27,30,13,53,36,51,25,15,12,29,11,27,17,17,7,50,25,39,17,29,17,43,17,3,1,11,4,35,27,29,14,42,22,43,19,13,8,24,13,30,18,38,21,28,14,30,17,44,27,69,32,27,16,37,19,17,7,32,16
V Azarenka,0,0,0,0,74,46,73,38,46,25,35,12,28,19,38,17,25,11,23,13,40,25,33,19,9,5,17,9,11,10,10,7,39,21,27,12,20,12,27,14,4,2,9,2,22,7,22,12,30,15,25,10,10,2,21,7,30,20,27,8,17,8,24,13,30,17,35,11,17,10,24,12,13,5,11,7
D Kovinic,9,4,9,6,31,13,31,11,13,5,20,7,18,6,11,2,5,4,13,4,14,8,16,5,12,3,2,1,4,2,9,2,9,3,15,5,9,1,6,3,9,3,1,0,5,0,12,3,7,3,8,2,11,5,4,1,8,4,9,2,9,4,5,2,15,9,11,7,9,4,4,3,6,2,7,4
Ak Schmiedlova,0,0,0,0,35,19,34,19,19,10,15,10,16,10,19,7,10,3,5,2,19,9,22,7,6,1,7,2,3,1,3,1,16,8,17,6,11,5,12,6,5,3,2,1,10,2,12,6,13,6,12,5,9,5,7,4,14,6,13,6,12,8,8,3,37,22,24,13,22,10,11,6,15,9,13,6
V Williams,1,1,0,0,35,16,34,15,15,7,19,10,19,9,15,8,7,1,9,6,17,7,17,6,10,7,8,5,1,1,3,3,13,5,17,8,17,5,9,4,3,1,5,1,5,4,12,5,13,9,13,6,13,6,8,2,10,5,12,4,10,4,12,4,13,5,25,7,5,5,18,9,8,4,7,3
G Minnen,11,8,11,4,31,17,34,12,17,11,22,7,14,7,12,6,11,7,15,3,13,7,13,1,7,3,6,2,7,3,12,3,11,3,15,4,9,7,5,1,4,2,2,2,7,5,14,8,15,8,8,4,4,2,1,0,10,5,12,4,9,4,5,2,13,7,13,4,7,4,9,4,6,1,4,2
N Podoroska,0,0,0,0,82,45,83,38,45,22,45,24,37,17,38,24,22,12,21,11,40,21,38,16,20,9,24,14,12,5,10,5,31,15,33,19,28,11,26,13,11,5,14,9,22,11,19,9,27,16,32,19,22,8,18,6,27,13,22,8,19,9,31,16,46,19,43,22,19,13,21,10,27,17,22,12
K Flipkens,0,0,1,0,18,7,17,7,7,3,9,5,11,2,7,2,3,1,4,4,6,3,10,5,9,5,2,1,1,0,0,0,5,0,9,5,8,3,6,2,4,4,1,1,1,0,4,0,8,5,9,0,9,6,2,1,6,4,9,4,9,3,1,0,11,8,7,1,8,4,6,1,3,2,1,0
Y Putintseva,0,0,0,0,63,31,64,31,31,14,33,19,32,14,31,11,14,7,14,5,31,14,39,19,18,9,11,5,7,4,9,4,21,14,25,12,26,13,25,12,9,4,5,3,17,9,17,6,20,14,25,10,17,13,14,8,22,14,21,10,19,9,16,6,31,17,43,25,17,9,18,8,14,6,25,10
B Strycova,0,0,0,0,32,21,32,17,21,11,15,7,11,7,17,3,11,10,8,6,17,13,21,10,4,3,3,2,10,6,2,1,14,5,17,12,7,3,11,6,1,0,2,1,9,3,6,4,12,8,17,7,4,2,7,2,14,7,14,5,6,4,12,3,29,12,20,7,12,4,13,3,17,10,7,4
V Lepchenko,0,0,0,0,29,12,28,9,12,8,19,10,17,13,9,4,8,1,9,6,17,10,15,6,4,1,4,1,1,0,3,1,17,9,15,8,8,5,9,5,3,1,1,0,10,5,8,6,13,6,12,4,4,3,6,0,11,4,14,5,10,8,10,4,23,14,27,10,14,11,17,8,9,5,10,2
N Stojanovic,6,3,5,1,38,17,37,16,17,7,21,11,21,9,16,5,7,2,10,5,19,13,22,10,12,8,5,1,2,0,5,1,18,8,17,10,14,5,14,6,4,4,1,1,10,7,8,1,15,10,18,6,13,7,6,2,13,6,13,6,12,7,10,4,32,18,21,5,18,9,16,6,14,9,5,2
B Krejcikova,12,5,13,7,155,90,158,72,90,43,86,40,65,37,72,34,43,24,46,22,84,57,78,37,28,17,34,13,24,17,24,8,76,38,63,35,44,29,58,25,11,6,13,3,45,29,36,14,67,43,68,27,21,15,35,18,59,33,55,26,39,22,44,14,95,61,113,66,61,35,47,20,34,21,66,29
T Pironkova,0,0,0,0,35,19,34,14,19,14,20,11,16,7,14,5,14,9,9,5,12,4,20,11,9,5,5,1,9,6,4,0,9,4,14,7,13,9,15,5,4,4,1,1,7,5,7,3,14,8,17,7,8,8,5,3,10,8,13,3,14,5,9,4,16,10,15,5,10,4,10,4,6,3,5,2
A Petkovic,0,0,0,0,36,16,36,15,16,9,21,8,20,14,15,7,9,4,13,5,21,7,16,7,6,3,7,2,4,1,8,4,12,8,14,6,17,8,12,5,3,1,2,0,11,9,12,3,12,6,13,7,10,6,7,4,8,3,9,6,12,6,10,4,26,18,23,7,18,8,16,7,8,5,7,3
K Ahn,4,1,5,1,9,3,9,4,3,2,5,0,6,2,4,2,2,1,5,0,3,0,2,1,4,3,2,1,1,0,5,2,1,1,1,0,6,4,2,1,1,1,1,1,2,2,3,1,4,2,1,0,3,2,1,0,2,1,2,1,4,2,1,0,8,2,12,5,2,1,7,6,6,4,5,1
S Williams,18,10,17,12,110,62,111,58,62,42,53,17,48,31,58,29,42,27,36,16,51,33,46,25,17,8,29,9,27,19,20,5,48,38,37,21,26,14,45,23,9,6,9,2,46,29,21,6,24,16,43,24,18,9,30,14,33,19,25,12,17,8,40,21,50,28,55,25,28,14,30,11,22,14,25,12
A Sabalenka,21,11,21,11,104,60,104,46,60,38,58,31,44,26,46,25,38,18,27,10,48,25,52,26,18,9,25,12,18,15,17,9,45,21,36,17,32,16,39,25,9,2,12,5,24,17,28,12,40,22,31,18,18,11,32,16,29,20,25,16,29,16,34,16,54,31,57,26,31,19,31,13,23,17,26,16
J Pegula,0,0,0,0,95,57,99,41,57,34,58,19,38,21,41,18,34,20,39,18,44,26,42,27,17,12,18,10,20,11,21,8,40,20,33,14,30,17,35,15,5,4,10,4,29,19,27,16,37,21,34,19,17,7,21,13,31,16,31,18,23,13,27,11,72,42,61,28,42,17,33,12,30,19,28,13
D Kasatkina,13,6,13,5,66,34,68,32,34,19,36,23,32,12,32,17,19,10,13,7,27,14,38,18,20,11,17,10,10,7,6,4,23,11,27,17,24,14,25,12,9,3,10,7,14,7,14,6,26,19,30,16,13,8,15,9,26,15,20,9,15,5,22,12,41,25,39,15,25,10,24,11,16,10,15,6
H Tan,0,0,0,0,26,13,25,7,13,4,18,9,13,5,7,4,4,4,9,4,14,8,12,8,8,3,4,2,4,2,5,0,8,2,8,4,9,4,10,5,5,0,2,1,4,1,4,2,10,7,9,3,5,1,6,4,10,3,8,3,4,0,5,3,11,6,17,9,6,4,8,4,5,2,9,1
N Hibino,11,7,11,4,62,38,60,21,38,22,39,19,24,16,21,9,22,10,20,4,32,17,31,16,8,4,9,1,10,3,16,4,29,18,19,7,19,7,24,10,4,1,1,1,25,17,16,6,18,10,21,10,13,4,10,5,18,9,17,7,12,6,15,6,37,20,25,11,20,11,14,5,17,13,11,7
M Kostyuk,6,4,6,1,54,33,52,22,33,19,30,13,21,13,22,12,19,12,17,9,27,14,23,9,8,4,12,3,12,7,8,4,21,10,23,9,17,11,18,10,4,1,3,2,15,7,18,9,22,10,17,9,7,5,11,5,18,9,17,12,17,12,15,5,39,22,34,11,22,14,23,7,17,10,11,6
Z Diyas,1,1,0,0,69,39,69,29,38,23,40,14,30,14,29,12,23,18,26,8,30,14,31,13,16,11,12,4,18,10,18,7,18,11,26,15,27,14,21,9,5,3,4,2,19,8,18,10,21,16,27,10,16,7,11,6,27,18,27,11,12,7,15,3,33,22,51,20,22,12,31,13,11,7,20,5
O Jabeur,13,8,14,8,122,75,123,53,75,46,70,28,47,27,53,18,46,34,42,18,56,31,63,32,20,12,18,9,34,20,24,14,43,25,49,24,37,21,41,26,8,4,9,4,39,25,39,16,39,23,39,16,20,13,31,13,37,22,39,17,29,17,34,13,44,30,94,32,30,21,62,38,14,3,32,14
J Brady,0,0,0,0,115,68,114,52,68,44,62,22,47,28,52,20,44,29,40,13,52,34,54,25,19,10,20,8,29,23,27,8,49,34,42,22,28,16,37,19,9,5,8,5,40,26,28,14,31,23,40,19,17,9,22,13,37,21,35,16,17,12,28,13,60,36,53,24,36,18,29,11,24,14,24,13
C Tauson,0,0,0,0,47,22,45,19,22,14,26,8,25,13,19,8,14,8,18,8,21,11,19,8,12,6,8,2,8,6,10,0,17,7,19,10,16,11,14,7,6,3,2,1,9,6,9,6,21,13,17,11,8,7,8,3,16,6,12,4,15,8,16,7,37,20,20,6,20,12,14,4,17,11,6,3
M Niculescu,0,0,0,0,11,6,12,6,6,3,6,1,5,4,6,3,3,2,5,2,7,3,4,2,1,1,3,2,2,1,3,2,4,4,4,1,5,2,3,2,0,0,2,1,5,2,5,1,2,0,2,0,3,1,3,2,3,0,3,1,3,3,1,1,16,8,3,1,8,2,2,1,8,4,1,0
D Collins,0,0,0,0,112,61,112,60,61,40,52,20,51,26,60,26,40,26,32,16,47,33,54,23,25,13,26,9,26,15,16,5,47,26,47,18,27,13,40,19,12,6,9,6,37,20,34,13,34,15,39,13,20,12,22,10,32,17,39,19,31,19,25,10,51,34,62,30,34,26,32,16,17,9,30,18
V Kuzmova,0,0,0,0,15,11,16,6,11,1,10,4,4,1,6,2,1,1,6,3,11,5,8,4,3,3,2,0,1,0,3,0,5,2,7,0,9,4,6,3,0,0,0,0,3,2,7,2,7,2,3,1,5,2,3,1,3,1,4,1,7,3,3,1,7,4,5,1,4,2,4,1,3,0,1,0
Kristyna Pliskova,11,3,10,4,43,25,43,14,25,17,29,16,18,11,14,4,17,8,13,4,19,14,26,10,7,5,4,2,8,6,9,3,23,18,20,6,10,6,12,4,2,1,2,1,20,11,17,4,11,7,14,5,5,4,5,2,16,9,13,3,8,6,8,5,31,14,9,3,14,7,6,1,17,11,3,1
T Zidansek,20,12,21,10,108,63,107,46,63,39,60,26,45,27,46,22,39,21,34,13,51,28,51,24,18,10,22,13,21,13,21,9,46,21,39,19,33,14,33,12,8,4,13,6,29,16,29,12,39,22,40,16,23,11,19,11,35,20,36,14,28,18,24,11,69,39,46,23,39,21,23,6,30,18,23,10
G Muguruza,0,0,0,0,89,57,89,44,57,33,45,19,32,20,44,24,33,22,26,12,44,22,39,14,12,7,24,8,22,13,14,6,33,15,37,17,29,17,30,13,5,3,8,4,24,17,26,15,35,24,34,18,15,10,17,9,31,18,31,11,21,15,26,11,55,31,54,27,31,19,27,12,24,15,27,11
E Rybakina,5,5,4,2,102,70,97,40,70,38,57,27,32,21,40,22,38,27,30,14,53,29,45,17,11,8,22,17,27,15,16,9,40,25,42,18,32,21,22,11,3,1,17,9,37,21,33,15,36,17,29,15,12,8,19,9,33,17,29,9,27,16,25,16,44,26,39,11,26,21,28,13,18,7,11,3
