P1,P2,PointServer,PointWinner,P1Score,P2Score,SetNo
Rafael Nadal,Robby Ginepri,2,1,15,0,2
Rafael Nadal,Robby Ginepri,2,1,30,0,2
Rafael Nadal,Robby Ginepri,2,1,40,0,2
Rafael Nadal,Robby Ginepri,2,1,0,0,2
Rafael Nadal,Robby Ginepri,1,1,15,0,2
Rafael Nadal,Robby Ginepri,1,1,30,0,2
Rafael Nadal,Robby Ginepri,1,1,40,0,2
Rafael Nadal,Robby Ginepri,1,1,0,0,2
Rafael Nadal,Robby Ginepri,2,1,15,0,2
Rafael Nadal,Robby Ginepri,2,2,15,15,2
Rafael Nadal,Robby Ginepri,2,1,30,15,2
Rafael Nadal,Robby Ginepri,2,1,40,15,2
Rafael Nadal,Robby Ginepri,2,2,40,30,2
Rafael Nadal,Robby Ginepri,2,1,0,0,2
Rafael Nadal,Robby Ginepri,1,2,0,15,3
Rafael Nadal,Robby Ginepri,1,2,0,30,3
Rafael Nadal,Robby Ginepri,1,1,15,30,3
Rafael Nadal,Robby Ginepri,1,1,30,30,3
Rafael Nadal,Robby Ginepri,1,1,40,30,3
Rafael Nadal,Robby Ginepri,1,1,0,0,3
Rafael Nadal,Robby Ginepri,2,1,15,0,3
Rafael Nadal,Robby Ginepri,2,1,30,0,3
Rafael Nadal,Robby Ginepri,2,2,30,15,3
Rafael Nadal,Robby Ginepri,2,1,40,15,3
Rafael Nadal,Robby Ginepri,2,1,0,0,3
Rafael Nadal,Robby Ginepri,1,1,15,0,3
Rafael Nadal,Robby Ginepri,1,2,15,15,3
Rafael Nadal,Robby Ginepri,1,1,30,15,3
Rafael Nadal,Robby Ginepri,1,1,40,15,3
Rafael Nadal,Robby Ginepri,1,1,0,0,3
Rafael Nadal,Robby Ginepri,2,1,15,0,3
Rafael Nadal,Robby Ginepri,2,1,30,0,3
Rafael Nadal,Robby Ginepri,2,1,40,0,3
Rafael Nadal,Robby Ginepri,2,1,0,0,3
Rafael Nadal,Robby Ginepri,1,1,15,0,3
Rafael Nadal,Robby Ginepri,1,1,30,0,3
Rafael Nadal,Robby Ginepri,1,1,40,0,3
Rafael Nadal,Robby Ginepri,1,1,0,0,3
Rafael Nadal,Robby Ginepri,2,1,15,0,3
Rafael Nadal,Robby Ginepri,2,1,30,0,3
Rafael Nadal,Robby Ginepri,2,2,30,15,3
Rafael Nadal,Robby Ginepri,2,1,40,15,3
Rafael Nadal,Robby Ginepri,2,2,40,30,3
Rafael Nadal,Robby Ginepri,2,2,40,40,3
Rafael Nadal,Robby Ginepri,2,2,40,AD,3
Rafael Nadal,Robby Ginepri,2,1,40,40,3
Rafael Nadal,Robby Ginepri,2,1,AD,40,3
Rafael Nadal,Robby Ginepri,2,2,40,40,3
Rafael Nadal,Robby Ginepri,2,1,AD,40,3
Rafael Nadal,Robby Ginepri,2,1,0,0,3
Paul-Henri Mathieu,Dominic Thiem,0,0,0,0,1
Paul-Henri Mathieu,Dominic Thiem,1,2,0,15,1
Paul-Henri Mathieu,Dominic Thiem,1,2,0,30,1
Paul-Henri Mathieu,Dominic Thiem,1,2,0,40,1
Paul-Henri Mathieu,Dominic Thiem,1,2,0,0,1
Paul-Henri Mathieu,Dominic Thiem,2,1,15,0,1
Paul-Henri Mathieu,Dominic Thiem,2,2,15,15,1
Paul-Henri Mathieu,Dominic Thiem,2,2,15,30,1
Paul-Henri Mathieu,Dominic Thiem,2,1,30,30,1
Paul-Henri Mathieu,Dominic Thiem,2,1,40,30,1
Paul-Henri Mathieu,Dominic Thiem,2,1,0,0,1
Paul-Henri Mathieu,Dominic Thiem,1,2,0,15,1
Paul-Henri Mathieu,Dominic Thiem,1,2,0,30,1
Paul-Henri Mathieu,Dominic Thiem,1,2,0,40,1
Paul-Henri Mathieu,Dominic Thiem,1,2,0,0,1
Paul-Henri Mathieu,Dominic Thiem,2,1,15,0,1
Paul-Henri Mathieu,Dominic Thiem,2,2,15,15,1
Paul-Henri Mathieu,Dominic Thiem,2,2,15,30,1
Paul-Henri Mathieu,Dominic Thiem,2,2,15,40,1
Paul-Henri Mathieu,Dominic Thiem,2,1,30,40,1
Paul-Henri Mathieu,Dominic Thiem,2,2,0,0,1
Paul-Henri Mathieu,Dominic Thiem,1,1,15,0,1
Paul-Henri Mathieu,Dominic Thiem,1,1,30,0,1
Paul-Henri Mathieu,Dominic Thiem,1,1,40,0,1
Paul-Henri Mathieu,Dominic Thiem,1,1,0,0,1
Paul-Henri Mathieu,Dominic Thiem,2,2,0,15,1
Paul-Henri Mathieu,Dominic Thiem,2,2,0,30,1
Paul-Henri Mathieu,Dominic Thiem,2,2,0,40,1
Paul-Henri Mathieu,Dominic Thiem,2,2,0,0,1
Paul-Henri Mathieu,Dominic Thiem,1,1,15,0,1
Paul-Henri Mathieu,Dominic Thiem,1,1,30,0,1
Paul-Henri Mathieu,Dominic Thiem,1,1,40,0,1
Paul-Henri Mathieu,Dominic Thiem,1,1,0,0,1
Paul-Henri Mathieu,Dominic Thiem,2,1,15,0,1
Paul-Henri Mathieu,Dominic Thiem,2,1,30,0,1
Paul-Henri Mathieu,Dominic Thiem,2,2,30,15,1
Paul-Henri Mathieu,Dominic Thiem,2,1,40,15,1
Paul-Henri Mathieu,Dominic Thiem,2,2,40,30,1
Paul-Henri Mathieu,Dominic Thiem,2,2,40,40,1
Paul-Henri Mathieu,Dominic Thiem,2,2,40,AD,1
Paul-Henri Mathieu,Dominic Thiem,2,2,0,0,1
Paul-Henri Mathieu,Dominic Thiem,1,1,15,0,1
Paul-Henri Mathieu,Dominic Thiem,1,1,30,0,1
Paul-Henri Mathieu,Dominic Thiem,1,1,40,0,1
Paul-Henri Mathieu,Dominic Thiem,1,2,40,15,1
Paul-Henri Mathieu,Dominic Thiem,1,1,0,0,1
Paul-Henri Mathieu,Dominic Thiem,2,2,0,15,1
Paul-Henri Mathieu,Dominic Thiem,2,2,0,30,1
Paul-Henri Mathieu,Dominic Thiem,2,2,0,40,1
Paul-Henri Mathieu,Dominic Thiem,2,1,15,40,1
Paul-Henri Mathieu,Dominic Thiem,2,1,30,40,1
Paul-Henri Mathieu,Dominic Thiem,2,2,0,0,1
Paul-Henri Mathieu,Dominic Thiem,1,1,15,0,2
Paul-Henri Mathieu,Dominic Thiem,1,2,15,15,2
Paul-Henri Mathieu,Dominic Thiem,1,1,30,15,2
Paul-Henri Mathieu,Dominic Thiem,1,1,40,15,2
Paul-Henri Mathieu,Dominic Thiem,1,1,0,0,2
Paul-Henri Mathieu,Dominic Thiem,2,1,15,0,2
Paul-Henri Mathieu,Dominic Thiem,2,2,15,15,2
Paul-Henri Mathieu,Dominic Thiem,2,1,30,15,2
Paul-Henri Mathieu,Dominic Thiem,2,2,30,30,2
Paul-Henri Mathieu,Dominic Thiem,2,2,30,40,2
Paul-Henri Mathieu,Dominic Thiem,2,2,0,0,2
Paul-Henri Mathieu,Dominic Thiem,1,1,15,0,2
Paul-Henri Mathieu,Dominic Thiem,1,1,30,0,2
Paul-Henri Mathieu,Dominic Thiem,1,2,30,15,2
Paul-Henri Mathieu,Dominic Thiem,1,1,40,15,2
Paul-Henri Mathieu,Dominic Thiem,1,2,40,30,2
Paul-Henri Mathieu,Dominic Thiem,1,1,0,0,2
Paul-Henri Mathieu,Dominic Thiem,2,2,0,15,2
Paul-Henri Mathieu,Dominic Thiem,2,2,0,30,2
Paul-Henri Mathieu,Dominic Thiem,2,2,0,40,2
Paul-Henri Mathieu,Dominic Thiem,2,2,0,0,2
Paul-Henri Mathieu,Dominic Thiem,1,1,15,0,2
Paul-Henri Mathieu,Dominic Thiem,1,2,15,15,2
Paul-Henri Mathieu,Dominic Thiem,1,1,30,15,2
Paul-Henri Mathieu,Dominic Thiem,1,1,40,15,2
Paul-Henri Mathieu,Dominic Thiem,1,2,40,30,2
Paul-Henri Mathieu,Dominic Thiem,1,1,0,0,2
Paul-Henri Mathieu,Dominic Thiem,2,2,0,15,2
Paul-Henri Mathieu,Dominic Thiem,2,1,15,15,2
Paul-Henri Mathieu,Dominic Thiem,2,2,15,30,2
Paul-Henri Mathieu,Dominic Thiem,2,2,15,40,2
Paul-Henri Mathieu,Dominic Thiem,2,1,30,40,2
Paul-Henri Mathieu,Dominic Thiem,2,2,0,0,2
Paul-Henri Mathieu,Dominic Thiem,1,2,0,15,2
Paul-Henri Mathieu,Dominic Thiem,1,2,0,30,2
Paul-Henri Mathieu,Dominic Thiem,1,1,15,30,2
Paul-Henri Mathieu,Dominic Thiem,1,1,30,30,2
Paul-Henri Mathieu,Dominic Thiem,1,2,30,40,2
Paul-Henri Mathieu,Dominic Thiem,1,2,0,0,2
Paul-Henri Mathieu,Dominic Thiem,2,1,15,0,2
Paul-Henri Mathieu,Dominic Thiem,2,1,30,0,2
Paul-Henri Mathieu,Dominic Thiem,2,1,40,0,2
Paul-Henri Mathieu,Dominic Thiem,2,2,40,15,2
Paul-Henri Mathieu,Dominic Thiem,2,1,0,0,2
Paul-Henri Mathieu,Dominic Thiem,1,2,0,15,2
Paul-Henri Mathieu,Dominic Thiem,1,2,0,30,2
Paul-Henri Mathieu,Dominic Thiem,1,1,15,30,2
Paul-Henri Mathieu,Dominic Thiem,1,1,30,30,2
Paul-Henri Mathieu,Dominic Thiem,1,1,40,30,2
Paul-Henri Mathieu,Dominic Thiem,1,1,0,0,2
Paul-Henri Mathieu,Dominic Thiem,2,2,0,15,2
Paul-Henri Mathieu,Dominic Thiem,2,1,15,15,2
Paul-Henri Mathieu,Dominic Thiem,2,2,15,30,2
Paul-Henri Mathieu,Dominic Thiem,2,2,15,40,2
Paul-Henri Mathieu,Dominic Thiem,2,1,30,40,2
Paul-Henri Mathieu,Dominic Thiem,2,2,0,0,2
Paul-Henri Mathieu,Dominic Thiem,1,1,15,0,2
Paul-Henri Mathieu,Dominic Thiem,1,2,15,15,2
Paul-Henri Mathieu,Dominic Thiem,1,1,30,15,2
Paul-Henri Mathieu,Dominic Thiem,1,1,40,15,2
Paul-Henri Mathieu,Dominic Thiem,1,1,0,0,2
Paul-Henri Mathieu,Dominic Thiem,2,2,0,15,2
Paul-Henri Mathieu,Dominic Thiem,2,2,0,30,2
Paul-Henri Mathieu,Dominic Thiem,2,2,0,40,2
Paul-Henri Mathieu,Dominic Thiem,2,2,0,0,2
Paul-Henri Mathieu,Dominic Thiem,1,2,0,1,2
Paul-Henri Mathieu,Dominic Thiem,2,2,0,2,2
Paul-Henri Mathieu,Dominic Thiem,2,2,0,3,2
Paul-Henri Mathieu,Dominic Thiem,1,2,0,4,2
Paul-Henri Mathieu,Dominic Thiem,1,1,1,4,2
Paul-Henri Mathieu,Dominic Thiem,2,2,1,5,2
Paul-Henri Mathieu,Dominic Thiem,2,2,1,6,2
Paul-Henri Mathieu,Dominic Thiem,1,1,2,6,2
Paul-Henri Mathieu,Dominic Thiem,1,1,3,6,2
Paul-Henri Mathieu,Dominic Thiem,2,2,0,0,2
Paul-Henri Mathieu,Dominic Thiem,2,2,0,15,3
Paul-Henri Mathieu,Dominic Thiem,2,1,15,15,3
Paul-Henri Mathieu,Dominic Thiem,2,2,15,30,3
Paul-Henri Mathieu,Dominic Thiem,2,1,30,30,3
Paul-Henri Mathieu,Dominic Thiem,2,2,30,40,3
Paul-Henri Mathieu,Dominic Thiem,2,2,0,0,3
Paul-Henri Mathieu,Dominic Thiem,1,1,15,0,3
Paul-Henri Mathieu,Dominic Thiem,1,2,15,15,3
Paul-Henri Mathieu,Dominic Thiem,1,1,30,15,3
Paul-Henri Mathieu,Dominic Thiem,1,1,40,15,3
Paul-Henri Mathieu,Dominic Thiem,1,2,40,30,3
Paul-Henri Mathieu,Dominic Thiem,1,1,0,0,3
Paul-Henri Mathieu,Dominic Thiem,2,2,0,15,3
Paul-Henri Mathieu,Dominic Thiem,2,2,0,30,3
Paul-Henri Mathieu,Dominic Thiem,2,2,0,40,3
Paul-Henri Mathieu,Dominic Thiem,2,1,15,40,3
Paul-Henri Mathieu,Dominic Thiem,2,1,30,40,3
Paul-Henri Mathieu,Dominic Thiem,2,2,0,0,3
Paul-Henri Mathieu,Dominic Thiem,1,1,15,0,3
Paul-Henri Mathieu,Dominic Thiem,1,2,15,15,3
Paul-Henri Mathieu,Dominic Thiem,1,1,30,15,3
Paul-Henri Mathieu,Dominic Thiem,1,1,40,15,3
Paul-Henri Mathieu,Dominic Thiem,1,1,0,0,3
Paul-Henri Mathieu,Dominic Thiem,2,2,0,15,3
Paul-Henri Mathieu,Dominic Thiem,2,2,0,30,3
Paul-Henri Mathieu,Dominic Thiem,2,2,0,40,3
Paul-Henri Mathieu,Dominic Thiem,2,1,15,40,3
Paul-Henri Mathieu,Dominic Thiem,2,1,30,40,3
Paul-Henri Mathieu,Dominic Thiem,2,2,0,0,3
Paul-Henri Mathieu,Dominic Thiem,1,2,0,15,3
Paul-Henri Mathieu,Dominic Thiem,1,2,0,30,3
Paul-Henri Mathieu,Dominic Thiem,1,2,0,40,3
Paul-Henri Mathieu,Dominic Thiem,1,1,15,40,3
Paul-Henri Mathieu,Dominic Thiem,1,1,30,40,3
Paul-Henri Mathieu,Dominic Thiem,1,2,0,0,3
Paul-Henri Mathieu,Dominic Thiem,2,2,0,15,3
Paul-Henri Mathieu,Dominic Thiem,2,2,0,30,3
Paul-Henri Mathieu,Dominic Thiem,2,1,15,30,3
Paul-Henri Mathieu,Dominic Thiem,2,1,30,30,3
Paul-Henri Mathieu,Dominic Thiem,2,2,30,40,3
Paul-Henri Mathieu,Dominic Thiem,2,2,0,0,3
Paul-Henri Mathieu,Dominic Thiem,1,1,15,0,3
Paul-Henri Mathieu,Dominic Thiem,1,2,15,15,3
Paul-Henri Mathieu,Dominic Thiem,1,2,15,30,3
Paul-Henri Mathieu,Dominic Thiem,1,2,15,40,3
Paul-Henri Mathieu,Dominic Thiem,1,1,30,40,3
Paul-Henri Mathieu,Dominic Thiem,1,1,40,40,3
Paul-Henri Mathieu,Dominic Thiem,1,2,40,AD,3
Paul-Henri Mathieu,Dominic Thiem,1,2,0,0,3
James Duckworth,Leonardo Mayer,0,0,0,0,1
James Duckworth,Leonardo Mayer,1,2,0,15,1
James Duckworth,Leonardo Mayer,1,1,15,15,1
James Duckworth,Leonardo Mayer,1,1,30,15,1
James Duckworth,Leonardo Mayer,1,1,40,15,1
James Duckworth,Leonardo Mayer,1,2,40,30,1
James Duckworth,Leonardo Mayer,1,1,0,0,1
James Duckworth,Leonardo Mayer,2,1,15,0,1
James Duckworth,Leonardo Mayer,2,2,15,15,1
James Duckworth,Leonardo Mayer,2,1,30,15,1
James Duckworth,Leonardo Mayer,2,1,40,15,1
James Duckworth,Leonardo Mayer,2,1,0,0,1
James Duckworth,Leonardo Mayer,1,1,15,0,1
James Duckworth,Leonardo Mayer,1,1,30,0,1
James Duckworth,Leonardo Mayer,1,1,40,0,1
James Duckworth,Leonardo Mayer,1,1,0,0,1
James Duckworth,Leonardo Mayer,2,1,15,0,1
James Duckworth,Leonardo Mayer,2,1,30,0,1
James Duckworth,Leonardo Mayer,2,2,30,15,1
James Duckworth,Leonardo Mayer,2,2,30,30,1
James Duckworth,Leonardo Mayer,2,2,30,40,1
James Duckworth,Leonardo Mayer,2,2,0,0,1
James Duckworth,Leonardo Mayer,1,1,15,0,1
James Duckworth,Leonardo Mayer,1,2,15,15,1
James Duckworth,Leonardo Mayer,1,1,30,15,1
James Duckworth,Leonardo Mayer,1,1,40,15,1
James Duckworth,Leonardo Mayer,1,1,0,0,1
James Duckworth,Leonardo Mayer,2,1,15,0,1
James Duckworth,Leonardo Mayer,2,2,15,15,1
James Duckworth,Leonardo Mayer,2,2,15,30,1
James Duckworth,Leonardo Mayer,2,2,15,40,1
James Duckworth,Leonardo Mayer,2,2,0,0,1
James Duckworth,Leonardo Mayer,1,1,15,0,1
James Duckworth,Leonardo Mayer,1,2,15,15,1
James Duckworth,Leonardo Mayer,1,1,30,15,1
James Duckworth,Leonardo Mayer,1,2,30,30,1
James Duckworth,Leonardo Mayer,1,2,30,40,1
James Duckworth,Leonardo Mayer,1,2,0,0,1
James Duckworth,Leonardo Mayer,2,2,0,15,1
James Duckworth,Leonardo Mayer,2,1,15,15,1
James Duckworth,Leonardo Mayer,2,2,15,30,1
James Duckworth,Leonardo Mayer,2,1,30,30,1
James Duckworth,Leonardo Mayer,2,2,30,40,1
James Duckworth,Leonardo Mayer,2,2,0,0,1
James Duckworth,Leonardo Mayer,1,1,15,0,1
James Duckworth,Leonardo Mayer,1,1,30,0,1
James Duckworth,Leonardo Mayer,1,1,40,0,1
James Duckworth,Leonardo Mayer,1,1,0,0,1
James Duckworth,Leonardo Mayer,2,2,0,15,1
James Duckworth,Leonardo Mayer,2,1,15,15,1
James Duckworth,Leonardo Mayer,2,2,15,30,1
James Duckworth,Leonardo Mayer,2,2,15,40,1
James Duckworth,Leonardo Mayer,2,2,0,0,1
James Duckworth,Leonardo Mayer,1,1,15,0,1
James Duckworth,Leonardo Mayer,1,1,30,0,1
James Duckworth,Leonardo Mayer,1,1,40,0,1
James Duckworth,Leonardo Mayer,1,2,40,15,1
James Duckworth,Leonardo Mayer,1,2,40,30,1
James Duckworth,Leonardo Mayer,1,1,0,0,1
James Duckworth,Leonardo Mayer,2,2,0,15,1
James Duckworth,Leonardo Mayer,2,1,15,15,1
James Duckworth,Leonardo Mayer,2,1,30,15,1
James Duckworth,Leonardo Mayer,2,1,40,15,1
James Duckworth,Leonardo Mayer,2,2,40,30,1
James Duckworth,Leonardo Mayer,2,1,0,0,1
James Duckworth,Leonardo Mayer,1,1,15,0,2
James Duckworth,Leonardo Mayer,1,2,15,15,2
James Duckworth,Leonardo Mayer,1,1,30,15,2
James Duckworth,Leonardo Mayer,1,1,40,15,2
James Duckworth,Leonardo Mayer,1,1,0,0,2
James Duckworth,Leonardo Mayer,2,2,0,15,2
James Duckworth,Leonardo Mayer,2,2,0,30,2
James Duckworth,Leonardo Mayer,2,2,0,40,2
James Duckworth,Leonardo Mayer,2,2,0,0,2
James Duckworth,Leonardo Mayer,1,1,15,0,2
James Duckworth,Leonardo Mayer,1,2,15,15,2
James Duckworth,Leonardo Mayer,1,2,15,30,2
James Duckworth,Leonardo Mayer,1,2,15,40,2
James Duckworth,Leonardo Mayer,1,1,30,40,2
James Duckworth,Leonardo Mayer,1,2,0,0,2
James Duckworth,Leonardo Mayer,2,2,0,15,2
James Duckworth,Leonardo Mayer,2,2,0,30,2
James Duckworth,Leonardo Mayer,2,2,0,40,2
James Duckworth,Leonardo Mayer,2,2,0,0,2
James Duckworth,Leonardo Mayer,1,1,15,0,2
James Duckworth,Leonardo Mayer,1,2,15,15,2
James Duckworth,Leonardo Mayer,1,1,30,15,2
James Duckworth,Leonardo Mayer,1,2,30,30,2
James Duckworth,Leonardo Mayer,1,2,30,40,2
James Duckworth,Leonardo Mayer,1,2,0,0,2
James Duckworth,Leonardo Mayer,2,2,0,15,2
James Duckworth,Leonardo Mayer,2,1,15,15,2
James Duckworth,Leonardo Mayer,2,2,15,30,2
James Duckworth,Leonardo Mayer,2,2,15,40,2
James Duckworth,Leonardo Mayer,2,2,0,0,2
James Duckworth,Leonardo Mayer,1,1,15,0,2
James Duckworth,Leonardo Mayer,1,2,15,15,2
James Duckworth,Leonardo Mayer,1,2,15,30,2
James Duckworth,Leonardo Mayer,1,1,30,30,2
James Duckworth,Leonardo Mayer,1,1,40,30,2
James Duckworth,Leonardo Mayer,1,1,0,0,2
James Duckworth,Leonardo Mayer,2,2,0,15,2
James Duckworth,Leonardo Mayer,2,2,0,30,2
James Duckworth,Leonardo Mayer,2,2,0,40,2
James Duckworth,Leonardo Mayer,2,2,0,0,2
James Duckworth,Leonardo Mayer,1,2,0,15,3
James Duckworth,Leonardo Mayer,1,1,15,15,3
James Duckworth,Leonardo Mayer,1,1,30,15,3
James Duckworth,Leonardo Mayer,1,2,30,30,3
James Duckworth,Leonardo Mayer,1,1,40,30,3
James Duckworth,Leonardo Mayer,1,2,40,40,3
James Duckworth,Leonardo Mayer,1,1,AD,40,3
James Duckworth,Leonardo Mayer,1,2,40,40,3
James Duckworth,Leonardo Mayer,1,1,AD,40,3
James Duckworth,Leonardo Mayer,1,2,40,40,3
James Duckworth,Leonardo Mayer,1,2,40,AD,3
James Duckworth,Leonardo Mayer,1,2,0,0,3
James Duckworth,Leonardo Mayer,2,2,0,15,3
James Duckworth,Leonardo Mayer,2,2,0,30,3
James Duckworth,Leonardo Mayer,2,2,0,40,3
James Duckworth,Leonardo Mayer,2,2,0,0,3
James Duckworth,Leonardo Mayer,1,2,0,15,3
James Duckworth,Leonardo Mayer,1,1,15,15,3
James Duckworth,Leonardo Mayer,1,1,30,15,3
James Duckworth,Leonardo Mayer,1,2,30,30,3
James Duckworth,Leonardo Mayer,1,2,30,40,3
James Duckworth,Leonardo Mayer,1,1,40,40,3
James Duckworth,Leonardo Mayer,1,1,AD,40,3
James Duckworth,Leonardo Mayer,1,2,40,40,3
James Duckworth,Leonardo Mayer,1,1,AD,40,3
James Duckworth,Leonardo Mayer,1,1,0,0,3
James Duckworth,Leonardo Mayer,2,1,15,0,3
James Duckworth,Leonardo Mayer,2,2,15,15,3
James Duckworth,Leonardo Mayer,2,2,15,30,3
James Duckworth,Leonardo Mayer,2,2,15,40,3
James Duckworth,Leonardo Mayer,2,2,0,0,3
James Duckworth,Leonardo Mayer,1,1,15,0,3
James Duckworth,Leonardo Mayer,1,1,30,0,3
James Duckworth,Leonardo Mayer,1,1,40,0,3
James Duckworth,Leonardo Mayer,1,1,0,0,3
James Duckworth,Leonardo Mayer,2,2,0,15,3
James Duckworth,Leonardo Mayer,2,2,0,30,3
James Duckworth,Leonardo Mayer,2,2,0,40,3
James Duckworth,Leonardo Mayer,2,1,15,40,3
James Duckworth,Leonardo Mayer,2,2,0,0,3
James Duckworth,Leonardo Mayer,1,2,0,15,3
James Duckworth,Leonardo Mayer,1,2,0,30,3
James Duckworth,Leonardo Mayer,1,1,15,30,3
James Duckworth,Leonardo Mayer,1,1,30,30,3
James Duckworth,Leonardo Mayer,1,1,40,30,3
James Duckworth,Leonardo Mayer,1,1,0,0,3
James Duckworth,Leonardo Mayer,2,2,0,15,3
James Duckworth,Leonardo Mayer,2,1,15,15,3
James Duckworth,Leonardo Mayer,2,2,15,30,3
James Duckworth,Leonardo Mayer,2,2,15,40,3
James Duckworth,Leonardo Mayer,2,1,30,40,3
James Duckworth,Leonardo Mayer,2,2,0,0,3
James Duckworth,Leonardo Mayer,1,1,15,0,3
James Duckworth,Leonardo Mayer,1,1,30,0,3
James Duckworth,Leonardo Mayer,1,2,30,15,3
James Duckworth,Leonardo Mayer,1,2,30,30,3
James Duckworth,Leonardo Mayer,1,1,40,30,3
