name1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,name2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,grass_sample_size,hard_sample_size,clay_sample_size
Iga Swiatek,245,145,283,124,14,2222,1299,2338,1024,102,894,542,923,436,19,Petra Kvitova,126,79,141,68,2,4033,2439,4110,1826,262,936,590,1036,450,61,0,0,0
Belinda Bencic,590,373,630,262,31,3502,2035,3529,1509,161,1042,611,991,400,31,Aliaksandra Sasnovich,267,149,298,106,9,2910,1594,2960,1242,97,1076,571,1110,520,13,0,0,0
Daria Saville,0,0,0,0,0,132,66,149,59,4,0,0,0,0,0,Lucia Bronzetti,0,0,0,0,0,47,22,52,19,0,87,47,95,42,1,0,0,0
Naomi Osaka,88,56,82,38,7,2810,1777,2783,1157,285,496,306,503,207,47,Alison Riske Amritraj,547,337,597,243,14,1972,1165,2011,829,63,292,153,273,119,4,0,0,0
Danielle Collins,284,168,236,89,7,3378,1993,3212,1352,195,738,432,721,315,38,Ons Jabeur,738,445,757,335,45,4159,2438,4330,1855,259,577,337,624,272,24,0,0,0
Paula Badosa,100,62,121,55,8,69,44,69,29,2,0,0,0,0,0,Linda Fruhvirtova,0,0,0,0,0,67,34,75,33,5,98,49,107,59,0,0,0,0
Jessica Pegula,157,94,164,72,5,800,483,814,370,35,124,68,127,70,2,Anhelina Kalinina,0,0,0,0,0,287,137,298,125,6,290,154,261,123,2,0,0,0
Petra Kvitova,261,169,279,121,12,3519,2184,3643,1601,229,1409,861,1525,674,80,Veronika Kudermetova,425,249,451,178,37,3076,1784,3093,1264,219,968,583,921,420,56,0,0,0
Iga Swiatek,228,113,263,99,10,1383,831,1427,588,60,941,574,1005,477,15,Cori Gauff,314,186,304,116,18,2257,1312,2211,915,139,993,564,1048,479,36,0,0,0
Ons Jabeur,605,356,549,231,43,3091,1798,3206,1382,191,810,454,794,371,31,Jessica Pegula,386,230,391,157,12,2693,1579,2798,1249,108,809,435,746,335,23,0,0,0
Jessica Pegula,246,137,213,92,10,2515,1468,2519,1166,92,534,304,519,245,20,Jil Teichmann,141,75,133,48,5,1981,1133,1923,831,62,607,352,613,299,21,0,0,0
Ons Jabeur,732,449,766,343,49,3908,2285,4073,1764,216,867,507,894,401,41,Ekaterina Alexandrova,729,421,754,318,70,4111,2433,4450,1937,292,729,389,695,294,34,0,0,0
Jil Teichmann,0,0,0,0,0,925,530,916,410,38,192,110,224,108,5,Anhelina Kalinina,0,0,0,0,0,660,330,697,297,13,408,216,425,196,8,0,0,0
Jessica Pegula,362,212,341,138,11,2343,1393,2308,1033,92,448,242,443,183,18,Sara Sorribes Tormo,301,155,332,140,7,1564,818,1484,660,9,862,417,820,390,2,0,0,0
Ekaterina Alexandrova,637,386,641,254,72,3273,1850,3231,1398,198,904,482,947,408,44,Amanda Anisimova,335,179,356,146,5,1857,1045,1831,774,61,1580,867,1535,712,31,0,0,0
Ons Jabeur,633,397,660,298,51,3437,2042,3634,1561,229,560,317,572,252,32,Simona Halep,439,273,389,188,10,3278,1869,3491,1610,113,1215,705,1151,580,30,0,0,0
Jil Teichmann,0,0,0,0,0,1994,1161,1926,813,82,921,514,916,436,22,Elena Rybakina,514,316,513,209,41,2456,1486,2351,936,184,904,522,895,393,35,0,0,0
Anhelina Kalinina,0,0,0,0,0,89,40,94,42,1,0,0,0,0,0,Emma Raducanu,0,0,0,0,0,66,40,41,25,3,0,0,0,0,0,0,0,0
Sara Sorribes Tormo,413,211,443,189,7,1993,1039,1895,887,7,667,329,641,298,1,Daria Kasatkina,284,151,279,130,6,2079,1131,2259,1021,52,1185,638,1251,601,24,0,0,0
Jessica Pegula,183,93,160,68,7,2154,1255,2264,1012,71,557,313,529,247,19,Bianca Andreescu,191,95,183,66,2,2463,1446,2517,1118,94,302,167,319,154,9,0,0,0
Ekaterina Alexandrova,334,196,359,162,35,2738,1602,2844,1254,207,615,334,657,281,28,Marie Bouzkova,112,58,117,40,3,2333,1344,2450,1037,65,517,273,458,196,10,0,0,0
Amanda Anisimova,700,396,716,317,14,1784,1004,1794,759,53,874,488,862,414,20,Victoria Azarenka,658,392,655,305,33,2515,1424,2470,1183,108,997,557,982,443,29,0,0,0
Ons Jabeur,1036,631,1027,438,69,4171,2421,4421,1934,257,917,500,885,425,36,Belinda Bencic,1016,631,999,420,48,4163,2443,4217,1805,193,880,491,798,304,28,0,0,0
Simona Halep,238,145,244,119,5,2834,1644,3076,1392,95,1635,933,1584,789,40,Cori Gauff,421,251,396,147,31,2121,1232,2096,901,116,1302,755,1369,626,58,0,0,0
Iga Swiatek,267,150,292,114,14,2223,1327,2303,999,115,907,579,936,483,23,Ons Jabeur,671,407,729,314,42,3809,2219,4024,1717,218,591,322,594,263,30,0,0,0
Iga Swiatek,276,144,309,123,14,2256,1319,2308,1007,104,1327,794,1370,623,30,Aryna Sabalenka,702,434,644,260,63,4756,2836,4696,2045,345,1362,805,1320,599,75,0,0,0
Ons Jabeur,874,530,865,370,55,3613,2126,3784,1642,228,906,500,888,395,41,Daria Kasatkina,344,166,329,165,14,3358,1757,3533,1590,69,1001,522,1018,493,20,0,0,0
Iga Swiatek,293,159,353,153,17,1223,714,1323,550,50,809,483,862,413,19,Bianca Andreescu,128,68,137,59,2,2603,1517,2700,1193,91,52,35,52,28,3,0,0,0
Aryna Sabalenka,519,327,478,209,53,4961,2996,4872,2122,361,1165,676,1141,506,62,Amanda Anisimova,499,272,469,198,8,2126,1197,2157,944,54,1172,627,1094,504,23,0,0,0
Ons Jabeur,849,508,831,349,62,4023,2327,4253,1831,241,959,562,935,442,51,Maria Sakkari,492,296,495,200,31,4300,2505,4289,1793,249,1438,821,1468,668,76,0,0,0
Daria Kasatkina,492,252,468,222,16,2481,1350,2625,1173,65,483,278,478,221,12,Jil Teichmann,51,24,44,11,2,2207,1255,2184,885,55,977,568,1001,478,20,0,0,0
Iga Swiatek,223,106,243,95,10,1855,1080,1916,801,86,911,546,981,459,25,Victoria Azarenka,264,153,271,122,11,2541,1424,2509,1159,101,1216,681,1247,591,37,0,0,0
Bianca Andreescu,269,142,271,107,3,2770,1617,2724,1222,92,141,77,130,52,4,Petra Martic,449,252,418,140,20,1488,888,1473,584,88,934,541,882,384,25,0,0,0
Aryna Sabalenka,415,258,428,178,33,3536,2134,3569,1564,268,1162,686,1109,521,59,Jessica Pegula,299,168,288,114,8,2838,1669,2919,1313,110,695,360,649,298,17,0,0,0
Amanda Anisimova,151,71,121,49,3,1654,931,1666,714,34,922,490,872,413,18,Danielle Collins,203,120,186,63,5,2077,1215,1979,831,119,716,397,746,331,24,0,0,0
Ons Jabeur,677,397,671,290,42,3866,2258,4002,1713,245,1025,584,1069,482,43,Yulia Putintseva,190,112,207,101,8,4008,2243,4036,1767,79,1097,568,1187,544,15,0,0,0
Maria Sakkari,399,221,398,149,20,2727,1615,2861,1193,162,1205,686,1252,597,64,Cori Gauff,333,183,307,117,17,1856,1068,1865,776,88,1171,660,1236,569,58,0,0,0
Jil Teichmann,0,0,0,0,0,1994,1161,1926,813,82,921,514,916,436,22,Elena Rybakina,514,316,513,209,41,2456,1486,2351,936,184,904,522,895,393,35,0,0,0
Daria Kasatkina,601,311,550,265,16,2466,1355,2605,1179,49,550,278,540,271,13,Paula Badosa,365,212,388,156,18,1931,1149,1858,752,104,1094,663,1178,554,52,0,0,0
Iga Swiatek,0,0,0,0,0,148,92,136,64,9,0,0,0,0,0,Qinwen Zheng,0,0,0,0,0,76,44,56,11,7,0,0,0,0,0,0,0,0
Jessica Pegula,0,0,0,0,0,1035,594,1018,442,28,732,413,667,323,20,Irina Camelia Begu,145,77,146,57,7,979,568,1048,426,32,769,425,736,319,20,0,0,0
Veronika Kudermetova,536,323,525,201,42,2721,1559,2783,1099,196,1255,710,1172,503,46,Madison Keys,391,240,407,155,28,2489,1523,2526,1072,226,947,549,955,393,68,0,0,0
Daria Kasatkina,299,155,267,133,6,1775,943,1867,853,32,734,380,785,360,18,Camila Giorgi,515,279,558,243,24,1678,957,1698,712,66,770,430,717,304,28,0,0,0
Martina Trevisan,0,0,0,0,0,376,192,328,119,3,290,133,294,127,1,Aliaksandra Sasnovich,0,0,0,0,0,526,294,520,207,27,306,168,318,126,9,0,0,0
Leylah Fernandez,0,0,0,0,0,1446,837,1417,589,34,339,166,352,166,7,Amanda Anisimova,488,259,456,197,12,843,483,857,368,16,718,387,667,332,20,0,0,0
Cori Gauff,272,160,265,97,20,3080,1801,2938,1215,174,1065,620,1126,523,42,Elise Mertens,453,259,457,196,16,3757,2187,3715,1667,197,1513,861,1672,737,43,0,0,0
Sloane Stephens,337,190,341,160,7,1913,1062,1906,792,35,652,346,659,278,9,Jil Teichmann,51,24,44,11,2,1752,1033,1771,765,69,795,454,846,407,20,0,0,0
Iga Swiatek,223,106,243,95,10,1562,899,1635,703,70,617,368,653,298,13,Jessica Pegula,247,142,242,102,8,1822,1092,1925,862,81,755,395,703,317,20,0,0,0
Daria Kasatkina,424,234,388,189,8,2327,1231,2596,1165,50,1155,613,1277,626,23,Veronika Kudermetova,307,182,299,115,24,3170,1821,3111,1262,222,1304,728,1253,554,54,0,0,0
Martina Trevisan,77,39,71,28,1,539,274,414,167,9,465,219,425,191,1,Leylah Fernandez,111,68,89,30,1,948,536,866,394,31,93,63,110,61,0,0,0,0
Cori Gauff,168,100,164,59,9,1221,704,1223,533,65,978,562,1033,486,38,Sloane Stephens,251,133,244,101,6,1494,838,1491,622,34,1092,604,1127,487,18,0,0,0
Iga Swiatek,245,145,283,124,14,2048,1204,2146,951,103,965,582,970,461,20,Daria Kasatkina,523,266,490,232,12,2626,1407,2789,1236,48,1034,545,1116,516,24,0,0,0
Cori Gauff,60,38,52,22,9,1046,619,1063,443,54,480,275,485,230,20,Martina Trevisan,73,37,51,15,1,401,203,350,126,5,572,276,504,228,2,0,0,0
Iga Swiatek,228,113,263,99,10,1383,831,1427,588,60,941,574,1005,477,15,Cori Gauff,314,186,304,116,18,2257,1312,2211,915,139,993,564,1048,479,36,0,0,0
Ajla Tomljanovic,400,230,384,172,13,2821,1579,2758,1164,108,805,418,794,351,32,Alize Cornet,587,352,591,242,12,2241,1269,2226,968,57,638,325,656,304,10,0,0,0
Elena Rybakina,684,409,690,286,64,3157,1954,3137,1265,224,1134,653,1140,509,43,Petra Martic,508,296,487,179,26,2687,1602,2770,1122,142,1970,1145,1927,849,58,0,0,0
Simona Halep,365,216,402,201,8,2244,1288,2346,1055,68,1328,767,1361,675,35,Paula Badosa,350,205,374,159,18,1635,965,1604,694,88,1321,769,1374,624,66,0,0,0
Amanda Anisimova,128,72,113,46,3,220,111,221,108,4,112,61,77,34,1,Harmony Tan,0,0,0,0,0,100,53,89,38,6,270,122,252,117,1,0,0,0
Marie Bouzkova,134,89,124,59,1,1744,984,1859,768,43,364,193,349,148,6,Caroline Garcia,214,122,165,50,13,1594,920,1498,549,73,838,496,847,345,41,0,0,0
Ons Jabeur,889,554,956,404,55,3913,2319,4230,1861,244,935,512,945,436,40,Elise Mertens,685,390,713,302,23,4859,2831,5021,2282,249,1914,1083,2118,943,60,0,0,0
Tatjana Maria,353,203,323,141,17,768,384,712,276,32,108,66,109,42,5,Jelena Ostapenko,229,129,211,99,8,1007,529,974,404,30,550,290,521,248,17,0,0,0
Jule Niemeier,0,0,0,0,0,0,0,0,0,0,44,20,52,18,3,Heather Watson,0,0,0,0,0,153,103,188,79,16,0,0,0,0,0,0,0,0
Elena Rybakina,615,354,660,276,52,2892,1738,2856,1191,212,1085,633,1051,475,48,Ajla Tomljanovic,704,408,680,286,33,3199,1803,3255,1412,121,1177,620,1216,556,45,0,0,0
Simona Halep,218,134,221,104,5,2771,1554,2878,1320,93,1313,746,1335,700,35,Amanda Anisimova,321,161,303,126,5,1963,1100,1926,809,44,910,499,925,429,16,0,0,0
Ons Jabeur,471,298,524,222,27,3161,1883,3421,1505,190,274,154,261,138,7,Marie Bouzkova,175,103,175,83,3,2436,1398,2542,1062,63,613,312,557,250,9,0,0,0
Tatjana Maria,0,0,0,0,0,75,44,89,36,3,0,0,0,0,0,Jule Niemeier,0,0,0,0,0,0,0,0,0,0,640,392,624,248,72,0,0,0
Elena Rybakina,536,318,594,249,46,2613,1571,2536,1053,177,965,561,909,417,48,Simona Halep,264,174,227,104,6,3162,1801,3286,1502,110,1533,893,1505,760,36,0,0,0
Ons Jabeur,291,195,336,146,30,1234,757,1405,645,84,338,195,326,153,14,Tatjana Maria,244,134,260,106,8,1154,607,1122,466,65,151,82,174,66,7,0,0,0
Elena Rybakina,426,236,432,174,37,2733,1677,2677,1106,204,1146,675,1157,500,48,Ons Jabeur,832,513,837,358,55,3391,1973,3444,1509,196,670,382,684,322,35,0,0,0
