surface,name1,pts_served1,service_pts_won1,pts_received1,receiving_pts_won1,aces1,name2,pts_served2,service_pts_won2,pts_received2,receiving_pts_won2,aces2,sample_size
Hard,Roger Federer,1853,1195,1863,687,142,David Ferrer,2073,1228,2008,785,61,50
Hard,Jo-Wilfried Tsonga,1001,675,1010,355,114,Grigor Dimitrov,698,456,661,218,74,21
Hard,Roger Federer,1169,810,1246,486,126,Feliciano Lopez,1031,662,957,294,118,27
Hard,Jo-Wilfried Tsonga,784,528,778,249,93,Roger Federer,838,571,883,337,76,20
Hard,Tommy Robredo,1042,636,991,372,47,Novak Djokovic,1827,1230,2049,843,136,34
Hard,David Ferrer,1386,824,1399,582,43,Mikhail Youzhny,1348,816,1311,495,79,39
Hard,Stan Wawrinka,385,277,452,186,40,Marin Cilic,474,283,506,190,37,12
Hard,Julien Benneteau,517,299,568,216,34,Jerzy Janowicz,623,411,679,224,92,17
Hard,Milos Raonic,133,92,165,76,28,Steve Johnson,249,153,236,79,26,6
Hard,Fabio Fognini,484,281,495,216,19,Yen Hsun Lu,268,160,287,116,13,10
Hard,Andy Murray,1275,837,1319,519,96,John Isner,1202,796,1174,353,185,31
Hard,Roger Federer,1333,878,1401,525,104,Gael Monfils,1060,666,1013,327,94,27
Hard,David Ferrer,1591,959,1560,676,46,Tommy Robredo,1167,705,1149,437,56,35
Hard,Julien Benneteau,1366,854,1422,540,111,Stan Wawrinka,1437,956,1530,608,152,36
Hard,Milos Raonic,545,372,565,188,85,Fabio Fognini,649,364,615,235,19,18
Hard,Roger Federer,1374,925,1434,576,114,Andy Murray,1435,909,1392,540,105,35
Hard,David Ferrer,1962,1227,2031,871,75,Julien Benneteau,1709,1082,1846,705,123,45
Hard,Roger Federer,1955,1289,1980,753,148,Milos Raonic,1418,975,1450,450,268,44
Hard,Roger Federer,1853,1195,1863,687,142,David Ferrer,2073,1228,2008,785,61,50
Hard,Novak Djokovic,2339,1594,2593,1065,198,Philipp Kohlschreiber,1394,883,1374,462,118,49
Hard,Andy Murray,1327,897,1429,597,122,Jo-Wilfried Tsonga,1495,996,1484,515,157,34
Hard,Stan Wawrinka,704,442,679,229,54,Tommy Robredo,323,185,290,95,15,13
Hard,Kei Nishikori,1039,656,1085,423,44,Milos Raonic,1147,802,1207,389,223,29
Hard,Tomas Berdych,188,135,205,70,22,Dominic Thiem,209,138,194,63,18,4
Hard,Marin Cilic,659,432,674,244,83,Gilles Simon,814,480,762,288,27,18
Hard,Gael Monfils,917,583,878,284,119,Grigor Dimitrov,837,532,799,262,100,23
Hard,Roger Federer,710,476,735,297,52,Roberto Bautista Agut,512,310,468,175,12,16
Hard,Novak Djokovic,2735,1882,3044,1307,226,Andy Murray,1794,1150,1746,699,148,55
Hard,Kei Nishikori,860,521,902,345,31,Stan Wawrinka,1284,867,1375,554,131,30
Hard,Marin Cilic,498,342,565,216,37,Tomas Berdych,550,393,593,227,51,15
Hard,Roger Federer,1333,878,1401,525,104,Gael Monfils,1060,666,1013,327,94,27
Hard,Kei Nishikori,791,465,806,289,20,Novak Djokovic,949,655,1043,449,73,23
Hard,Marin Cilic,862,554,931,349,84,Roger Federer,1168,798,1171,443,86,25
Hard,Marin Cilic,783,511,848,337,66,Kei Nishikori,829,520,800,301,35,23
Hard,Novak Djokovic,361,261,414,189,39,Mikhail Kukushkin,332,183,268,105,24,9
Hard,David Ferrer,1436,876,1425,552,44,Andy Murray,1603,1051,1646,664,154,40
Hard,Roger Federer,710,476,735,297,52,Roberto Bautista Agut,512,310,468,175,12,16
Hard,Julien Benneteau,493,299,470,150,41,Jack Sock,524,299,447,147,49,14
Hard,Tomas Berdych,1233,806,1249,477,117,Ivo Karlovic,642,456,655,186,133,24
Hard,Gilles Simon,0,0,0,0,0,Malek Jaziri,0,0,0,0,0,0
Hard,Mikhail Youzhny,544,353,594,226,33,Juan Monaco,512,298,485,193,15,13
Hard,Feliciano Lopez,1117,707,954,283,123,John Isner,1255,850,1219,368,196,28
Hard,Novak Djokovic,3160,2154,3529,1489,228,David Ferrer,2489,1508,2526,1033,87,72
Hard,Roger Federer,1029,685,1043,412,85,Julien Benneteau,760,458,838,323,58,23
Hard,Gilles Simon,1355,773,1256,485,48,Tomas Berdych,1585,1056,1592,648,170,39
Hard,Feliciano Lopez,1012,651,889,262,103,Mikhail Youzhny,776,500,759,288,44,22
Hard,Roger Federer,1868,1208,1831,652,129,Novak Djokovic,3163,2138,3506,1426,258,59
Hard,Gilles Simon,700,442,646,229,50,Feliciano Lopez,653,434,626,202,110,18
Hard,Roger Federer,1910,1294,1966,748,151,Gilles Simon,1548,910,1427,527,50,40
Hard,Novak Djokovic,1788,1255,2007,844,189,Gael Monfils,983,638,974,296,112,36
Hard,Andy Murray,1021,662,1041,438,87,Grigor Dimitrov,1126,693,1067,352,103,25
Hard,David Ferrer,779,489,789,325,20,Fernando Verdasco,844,535,850,293,49,19
Hard,Kei Nishikori,253,147,235,83,10,Jo-Wilfried Tsonga,267,177,240,71,24,7
Hard,Tomas Berdych,1091,738,1118,411,104,Feliciano Lopez,881,559,786,228,80,25
Hard,Kevin Anderson,1218,759,1172,378,161,Stan Wawrinka,1237,811,1244,466,121,31
Hard,Milos Raonic,577,403,590,180,85,Roberto Bautista Agut,767,456,731,269,22,20
Hard,Roger Federer,148,100,140,55,14,Lucas Pouille,75,44,77,24,4,3
Hard,Novak Djokovic,2735,1882,3044,1307,226,Andy Murray,1794,1150,1746,699,148,55
Hard,Kei Nishikori,832,523,834,340,45,David Ferrer,1052,651,1094,490,49,25
Hard,Tomas Berdych,1373,919,1479,585,179,Kevin Anderson,1365,886,1339,438,169,34
Hard,Milos Raonic,1418,975,1450,450,268,Roger Federer,1955,1289,1980,753,148,44
Hard,Novak Djokovic,949,655,1043,449,73,Kei Nishikori,791,465,806,289,20,23
Hard,Milos Raonic,1362,932,1390,462,237,Tomas Berdych,1560,1032,1661,627,153,40
Hard,Novak Djokovic,3750,2557,4142,1719,318,Milos Raonic,1515,1056,1557,491,295,72
Hard,Novak Djokovic,1751,1187,1930,802,144,Stan Wawrinka,1442,940,1481,556,124,45
Hard,Novak Djokovic,2371,1609,2629,1082,176,Tomas Berdych,1554,1015,1626,609,158,54
Hard,Novak Djokovic,1273,868,1354,541,115,Marin Cilic,608,382,662,251,51,23
Hard,Stan Wawrinka,2371,1515,2384,869,213,Tomas Berdych,2308,1543,2358,855,219,60
Hard,Stan Wawrinka,385,277,452,186,40,Marin Cilic,474,283,506,190,37,12
Hard,Tomas Berdych,550,393,593,227,51,Marin Cilic,498,342,565,216,37,15
Hard,Roger Federer,987,641,995,377,57,Kei Nishikori,957,590,946,347,30,24
Hard,Roger Federer,1374,925,1434,576,114,Andy Murray,1435,909,1392,540,105,35
Hard,Kei Nishikori,956,589,938,366,35,Andy Murray,790,501,774,352,55,22
Hard,Kei Nishikori,832,523,834,340,45,David Ferrer,1052,651,1094,490,49,25
Hard,Roger Federer,1955,1289,1980,753,148,Milos Raonic,1418,975,1450,450,268,44
Hard,Andy Murray,1618,1050,1606,650,127,Milos Raonic,1445,1026,1529,507,288,40
Hard,Roger Federer,1354,864,1343,480,96,Stan Wawrinka,1798,1146,1837,662,145,38
Hard,Novak Djokovic,949,655,1043,449,73,Kei Nishikori,791,465,806,289,20,23
Hard,Novak Djokovic,3163,2138,3506,1426,258,Roger Federer,1868,1208,1831,652,129,59
