name1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,name2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,grass_sample_size,hard_sample_size,clay_sample_size
Borna Coric,376,259,385,130,45,3023,1951,2880,978,284,1296,841,1413,542,72,Stefanos Tsitsipas,169,106,211,80,13,6159,4256,6321,2206,608,2909,1909,2791,1119,191,0,0,0
Stefanos Tsitsipas,399,261,462,162,37,8118,5642,8362,2965,802,3887,2556,3828,1525,250,Daniil Medvedev,1308,868,1416,548,155,8443,5744,8914,3543,1084,1450,912,1582,642,91,0,0,0
Borna Coric,499,346,492,158,54,3436,2253,3394,1186,322,1114,723,1214,459,68,Cameron Norrie,416,258,365,117,27,4520,2844,4565,1704,299,1041,674,1053,435,56,0,0,0
Daniil Medvedev,895,585,962,369,108,7273,4983,7753,3107,959,1065,676,1197,512,64,Taylor Fritz,730,489,679,196,79,6313,4151,6155,2094,749,1418,899,1482,543,152,0,0,0
Stefanos Tsitsipas,119,79,141,51,4,6338,4392,6465,2315,619,2966,1946,2849,1111,181,John Isner,650,468,655,200,143,4620,3313,4634,1314,1128,498,350,512,150,115,0,0,0
Cameron Norrie,305,213,317,107,24,2530,1592,2571,961,157,883,531,828,284,31,Carlos Alcaraz,82,41,64,16,2,1639,1053,1685,651,69,1016,602,1057,448,33,0,0,0
Borna Coric,324,230,318,97,31,2839,1883,2831,973,215,1585,1019,1650,620,92,Felix Auger Aliassime,1149,813,1167,396,184,3336,2209,3418,1140,405,1190,725,1117,431,77,0,0,0
Daniil Medvedev,1298,855,1400,543,156,7872,5331,8256,3285,1004,1256,769,1388,562,62,Denis Shapovalov,938,631,970,358,115,6529,4314,6572,2275,679,1980,1212,2063,804,118,0,0,0
Taylor Fritz,759,509,747,225,86,5832,3864,5750,1980,710,1466,904,1512,546,144,Andrey Rublev,514,344,512,191,47,5725,3825,6118,2390,621,2072,1349,2207,866,140,0,0,0
Stefanos Tsitsipas,311,203,383,140,31,6700,4628,6960,2454,633,3575,2379,3517,1410,223,Diego Schwartzman,711,475,806,320,11,4698,2833,4708,1891,104,3287,1921,3319,1430,48,0,0,0
John Isner,262,191,260,76,51,2166,1520,2116,558,471,327,231,330,84,80,Sebastian Korda,607,390,607,227,48,1071,658,1028,382,66,236,156,231,97,10,0,0,0
Cameron Norrie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ben Shelton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos Alcaraz,82,41,64,16,2,832,570,879,348,37,611,368,673,287,23,Marin Cilic,385,262,403,158,53,1268,799,1205,424,138,588,375,567,200,57,0,0,0
Felix Auger Aliassime,1070,729,1035,360,147,4410,2918,4543,1604,507,1440,888,1323,488,114,Jannik Sinner,132,73,139,55,2,4959,3226,5047,1964,313,1760,1074,1747,702,62,0,0,0
Borna Coric,373,266,346,104,44,2848,1875,2799,966,279,1007,652,1074,419,60,Roberto Bautista Agut,832,586,913,351,45,3837,2466,4043,1588,174,1128,688,1120,459,36,0,0,0
Nick Kyrgios,527,368,556,168,88,2863,1968,2722,753,585,145,89,128,29,20,Daniil Medvedev,322,216,395,154,44,4299,2971,4461,1708,540,602,364,659,276,30,0,0,0
Karen Khachanov,539,346,505,151,44,4658,2982,4834,1763,409,1575,945,1583,616,72,Pablo Carreno Busta,383,246,356,110,8,4169,2683,4113,1449,220,2189,1384,2388,970,103,0,0,0
Matteo Berrettini,1120,809,1149,399,172,3405,2312,3425,1137,449,2026,1347,2079,774,185,Alejandro Davidovich Fokina,269,153,220,68,11,1915,1130,1969,754,62,2311,1351,2271,911,45,0,0,0
Casper Ruud,107,71,99,32,6,1719,1116,1670,570,127,1613,1065,1582,588,79,Corentin Moutet,382,228,403,151,10,1437,890,1415,481,36,1505,856,1475,630,27,0,0,0
Jannik Sinner,0,0,0,0,0,2230,1420,2244,865,101,1252,746,1201,479,33,Ilya Ivashka,213,135,205,74,16,2018,1293,2047,754,159,379,244,370,144,23,0,0,0
Carlos Alcaraz,82,41,64,16,2,832,570,879,348,37,611,368,673,287,23,Marin Cilic,385,262,403,158,53,1268,799,1205,424,138,588,375,567,200,57,0,0,0
Andrey Rublev,808,550,906,360,71,7050,4723,7557,2939,754,2296,1485,2424,984,133,Cameron Norrie,835,552,770,246,61,6048,3763,6147,2387,409,1536,953,1498,569,77,0,0,0
Frances Tiafoe,506,323,513,170,31,4753,2998,4633,1673,344,895,543,873,319,50,Rafael Nadal,61,48,76,36,5,2849,1964,2897,1139,207,2732,1767,2786,1320,76,0,0,0
Karen Khachanov,497,320,471,133,45,3047,1976,3100,1100,284,817,484,768,261,38,Nick Kyrgios,633,424,615,183,104,2680,1861,2576,721,510,219,145,213,59,35,0,0,0
Casper Ruud,262,174,256,84,16,2841,1815,2717,953,191,2642,1709,2642,1027,136,Matteo Berrettini,1347,966,1336,441,192,3161,2170,3155,1003,386,1653,1101,1706,639,137,0,0,0
Carlos Alcaraz,82,41,64,16,2,1303,810,1306,492,43,685,402,733,318,13,Jannik Sinner,132,73,139,55,2,1775,1139,1849,734,124,1230,737,1254,516,31,0,0,0
Frances Tiafoe,524,339,552,186,39,6473,4151,6418,2292,466,1148,701,1105,407,61,Andrey Rublev,570,387,614,224,51,5746,3788,6087,2386,579,1666,1048,1753,700,100,0,0,0
Casper Ruud,301,198,299,87,19,3548,2289,3446,1147,231,3008,1941,3063,1186,141,Karen Khachanov,721,473,690,220,57,5079,3280,5220,1906,448,1506,918,1485,568,76,0,0,0
Carlos Alcaraz,82,41,64,16,2,1278,788,1275,495,54,390,224,381,146,13,Frances Tiafoe,103,70,78,27,7,2793,1758,2760,978,191,646,388,586,198,34,0,0,0
Carlos Alcaraz,82,41,64,16,2,1557,988,1648,630,68,711,426,739,320,22,Casper Ruud,57,31,48,14,2,1501,925,1386,459,75,1234,811,1255,513,57,0,0,0
Holger Rune,0,0,0,0,0,185,128,197,71,14,299,167,285,96,9,Novak Djokovic,0,0,0,0,0,324,223,362,147,36,344,234,351,153,21,0,0,0
Holger Rune,0,0,0,0,0,275,185,294,115,20,596,343,595,233,24,Felix Auger Aliassime,0,0,0,0,0,557,379,538,207,79,348,221,325,104,33,0,0,0
Novak Djokovic,1157,814,1230,495,81,6168,4272,6698,2749,589,2946,1923,2994,1327,164,Stefanos Tsitsipas,256,170,311,116,30,6550,4539,6684,2341,635,3306,2227,3304,1321,205,0,0,0
Holger Rune,0,0,0,0,0,258,177,289,122,23,428,243,446,164,12,Carlos Alcaraz,0,0,0,0,0,351,252,364,136,28,406,242,399,184,7,0,0,0
Felix Auger Aliassime,1104,773,1106,409,150,4280,2782,4284,1505,482,1596,1007,1545,589,128,Frances Tiafoe,623,419,661,232,55,5413,3409,5288,1938,375,1345,796,1281,460,69,0,0,0
Novak Djokovic,215,148,211,90,12,1469,1049,1590,671,166,1195,777,1366,617,53,Lorenzo Musetti,96,57,82,18,3,750,434,711,266,28,918,559,899,375,24,0,0,0
Stefanos Tsitsipas,78,51,103,33,15,5083,3561,5313,1893,488,2031,1405,2104,836,135,Tommy Paul,72,45,79,26,3,3504,2189,3567,1359,195,899,541,902,308,44,0,0,0
Carlos Alcaraz,82,41,64,16,2,929,602,936,361,33,577,344,591,254,17,Grigor Dimitrov,47,36,63,17,6,2466,1536,2440,913,141,984,605,1005,381,39,0,0,0
Holger Rune,0,0,0,0,0,351,219,363,121,24,538,304,541,207,20,Andrey Rublev,104,72,114,50,11,503,349,567,237,59,484,313,500,212,37,0,0,0
Frances Tiafoe,687,446,716,240,54,5001,3207,5063,1830,350,1195,727,1147,401,74,Alex De Minaur,880,588,887,324,36,4469,2834,4499,1692,207,390,247,392,147,20,0,0,0
Felix Auger Aliassime,446,316,433,137,80,3332,2174,3364,1185,367,1039,677,932,331,77,Gilles Simon,914,567,899,347,38,2307,1402,2349,891,109,669,346,628,235,18,0,0,0
Novak Djokovic,855,620,951,392,68,5906,4126,6380,2592,577,3336,2179,3412,1486,166,Karen Khachanov,926,611,872,263,87,5159,3362,5461,2001,463,1379,835,1336,480,65,0,0,0
Lorenzo Musetti,0,0,0,0,0,1153,699,1107,394,58,1228,712,1237,486,22,Casper Ruud,0,0,0,0,0,950,582,912,295,78,1805,1189,1825,695,105,0,0,0
Stefanos Tsitsipas,133,84,175,57,16,3228,2238,3377,1125,298,1887,1242,1871,744,106,Corentin Moutet,519,303,558,190,13,1681,1036,1674,551,50,808,449,765,331,15,0,0,0
Tommy Paul,72,45,79,26,3,2568,1592,2542,951,145,1115,679,1080,362,52,Pablo Carreno Busta,383,246,356,110,8,2806,1812,2705,954,148,1148,722,1254,500,57,0,0,0
Novak Djokovic,586,410,635,241,35,4484,3115,4785,1967,411,2625,1757,2868,1277,121,Casper Ruud,196,135,193,53,13,2431,1572,2357,771,152,3303,2159,3361,1338,174,0,0,0
Casper Ruud,417,285,414,127,27,3680,2395,3580,1252,238,3181,2081,3252,1286,162,Andrey Rublev,691,480,787,324,67,5929,3977,6292,2447,628,1769,1152,1874,728,108,0,0,0
Novak Djokovic,1086,756,1116,444,77,4801,3377,5178,2121,507,2577,1688,2704,1189,124,Taylor Fritz,653,435,575,155,66,5059,3358,5069,1730,621,1234,758,1318,504,122,0,0,0
Rafael Nadal,385,277,394,145,36,3795,2654,4034,1595,295,2860,1847,2909,1347,94,Casper Ruud,212,134,205,66,12,2619,1659,2455,805,187,2743,1796,2730,1047,144,0,0,0
Felix Auger Aliassime,989,686,1017,325,158,4056,2627,4095,1410,516,1335,832,1258,472,98,Rafael Nadal,477,342,486,186,46,3427,2420,3695,1460,282,2371,1557,2322,1073,79,0,0,0
Taylor Fritz,565,383,546,160,76,4952,3239,4807,1587,590,1060,668,1114,404,113,Rafael Nadal,343,248,365,149,36,3012,2095,3176,1247,256,3020,1957,3027,1392,95,0,0,0
Casper Ruud,262,182,257,75,17,3181,2105,3096,1051,223,3677,2400,3664,1420,194,Felix Auger Aliassime,1468,1031,1512,519,222,4642,3033,4752,1666,572,1961,1237,1906,709,151,0,0,0
Casper Ruud,155,111,158,43,11,3610,2362,3552,1229,268,2821,1832,2848,1114,133,Taylor Fritz,615,413,616,187,71,5967,3991,5857,2011,776,1412,891,1473,541,116,0,0,0
Taylor Fritz,848,563,756,220,90,6014,4024,5891,1968,755,1500,961,1565,567,150,Felix Auger Aliassime,1295,897,1306,433,214,4554,2973,4672,1601,565,1324,850,1295,464,115,0,0,0
Stefanos Tsitsipas,399,261,462,162,37,8118,5642,8362,2965,802,3887,2556,3828,1525,250,Daniil Medvedev,1308,868,1416,548,155,8443,5744,8914,3543,1084,1450,912,1582,642,91,0,0,0
Andrey Rublev,688,467,785,301,63,6875,4570,7392,2876,732,2255,1461,2368,974,140,Stefanos Tsitsipas,411,267,466,157,39,7880,5503,8124,2883,781,3721,2443,3671,1453,222,0,0,0
Novak Djokovic,1157,814,1230,495,81,6168,4272,6698,2749,589,2946,1923,2994,1327,164,Stefanos Tsitsipas,256,170,311,116,30,6550,4539,6684,2341,635,3306,2227,3304,1321,205,0,0,0
Andrey Rublev,775,512,831,318,68,7429,4964,7900,3086,757,2447,1593,2594,1047,162,Daniil Medvedev,1235,808,1323,511,156,8382,5735,8924,3581,1102,1607,990,1740,693,89,0,0,0
Novak Djokovic,1081,757,1130,450,69,5623,3959,6100,2506,559,2765,1791,2931,1283,130,Daniil Medvedev,1249,833,1347,527,153,6868,4687,7240,2910,863,889,552,955,359,55,0,0,0
Novak Djokovic,1157,814,1230,495,81,6208,4299,6650,2720,594,3549,2321,3681,1615,179,Andrey Rublev,696,465,773,286,64,6136,4088,6667,2599,658,2273,1482,2383,956,163,0,0,0
