name1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,name2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,grass_sample_size,hard_sample_size,clay_sample_size
Daria Kasatkina,0,0,0,0,0,61,31,60,20,1,0,0,0,0,0,Caroline Wozniacki,0,0,0,0,0,60,40,61,30,1,0,0,0,0,0,0,1,0
Angelique Kerber,0,0,0,0,0,71,43,90,33,0,0,0,0,0,0,Caroline Garcia,0,0,0,0,0,90,57,71,28,7,0,0,0,0,0,0,1,0
Carla Suarez Navarro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Danielle Collins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Venus Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anastasija Sevastova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karolina Pliskova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amanda Anisimova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naomi Osaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maria Sakkari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petra Martic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marketa Vondrousova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simona Halep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Qiang Wang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daria Kasatkina,0,0,0,0,0,244,146,226,90,4,0,0,0,0,0,Angelique Kerber,0,0,0,0,0,226,136,244,98,3,0,0,0,0,0,0,3,0
Venus Williams,0,0,0,0,0,92,51,72,37,4,0,0,0,0,0,Carla Suarez Navarro,0,0,0,0,0,72,35,92,41,2,0,0,0,0,0,0,1,0
