name1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,name2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,grass_sample_size,hard_sample_size,clay_sample_size
Milos Raonic,1648,1196,1728,547,308,6066,4327,6305,2143,1070,1597,1086,1642,576,185,Sam Querrey,1825,1274,1900,604,331,4457,2940,4478,1502,701,1436,937,1390,461,194,0,0,0
Borna Coric,491,289,430,137,33,4394,2767,4475,1576,301,1972,1239,1954,676,129,Kevin Anderson,1556,1147,1721,535,357,6387,4416,6539,2175,1152,1750,1118,1679,584,203,0,0,0
Roger Federer,1545,1149,1760,656,187,4423,3134,4932,1978,502,839,576,869,344,50,Hyeon Chung,113,76,117,33,3,2309,1385,2387,897,112,994,622,1050,387,33,0,0,0
Juan Martin del Potro,562,395,620,213,58,4329,2907,4416,1563,447,788,494,820,321,65,Milos Raonic,1305,939,1339,424,221,4469,3116,4442,1483,756,930,592,878,279,96,0,0,0
Roger Federer,2475,1827,2752,1004,301,5586,4000,6316,2523,686,1169,793,1239,479,79,Borna Coric,520,321,448,123,39,4555,2872,4602,1549,316,2393,1484,2389,864,153,0,0,0
Juan Martin del Potro,600,423,649,236,60,4217,2844,4352,1554,420,711,448,740,287,66,Roger Federer,1995,1472,2214,813,234,4687,3332,5280,2077,534,852,590,877,336,68,0,0,0
John Isner,969,718,904,214,262,7616,5504,7611,2208,1763,2557,1832,2556,732,509,Marin Cilic,2394,1709,2575,881,417,6585,4402,6923,2544,932,1913,1238,1946,791,184,0,0,0
Hyeon Chung,113,76,117,33,3,2705,1638,2724,1046,124,1159,733,1222,476,39,Joao Sousa,515,333,481,149,17,2755,1710,2791,1056,114,2013,1256,2070,777,79,0,0,0
Milos Raonic,1730,1273,1834,603,332,4905,3514,5085,1654,901,1161,750,1195,401,135,Jeremy Chardy,854,592,849,252,118,3939,2494,3906,1301,393,1860,1113,1844,683,112,0,0,0
Juan Martin del Potro,238,170,263,91,34,1572,1077,1644,591,185,193,131,213,82,20,Filip Krajinovic,0,0,0,0,0,839,508,764,236,60,177,93,150,48,6,0,0,0
Borna Coric,162,92,141,27,17,1188,736,1167,389,79,136,91,140,45,12,Denis Shapovalov,104,77,103,24,8,1201,778,1211,432,109,0,0,0,0,0,0,0,0
Alexander Zverev,1500,984,1450,475,164,4919,3160,4769,1698,440,2213,1407,2266,882,167,Nick Kyrgios,839,557,752,205,135,5107,3532,5018,1706,892,2044,1356,1950,612,276,0,0,0
Kevin Anderson,233,174,295,92,51,1805,1271,1795,592,292,750,482,702,245,83,Frances Tiafoe,321,206,343,116,44,1654,1037,1678,580,116,203,121,227,93,16,0,0,0
Pablo Carreno Busta,261,152,235,60,13,3973,2439,3844,1342,238,3671,2282,3689,1430,163,Fernando Verdasco,1413,943,1379,450,164,4151,2677,4128,1429,323,2055,1342,2223,878,106,0,0,0
John Isner,863,599,808,218,184,3876,2840,4007,1245,901,1501,1089,1473,414,312,Hyeon Chung,283,179,265,91,11,2613,1578,2614,1009,130,1185,753,1255,500,50,0,0,0
Juan Martin del Potro,562,395,620,213,58,4329,2907,4416,1563,447,788,494,820,321,65,Milos Raonic,1305,939,1339,424,221,4469,3116,4442,1483,756,930,592,878,279,96,0,0,0
Alexander Zverev,1614,1079,1566,537,183,5602,3610,5323,1895,485,2894,1813,2907,1132,186,Borna Coric,564,339,481,128,39,4822,2987,4807,1638,325,2185,1381,2147,763,137,0,0,0
Pablo Carreno Busta,101,63,81,15,6,3339,2097,3321,1203,219,2965,1853,3042,1190,131,Kevin Anderson,1003,733,1097,337,232,4523,3159,4648,1525,833,1994,1303,1923,664,252,0,0,0
John Isner,385,250,301,63,65,5205,3712,5114,1442,1163,1622,1138,1626,472,325,Juan Martin del Potro,392,269,391,132,42,4345,2893,4473,1628,464,722,455,746,283,65,0,0,0
Alexander Zverev,1407,951,1420,497,164,5428,3469,5194,1878,480,2661,1674,2713,1078,173,Pablo Carreno Busta,314,181,293,77,16,4009,2495,3878,1351,231,3722,2324,3743,1479,163,0,0,0
John Isner,1289,927,1188,316,303,6819,4943,6813,2014,1604,2574,1831,2536,745,526,Alexander Zverev,1914,1259,1854,653,201,5808,3733,5484,1905,539,2643,1687,2666,1056,186,0,0,0
Marin Cilic,2425,1749,2659,903,427,7039,4676,7323,2697,937,1637,1046,1597,632,141,Milos Raonic,1850,1359,1967,634,346,5978,4217,6149,2058,1026,1803,1247,1862,666,255,0,0,0
Kei Nishikori,496,335,507,177,29,6142,3972,6295,2438,299,3035,1955,3104,1281,114,Andreas Seppi,1005,654,1018,351,70,4063,2536,4043,1408,307,1287,750,1197,454,69,0,0,0
Alexander Zverev,1510,1010,1482,511,152,3775,2470,3647,1322,350,2048,1305,2097,818,152,Jan Lennard Struff,593,386,561,170,62,2882,1882,2860,1011,331,1680,1044,1737,613,120,0,0,0
Richard Gasquet,949,644,954,364,55,4533,2945,4640,1702,278,1213,767,1159,454,49,Mischa Zverev,676,476,700,218,85,3791,2401,3811,1324,269,1064,668,1039,367,67,0,0,0
David Goffin,953,615,923,327,67,8589,5419,8914,3533,633,3740,2333,3785,1537,240,Roberto Bautista Agut,1329,853,1340,489,44,8067,5248,8223,3207,361,3365,2103,3416,1359,122,0,0,0
Grigor Dimitrov,1164,789,1166,395,141,8726,5722,8735,3225,747,1916,1189,1908,708,118,Philipp Kohlschreiber,1167,788,1216,409,112,3990,2600,4139,1485,298,2870,1856,2984,1171,161,0,0,0
Dominic Thiem,1170,806,1352,460,127,5984,3861,6215,2238,487,4395,2897,4527,1829,270,Novak Djokovic,1294,908,1348,510,106,8018,5432,8548,3688,500,3337,2212,3498,1518,151,0,0,0
Rafael Nadal,420,299,453,153,40,3540,2334,3586,1454,158,1993,1358,2249,1049,69,Karen Khachanov,460,282,418,158,40,2529,1639,2581,907,305,1936,1218,1877,680,138,0,0,0
Kei Nishikori,934,631,942,356,51,7748,5072,8098,3142,382,3327,2120,3276,1334,115,Marin Cilic,2363,1718,2633,896,405,7456,4994,7836,2887,1033,2098,1346,2074,815,201,0,0,0
Alexander Zverev,1473,976,1408,475,164,6281,4037,6019,2131,574,2804,1759,2815,1125,188,Richard Gasquet,1552,1026,1536,551,67,5134,3340,5303,1995,300,1731,1098,1687,651,72,0,0,0
Grigor Dimitrov,1262,870,1279,447,157,8818,5863,8975,3327,771,1976,1243,1963,739,118,David Goffin,872,554,787,267,56,7180,4531,7347,2888,543,2695,1651,2706,1093,161,0,0,0
Rafael Nadal,579,414,600,210,58,7618,5114,7989,3199,325,4071,2674,4491,2075,124,Dominic Thiem,1637,1123,1768,584,168,6575,4236,6815,2448,522,4581,3037,4832,1988,285,0,0,0
Kei Nishikori,633,397,627,226,22,7436,4858,7732,2989,379,3081,1978,3117,1251,105,Alexander Zverev,1753,1157,1724,619,194,5579,3606,5320,1822,510,2248,1424,2311,925,163,0,0,0
Rafael Nadal,726,507,747,253,59,6920,4665,7275,2912,290,4267,2789,4626,2078,126,Grigor Dimitrov,1127,767,1124,402,126,8879,5926,9075,3443,756,1787,1117,1789,652,115,0,0,0
Rafael Nadal,971,680,1009,373,79,6962,4690,7325,2903,282,4010,2645,4452,2025,121,Kei Nishikori,1024,680,1051,388,52,7568,4934,7781,2960,373,3368,2135,3345,1356,114,0,0,0
Alexander Zverev,1213,804,1208,427,122,3420,2220,3235,1124,342,2328,1471,2362,947,155,Leonardo Mayer,246,175,214,68,14,2485,1575,2469,854,205,1896,1220,1821,597,114,0,0,0
John Isner,1080,815,1104,316,326,5486,3996,5412,1592,1336,2282,1659,2301,674,469,Pablo Cuevas,817,520,749,226,81,3337,2097,3240,1116,256,3532,2322,3539,1302,236,0,0,0
Denis Shapovalov,200,144,197,51,20,1227,792,1243,433,105,0,0,0,0,0,Milos Raonic,490,350,493,164,88,1326,925,1290,418,202,744,505,778,284,97,0,0,0
Kyle Edmund,785,483,799,283,60,4174,2662,4091,1464,287,1346,846,1299,466,84,David Goffin,616,415,630,229,50,6023,3771,6221,2467,425,1964,1179,1936,768,107,0,0,0
Kevin Anderson,978,720,1044,334,240,6007,4143,6174,2056,1067,1624,1072,1646,567,210,Philipp Kohlschreiber,1147,772,1211,407,110,4018,2629,4141,1450,253,2544,1667,2731,1102,162,0,0,0
Dusan Lajovic,463,310,426,108,30,2568,1598,2476,815,124,1951,1236,1992,677,94,Juan Martin del Potro,688,482,760,272,69,4129,2784,4215,1491,411,778,514,822,312,77,0,0,0
Dominic Thiem,1391,948,1506,503,144,6057,3929,6252,2177,488,4546,2955,4693,1893,283,Borna Coric,630,370,544,164,44,5812,3656,5920,2047,420,2812,1786,2865,1039,191,0,0,0
Rafael Nadal,776,543,775,303,54,6442,4310,6696,2649,275,3769,2469,4046,1811,111,Diego Schwartzman,492,281,509,184,9,3532,2143,3695,1498,130,3584,2043,3566,1463,86,0,0,0
Alexander Zverev,1914,1259,1854,653,201,5808,3733,5484,1905,539,2643,1687,2666,1056,186,John Isner,1289,927,1188,316,303,6819,4943,6813,2014,1604,2574,1831,2536,745,526,0,0,0
Denis Shapovalov,104,77,103,24,8,1138,711,1079,371,113,0,0,0,0,0,Kyle Edmund,98,51,92,34,7,750,473,796,294,57,302,171,260,105,10,0,0,0
Kevin Anderson,1053,780,1142,363,249,3918,2709,3985,1300,681,1146,742,1094,374,147,Dusan Lajovic,514,347,493,131,33,1915,1206,1783,580,97,2332,1423,2296,794,95,0,0,0
Dominic Thiem,1637,1123,1768,584,168,6575,4236,6815,2448,522,4581,3037,4832,1988,285,Rafael Nadal,579,414,600,210,58,7618,5114,7989,3199,325,4071,2674,4491,2075,124,0,0,0
Alexander Zverev,391,244,344,124,43,2120,1369,2035,708,199,387,249,384,152,36,Denis Shapovalov,200,144,197,51,20,1393,898,1371,470,144,0,0,0,0,0,0,0,0
Dominic Thiem,1389,961,1525,524,150,5617,3662,5817,2135,453,4287,2828,4458,1785,275,Kevin Anderson,1515,1115,1667,508,346,6465,4482,6655,2216,1152,2275,1483,2214,768,280,0,0,0
Alexander Zverev,1448,937,1443,504,157,6268,4033,5957,2095,553,2625,1690,2611,1036,189,Dominic Thiem,1318,921,1504,514,154,5902,3813,6012,2113,440,3804,2475,4024,1580,230,0,0,0
Alexander Zverev,958,638,944,326,125,5062,3234,4852,1704,431,1979,1286,2029,796,155,Kyle Edmund,769,475,754,253,60,3596,2273,3550,1261,219,1182,729,1093,383,71,0,0,0
David Goffin,629,399,569,192,46,5353,3328,5413,2079,373,2637,1611,2650,1082,149,Juan Martin del Potro,725,507,795,279,67,5142,3475,5288,1908,540,829,529,856,327,79,0,0,0
Marin Cilic,2190,1560,2350,809,382,6132,4081,6472,2386,836,1184,766,1152,445,110,Benoit Paire,1102,697,1004,357,123,3914,2349,3840,1365,409,2557,1472,2417,961,158,0,0,0
Pablo Carreno Busta,155,89,152,41,9,2557,1605,2529,903,177,2337,1487,2380,958,112,Aljaz Bedene,850,530,830,307,79,2319,1394,2371,856,274,1384,852,1420,494,88,0,0,0
Novak Djokovic,837,574,860,315,53,6598,4502,7146,3076,398,3266,2172,3405,1458,139,Albert Ramos,675,439,588,173,40,3751,2342,3661,1285,195,3587,2189,3714,1426,125,0,0,0
Kei Nishikori,849,551,848,315,43,7168,4643,7405,2887,359,3081,1979,3084,1267,111,Philipp Kohlschreiber,1211,831,1307,433,115,4073,2663,4215,1489,286,3238,2079,3465,1390,196,0,0,0
Fabio Fognini,0,0,0,0,0,1252,727,1159,407,40,869,481,798,291,26,Peter Gojowczyk,260,142,237,80,17,914,567,908,313,77,0,0,0,0,0,0,0,0
Rafael Nadal,65,51,54,13,11,1591,1050,1628,648,68,614,412,756,370,24,Denis Shapovalov,200,144,197,51,20,1177,757,1222,424,103,0,0,0,0,0,0,0,0
Alexander Zverev,1692,1141,1653,559,205,6564,4218,6268,2192,615,3012,1905,2984,1179,204,David Goffin,776,497,741,247,52,7888,4961,8047,3154,556,3011,1861,3035,1216,182,0,0,0
Marin Cilic,1567,1144,1693,589,282,5705,3850,6016,2264,786,1605,1043,1611,646,164,Pablo Carreno Busta,314,181,293,77,16,4373,2698,4162,1467,245,3512,2185,3635,1427,168,0,0,0
Novak Djokovic,1076,753,1125,422,97,7518,5090,7894,3360,471,3059,2037,3155,1346,132,Kei Nishikori,924,612,935,342,53,6684,4385,6977,2680,329,3155,2005,3179,1314,109,0,0,0
Rafael Nadal,582,418,604,216,53,5411,3606,5557,2266,202,3761,2487,4095,1844,112,Fabio Fognini,680,430,705,263,28,4484,2692,4327,1586,210,3888,2326,3811,1498,140,0,0,0
Alexander Zverev,1818,1195,1787,630,211,5859,3761,5572,1965,538,2055,1289,2080,826,151,Marin Cilic,2281,1632,2470,840,389,6648,4416,6923,2536,913,1504,986,1504,595,141,0,0,0
Rafael Nadal,854,586,870,309,63,6695,4497,7019,2822,279,3988,2622,4446,2065,122,Novak Djokovic,1239,866,1289,483,100,8012,5439,8490,3634,499,3324,2191,3419,1474,146,0,0,0
Rafael Nadal,688,487,710,252,54,6896,4618,7218,2833,286,4270,2800,4704,2127,123,Alexander Zverev,1517,1006,1492,496,156,6123,3960,5794,2025,543,2659,1691,2704,1092,185,0,0,0
Rafael Nadal,85,62,104,45,4,1021,671,1135,506,56,1329,840,1383,586,30,Maximilian Marterer,151,102,162,46,13,234,147,247,73,17,384,223,367,119,22,0,0,0
Diego Schwartzman,417,239,407,147,5,3320,2016,3418,1380,123,3145,1793,3185,1326,81,Kevin Anderson,1158,842,1299,399,266,6081,4244,6255,2054,1081,1888,1229,1879,658,242,0,0,0
Marin Cilic,1976,1427,2112,712,338,6473,4298,6694,2450,882,2334,1518,2344,926,233,Fabio Fognini,597,378,617,221,27,5138,3091,4952,1831,238,4620,2760,4519,1789,163,0,0,0
Juan Martin del Potro,392,269,391,132,42,4345,2893,4473,1628,464,722,455,746,283,65,John Isner,385,250,301,63,65,5205,3712,5114,1442,1163,1622,1138,1626,472,325,0,0,0
Marco Cecchinato,64,27,59,13,2,176,97,139,34,12,945,592,935,322,31,David Goffin,416,265,375,120,28,1336,818,1463,566,104,511,344,492,185,46,0,0,0
Novak Djokovic,1294,910,1335,513,106,6045,4094,6394,2718,369,3042,2001,3141,1344,143,Fernando Verdasco,1431,943,1368,431,172,4255,2702,4339,1515,334,2123,1294,2238,851,91,0,0,0
Dominic Thiem,1313,911,1417,469,129,5909,3787,6121,2144,472,4171,2733,4307,1727,268,Kei Nishikori,871,574,883,325,44,7773,5077,8146,3143,387,3241,2059,3227,1333,109,0,0,0
Alexander Zverev,1012,675,917,293,105,3373,2168,3303,1211,303,1334,837,1290,506,99,Karen Khachanov,429,262,376,132,41,2414,1560,2439,817,303,1684,1096,1620,584,117,0,0,0
Rafael Nadal,776,543,775,303,54,6442,4310,6696,2649,275,3769,2469,4046,1811,111,Diego Schwartzman,492,281,509,184,9,3532,2143,3695,1498,130,3584,2043,3566,1463,86,0,0,0
Juan Martin del Potro,659,457,708,234,62,4819,3243,4941,1774,515,703,454,731,271,66,Marin Cilic,1848,1321,2055,718,290,4883,3215,5096,1834,598,1661,1079,1722,683,158,0,0,0
Marco Cecchinato,64,27,59,13,2,47,23,39,6,3,578,370,540,173,19,Novak Djokovic,73,56,87,39,8,1053,731,1145,500,65,645,432,703,303,30,0,0,0
Dominic Thiem,1318,921,1504,514,154,5902,3813,6012,2113,440,3804,2475,4024,1580,230,Alexander Zverev,1448,937,1443,504,157,6268,4033,5957,2095,553,2625,1690,2611,1036,189,0,0,0
Rafael Nadal,265,180,252,93,25,5629,3723,5833,2247,215,3751,2467,4070,1801,108,Juan Martin del Potro,547,385,608,206,55,5063,3401,5160,1887,526,828,540,854,314,78,0,0,0
Dominic Thiem,339,230,381,132,50,500,332,489,175,39,523,338,579,251,35,Marco Cecchinato,64,27,59,13,2,102,53,88,18,8,749,454,727,244,22,0,0,0
Rafael Nadal,579,414,600,210,58,7618,5114,7989,3199,325,4071,2674,4491,2075,124,Dominic Thiem,1637,1123,1768,584,168,6575,4236,6815,2448,522,4581,3037,4832,1988,285,0,0,0
Roger Federer,2350,1724,2606,953,279,5313,3802,5977,2410,623,1234,854,1343,517,86,Adrian Mannarino,2097,1357,2114,752,131,4444,2691,4323,1562,223,1140,681,1143,439,43,0,0,0
Kevin Anderson,1162,864,1293,400,276,5539,3843,5703,1867,1000,1972,1278,1841,634,234,Gael Monfils,1459,964,1473,514,210,4367,2874,4490,1770,522,1639,1031,1689,681,102,0,0,0
Milos Raonic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mackenzie Mcdonald,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Isner,695,494,610,130,137,593,443,579,164,157,412,300,440,120,58,Stefanos Tsitsipas,90,57,100,29,11,569,347,526,178,51,0,0,0,0,0,0,0,0
Novak Djokovic,625,434,648,246,47,5402,3657,5662,2414,359,2635,1746,2812,1222,106,Karen Khachanov,444,271,409,141,34,2360,1533,2416,807,282,1653,1042,1555,540,113,0,0,0
Kei Nishikori,387,249,374,131,20,4346,2845,4427,1672,216,1743,1118,1750,700,60,Ernests Gulbis,497,313,488,154,70,1669,1042,1582,500,218,1578,986,1648,581,168,0,0,0
Juan Martin del Potro,592,400,602,196,58,4457,2992,4605,1674,442,827,528,868,335,75,Gilles Simon,1176,785,1176,410,57,4336,2580,4278,1696,167,1639,940,1568,604,46,0,0,0
Rafael Nadal,789,556,805,285,65,6451,4338,6787,2732,267,3935,2596,4276,1940,122,Jiri Vesely,1333,916,1276,396,154,3711,2321,3572,1154,343,3134,1931,2962,1035,208,0,0,0
Kevin Anderson,1096,823,1214,357,266,5115,3541,5215,1704,913,1849,1191,1747,591,221,Roger Federer,1957,1436,2148,801,268,4789,3408,5305,2084,578,1015,675,1056,401,68,0,0,0
John Isner,1398,1010,1312,349,348,6003,4340,5989,1773,1412,2186,1564,2131,607,449,Milos Raonic,1961,1443,2035,651,365,5508,3876,5677,1908,967,1345,920,1349,451,170,0,0,0
Novak Djokovic,1076,753,1125,422,97,7518,5090,7894,3360,471,3059,2037,3155,1346,132,Kei Nishikori,924,612,935,342,53,6684,4385,6977,2680,329,3155,2005,3179,1314,109,0,0,0
Rafael Nadal,265,180,252,93,25,5629,3723,5833,2247,215,3751,2467,4070,1801,108,Juan Martin del Potro,547,385,608,206,55,5063,3401,5160,1887,526,828,540,854,314,78,0,0,0
Kevin Anderson,944,688,1042,317,211,6838,4738,6938,2336,1204,1979,1314,1971,686,253,John Isner,1760,1281,1693,440,441,7151,5206,7216,2142,1688,2332,1683,2315,679,448,0,0,0
Novak Djokovic,1239,866,1289,483,100,8012,5439,8490,3634,499,3324,2191,3419,1474,146,Rafael Nadal,854,586,870,309,63,6695,4497,7019,2822,279,3988,2622,4446,2065,122,0,0,0
Novak Djokovic,1111,779,1177,457,92,6955,4720,7467,3226,454,2618,1742,2700,1140,108,Kevin Anderson,1133,856,1291,402,268,5665,3890,5757,1924,1008,1994,1301,1916,642,253,0,0,0
Alexander Zverev,628,428,629,238,76,2533,1639,2491,933,228,1111,726,1159,473,97,Daniil Medvedev,811,538,778,269,76,1746,1033,1660,628,126,414,256,396,133,17,0,0,0
Stefanos Tsitsipas,90,57,100,29,11,608,367,562,175,55,116,74,93,21,8,Novak Djokovic,81,63,83,30,4,911,633,1010,438,59,268,177,309,142,12,0,0,0
Kevin Anderson,0,0,0,0,0,168,124,226,94,36,0,0,0,0,0,Ilya Ivashka,0,0,0,0,0,105,43,92,39,3,0,0,0,0,0,0,0,0
Grigor Dimitrov,362,235,352,114,41,3020,1957,2935,1071,276,533,323,547,205,20,Frances Tiafoe,321,206,343,116,44,1584,990,1566,528,109,210,117,199,71,23,0,0,0
Karen Khachanov,455,271,427,151,48,1969,1258,1927,680,231,1341,846,1290,467,81,John Isner,704,525,672,153,179,3048,2169,3022,898,727,1338,950,1287,365,260,0,0,0
Robin Haase,180,111,186,60,5,1073,688,1137,411,130,436,268,425,136,31,Denis Shapovalov,200,144,197,51,20,1282,814,1278,449,119,0,0,0,0,0,0,0,0
Marin Cilic,1627,1181,1786,629,273,5950,3972,6202,2280,838,1652,1085,1598,615,169,Diego Schwartzman,293,169,289,95,4,3417,2061,3542,1416,131,2799,1581,2787,1156,61,0,0,0
Rafael Nadal,836,583,841,284,73,7195,4816,7459,2993,321,4289,2809,4691,2108,124,Stan Wawrinka,865,606,881,282,128,7567,5045,7360,2667,641,3831,2591,4047,1599,277,0,0,0
Stefanos Tsitsipas,0,0,0,0,0,639,410,623,202,68,176,111,171,47,10,Alexander Zverev,239,151,219,77,18,1015,676,981,357,92,377,251,362,136,40,0,0,0
Kevin Anderson,1229,892,1353,410,282,6161,4236,6266,2058,1082,1864,1215,1780,609,232,Grigor Dimitrov,1215,839,1241,444,148,8135,5362,8075,2941,695,1914,1181,1905,715,109,0,0,0
Karen Khachanov,561,353,503,174,55,2389,1542,2414,815,279,1530,950,1495,544,112,Robin Haase,874,555,834,251,70,2556,1592,2599,932,213,1296,820,1316,462,89,0,0,0
Rafael Nadal,794,557,823,292,71,6785,4530,7071,2793,273,3603,2388,3991,1808,110,Marin Cilic,2425,1755,2666,908,420,7560,5088,7935,2926,1025,1938,1250,1944,772,174,0,0,0
Stefanos Tsitsipas,90,57,100,29,11,363,231,378,120,37,60,37,78,26,2,Kevin Anderson,0,0,0,0,0,620,415,631,204,102,213,138,224,90,22,0,0,0
Rafael Nadal,420,299,453,153,40,3540,2334,3586,1454,158,1993,1358,2249,1049,69,Karen Khachanov,460,282,418,158,40,2529,1639,2581,907,305,1936,1218,1877,680,138,0,0,0
Rafael Nadal,94,69,103,43,7,1124,783,1196,495,56,619,426,696,300,22,Stefanos Tsitsipas,90,57,100,29,11,812,522,788,255,85,176,111,171,47,10,0,0,0
Roger Federer,1752,1297,1992,754,244,3166,2218,3574,1440,412,529,360,572,226,39,Leonardo Mayer,200,141,170,47,12,1844,1180,1863,637,158,1691,1111,1651,532,117,0,0,0
