surface,name1,pts_served1,service_pts_won1,pts_received1,receiving_pts_won1,aces1,name2,pts_served2,service_pts_won2,pts_received2,receiving_pts_won2,aces2,sample_size
Hard,Roger Federer,6508,4511,6853,2646,620,Andy Murray,5990,3869,6070,2567,490,169
Hard,David Ferrer,6926,4389,7072,2846,324,Julien Benneteau,4687,2900,4699,1725,360,151
Hard,Roger Federer,6658,4654,7070,2782,616,Milos Raonic,5574,3979,5778,1889,1173,172
Hard,Roger Federer,7677,5336,8178,3171,702,David Ferrer,6890,4384,7003,2847,303,203
Hard,Novak Djokovic,7628,5229,8099,3519,581,Philipp Kohlschreiber,4454,2832,4333,1512,362,170
Hard,Andy Murray,6489,4224,6801,2912,561,Jo-Wilfried Tsonga,6356,4256,6174,2122,773,169
Hard,Stan Wawrinka,2257,1423,2264,850,187,Tommy Robredo,1173,723,1137,410,51,42
Hard,Kei Nishikori,5264,3247,5366,2063,199,Milos Raonic,5409,3886,5680,1864,1108,152
Hard,Tomas Berdych,803,559,789,303,92,Dominic Thiem,432,269,387,127,30,17
Hard,Marin Cilic,3491,2284,3541,1331,330,Gilles Simon,3707,2283,3823,1473,199,92
Hard,Gael Monfils,3081,1923,2990,1093,284,Grigor Dimitrov,2994,1946,2977,1021,316,80
Hard,Roger Federer,2532,1723,2660,1026,225,Roberto Bautista Agut,1380,817,1315,494,40,53
Hard,Novak Djokovic,7891,5436,8363,3614,625,Andy Murray,5225,3437,5419,2291,456,181
Hard,Kei Nishikori,3948,2422,4135,1636,128,Stan Wawrinka,5689,3680,5756,2193,468,130
Hard,Marin Cilic,4175,2708,4333,1612,395,Tomas Berdych,6089,4000,5934,2201,533,141
Hard,Roger Federer,6704,4642,7042,2700,631,Gael Monfils,4662,2958,4768,1794,440,147
Hard,Kei Nishikori,4599,2830,4723,1778,155,Novak Djokovic,7897,5371,8401,3676,595,176
Hard,Marin Cilic,3801,2475,3902,1452,361,Roger Federer,5961,4095,6177,2353,533,129
Hard,Marin Cilic,3400,2189,3559,1358,289,Kei Nishikori,3124,1916,3093,1192,98,91
Hard,Novak Djokovic,4084,2781,4294,1925,289,Mikhail Kukushkin,1770,999,1722,648,87,83
Hard,David Ferrer,6086,3892,6263,2530,265,Andy Murray,6497,4256,6724,2826,580,172
Hard,Roger Federer,2532,1723,2660,1026,225,Roberto Bautista Agut,1380,817,1315,494,40,53
