name1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,name2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,grass_sample_size,hard_sample_size,clay_sample_size
Sloane Stephens,0,0,0,0,0,665,377,655,274,10,0,0,0,0,0,Elina Svitolina,103,63,90,38,5,958,562,1052,512,42,366,208,351,159,10,0,0,0
Simona Halep,128,56,136,53,3,1007,597,1004,429,29,736,438,783,370,14,Ashleigh Barty,411,253,390,158,24,1053,607,930,375,71,0,0,0,0,0,0,0,0
Simona Halep,75,34,96,42,0,312,175,281,132,4,228,145,252,125,6,Sloane Stephens,51,27,61,22,1,411,224,366,149,5,0,0,0,0,0,0,0,0
Simona Halep,201,102,207,83,8,1374,805,1402,639,35,774,475,813,403,16,Anastasija Sevastova,207,113,220,100,9,1323,757,1318,569,45,542,320,539,236,11,0,0,0
Catherine Cartan Bellis,56,32,75,42,1,802,437,748,321,10,376,212,348,147,2,Karolina Pliskova,181,117,174,70,22,1081,670,1189,507,107,437,272,414,167,27,0,0,0
Garbine Muguruza,164,112,199,92,13,984,547,993,461,35,236,127,243,119,4,Sorana Cirstea,0,0,0,0,0,855,455,881,413,26,315,183,376,164,3,0,0,0
Caroline Garcia,63,32,49,14,2,224,136,220,79,18,124,81,116,51,16,Anna Blinkova,86,51,106,41,8,158,71,151,49,7,107,47,93,33,1,0,0,0
Julia Goerges,59,41,73,36,4,380,225,376,153,32,51,19,52,20,2,Mihaela Buzarnescu,0,0,0,0,0,401,229,389,163,12,0,0,0,0,0,0,0,0
Petra Kvitova,91,57,70,29,13,599,372,623,263,49,139,88,143,61,13,Elina Svitolina,103,63,90,38,5,960,544,1094,528,53,121,72,104,47,2,0,0,0
Angelique Kerber,224,144,186,86,5,1352,824,1514,625,34,256,131,257,118,2,Johanna Konta,546,338,546,203,35,1053,684,1108,470,81,147,91,175,69,11,0,0,0
Caroline Wozniacki,147,92,169,80,4,505,288,480,213,11,194,112,167,79,7,Monica Niculescu,40,17,50,16,0,581,302,535,236,0,157,78,195,76,0,0,0,0
Simona Halep,140,78,141,57,2,227,144,241,96,7,408,242,403,222,6,Catherine Cartan Bellis,197,112,206,99,5,360,179,330,130,4,214,110,201,88,1,0,0,0
Garbine Muguruza,389,236,383,161,16,1524,865,1563,715,53,85,53,101,41,2,Caroline Garcia,63,32,49,14,2,1660,966,1624,694,99,208,128,193,82,13,0,0,0
Petra Kvitova,188,117,217,99,21,646,392,682,293,40,0,0,0,0,0,Julia Goerges,54,33,38,26,6,1000,603,993,396,77,406,236,413,169,27,0,0,0
Caroline Wozniacki,494,305,502,208,26,1885,1111,1776,823,94,321,158,265,127,5,Angelique Kerber,289,165,272,108,4,1954,1135,2161,888,46,432,217,460,192,5,0,0,0
Garbine Muguruza,236,140,237,103,16,1416,800,1400,640,70,360,202,381,165,8,Simona Halep,264,156,342,161,9,1062,625,1142,524,30,868,522,950,449,13,0,0,0
Petra Kvitova,179,118,181,80,26,783,476,842,351,52,0,0,0,0,0,Caroline Wozniacki,92,56,103,46,1,882,526,869,430,37,178,91,154,78,6,0,0,0
Petra Kvitova,152,98,158,67,21,584,375,661,284,53,0,0,0,0,0,Garbine Muguruza,134,70,123,43,8,650,364,703,327,21,340,199,361,150,8,0,0,0
Monica Puig,0,0,0,0,0,706,404,690,282,29,386,208,411,173,8,Caroline Wozniacki,55,36,65,18,1,1188,686,1083,507,60,490,256,397,173,20,0,0,0
Qiang Wang,0,0,0,0,0,861,461,938,437,28,261,167,287,104,16,Daria Saville,61,37,60,29,3,915,502,860,368,32,387,231,464,199,13,0,0,0
Katerina Siniakova,50,25,48,14,0,776,410,720,282,23,816,460,844,355,19,Garbine Muguruza,441,269,432,191,23,1427,824,1477,675,62,235,139,256,107,5,0,0,0
Anett Kontaveit,0,0,0,0,0,528,315,532,248,31,262,165,268,106,14,Shuai Zhang,68,42,88,40,3,573,331,536,247,31,132,84,139,71,6,0,0,0
Anastasia Pavlyuchenkova,0,0,0,0,0,935,526,907,407,38,0,0,0,0,0,Petra Kvitova,91,57,70,29,13,620,383,686,296,50,83,47,91,36,4,0,0,0
Ashleigh Barty,253,147,236,88,17,1271,745,1125,471,83,0,0,0,0,0,Angelique Kerber,345,203,341,139,4,969,541,1102,459,15,115,48,115,49,0,0,0,0
Aryna Sabalenka,0,0,0,0,0,163,92,159,74,3,0,0,0,0,0,Sofia Kenin,0,0,0,0,0,143,76,164,77,1,0,0,0,0,0,0,0,0
Dominika Cibulkova,0,0,0,0,0,1225,677,1193,540,4,143,82,112,55,2,Daria Kasatkina,0,0,0,0,0,569,295,558,256,12,339,186,271,140,5,0,0,0
Qiang Wang,0,0,0,0,0,682,364,758,337,20,116,71,138,58,5,Monica Puig,0,0,0,0,0,979,551,1075,475,47,125,64,160,59,3,0,0,0
Anett Kontaveit,208,133,209,93,12,448,247,459,195,13,195,116,179,70,8,Katerina Siniakova,146,81,156,63,6,506,271,487,198,23,295,163,321,141,8,0,0,0
Ashleigh Barty,248,158,257,110,12,955,556,888,351,64,111,59,119,57,4,Anastasia Pavlyuchenkova,0,0,0,0,0,1276,728,1186,524,49,122,77,114,49,10,0,0,0
Aryna Sabalenka,0,0,0,0,0,96,53,86,38,5,0,0,0,0,0,Dominika Cibulkova,0,0,0,0,0,117,62,106,45,0,0,0,0,0,0,0,0,0
Anett Kontaveit,149,94,154,65,11,349,206,395,183,19,100,71,115,62,8,Qiang Wang,0,0,0,0,0,666,383,722,313,33,71,50,81,35,2,0,0,0
Aryna Sabalenka,0,0,0,0,0,276,165,308,135,19,0,0,0,0,0,Ashleigh Barty,72,52,84,39,5,179,104,163,57,13,0,0,0,0,0,0,0,0
Aryna Sabalenka,100,61,96,37,6,336,200,288,112,19,0,0,0,0,0,Anett Kontaveit,47,33,41,21,6,47,38,54,25,8,285,166,272,100,9,0,0,0
Simona Halep,197,110,238,103,2,750,431,843,372,20,723,438,808,408,11,Elise Mertens,192,98,188,81,7,713,401,679,329,32,388,219,442,196,19,0,0,0
Angelique Kerber,259,152,234,96,7,1248,724,1358,564,36,231,117,227,98,1,Caroline Garcia,69,36,71,28,1,1107,647,1067,428,68,382,228,419,178,23,0,0,0
Garbine Muguruza,282,181,283,120,16,1246,696,1244,568,43,501,293,528,228,13,Lesia Tsurenko,314,177,323,135,6,924,493,926,395,19,389,191,401,167,8,0,0,0
Maria Sharapova,0,0,0,0,0,0,0,0,0,0,155,94,185,83,7,Serena Williams,0,0,0,0,0,38,28,51,28,3,0,0,0,0,0,0,0,0
Yulia Putintseva,151,80,161,62,2,1121,599,1047,446,21,301,155,263,115,3,Barbora Strycova,148,94,200,109,11,1232,692,1154,530,42,258,127,259,117,7,0,0,0
Madison Keys,0,0,0,0,0,71,41,71,25,2,0,0,0,0,0,Mihaela Buzarnescu,0,0,0,0,0,57,26,56,20,2,0,0,0,0,0,0,0,0
Sloane Stephens,0,0,0,0,0,868,518,825,335,18,0,0,0,0,0,Anett Kontaveit,103,57,92,36,4,529,314,543,205,20,112,64,107,49,6,0,0,0
Daria Kasatkina,62,33,46,9,1,1367,717,1333,614,33,357,191,309,144,5,Caroline Wozniacki,306,187,298,144,14,1428,850,1421,665,52,533,273,451,199,21,0,0,0
Simona Halep,124,69,143,58,8,1229,701,1353,611,34,824,508,875,432,19,Angelique Kerber,368,219,344,139,8,1619,961,1776,745,30,345,174,347,139,4,0,0,0
Garbine Muguruza,50,37,65,30,1,361,228,382,188,16,270,154,281,115,6,Maria Sharapova,0,0,0,0,0,533,302,511,208,34,208,129,225,104,13,0,0,0
Madison Keys,0,0,0,0,0,429,244,417,163,25,96,54,115,54,7,Yulia Putintseva,91,52,82,30,2,330,179,318,131,8,130,65,154,64,0,0,0,0
Sloane Stephens,51,27,61,22,1,795,455,750,292,15,0,0,0,0,0,Daria Kasatkina,0,0,0,0,0,1062,599,1110,498,25,183,94,177,69,1,0,0,0
Simona Halep,264,156,342,161,9,1062,625,1142,524,30,868,522,950,449,13,Garbine Muguruza,236,140,237,103,16,1416,800,1400,640,70,360,202,381,165,8,0,0,0
Sloane Stephens,0,0,0,0,0,118,57,112,55,2,0,0,0,0,0,Madison Keys,0,0,0,0,0,71,41,71,25,2,50,36,55,25,1,0,0,0
Simona Halep,75,34,96,42,0,312,175,281,132,4,228,145,252,125,6,Sloane Stephens,51,27,61,22,1,411,224,366,149,5,0,0,0,0,0,0,0,0
Dominika Cibulkova,104,67,109,36,2,602,322,534,218,5,62,28,57,22,1,Su Wei Hsieh,297,152,290,117,6,232,119,222,81,7,218,123,220,88,1,0,0,0
Jelena Ostapenko,158,97,182,79,8,141,62,169,65,3,238,121,255,112,9,Aliaksandra Sasnovich,0,0,0,0,0,464,255,462,186,8,0,0,0,0,0,0,0,0
Daria Kasatkina,52,33,64,34,2,425,233,395,167,14,173,93,152,73,3,Alison Van Uytvanck,45,23,47,14,1,427,259,358,123,36,152,84,152,55,6,0,0,0
Angelique Kerber,145,90,114,55,1,441,255,465,201,7,61,33,76,28,3,Belinda Bencic,0,0,0,0,0,440,264,447,174,15,0,0,0,0,0,0,0,0
Kiki Bertens,219,119,167,65,4,442,231,452,177,29,626,367,603,271,34,Karolina Pliskova,241,160,221,85,29,921,542,1009,450,75,316,199,319,140,20,0,0,0
Julia Goerges,100,56,91,38,3,603,387,621,262,50,0,0,0,0,0,Donna Vekic,155,101,167,60,10,434,216,434,168,25,69,41,53,25,6,0,0,0
Serena Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Evgeniya Rodina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camila Giorgi,106,57,104,51,2,112,59,94,43,0,185,97,216,97,5,Kate Makarova,42,18,49,16,1,307,169,345,140,11,0,0,0,0,0,0,0,0
Jelena Ostapenko,160,88,185,83,4,553,293,580,271,27,600,339,650,314,25,Dominika Cibulkova,126,69,103,43,5,895,530,863,384,9,66,42,45,25,0,0,0,0
Angelique Kerber,423,257,388,162,9,835,468,896,384,21,332,173,336,142,2,Daria Kasatkina,62,33,46,9,1,893,463,842,386,20,173,93,152,73,3,0,0,0
Julia Goerges,213,130,202,100,13,1206,736,1165,493,113,215,122,187,68,25,Kiki Bertens,193,99,155,70,6,631,333,687,320,52,1010,619,977,468,78,0,0,0
Serena Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Camila Giorgi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelique Kerber,423,257,388,162,9,1242,742,1337,560,26,138,77,116,52,1,Jelena Ostapenko,374,232,391,153,15,875,445,899,395,36,600,332,612,279,32,0,0,0
Serena Williams,0,0,0,0,0,155,93,192,82,13,0,0,0,0,0,Julia Goerges,0,0,0,0,0,179,103,187,77,11,176,88,172,78,8,0,0,0
Angelique Kerber,81,38,59,24,1,178,92,212,95,3,0,0,0,0,0,Serena Williams,0,0,0,0,0,182,119,166,76,28,0,0,0,0,0,0,0,0
Serena Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kaia Kanepi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karolina Pliskova,65,47,55,19,10,1322,822,1409,615,122,287,175,317,124,24,Ashleigh Barty,353,213,333,131,20,943,532,792,320,68,169,97,161,79,6,0,0,0
Sloane Stephens,51,27,61,22,1,523,281,527,234,6,0,0,0,0,0,Elise Mertens,190,101,173,68,7,225,123,242,98,9,230,119,257,104,8,0,0,0
Anastasija Sevastova,377,213,414,185,13,905,490,871,391,21,535,284,484,203,4,Elina Svitolina,163,103,159,74,7,1518,872,1639,760,60,659,385,619,289,25,0,0,0
Carla Suarez Navarro,168,98,166,76,0,303,186,379,175,9,347,180,321,140,3,Maria Sharapova,0,0,0,0,0,356,206,353,162,24,489,296,493,220,25,0,0,0
Madison Keys,0,0,0,0,0,429,252,412,167,28,91,44,120,58,5,Dominika Cibulkova,0,0,0,0,0,566,310,548,252,4,66,42,45,25,0,0,0,0
Naomi Osaka,94,56,99,44,11,0,0,0,0,0,0,0,0,0,0,Aryna Sabalenka,0,0,0,0,0,71,44,76,37,2,0,0,0,0,0,0,0,0
Lesia Tsurenko,84,49,106,41,1,205,103,231,102,3,0,0,0,0,0,Marketa Vondrousova,95,54,93,31,3,93,58,84,32,2,57,27,53,18,0,0,0,0
Serena Williams,0,0,0,0,0,358,231,414,193,40,0,0,0,0,0,Karolina Pliskova,0,0,0,0,0,385,232,381,187,31,0,0,0,0,0,0,0,0
Anastasija Sevastova,267,153,260,115,13,622,358,552,215,30,113,52,92,33,0,Sloane Stephens,51,27,61,22,1,840,485,826,332,17,0,0,0,0,0,0,0,0
Madison Keys,85,51,109,38,3,619,408,603,254,43,0,0,0,0,0,Carla Suarez Navarro,0,0,0,0,0,163,90,219,98,3,558,314,578,273,8,0,0,0
Naomi Osaka,74,47,67,18,8,661,373,686,273,33,346,193,373,148,16,Lesia Tsurenko,264,150,237,102,4,619,363,592,255,18,340,176,344,141,4,0,0,0
Serena Williams,0,0,0,0,0,193,122,185,85,29,0,0,0,0,0,Anastasija Sevastova,0,0,0,0,0,115,70,105,39,8,67,42,64,31,6,0,0,0
Naomi Osaka,71,40,85,29,7,235,128,241,99,9,53,28,71,28,2,Madison Keys,0,0,0,0,0,275,176,290,118,21,65,29,77,31,4,0,0,0
Naomi Osaka,202,124,192,61,12,114,68,116,44,10,81,47,84,28,5,Serena Williams,0,0,0,0,0,254,161,252,115,39,0,0,0,0,0,0,0,0
Simona Halep,128,56,136,53,3,493,279,452,198,12,594,350,621,333,8,Naomi Osaka,147,86,162,62,8,286,165,294,116,24,250,135,277,102,10,0,0,0
Karolina Pliskova,294,191,297,117,31,1626,1019,1764,787,169,487,304,476,205,32,Barbora Strycova,346,214,420,195,26,1564,872,1595,727,56,355,184,367,159,8,0,0,0
Angelique Kerber,160,92,131,55,5,234,147,262,105,6,0,0,0,0,0,Su Wei Hsieh,52,23,47,14,0,200,110,181,66,2,218,123,220,88,1,0,0,0
Madison Keys,48,31,56,29,3,575,338,543,229,32,141,80,175,83,6,Caroline Garcia,0,0,0,0,0,717,407,733,332,39,188,118,196,70,12,0,0,0
Elise Mertens,97,48,93,39,3,122,64,126,46,3,218,104,175,68,7,Petra Martic,108,68,122,45,4,70,38,67,22,2,186,117,231,112,4,0,0,0
Elina Svitolina,0,0,0,0,0,0,0,0,0,0,102,58,77,32,5,Denisa Allertova,54,30,57,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Carla Suarez Navarro,49,33,42,24,0,660,380,787,353,15,448,239,480,228,4,Anett Kontaveit,209,122,176,71,4,726,426,787,332,20,231,144,232,100,11,0,0,0
Caroline Wozniacki,209,120,190,70,9,1221,699,1228,579,43,207,117,191,91,6,Magdalena Rybarikova,353,211,314,125,26,771,410,773,335,27,55,40,43,20,5,0,0,0
Simona Halep,201,102,207,83,8,1057,615,1112,483,30,985,568,1020,506,17,Karolina Pliskova,294,191,297,117,31,1374,849,1437,622,128,396,240,419,158,29,0,0,0
Angelique Kerber,263,165,257,107,4,1017,579,1095,453,21,138,77,116,52,1,Madison Keys,0,0,0,0,0,846,534,791,339,60,115,65,132,56,5,0,0,0
Elise Mertens,243,131,235,91,13,653,376,689,308,29,442,235,383,157,21,Elina Svitolina,111,70,94,39,4,1191,699,1295,630,48,214,133,235,116,3,0,0,0
Caroline Wozniacki,340,206,309,128,22,1454,855,1440,655,66,721,390,603,280,28,Carla Suarez Navarro,263,145,246,122,3,654,341,703,280,11,794,438,813,379,9,0,0,0
Simona Halep,124,69,143,58,8,1229,701,1353,611,34,824,508,875,432,19,Angelique Kerber,368,219,344,139,8,1619,961,1776,745,30,345,174,347,139,4,0,0,0
Caroline Wozniacki,436,275,453,213,24,1260,765,1217,568,56,379,203,304,151,5,Elise Mertens,336,184,333,148,17,1235,703,1190,546,57,607,331,613,289,24,0,0,0
Caroline Wozniacki,431,264,448,185,20,1760,1016,1617,741,77,529,259,432,194,16,Simona Halep,175,98,182,72,5,1330,762,1428,653,36,1062,639,1151,579,18,0,0,0
Daria Kasatkina,62,33,46,9,1,1367,717,1333,614,33,357,191,309,144,5,Caroline Wozniacki,306,187,298,144,14,1428,850,1421,665,52,533,273,451,199,21,0,0,0
Angelique Kerber,259,152,234,96,7,1248,724,1358,564,36,231,117,227,98,1,Caroline Garcia,69,36,71,28,1,1107,647,1067,428,68,382,228,419,178,23,0,0,0
Carla Suarez Navarro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Danielle Collins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Venus Williams,389,249,408,179,17,1048,593,1037,474,54,435,250,374,172,18,Anastasija Sevastova,253,149,263,127,10,915,526,902,378,31,422,229,419,187,9,0,0,0
Karolina Pliskova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amanda Anisimova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naomi Osaka,239,143,251,91,26,179,103,196,75,12,204,112,204,71,8,Maria Sakkari,163,91,151,56,8,178,92,184,79,3,124,60,111,55,1,0,0,0
Petra Martic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marketa Vondrousova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simona Halep,219,127,270,119,10,924,529,997,451,25,789,470,865,402,9,Qiang Wang,0,0,0,0,0,1046,580,1149,523,37,108,76,134,50,11,0,0,0
Daria Kasatkina,62,33,46,9,1,893,463,842,386,20,173,93,152,73,3,Angelique Kerber,423,257,388,162,9,835,468,896,384,21,332,173,336,142,2,0,0,0
Venus Williams,258,175,282,106,9,1198,680,1156,514,56,97,62,117,64,2,Carla Suarez Navarro,116,58,116,48,1,440,228,527,207,10,808,446,802,368,8,0,0,0
Naomi Osaka,407,247,400,153,30,575,336,528,213,39,251,141,268,100,12,Karolina Pliskova,65,47,55,19,10,956,598,987,441,78,331,201,312,118,22,0,0,0
Simona Halep,0,0,0,0,0,278,155,276,121,6,269,155,331,158,4,Petra Martic,84,44,79,35,1,0,0,0,0,0,118,75,145,70,3,0,0,0
Daria Kasatkina,0,0,0,0,0,1268,687,1278,612,30,270,152,258,134,3,Venus Williams,333,222,369,149,11,942,513,957,462,47,435,250,374,172,18,0,0,0
Naomi Osaka,147,86,162,62,8,286,165,294,116,24,250,135,277,102,10,Simona Halep,128,56,136,53,3,493,279,452,198,12,594,350,621,333,8,0,0,0
Naomi Osaka,147,86,162,62,8,683,377,665,252,29,193,106,221,81,10,Daria Kasatkina,0,0,0,0,0,926,490,959,421,17,211,110,201,92,1,0,0,0
Danielle Collins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monica Puig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Venus Williams,278,177,269,108,12,895,507,866,373,56,189,101,173,88,5,Johanna Konta,477,292,493,212,30,575,360,627,260,52,177,104,177,75,8,0,0,0
Elina Svitolina,200,111,183,65,17,1329,755,1466,696,59,236,143,230,122,6,Ashleigh Barty,96,63,102,41,4,920,566,873,371,75,224,127,211,93,7,0,0,0
Jelena Ostapenko,185,111,179,68,4,879,459,918,451,22,378,207,424,195,13,Petra Kvitova,236,137,214,97,26,705,449,704,290,56,0,0,0,0,0,0,0,0
Angelique Kerber,0,0,0,0,0,69,36,67,28,1,0,0,0,0,0,Yafan Wang,0,0,0,0,0,64,25,74,36,0,0,0,0,0,0,0,0,0
Sloane Stephens,51,27,61,22,1,1035,597,1002,430,12,0,0,0,0,0,Garbine Muguruza,293,168,295,118,20,711,388,788,354,22,208,130,202,94,7,0,0,0
Karolina Pliskova,79,47,92,43,8,372,250,420,187,50,63,32,71,27,4,Zarina Diyas,0,0,0,0,0,292,173,260,107,11,0,0,0,0,0,0,0,0
Victoria Azarenka,70,43,91,46,1,0,0,0,0,0,0,0,0,0,0,Agnieszka Radwanska,0,0,0,0,0,74,45,79,30,3,0,0,0,0,0,0,0,0
Danielle Collins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Venus Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jelena Ostapenko,183,120,176,64,8,1155,617,1184,531,47,705,388,760,377,28,Elina Svitolina,208,113,174,72,10,1289,763,1367,670,56,377,220,329,155,12,0,0,0
Sloane Stephens,0,0,0,0,0,246,146,226,102,5,0,0,0,0,0,Angelique Kerber,0,0,0,0,0,329,189,360,147,14,57,25,70,30,0,0,0,0
Victoria Azarenka,45,30,65,21,1,0,0,0,0,0,0,0,0,0,0,Karolina Pliskova,0,0,0,0,0,0,0,0,0,0,108,63,86,31,7,0,0,0
Jelena Ostapenko,0,0,0,0,0,73,44,87,38,11,65,46,48,20,5,Danielle Collins,0,0,0,0,0,48,17,45,18,1,0,0,0,0,0,0,0,0
Sloane Stephens,0,0,0,0,0,114,53,105,33,1,0,0,0,0,0,Victoria Azarenka,45,30,65,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sloane Stephens,0,0,0,0,0,683,363,683,283,14,0,0,0,0,0,Jelena Ostapenko,188,117,169,68,5,536,258,564,268,12,337,189,400,199,9,0,0,0
Caroline Wozniacki,322,196,304,135,16,1950,1164,1894,910,82,361,195,311,154,12,Anastasija Sevastova,446,263,468,221,17,1129,620,1066,469,26,574,324,552,249,14,0,0,0
Anett Kontaveit,209,122,176,71,4,434,238,438,192,17,389,248,393,156,22,Venus Williams,180,104,173,82,5,624,372,585,269,31,235,144,250,126,6,0,0,0
Elina Svitolina,95,61,99,31,12,1623,962,1744,846,69,541,311,545,254,12,Daria Kasatkina,52,33,64,34,2,1291,691,1270,563,32,417,221,317,157,6,0,0,0
Angelique Kerber,160,92,131,55,5,520,303,572,251,7,151,79,134,54,1,Maria Sakkari,281,169,256,96,14,435,251,450,208,14,156,83,145,62,1,0,0,0
Jelena Ostapenko,188,117,169,68,5,1260,659,1330,612,45,822,455,908,433,31,Johanna Konta,613,392,654,262,44,1316,808,1358,596,81,238,137,285,126,12,0,0,0
Maria Sharapova,0,0,0,0,0,256,156,242,126,20,152,97,161,67,12,Daria Saville,0,0,0,0,0,421,238,450,209,18,0,0,0,0,0,0,0,0
Caroline Garcia,141,80,116,42,11,993,583,1027,432,57,71,41,54,14,2,Sloane Stephens,0,0,0,0,0,1212,665,1112,457,17,0,0,0,0,0,0,0,0
Simona Halep,75,34,96,42,0,603,327,641,273,14,342,200,395,192,9,Madison Keys,0,0,0,0,0,833,528,771,333,51,65,29,77,31,4,0,0,0
Anett Kontaveit,46,37,62,29,7,1003,567,1082,436,33,498,294,466,184,16,Caroline Wozniacki,240,134,218,97,11,847,514,823,387,34,294,170,256,125,13,0,0,0
Elina Svitolina,307,194,285,134,15,1296,757,1459,699,63,269,160,243,123,6,Angelique Kerber,208,127,213,84,3,1597,962,1759,729,43,160,95,139,66,2,0,0,0
Maria Sharapova,0,0,0,0,0,211,120,221,96,14,155,94,185,83,7,Jelena Ostapenko,0,0,0,0,0,209,119,237,107,14,323,173,302,159,16,0,0,0
Simona Halep,256,138,269,115,9,779,420,757,334,13,726,445,800,391,17,Caroline Garcia,441,265,391,159,32,844,498,827,327,46,316,188,362,149,23,0,0,0
Elina Svitolina,163,103,159,74,7,1095,649,1175,566,53,551,330,560,260,17,Anett Kontaveit,302,192,279,121,17,667,389,720,311,24,358,214,355,152,18,0,0,0
Simona Halep,73,46,71,30,5,328,186,390,194,6,351,222,385,177,6,Maria Sharapova,0,0,0,0,0,435,253,427,187,35,274,183,301,129,32,0,0,0
Elina Svitolina,206,131,193,70,16,1071,596,1194,555,49,212,130,217,111,9,Simona Halep,270,156,309,133,7,580,322,622,266,19,412,242,451,233,5,0,0,0
Caroline Wozniacki,240,134,218,97,11,847,514,823,387,34,294,170,256,125,13,Anett Kontaveit,46,37,62,29,7,1003,567,1082,436,33,498,294,466,184,16,0,0,0
Katerina Siniakova,196,106,204,77,6,555,307,516,232,21,298,156,339,161,4,Kiki Bertens,97,55,75,25,2,244,132,219,88,15,469,286,456,199,28,0,0,0
Aryna Sabalenka,0,0,0,0,0,188,112,193,96,22,0,0,0,0,0,Caroline Garcia,0,0,0,0,0,128,81,115,51,9,37,30,43,27,9,0,0,0
Qiang Wang,99,58,87,29,4,901,498,1046,487,33,352,219,408,165,14,Karolina Pliskova,315,201,331,143,39,1185,703,1212,521,106,325,193,371,148,20,0,0,0
Naomi Osaka,279,168,315,138,20,221,136,254,114,22,123,65,120,43,3,Julia Goerges,142,89,136,61,9,778,469,779,318,62,51,19,52,20,2,0,0,0
