surface,name1,pts_served1,service_pts_won1,pts_received1,receiving_pts_won1,aces1,name2,pts_served2,service_pts_won2,pts_received2,receiving_pts_won2,aces2,sample_size
Hard,Juan Martin del Potro,945,657,1029,349,99,Borna Coric,1460,926,1439,460,102,31
Hard,John Isner,905,640,845,226,203,Milos Raonic,772,543,738,257,137,24
Hard,Marin Cilic,1426,877,1372,520,161,David Goffin,1635,1039,1506,554,120,38
Hard,Kei Nishikori,642,399,650,266,18,Philipp Kohlschreiber,560,375,586,215,30,16
Hard,Novak Djokovic,497,327,473,206,31,Joao Sousa,520,318,532,183,34,13
Hard,John Millman,331,206,316,113,15,Roger Federer,409,308,505,197,54,10
Hard,Rafael Nadal,1698,1214,1917,811,88,Dominic Thiem,1613,1030,1642,586,120,46
Hard,Juan Martin del Potro,899,604,1023,371,104,John Isner,898,637,831,219,194,23
Hard,Kei Nishikori,653,411,660,248,24,Marin Cilic,788,487,799,277,81,17
Hard,Novak Djokovic,152,105,142,34,5,John Millman,103,68,116,47,3,3
Hard,Juan Martin del Potro,1466,980,1493,500,156,Rafael Nadal,1781,1220,1906,716,74,41
Hard,Novak Djokovic,428,277,429,190,20,Kei Nishikori,455,291,477,190,16,10
Hard,Novak Djokovic,242,161,281,128,9,Juan Martin del Potro,169,119,174,64,8,5
Hard,Novak Djokovic,0,0,0,0,0,Marco Cecchinato,0,0,0,0,0,0
Hard,Kevin Anderson,0,0,0,0,0,Stefanos Tsitsipas,0,0,0,0,0,0
Hard,Alexander Zverev,85,52,79,27,7,Alex De Minaur,181,93,158,44,2,4
Hard,Kyle Edmund,0,0,0,0,0,Nicolas Jarry,0,0,0,0,0,0
Hard,Matthew Ebden,107,59,104,42,5,Peter Gojowczyk,80,41,57,20,9,2
Hard,Borna Coric,1460,926,1439,460,102,Juan Martin del Potro,945,657,1029,349,99,31
Hard,Kei Nishikori,811,519,847,307,23,Sam Querrey,608,424,617,178,104,19
Hard,Roger Federer,1067,743,1190,490,117,Roberto Bautista Agut,852,509,870,348,18,24
Hard,Novak Djokovic,483,316,503,224,24,Kevin Anderson,519,361,541,152,84,12
Hard,Alexander Zverev,820,538,788,304,67,Kyle Edmund,1052,683,1050,371,64,24
Hard,Borna Coric,242,144,235,78,25,Matthew Ebden,156,86,141,45,8,5
Hard,Roger Federer,880,620,967,361,76,Kei Nishikori,335,215,333,112,12,16
Hard,Novak Djokovic,638,409,597,231,32,Alexander Zverev,491,338,463,135,50,15
Hard,Borna Coric,887,558,829,264,77,Roger Federer,939,672,1113,458,122,23
Hard,Novak Djokovic,223,140,229,104,13,Borna Coric,268,186,271,83,23,8
Hard,Novak Djokovic,936,631,937,368,58,Damir Dzumhur,534,326,536,209,23,18
Hard,Marin Cilic,869,595,940,370,136,Grigor Dimitrov,1454,974,1464,516,163,30
Hard,Roger Federer,1414,1023,1632,663,168,Fabio Fognini,1389,850,1325,479,52,35
Hard,Kei Nishikori,590,373,602,224,22,Kevin Anderson,750,501,728,219,97,16
Hard,Karen Khachanov,932,566,873,312,98,John Isner,569,396,502,126,124,18
Hard,Alexander Zverev,1700,1126,1631,568,166,Diego Schwartzman,1167,707,1221,485,41,35
Hard,Dominic Thiem,817,533,846,329,61,Borna Coric,1137,739,1158,377,100,25
Hard,Jack Sock,313,204,340,112,25,Malek Jaziri,383,220,362,117,7,9
Hard,Novak Djokovic,497,327,473,206,31,Marin Cilic,278,174,285,105,27,10
Hard,Roger Federer,880,620,967,361,76,Kei Nishikori,335,215,333,112,12,16
Hard,Karen Khachanov,1377,844,1317,426,128,Alexander Zverev,973,623,904,329,105,25
Hard,Dominic Thiem,1493,970,1488,527,121,Jack Sock,1562,990,1680,624,123,37
Hard,Novak Djokovic,393,260,364,130,20,Roger Federer,484,342,548,199,48,12
Hard,Karen Khachanov,1442,895,1420,523,149,Dominic Thiem,1444,916,1462,572,118,32
Hard,Karen Khachanov,129,77,134,41,5,Novak Djokovic,353,221,349,143,23,5
Hard,Dominic Thiem,1216,789,1236,462,91,Kei Nishikori,1228,795,1285,515,38,30
Hard,Kevin Anderson,750,501,728,219,97,Kei Nishikori,590,373,602,224,22,16
Hard,Kevin Anderson,1529,1096,1646,534,263,Dominic Thiem,1507,1001,1593,608,123,36
Hard,Kei Nishikori,335,215,333,112,12,Roger Federer,880,620,967,361,76,16
Hard,Roger Federer,1601,1121,1758,691,163,Dominic Thiem,1701,1065,1712,662,116,41
Hard,Roger Federer,1349,964,1540,597,172,Kevin Anderson,1249,850,1170,345,196,34
Hard,Marin Cilic,1157,766,1288,503,162,John Isner,1041,733,959,240,221,31
Hard,Alexander Zverev,1277,827,1120,345,135,John Isner,634,437,591,151,137,24
Hard,Alexander Zverev,1506,974,1398,478,169,Marin Cilic,1163,752,1209,428,141,33
Hard,Novak Djokovic,393,260,364,130,20,John Isner,295,203,268,70,54,8
Hard,Novak Djokovic,497,327,473,206,31,Marin Cilic,278,174,285,105,27,10
Hard,Novak Djokovic,638,409,597,231,32,Alexander Zverev,491,338,463,135,50,15
Hard,Alexander Zverev,1813,1174,1615,540,171,Roger Federer,1736,1251,1982,769,210,45
Hard,Novak Djokovic,483,316,503,224,24,Kevin Anderson,519,361,541,152,84,12
Hard,Alexander Zverev,491,338,463,135,50,Novak Djokovic,638,409,597,231,32,15
