surface,name1,pts_served1,service_pts_won1,pts_received1,receiving_pts_won1,aces1,name2,pts_served2,service_pts_won2,pts_received2,receiving_pts_won2,aces2,sample_size
Hard,Juan Martin del Potro,823,553,943,340,97,John Isner,809,579,749,202,186,21
Hard,Kei Nishikori,504,316,507,185,18,Marin Cilic,543,337,565,196,56,12
Hard,Novak Djokovic,152,105,142,34,5,John Millman,103,68,116,47,3,3
Hard,Juan Martin del Potro,1390,929,1413,469,149,Rafael Nadal,1697,1152,1775,653,72,38
Hard,Novak Djokovic,367,237,383,170,16,Kei Nishikori,175,117,193,82,8,6
Hard,Novak Djokovic,242,161,281,128,9,Juan Martin del Potro,169,119,174,64,8,5
Hard,Novak Djokovic,0,0,0,0,0,Marco Cecchinato,0,0,0,0,0,0
Hard,Kevin Anderson,0,0,0,0,0,Stefanos Tsitsipas,0,0,0,0,0,0
Hard,Alexander Zverev,85,52,79,27,7,Alex De Minaur,181,93,158,44,2,4
Hard,Kyle Edmund,0,0,0,0,0,Nicolas Jarry,0,0,0,0,0,0
Hard,Matthew Ebden,107,59,104,42,5,Peter Gojowczyk,80,41,57,20,9,2
Hard,Borna Coric,1291,827,1285,410,85,Juan Martin del Potro,945,657,1029,349,99,29
Hard,Kei Nishikori,651,414,680,252,22,Sam Querrey,435,295,471,142,73,16
Hard,Roger Federer,997,688,1100,449,109,Roberto Bautista Agut,785,479,792,324,18,22
Hard,Novak Djokovic,422,276,457,204,20,Kevin Anderson,311,214,321,85,51,9
Hard,Alexander Zverev,703,460,681,266,60,Kyle Edmund,958,616,954,342,57,22
Hard,Borna Coric,129,77,130,39,11,Matthew Ebden,156,86,141,45,8,4
Hard,Roger Federer,838,587,918,336,72,Kei Nishikori,271,177,264,89,11,14
Hard,Novak Djokovic,513,326,492,188,23,Alexander Zverev,491,338,463,135,50,13
Hard,Borna Coric,823,514,763,248,61,Roger Federer,791,559,924,367,100,19
Hard,Novak Djokovic,159,97,170,81,8,Borna Coric,268,186,271,83,23,7
Hard,Novak Djokovic,776,529,792,299,51,Damir Dzumhur,534,326,536,209,23,16
Hard,Marin Cilic,652,437,687,251,100,Grigor Dimitrov,1286,853,1271,449,137,24
Hard,Roger Federer,1372,990,1583,638,164,Fabio Fognini,1020,634,1013,368,40,30
Hard,Kei Nishikori,310,199,318,116,14,Kevin Anderson,440,290,416,120,59,10
Hard,Karen Khachanov,761,465,699,256,81,John Isner,569,396,502,126,124,16
Hard,Alexander Zverev,1346,879,1264,435,133,Diego Schwartzman,948,597,1015,401,38,26
Hard,Dominic Thiem,817,533,846,329,61,Borna Coric,960,628,987,322,70,23
Hard,Jack Sock,313,204,340,112,25,Malek Jaziri,255,142,264,90,5,8
Hard,Novak Djokovic,337,225,328,137,24,Marin Cilic,186,125,188,67,22,7
Hard,Roger Federer,838,587,918,336,72,Kei Nishikori,271,177,264,89,11,14
Hard,Karen Khachanov,1041,643,1020,332,103,Alexander Zverev,864,555,801,295,94,19
Hard,Dominic Thiem,1196,772,1172,405,98,Jack Sock,1480,937,1585,593,119,33
Hard,Novak Djokovic,332,220,318,110,16,Roger Federer,484,342,548,199,48,11
Hard,Karen Khachanov,1004,632,1008,365,129,Dominic Thiem,1064,667,1049,401,88,22
Hard,Karen Khachanov,129,77,134,41,5,Novak Djokovic,289,178,290,120,18,4
Hard,Dominic Thiem,1030,666,1066,402,76,Kei Nishikori,767,497,819,335,25,23
Hard,Kevin Anderson,440,290,416,120,59,Kei Nishikori,310,199,318,116,14,10
Hard,Kevin Anderson,1073,775,1161,391,194,Dominic Thiem,1123,719,1111,415,81,27
Hard,Kei Nishikori,271,177,264,89,11,Roger Federer,838,587,918,336,72,14
Hard,Roger Federer,1405,969,1526,599,141,Dominic Thiem,1381,846,1359,518,92,34
Hard,Roger Federer,1271,906,1441,547,158,Kevin Anderson,829,568,760,231,141,28
Hard,Marin Cilic,853,559,915,345,121,John Isner,952,675,877,223,213,26
Hard,Alexander Zverev,1084,699,941,283,113,John Isner,634,437,591,151,137,21
Hard,Alexander Zverev,1253,822,1184,407,146,Marin Cilic,1025,671,1092,386,128,27
Hard,Novak Djokovic,332,220,318,110,16,John Isner,295,203,268,70,54,7
Hard,Novak Djokovic,337,225,328,137,24,Marin Cilic,186,125,188,67,22,7
Hard,Novak Djokovic,513,326,492,188,23,Alexander Zverev,491,338,463,135,50,13
Hard,Alexander Zverev,1477,955,1303,432,140,Roger Federer,1666,1196,1892,728,202,40
Hard,Novak Djokovic,422,276,457,204,20,Kevin Anderson,311,214,321,85,51,9
Hard,Alexander Zverev,491,338,463,135,50,Novak Djokovic,513,326,492,188,23,13
