name1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,name2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,grass_sample_size,hard_sample_size,clay_sample_size
Alexander Zverev,129,93,141,56,18,470,314,441,138,49,241,160,233,70,28,Leonardo Mayer,0,0,0,0,0,408,251,398,141,34,152,110,155,45,8,0,0,0
John Isner,0,0,0,0,0,1138,811,1045,295,255,388,283,388,98,73,Pablo Cuevas,0,0,0,0,0,618,398,639,207,53,886,567,858,313,49,0,0,0
Denis Shapovalov,200,144,197,51,20,972,622,984,341,90,0,0,0,0,0,Milos Raonic,175,118,135,44,23,535,367,504,165,84,518,348,563,205,82,0,0,0
Kyle Edmund,169,107,206,72,12,1130,743,1118,391,83,352,208,358,127,9,David Goffin,0,0,0,0,0,1487,946,1578,643,100,533,312,489,178,21,0,0,0
Kevin Anderson,82,70,79,24,16,788,550,764,250,150,485,309,493,176,50,Philipp Kohlschreiber,269,170,259,73,15,376,238,379,139,24,547,355,539,182,34,0,0,0
Dusan Lajovic,179,125,167,34,9,621,395,631,218,34,51,32,64,18,0,Juan Martin del Potro,0,0,0,0,0,1351,893,1363,464,138,115,86,147,70,21,0,0,0
Dominic Thiem,96,67,87,34,4,1240,804,1238,468,92,673,428,708,295,39,Borna Coric,64,44,66,16,16,1052,688,1098,361,75,865,554,789,290,69,0,0,0
Rafael Nadal,179,131,207,88,11,2013,1389,2064,793,109,826,565,881,402,35,Diego Schwartzman,203,113,205,79,3,1632,992,1760,715,68,1000,541,950,400,14,0,0,0
Alexander Zverev,329,235,338,124,45,1532,1000,1368,442,152,284,174,265,91,23,John Isner,118,68,93,19,19,853,593,818,236,204,405,297,379,111,92,0,0,0
Denis Shapovalov,0,0,0,0,0,898,561,835,292,94,0,0,0,0,0,Kyle Edmund,0,0,0,0,0,433,273,472,185,36,229,126,184,76,8,0,0,0
