name1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,name2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,grass_sample_size,hard_sample_size,clay_sample_size
Milos Raonic,141,101,169,59,28,1675,1194,1731,547,341,511,358,556,213,78,Andy Murray,656,449,688,286,59,1539,1011,1548,629,124,186,107,173,66,14,0,0,0
Kevin Anderson,206,123,184,59,27,1255,830,1271,442,160,538,347,566,201,49,Stan Wawrinka,66,48,65,22,7,1092,728,1101,407,116,837,554,871,348,74,0,0,0
Roger Federer,97,73,96,33,11,1346,930,1454,571,115,465,313,527,223,32,Tommy Haas,197,125,187,61,8,1189,762,1215,451,64,719,461,632,258,39,0,0,0
John Isner,0,0,0,0,0,1266,917,1294,398,242,501,340,507,172,64,Fernando Verdasco,191,137,206,85,27,1257,819,1252,434,80,569,348,595,226,35,0,0,0
Ernests Gulbis,82,49,75,17,9,732,465,637,232,78,270,193,273,114,28,Roberto Bautista Agut,142,87,131,45,2,653,383,630,230,18,412,229,431,166,7,0,0,0
Julien Benneteau,285,187,281,93,15,908,545,962,362,79,298,182,307,112,19,Feliciano Lopez,482,365,518,178,84,1150,721,1012,309,139,429,263,413,144,46,0,0,0
Novak Djokovic,371,241,395,147,42,1313,925,1409,582,127,176,113,194,80,12,Marin Cilic,191,128,172,51,12,587,370,646,249,55,179,103,191,70,6,0,0,0
Alexandr Dolgopolov,75,45,62,17,2,1146,694,1160,412,99,283,167,326,117,23,Milos Raonic,202,137,219,72,36,1076,790,1162,372,239,458,290,425,136,46,0,0,0
Roger Federer,231,178,242,96,33,1163,799,1271,504,117,492,360,599,256,57,Kevin Anderson,206,123,184,59,27,1192,805,1190,387,159,523,352,553,204,51,0,0,0
John Isner,0,0,0,0,0,1074,757,1115,348,217,481,327,465,146,63,Ernests Gulbis,299,203,249,77,44,889,596,939,374,98,547,327,544,192,38,0,0,0
Novak Djokovic,429,293,484,189,50,2054,1443,2339,1004,168,336,219,388,165,16,Julien Benneteau,126,79,97,22,7,1004,596,1102,440,88,292,183,290,89,18,0,0,0
Roger Federer,333,244,346,110,42,1603,1051,1633,624,131,417,272,443,176,32,Alexandr Dolgopolov,0,0,0,0,0,1117,659,1068,371,87,345,215,397,160,20,0,0,0
Novak Djokovic,500,366,594,240,64,1563,1071,1721,722,148,622,403,660,264,33,John Isner,52,43,80,34,11,1322,935,1396,428,251,707,501,737,234,94,0,0,0
Novak Djokovic,547,369,610,239,60,2401,1651,2616,1085,189,827,545,885,355,39,Roger Federer,175,129,181,64,26,1939,1301,1983,730,145,395,237,356,142,9,0,0,0
Rafael Nadal,0,0,0,0,0,1647,1114,1666,659,66,1447,944,1503,680,48,Fabio Fognini,159,95,144,57,11,844,483,810,320,27,1158,708,1241,535,34,0,0,0
Milos Raonic,130,79,115,28,17,1058,763,1220,447,227,135,83,139,49,12,Benjamin Becker,72,54,96,36,10,1125,702,1127,365,96,108,61,85,24,7,0,0,0
Alexandr Dolgopolov,418,280,411,157,53,490,296,466,155,39,293,179,298,96,33,Stan Wawrinka,54,35,60,16,3,1233,782,1204,419,111,743,477,767,295,44,0,0,0
Tomas Berdych,294,191,296,94,22,1710,1149,1777,661,182,515,342,502,169,43,John Isner,77,60,75,21,23,1423,1028,1484,461,284,309,202,304,92,28,0,0,0
Roger Federer,255,188,261,79,27,2214,1479,2270,854,164,671,438,674,247,48,Richard Gasquet,389,279,427,141,33,2211,1425,2318,879,151,575,386,569,217,26,0,0,0
Kei Nishikori,223,138,253,89,4,1601,1023,1674,670,76,197,127,195,76,7,David Ferrer,332,231,412,160,18,1199,741,1226,535,55,881,527,926,432,18,0,0,0
Andy Murray,454,314,488,193,47,1287,837,1310,562,113,363,226,388,148,29,Jo-Wilfried Tsonga,176,121,168,55,20,1461,970,1411,472,166,705,462,678,248,40,0,0,0
Novak Djokovic,283,179,311,130,33,1846,1265,2062,863,130,692,466,777,324,39,Tommy Robredo,100,59,80,20,6,705,430,668,237,44,919,560,965,376,31,0,0,0
Rafael Nadal,0,0,0,0,0,1999,1356,2081,810,74,1352,927,1480,658,42,Milos Raonic,141,101,169,59,28,1700,1195,1776,570,324,237,165,255,87,27,0,0,0
Tomas Berdych,443,305,481,172,56,1463,965,1500,564,162,668,427,640,220,57,Alexandr Dolgopolov,187,109,144,46,15,773,492,763,313,83,345,225,385,141,35,0,0,0
Kei Nishikori,223,138,253,89,4,990,619,982,378,33,308,182,349,155,5,Roger Federer,153,122,157,65,18,1240,813,1260,488,82,306,190,275,95,11,0,0,0
Novak Djokovic,411,305,487,190,51,2268,1570,2537,1127,196,372,244,409,170,19,Andy Murray,476,324,476,197,53,1475,962,1439,592,126,286,165,291,107,14,0,0,0
Rafael Nadal,0,0,0,0,0,1563,1060,1591,626,71,1731,1152,1837,822,60,Tomas Berdych,262,190,287,104,27,1662,1115,1710,593,176,564,349,533,210,43,0,0,0
Novak Djokovic,163,107,194,83,12,1298,896,1408,601,109,573,370,588,243,23,Kei Nishikori,223,138,253,89,4,711,426,723,258,22,278,161,256,87,2,0,0,0
Novak Djokovic,324,238,379,148,46,2243,1576,2551,1104,199,608,410,612,252,29,Rafael Nadal,0,0,0,0,0,1746,1209,1922,775,79,1025,686,1102,527,34,0,0,0
Rafael Nadal,0,0,0,0,0,1692,1146,1799,718,54,1610,1071,1711,753,51,Andreas Seppi,346,224,337,117,19,933,577,936,315,57,724,415,705,277,40,0,0,0
David Ferrer,441,288,493,177,25,1816,1102,1852,773,85,942,563,919,383,23,Grigor Dimitrov,0,0,0,0,0,1508,977,1507,511,196,816,507,805,297,59,0,0,0
Stan Wawrinka,197,139,187,69,20,990,639,1034,398,99,1252,816,1293,494,90,Nicolas Almagro,107,66,87,19,18,1116,733,1082,381,135,1020,671,1063,430,105,0,0,0
Milos Raonic,170,110,144,32,30,892,631,941,285,199,188,105,139,37,22,Tommy Robredo,0,0,0,0,0,897,525,841,311,50,1246,785,1216,491,49,0,0,0
Jo-Wilfried Tsonga,84,53,85,28,9,802,525,743,227,78,597,369,553,212,38,Fabio Fognini,191,105,179,57,6,575,321,525,195,17,839,485,808,311,15,0,0,0
Roger Federer,78,56,85,31,15,673,426,666,254,55,433,313,520,215,47,Lukas Rosol,0,0,0,0,0,707,420,627,190,63,262,166,247,88,15,0,0,0
Guillermo Garcia Lopez,122,83,137,48,6,441,263,472,175,29,610,345,588,226,9,Tomas Berdych,133,107,167,65,26,929,644,977,341,95,293,186,281,106,23,0,0,0
Novak Djokovic,0,0,0,0,0,797,536,908,390,53,141,105,152,63,8,Pablo Carreno Busta,0,0,0,0,0,0,0,0,0,0,354,193,312,115,7,0,0,0
David Ferrer,472,323,532,202,28,1553,977,1618,651,57,666,432,640,296,15,Rafael Nadal,0,0,0,0,0,1998,1345,2027,800,83,1325,895,1384,603,40,0,0,0
Stan Wawrinka,131,91,122,47,13,1738,1112,1764,628,156,1266,791,1283,493,67,Milos Raonic,72,58,104,44,19,1250,890,1341,437,269,397,256,359,123,57,0,0,0
Roger Federer,0,0,0,0,0,1418,927,1444,537,106,579,385,657,262,52,Jo-Wilfried Tsonga,85,52,82,25,10,1208,820,1216,412,146,420,261,380,129,25,0,0,0
Novak Djokovic,264,190,299,109,27,1790,1249,2055,881,140,203,131,206,103,12,Guillermo Garcia Lopez,61,34,69,24,5,558,340,557,210,25,586,334,534,190,20,0,0,0
Stan Wawrinka,66,48,65,22,7,1950,1284,2020,754,193,1303,842,1335,512,75,David Ferrer,144,98,187,78,6,1676,1036,1622,654,79,1299,808,1390,653,31,0,0,0
Roger Federer,175,129,181,64,26,1939,1301,1983,730,145,395,237,356,142,9,Novak Djokovic,547,369,610,239,60,2401,1651,2616,1085,189,827,545,885,355,39,0,0,0
Stan Wawrinka,0,0,0,0,0,1687,1107,1758,652,143,1272,827,1308,498,71,Roger Federer,62,40,58,29,3,1685,1109,1745,655,117,501,331,492,195,33,0,0,0
Rafael Nadal,0,0,0,0,0,1304,888,1337,525,59,803,529,852,371,27,Jarkko Nieminen,51,38,69,32,1,1052,642,1032,344,37,506,296,452,149,11,0,0,0
Tomas Berdych,290,199,325,120,41,2033,1347,2058,739,221,659,399,623,234,44,Grigor Dimitrov,190,136,188,57,22,1308,837,1258,437,158,580,346,558,202,37,0,0,0
Roberto Bautista Agut,0,0,0,0,0,315,194,317,132,6,336,186,321,136,3,Lukasz Kubot,138,81,129,55,5,462,266,433,162,35,285,160,278,103,16,0,0,0
Santiago Giraldo,0,0,0,0,0,509,296,494,163,23,299,180,311,108,9,Andy Murray,214,155,235,87,24,634,423,614,250,54,127,78,135,44,6,0,0,0
Kei Nishikori,223,138,253,89,4,1222,781,1244,499,53,467,280,498,175,6,Milos Raonic,141,101,169,59,28,1553,1083,1666,551,299,315,211,316,124,50,0,0,0
Feliciano Lopez,0,0,0,0,0,0,0,0,0,0,145,96,140,51,14,Dominic Thiem,0,0,0,0,0,103,67,93,31,12,69,45,56,23,4,0,0,0
David Ferrer,422,281,454,158,26,1841,1153,1818,718,83,705,415,775,322,17,John Isner,52,43,80,34,11,2055,1447,2120,658,395,827,573,830,263,94,0,0,0
Ernests Gulbis,163,116,159,53,21,753,507,797,280,87,194,129,222,95,19,Marin Cilic,377,260,353,111,46,788,510,851,322,90,117,70,126,45,6,0,0,0
Rafael Nadal,0,0,0,0,0,1563,1060,1591,626,71,1731,1152,1837,822,60,Tomas Berdych,262,190,287,104,27,1662,1115,1710,593,176,564,349,533,210,43,0,0,0
Roberto Bautista Agut,113,73,115,48,2,659,411,651,253,19,251,146,246,97,8,Santiago Giraldo,0,0,0,0,0,839,502,748,233,41,421,247,415,160,13,0,0,0
Kei Nishikori,0,0,0,0,0,387,222,382,148,17,54,28,47,12,0,Feliciano Lopez,223,170,229,74,36,245,157,260,103,34,226,125,182,56,21,0,0,0
David Ferrer,234,148,229,76,14,1079,689,1098,472,64,1009,609,1031,440,27,Ernests Gulbis,466,309,408,125,65,1119,740,1113,424,113,440,280,462,165,36,0,0,0
Rafael Nadal,0,0,0,0,0,1228,807,1275,495,48,1351,870,1399,622,39,Roberto Bautista Agut,200,126,188,74,2,832,489,793,294,15,226,134,243,86,9,0,0,0
Kei Nishikori,223,138,253,89,4,1601,1023,1674,670,76,197,127,195,76,7,David Ferrer,332,231,412,160,18,1199,741,1226,535,55,881,527,926,432,18,0,0,0
Rafael Nadal,0,0,0,0,0,927,649,1023,446,47,1209,806,1249,582,35,Kei Nishikori,186,122,204,80,3,1047,630,1025,378,36,459,284,485,192,8,0,0,0
Rafael Nadal,0,0,0,0,0,1353,916,1448,583,58,1498,984,1597,719,44,Mikhail Youzhny,350,241,302,107,23,891,541,802,285,53,751,469,719,295,29,0,0,0
Andy Murray,404,283,413,161,44,985,622,939,434,83,159,87,156,63,8,Jurgen Melzer,221,139,191,54,14,1028,605,1066,380,48,160,82,153,43,5,0,0,0
Tommy Haas,401,266,387,131,45,955,639,947,345,80,596,368,532,189,34,Stan Wawrinka,105,61,99,36,12,1675,1085,1645,607,172,733,460,737,295,43,0,0,0
Grigor Dimitrov,190,136,188,57,22,1308,837,1258,437,158,580,346,558,202,37,Tomas Berdych,290,199,325,120,41,2033,1347,2058,739,221,659,399,623,234,44,0,0,0
Milos Raonic,311,211,313,91,58,1314,920,1312,421,266,564,382,607,223,68,Jo-Wilfried Tsonga,277,194,258,82,27,1409,933,1289,425,156,757,512,759,290,50,0,0,0
Jeremy Chardy,0,0,0,0,0,878,546,825,268,87,343,231,405,149,32,Ivan Dodig,114,83,124,36,15,615,406,656,228,75,56,31,54,16,4,0,0,0
David Ferrer,234,148,229,76,14,1079,689,1098,472,64,1009,609,1031,440,27,Ernests Gulbis,466,309,408,125,65,1119,740,1113,424,113,440,280,462,165,36,0,0,0
Novak Djokovic,266,184,298,117,35,1831,1267,2052,865,156,593,405,656,277,33,Philipp Kohlschreiber,118,73,142,48,10,1348,863,1335,446,128,427,276,384,127,14,0,0,0
Rafael Nadal,0,0,0,0,0,2024,1369,2105,832,78,1422,935,1506,688,42,Andy Murray,684,468,715,308,80,1362,867,1329,532,104,206,108,196,73,8,0,0,0
Grigor Dimitrov,58,34,52,14,3,842,541,830,302,114,324,191,302,108,18,Tommy Haas,192,111,167,50,10,841,529,847,326,64,471,284,407,135,21,0,0,0
Milos Raonic,0,0,0,0,0,820,580,907,315,145,278,184,277,114,44,Jeremy Chardy,150,88,120,22,16,797,496,798,283,91,338,207,355,118,22,0,0,0
Novak Djokovic,547,369,610,239,60,2619,1807,2940,1251,211,974,655,1028,425,50,David Ferrer,378,246,416,154,20,1765,1100,1816,749,64,1088,659,1108,473,35,0,0,0
Rafael Nadal,0,0,0,0,0,1373,923,1438,577,57,1272,833,1328,610,42,Grigor Dimitrov,0,0,0,0,0,877,556,863,302,108,411,237,381,123,23,0,0,0
Novak Djokovic,413,299,486,198,59,2755,1887,3039,1268,231,917,607,992,413,43,Milos Raonic,61,36,50,13,8,1664,1190,1764,564,338,313,200,309,100,31,0,0,0
Novak Djokovic,324,238,379,148,46,2243,1576,2551,1104,199,608,410,612,252,29,Rafael Nadal,0,0,0,0,0,1746,1209,1922,775,79,1025,686,1102,527,34,0,0,0
Rafael Nadal,0,0,0,0,0,242,162,248,96,12,155,115,143,63,3,Dusan Lajovic,0,0,0,0,0,0,0,0,0,0,164,92,158,57,5,0,0,0
David Ferrer,378,246,416,154,20,1472,955,1555,676,73,701,473,724,315,25,Kevin Anderson,266,176,277,105,55,1926,1275,1940,657,227,355,231,368,136,33,0,0,0
Gael Monfils,114,79,117,53,14,368,253,436,155,32,577,342,613,243,25,Guillermo Garcia Lopez,125,88,118,50,6,239,136,191,55,17,613,354,593,216,22,0,0,0
Andy Murray,345,236,372,159,37,929,600,893,369,62,0,0,0,0,0,Fernando Verdasco,172,133,208,80,22,690,443,683,242,42,573,353,655,239,26,0,0,0
Tomas Berdych,294,191,296,94,22,1710,1149,1777,661,182,515,342,502,169,43,John Isner,77,60,75,21,23,1423,1028,1484,461,284,309,202,304,92,28,0,0,0
Ernests Gulbis,187,122,147,44,27,763,503,776,267,80,684,429,718,272,50,Roger Federer,175,129,181,64,26,1361,899,1315,448,104,347,212,324,122,22,0,0,0
Milos Raonic,61,36,50,13,8,1391,989,1476,486,303,204,130,199,70,19,Marcel Granollers,146,88,129,42,11,922,563,893,274,45,863,522,911,350,42,0,0,0
Novak Djokovic,339,237,401,164,33,1908,1309,2106,880,143,554,349,601,248,26,Jo-Wilfried Tsonga,177,121,181,59,28,814,559,788,273,87,791,520,774,297,45,0,0,0
Rafael Nadal,0,0,0,0,0,1998,1345,2027,800,83,1325,895,1384,603,40,David Ferrer,472,323,532,202,28,1553,977,1618,651,57,666,432,640,296,15,0,0,0
Andy Murray,635,441,696,293,67,1038,675,1077,440,86,336,206,371,145,23,Gael Monfils,0,0,0,0,0,1181,746,1206,414,125,585,385,576,218,41,0,0,0
Ernests Gulbis,85,57,84,31,12,945,617,921,351,90,572,376,608,243,49,Tomas Berdych,0,0,0,0,0,1129,772,1190,433,129,545,340,521,173,33,0,0,0
Novak Djokovic,413,299,486,198,59,2755,1887,3039,1268,231,917,607,992,413,43,Milos Raonic,61,36,50,13,8,1664,1190,1764,564,338,313,200,309,100,31,0,0,0
Rafael Nadal,0,0,0,0,0,2024,1369,2105,832,78,1422,935,1506,688,42,Andy Murray,684,468,715,308,80,1362,867,1329,532,104,206,108,196,73,8,0,0,0
Novak Djokovic,518,354,591,239,63,2280,1604,2585,1110,199,657,426,739,323,39,Ernests Gulbis,269,171,222,61,36,1377,884,1296,455,140,989,636,1034,412,75,0,0,0
Rafael Nadal,0,0,0,0,0,1746,1209,1922,775,79,1025,686,1102,527,34,Novak Djokovic,324,238,379,148,46,2243,1576,2551,1104,199,608,410,612,252,29,0,0,0
Novak Djokovic,339,237,401,164,33,1908,1309,2106,880,143,554,349,601,248,26,Jo-Wilfried Tsonga,177,121,181,59,28,814,559,788,273,87,791,520,774,297,45,0,0,0
Marin Cilic,211,138,211,66,22,625,399,681,253,75,163,106,188,72,13,Jeremy Chardy,0,0,0,0,0,907,575,840,288,80,515,343,546,210,44,0,0,0
Andy Murray,619,445,684,271,73,1146,735,1158,490,97,226,131,243,89,15,Kevin Anderson,206,123,184,59,27,1221,797,1218,415,142,669,423,640,216,62,0,0,0
Grigor Dimitrov,63,53,86,39,15,771,495,804,299,86,264,171,275,119,21,Leonardo Mayer,246,139,211,71,14,251,147,249,76,16,471,275,452,154,28,0,0,0
Stan Wawrinka,62,46,61,20,7,620,415,647,247,71,380,254,424,174,28,Feliciano Lopez,58,51,74,23,19,691,432,621,185,79,312,178,267,86,26,0,0,0
Roger Federer,78,56,85,31,15,1175,763,1161,415,84,347,226,344,121,23,Tommy Robredo,100,59,80,20,6,369,211,356,113,17,1061,660,1039,395,38,0,0,0
Milos Raonic,141,101,169,59,28,1553,1083,1666,551,299,315,211,316,124,50,Kei Nishikori,223,138,253,89,4,1222,781,1244,499,53,467,280,498,175,6,0,0,0
Nick Kyrgios,0,0,0,0,0,95,53,83,22,8,0,0,0,0,0,Rafael Nadal,0,0,0,0,0,107,65,131,57,4,343,204,328,168,8,0,0,0
Novak Djokovic,371,241,395,147,42,1313,925,1409,582,127,176,113,194,80,12,Marin Cilic,191,128,172,51,12,587,370,646,249,55,179,103,191,70,6,0,0,0
Grigor Dimitrov,0,0,0,0,0,911,568,871,287,90,568,339,533,181,32,Andy Murray,320,219,353,147,32,1112,735,1104,448,94,204,117,208,76,8,0,0,0
Roger Federer,62,40,58,29,3,1685,1109,1745,655,117,501,331,492,195,33,Stan Wawrinka,0,0,0,0,0,1687,1107,1758,652,143,1272,827,1308,498,71,0,0,0
Milos Raonic,0,0,0,0,0,140,100,137,46,32,0,0,0,0,0,Nick Kyrgios,0,0,0,0,0,0,0,0,0,0,80,43,69,14,3,0,0,0
Novak Djokovic,458,306,511,200,44,2472,1706,2822,1204,196,486,323,525,227,31,Grigor Dimitrov,0,0,0,0,0,1209,764,1231,436,143,413,259,425,161,29,0,0,0
Roger Federer,175,129,181,64,26,2363,1567,2486,970,181,364,231,343,126,18,Milos Raonic,202,137,219,72,36,1382,982,1471,482,289,496,320,445,139,63,0,0,0
Novak Djokovic,547,369,610,239,60,2401,1651,2616,1085,189,827,545,885,355,39,Roger Federer,175,129,181,64,26,1939,1301,1983,730,145,395,237,356,142,9,0,0,0
Jo-Wilfried Tsonga,177,121,181,59,28,814,559,788,273,87,791,520,774,297,45,Novak Djokovic,339,237,401,164,33,1908,1309,2106,880,143,554,349,601,248,26,0,0,0
Andy Murray,644,442,666,267,67,1374,889,1375,563,109,286,165,291,107,14,Richard Gasquet,389,279,427,141,33,1789,1146,1799,707,109,416,271,394,138,20,0,0,0
Kevin Anderson,206,123,184,59,27,1255,830,1271,442,160,538,347,566,201,49,Stan Wawrinka,66,48,65,22,7,1092,728,1101,407,116,837,554,871,348,74,0,0,0
Grigor Dimitrov,63,53,86,39,15,1157,744,1145,401,126,286,185,300,111,25,Tommy Robredo,100,59,80,20,6,517,295,454,161,30,964,570,950,363,39,0,0,0
Milos Raonic,69,43,65,15,9,1758,1251,1872,624,377,368,243,357,120,41,Julien Benneteau,260,174,240,69,24,1552,961,1703,681,139,192,112,204,72,6,0,0,0
Feliciano Lopez,453,339,497,172,85,835,516,740,220,66,514,301,488,174,32,Tomas Berdych,334,229,377,134,40,1165,789,1213,460,127,322,216,345,143,29,0,0,0
David Ferrer,247,160,274,99,14,1421,880,1433,614,62,1061,651,1096,467,31,Ivan Dodig,306,221,334,111,41,1590,995,1631,611,180,338,208,335,121,27,0,0,0
Roger Federer,255,188,261,79,27,1238,856,1258,486,111,239,148,230,79,8,Marin Cilic,245,170,236,77,19,864,556,948,367,105,239,145,266,98,13,0,0,0
Jo-Wilfried Tsonga,176,121,168,55,20,1461,970,1411,472,166,705,462,678,248,40,Andy Murray,454,314,488,193,47,1287,837,1310,562,113,363,226,388,148,29,0,0,0
Grigor Dimitrov,190,136,188,57,22,1196,821,1156,371,144,408,259,412,157,28,Kevin Anderson,85,45,60,16,8,1329,871,1368,441,172,488,316,532,203,38,0,0,0
Feliciano Lopez,497,362,479,143,80,985,619,868,286,103,296,183,277,92,32,Milos Raonic,69,43,65,15,9,1201,883,1318,445,254,446,295,432,152,56,0,0,0
Roger Federer,231,178,242,96,33,2396,1571,2471,928,177,631,414,668,261,42,David Ferrer,228,153,235,80,15,1839,1128,1776,701,61,1008,626,1048,451,29,0,0,0
Jo-Wilfried Tsonga,85,52,82,25,10,1107,748,1094,374,129,666,418,609,236,44,Grigor Dimitrov,0,0,0,0,0,864,566,844,296,99,628,384,621,226,42,0,0,0
Roger Federer,78,56,85,31,15,1131,772,1172,459,111,482,335,542,232,29,Feliciano Lopez,439,325,477,163,74,1021,628,914,274,118,324,197,316,115,22,0,0,0
Jo-Wilfried Tsonga,85,52,82,25,10,1208,820,1216,412,146,420,261,380,129,25,Roger Federer,0,0,0,0,0,1418,927,1444,537,106,579,385,657,262,52,0,0,0
Tommy Robredo,100,59,80,20,6,705,430,668,237,44,919,560,965,376,31,Novak Djokovic,283,179,311,130,33,1846,1265,2062,863,130,692,466,777,324,39,0,0,0
David Ferrer,269,189,335,137,13,1930,1175,1939,802,86,908,546,953,414,19,Mikhail Youzhny,470,313,432,148,26,1122,704,1111,437,76,774,456,732,278,27,0,0,0
Stan Wawrinka,171,109,164,58,19,963,692,1096,423,116,1020,680,1075,430,80,Marin Cilic,462,314,462,160,57,649,414,683,268,57,268,168,296,121,19,0,0,0
Julien Benneteau,186,123,182,62,12,900,536,973,378,69,199,123,211,60,7,Jerzy Janowicz,259,182,285,99,46,617,413,633,188,95,520,325,518,169,46,0,0,0
Milos Raonic,0,0,0,0,0,225,159,249,99,48,112,73,110,38,12,Steve Johnson,0,0,0,0,0,249,153,236,79,26,74,44,70,22,4,0,0,0
Fabio Fognini,100,63,95,46,8,193,109,177,79,4,1006,617,1027,440,29,Yen Hsun Lu,0,0,0,0,0,736,451,783,305,34,98,54,102,45,1,0,0,0
Andy Murray,206,135,210,88,13,1187,771,1183,489,93,219,143,228,90,20,John Isner,176,133,180,52,40,1127,745,1102,331,200,431,288,435,144,63,0,0,0
Roger Federer,78,56,85,31,15,1351,911,1441,543,116,495,320,538,212,31,Gael Monfils,148,102,151,47,21,953,594,952,329,95,559,356,571,200,38,0,0,0
David Ferrer,0,0,0,0,0,1679,1060,1708,746,79,1048,628,1067,482,28,Tommy Robredo,165,111,155,52,12,830,499,826,302,53,1169,734,1230,493,37,0,0,0
Julien Benneteau,270,186,266,96,29,1243,762,1314,525,111,535,320,574,202,18,Stan Wawrinka,62,46,61,20,7,1277,861,1378,547,143,873,590,885,337,70,0,0,0
Milos Raonic,130,79,115,28,17,1126,812,1150,368,242,417,279,445,157,57,Fabio Fognini,59,32,49,11,3,783,449,756,295,22,1401,851,1393,589,34,0,0,0
Roger Federer,97,73,96,33,11,1595,1061,1692,668,123,578,390,626,249,39,Andy Murray,488,336,513,214,58,1344,896,1361,546,112,383,227,411,155,23,0,0,0
David Ferrer,228,153,235,80,15,1869,1179,1968,830,87,645,413,646,285,17,Julien Benneteau,396,265,363,118,36,1683,1067,1806,692,139,328,199,340,126,12,0,0,0
Roger Federer,175,129,181,64,26,2363,1567,2486,970,181,364,231,343,126,18,Milos Raonic,202,137,219,72,36,1382,982,1471,482,289,496,320,445,139,63,0,0,0
Roger Federer,231,178,242,96,33,2396,1571,2471,928,177,631,414,668,261,42,David Ferrer,228,153,235,80,15,1839,1128,1776,701,61,1008,626,1048,451,29,0,0,0
Novak Djokovic,266,184,298,117,35,1831,1267,2052,865,156,593,405,656,277,33,Philipp Kohlschreiber,118,73,142,48,10,1348,863,1335,446,128,427,276,384,127,14,0,0,0
