P1,P2,Surface,PointServer,PointWinner,P1Score,P2Score
Novak Djokovic,Conor Niland,hard,0,0,0,0
Novak Djokovic,Conor Niland,hard,1,1,15,0
Novak Djokovic,Conor Niland,hard,1,1,30,0
Novak Djokovic,Conor Niland,hard,1,1,40,0
Novak Djokovic,Conor Niland,hard,1,2,40,15
Novak Djokovic,Conor Niland,hard,1,1,0,0
Novak Djokovic,Conor Niland,hard,2,1,15,0
Novak Djokovic,Conor Niland,hard,2,1,30,0
Novak Djokovic,Conor Niland,hard,2,1,40,0
Novak Djokovic,Conor Niland,hard,2,1,0,0
Novak Djokovic,Conor Niland,hard,1,1,15,0
Novak Djokovic,Conor Niland,hard,1,2,15,15
Novak Djokovic,Conor Niland,hard,1,1,30,15
Novak Djokovic,Conor Niland,hard,1,2,30,30
Novak Djokovic,Conor Niland,hard,1,1,40,30
Novak Djokovic,Conor Niland,hard,1,1,0,0
Novak Djokovic,Conor Niland,hard,2,1,15,0
Novak Djokovic,Conor Niland,hard,2,2,15,15
Novak Djokovic,Conor Niland,hard,2,1,30,15
Novak Djokovic,Conor Niland,hard,2,1,40,15
Novak Djokovic,Conor Niland,hard,2,2,40,30
Novak Djokovic,Conor Niland,hard,2,1,0,0
Novak Djokovic,Conor Niland,hard,1,2,0,15
Novak Djokovic,Conor Niland,hard,1,1,15,15
Novak Djokovic,Conor Niland,hard,1,1,30,15
Novak Djokovic,Conor Niland,hard,1,1,40,15
Novak Djokovic,Conor Niland,hard,1,1,0,0
Novak Djokovic,Conor Niland,hard,2,1,15,0
Novak Djokovic,Conor Niland,hard,2,1,30,0
Novak Djokovic,Conor Niland,hard,2,2,30,15
Novak Djokovic,Conor Niland,hard,2,2,30,30
Novak Djokovic,Conor Niland,hard,2,1,40,30
Novak Djokovic,Conor Niland,hard,2,1,0,0
Novak Djokovic,Conor Niland,hard,1,1,15,0
Novak Djokovic,Conor Niland,hard,1,2,15,15
Novak Djokovic,Conor Niland,hard,1,1,30,15
Novak Djokovic,Conor Niland,hard,1,1,40,15
Novak Djokovic,Conor Niland,hard,1,2,40,30
Novak Djokovic,Conor Niland,hard,1,1,0,0
Novak Djokovic,Conor Niland,hard,2,2,0,15
Novak Djokovic,Conor Niland,hard,2,1,15,15
Novak Djokovic,Conor Niland,hard,2,1,30,15
Novak Djokovic,Conor Niland,hard,2,2,30,30
Novak Djokovic,Conor Niland,hard,2,2,30,40
Novak Djokovic,Conor Niland,hard,2,2,0,0
Novak Djokovic,Conor Niland,hard,1,1,15,0
Novak Djokovic,Conor Niland,hard,1,1,30,0
Novak Djokovic,Conor Niland,hard,1,1,40,0
Novak Djokovic,Conor Niland,hard,1,1,0,0
Novak Djokovic,Conor Niland,hard,2,1,15,0
Novak Djokovic,Conor Niland,hard,2,1,30,0
Novak Djokovic,Conor Niland,hard,2,1,40,0
Novak Djokovic,Conor Niland,hard,2,1,0,0
Novak Djokovic,Conor Niland,hard,1,1,15,0
Novak Djokovic,Conor Niland,hard,1,1,30,0
Novak Djokovic,Conor Niland,hard,1,1,40,0
Novak Djokovic,Conor Niland,hard,1,1,0,0
Novak Djokovic,Conor Niland,hard,2,1,15,0
Novak Djokovic,Conor Niland,hard,2,1,30,0
Novak Djokovic,Conor Niland,hard,2,1,40,0
Novak Djokovic,Conor Niland,hard,2,1,0,0
Sergiy Stakhovsky,Richard Gasquet,hard,0,0,0,0
Sergiy Stakhovsky,Richard Gasquet,hard,1,2,0,15
Sergiy Stakhovsky,Richard Gasquet,hard,1,2,0,30
Sergiy Stakhovsky,Richard Gasquet,hard,1,1,15,30
Sergiy Stakhovsky,Richard Gasquet,hard,1,1,30,30
Sergiy Stakhovsky,Richard Gasquet,hard,1,2,30,40
